filter2_file,counts_under_contours,qs_mean_counts
2024-06-01T08:47:56.559,21731.052656564032,4572.584403267187
2024-06-01T08:49:22.904,19887.25946343398,4367.555809245058
2024-06-01T08:50:53.836,18617.478038108955,4318.964758911441
2024-06-01T08:52:20.152,18614.779164196843,4398.410825289656
2024-06-01T08:53:51.114,17680.761593170766,4316.011112829454
2024-06-01T08:55:17.431,17850.80195927571,4421.865660676424
2024-06-01T08:56:48.362,17204.904210160268,4310.359101087103
2024-06-01T08:58:19.275,16805.97998098436,4305.105492505338
2024-06-01T08:59:50.191,16429.731561098502,4324.3118406987405
2024-06-01T09:01:21.131,15954.96849557181,4307.879249516179
2024-06-01T09:02:52.437,15637.57735805095,4309.5778252660375
2024-06-01T09:04:22.956,15297.445861546146,4315.351100973071
2024-06-01T09:05:53.867,15428.084128854882,4290.349260414675
2024-06-01T09:07:24.780,15084.050313386855,4299.323602680099
2024-06-01T09:08:55.725,14907.09813090091,4298.858287065625
2024-06-01T09:10:26.637,14753.778572038767,4274.777586432543
2024-06-01T09:11:57.549,14689.143567989095,4288.925710584057
2024-06-01T09:13:28.461,14627.98846096195,4299.961977157935
2024-06-01T09:14:59.375,14387.891761106912,4287.5135147002575
