Time,Total,Area,Exposure,Meas_exposure
2024-11-01 14:20:17.795700,1501415769.1972404,1501415769.1972404,317526,2000,1924.3000000000002
2024-11-01 14:21:42.167845,1503382599.496985,1503382599.496985,317526,2000,1924.3000000000002
2024-11-01 14:23:07.255120,1504568639.3623629,1504568639.362363,317526,2000,1924.3000000000002
2024-11-01 14:24:32.344395,1518465600.832315,1518465600.832315,317526,2000,1924.3000000000002
2024-11-01 14:34:05.929790,1520965478.8118215,1520965478.8118215,317526,2000,1924.3000000000002
2024-11-01 14:35:26.834065,1523080603.09584,1523080603.0958397,317526,2000,1924.3000000000002
2024-11-01 14:35:42.634095,1521621224.5728307,1521621224.5728307,317526,2000,1924.3000000000002
2024-11-01 14:37:03.537360,1523545651.123231,1523545651.123231,317526,2000,1924.3000000000002
2024-11-01 14:37:19.337390,1521938161.3688722,1521938161.3688722,317526,2000,1921.6000000000004
2024-11-01 14:38:40.242530,1523737820.3120155,1523737820.3120155,317526,2000,1924.3000000000002
2024-11-01 14:38:56.425600,1523617102.583065,1523617102.5830653,317526,2000,1924.3000000000002
2024-11-01 14:40:16.946825,1521527397.6547008,1521527397.6547005,317526,2000,1924.3000000000002
2024-11-01 14:40:32.746855,1519665516.167294,1519665516.167294,317526,2000,1918.9
2024-11-01 14:41:53.650130,1519317118.028866,1519317118.028866,317526,2000,1924.3000000000002
2024-11-01 14:42:09.450150,1517435266.5531063,1517435266.5531063,317526,2000,1924.3000000000002
2024-11-01 14:43:30.353300,1519404249.9704976,1519404249.9704976,317526,2000,1924.3000000000002
2024-11-01 14:43:46.155455,1516906808.1631477,1516906808.1631477,317526,2000,1924.3000000000002
2024-11-01 14:45:07.255950,1522206915.6274693,1522206915.6274695,317526,2000,1924.3000000000002
2024-11-01 14:45:22.826625,1522158592.0,1522158592.0,317526,2000,1924.3000000000002
2024-11-01 14:46:43.696890,1523472640.0,1523472512.0,317526,2000,1924.3000000000002
2024-11-01 14:46:59.498920,1521562624.0,1521562624.0,317526,2000,1924.3000000000002
