Time_UT,Flux_10_30keV
2024-10-31T23:57:59,15.027652707932786
2024-10-31T23:58:02,16.44673285881421
2024-10-31T23:58:05,13.784397691477835
2024-10-31T23:58:08,11.910078916714161
2024-10-31T23:58:12,8.572222122126838
2024-10-31T23:58:15,11.083623256005485
2024-10-31T23:58:19,14.693329544754214
2024-10-31T23:58:22,13.313640613456023
2024-10-31T23:58:26,8.685455725466944
2024-10-31T23:58:29,10.682451216635602
2024-10-31T23:58:32,13.193332272444646
2024-10-31T23:58:36,11.26855548584818
2024-10-31T23:58:39,14.320441050930471
2024-10-31T23:58:42,16.481864357546993
2024-10-31T23:58:46,23.23605569844732
2024-10-31T23:58:49,18.970292987202452
2024-10-31T23:58:52,18.616510887937814
2024-10-31T23:58:55,18.954008698460477
2024-10-31T23:58:58,25.52267075577973
2024-10-31T23:59:01,23.25772416591281
2024-10-31T23:59:04,26.041832149024707
2024-10-31T23:59:07,26.66376139719864
2024-10-31T23:59:10,21.140259702997078
2024-10-31T23:59:13,24.453358014420818
2024-10-31T23:59:16,15.98273700475443
2024-10-31T23:59:19,18.016342699524923
2024-10-31T23:59:22,21.367382327780536
2024-10-31T23:59:25,18.299037555792154
2024-10-31T23:59:28,16.555004537155906
2024-10-31T23:59:31,22.585862636490415
2024-10-31T23:59:34,13.538240909617587
2024-10-31T23:59:37,15.977501432047347
2024-10-31T23:59:40,18.982897758541615
2024-10-31T23:59:43,17.54918624951517
2024-10-31T23:59:46,17.413864135795144
2024-10-31T23:59:49,13.69649187719202
2024-10-31T23:59:52,17.415342092567002
2024-10-31T23:59:55,12.866381137614885
2024-10-31T23:59:59,23.512390621307127
2024-11-01T00:00:02,10.08438289164963
2024-11-01T00:00:05,13.415228464903956
2024-11-01T00:00:08,18.03521680831627
2024-11-01T00:00:11,11.335704391833822
2024-11-01T00:00:14,12.484063720343372
2024-11-01T00:00:17,8.747734362255349
2024-11-01T00:00:20,15.533333185957206
2024-11-01T00:00:24,14.677227232598241
2024-11-01T00:00:27,15.048362143121544
2024-11-01T00:00:30,9.827585953372703
2024-11-01T00:00:33,14.17892857904606
2024-11-01T00:00:36,11.683211434978649
2024-11-01T00:00:40,13.730597322979701
2024-11-01T00:00:43,14.168306291096629
2024-11-01T00:00:46,8.881455594669534
2024-11-01T00:00:49,11.21775369159344
2024-11-01T00:00:52,9.44118283010926
2024-11-01T00:00:56,9.515163663654077
2024-11-01T00:00:59,12.874154094600517
2024-11-01T00:01:02,7.2241832874681
2024-11-01T00:01:05,12.549068629735705
2024-11-01T00:01:09,9.826269380502728
2024-11-01T00:01:12,14.652900993821715
2024-11-01T00:01:15,14.934886972107142
2024-11-01T00:01:18,15.677134374775026
2024-11-01T00:01:21,15.80561602115384
2024-11-01T00:01:24,23.471599578853752
2024-11-01T00:01:27,18.715398192402773
2024-11-01T00:01:30,16.979880372680555
2024-11-01T00:01:33,23.62806767224896
2024-11-01T00:01:36,24.913244843518907
2024-11-01T00:01:39,18.719725102183276
2024-11-01T00:01:42,21.99380624293937
2024-11-01T00:01:45,22.641384879744486
2024-11-01T00:01:48,29.781833072498753
2024-11-01T00:01:51,22.755328178402205
2024-11-01T00:01:54,25.689019878701327
2024-11-01T00:01:57,14.344900687533361
2024-11-01T00:02:00,22.215992897745473
2024-11-01T00:02:03,25.479360620176784
2024-11-01T00:02:06,22.059107899662383
2024-11-01T00:02:09,27.05972097321281
2024-11-01T00:02:12,24.134917070464493
2024-11-01T00:02:15,20.54976912339207
2024-11-01T00:02:18,20.395141363140734
2024-11-01T00:02:21,22.09389934936814
2024-11-01T00:02:24,23.10822429259257
2024-11-01T00:02:27,21.36349731683397
2024-11-01T00:02:30,20.38268480697949
2024-11-01T00:02:33,16.028927246727026
2024-11-01T00:02:36,15.151565899449205
2024-11-01T00:02:39,17.188233037814456
2024-11-01T00:02:42,15.106415847934905
2024-11-01T00:02:45,25.139055569962704
2024-11-01T00:02:48,24.166746358072952
2024-11-01T00:02:51,16.05475322405246
2024-11-01T00:02:54,18.246766587095586
2024-11-01T00:02:57,18.612022916473023
2024-11-01T00:03:00,23.28316801786059
2024-11-01T00:03:03,22.189929326371857
2024-11-01T00:03:06,19.063254296776652
2024-11-01T00:03:09,17.1423363487173
2024-11-01T00:03:12,20.893071730928334
2024-11-01T00:03:15,22.690264940258295
2024-11-01T00:03:18,19.047575493650637
2024-11-01T00:03:21,18.76100901762351
2024-11-01T00:03:24,19.313122471170587
2024-11-01T00:03:27,16.047963937121107
2024-11-01T00:03:30,14.943667670088658
2024-11-01T00:03:33,20.75244303544038
2024-11-01T00:03:36,14.558406869568138
2024-11-01T00:03:39,16.271861811502404
2024-11-01T00:03:42,22.282063146428758
2024-11-01T00:03:45,20.43441247939744
2024-11-01T00:03:48,20.122681101160083
2024-11-01T00:03:51,22.241629759467145
2024-11-01T00:03:54,21.74720185994762
2024-11-01T00:03:57,26.415542751546546
2024-11-01T00:04:00,19.269100606438485
2024-11-01T00:04:03,19.759512583411624
2024-11-01T00:04:06,18.331807663040475
2024-11-01T00:04:09,28.623509605721136
2024-11-01T00:04:12,17.62178345523833
2024-11-01T00:04:15,26.54401711622459
2024-11-01T00:04:18,23.879930535948517
2024-11-01T00:04:21,21.642875234282606
2024-11-01T00:04:24,22.2242871920233
2024-11-01T00:04:27,20.91107503572773
2024-11-01T00:04:30,21.50905128319722
2024-11-01T00:04:33,26.77410034338215
2024-11-01T00:04:36,19.40573422113751
2024-11-01T00:04:39,23.7035335500998
2024-11-01T00:04:42,20.298485497662895
2024-11-01T00:04:45,20.668121655778833
2024-11-01T00:04:48,24.52470066149646
2024-11-01T00:04:51,23.23989431062971
2024-11-01T00:04:54,17.20899522304266
2024-11-01T00:04:57,26.012955347692873
2024-11-01T00:05:00,24.087661474939395
2024-11-01T00:05:03,24.726969003673506
2024-11-01T00:05:06,21.98631666103655
2024-11-01T00:05:09,25.29387420415483
2024-11-01T00:05:12,20.48644204937393
2024-11-01T00:05:15,22.32499094803779
2024-11-01T00:05:18,19.11436990896562
2024-11-01T00:05:21,23.627011378602468
2024-11-01T00:05:24,25.730958382284594
2024-11-01T00:05:27,18.91319767633778
2024-11-01T00:05:30,21.082315623756926
2024-11-01T00:05:33,16.29218951860809
2024-11-01T00:05:36,28.71040999888925
2024-11-01T00:05:39,23.360396583871367
2024-11-01T00:05:42,18.63133525851076
2024-11-01T00:05:45,21.135270396865085
2024-11-01T00:05:48,21.00440100828478
2024-11-01T00:05:51,24.294704357779203
2024-11-01T00:05:54,22.6218485832179
2024-11-01T00:05:57,22.90786212682366
2024-11-01T00:06:00,25.235211809472272
2024-11-01T00:06:03,19.576672653354127
2024-11-01T00:06:06,19.698168406880797
2024-11-01T00:06:09,13.248792588708714
2024-11-01T00:06:12,13.443456331886733
2024-11-01T00:06:15,22.508891960017564
2024-11-01T00:06:18,14.751011232532738
2024-11-01T00:06:21,19.05608848730425
2024-11-01T00:06:24,17.504535118736072
2024-11-01T00:06:27,19.828637460864464
2024-11-01T00:06:30,14.182217895982433
2024-11-01T00:06:33,16.05706739425408
2024-11-01T00:06:36,17.369631310301287
2024-11-01T00:06:39,18.277788579461102
2024-11-01T00:06:42,16.06824795404819
2024-11-01T00:06:45,19.493467966743612
2024-11-01T00:06:48,17.016341785587194
2024-11-01T00:06:51,18.034926573432646
2024-11-01T00:06:54,16.34751713275654
2024-11-01T00:06:57,10.214742736423654
2024-11-01T00:07:00,15.569800198075722
2024-11-01T00:07:03,16.07684246698764
2024-11-01T00:07:06,15.475603153305816
2024-11-01T00:07:09,15.83292075704832
2024-11-01T00:07:12,10.033111115295114
2024-11-01T00:07:15,14.974364678062642
2024-11-01T00:07:18,18.952941726912584
2024-11-01T00:07:21,8.010513126861683
2024-11-01T00:07:24,14.874788368894025
2024-11-01T00:07:27,15.3179306753139
2024-11-01T00:07:30,9.732100540586673
2024-11-01T00:07:33,12.461564913386145
2024-11-01T00:07:37,7.7256410988011
2024-11-01T00:07:40,6.571338213977076
2024-11-01T00:07:43,9.769704306819483
2024-11-01T00:07:46,13.166152392381337
2024-11-01T00:07:50,14.420042967104528
2024-11-01T00:07:53,12.163767665618838
2024-11-01T00:07:56,10.737958024673835
2024-11-01T00:08:00,7.832736460743664
2024-11-01T00:08:03,11.757009590364424
2024-11-01T00:08:06,10.132580837911986
2024-11-01T00:08:10,13.616817683873482
2024-11-01T00:08:13,6.954373900381543
2024-11-01T00:08:17,10.641407046254892
2024-11-01T00:08:20,5.915664815240237
2024-11-01T00:08:24,3.7869966857961868
2024-11-01T00:08:27,11.393867296141545
2024-11-01T00:08:31,9.67586675205746
2024-11-01T00:08:35,4.651477813718117
2024-11-01T00:08:39,9.512883210790957
2024-11-01T00:08:43,6.8725925072627
2024-11-01T00:08:46,5.863626570238393
2024-11-01T00:08:51,12.49908488988681
2024-11-01T00:08:54,6.002035126455541
2024-11-01T00:08:58,9.558754364646877
2024-11-01T00:09:02,6.12549556028948
2024-11-01T00:09:06,9.347522475503705
2024-11-01T00:09:10,5.738465716674689
2024-11-01T00:09:15,7.619707925724565
2024-11-01T00:09:19,4.622378243339663
2024-11-01T00:09:23,6.441060675514062
2024-11-01T00:09:28,6.4424926307456225
2024-11-01T00:09:32,4.279294521252214
2024-11-01T00:09:37,11.87650986340489
2024-11-01T00:09:42,6.1630832540770655
2024-11-01T00:09:47,6.32257192718996
2024-11-01T00:09:51,3.553449803211641
2024-11-01T00:09:56,7.415373410500403
2024-11-01T00:10:01,6.397576355935189
2024-11-01T00:10:06,4.7061859626392755
2024-11-01T00:10:11,8.671898841855363
2024-11-01T00:10:16,9.317119191673978
2024-11-01T00:10:21,7.493789546629442
2024-11-01T00:10:27,6.144990453532669
2024-11-01T00:10:32,5.569164752960085
2024-11-01T00:10:37,5.107433031190007
2024-11-01T00:10:42,7.212196326256977
2024-11-01T00:10:47,8.327385306359698
2024-11-01T00:10:52,8.02104978560763
2024-11-01T00:10:57,6.466525116796157
2024-11-01T00:11:02,10.97692773342312
2024-11-01T00:11:07,10.666253426494979
2024-11-01T00:11:13,7.926766194548709
2024-11-01T00:11:18,9.574634914220814
2024-11-01T00:11:23,11.802044779645806
2024-11-01T00:11:28,5.815224574533363
2024-11-01T00:11:33,6.646652428001505
2024-11-01T00:11:38,6.949668526650611
2024-11-01T00:11:43,6.989153480530927
2024-11-01T00:11:48,6.1967222129593065
2024-11-01T00:11:53,8.52148763379618
2024-11-01T00:11:58,4.771144560402452
2024-11-01T00:12:03,7.663362154773103
2024-11-01T00:12:08,6.070649733154788
2024-11-01T00:12:11,10.558461394963743
2024-11-01T00:12:16,10.220845676965293
2024-11-01T00:12:21,4.179605531693188
2024-11-01T00:12:26,8.34535992393607
2024-11-01T00:12:31,13.24839119116258
2024-11-01T00:12:34,8.870051373611773
2024-11-01T00:12:38,8.854784965518428
2024-11-01T00:12:43,8.496153302820044
2024-11-01T00:12:48,8.181283230132195
2024-11-01T00:12:52,9.673030522202613
2024-11-01T00:12:57,8.372006052068885
2024-11-01T00:13:01,9.915968537329077
2024-11-01T00:13:06,9.166696972315734
2024-11-01T00:13:10,7.375289450086626
2024-11-01T00:13:15,11.637877871588879
2024-11-01T00:13:20,15.557577838294764
2024-11-01T00:13:24,10.832323981654275
2024-11-01T00:13:29,9.664893461316483
2024-11-01T00:13:34,13.64423203197538
2024-11-01T00:13:38,13.651864833615214
2024-11-01T00:13:42,17.181486324186345
2024-11-01T00:13:46,14.882723994376446
2024-11-01T00:13:51,23.437089683176193
2024-11-01T00:13:54,22.946050763130184
2024-11-01T00:13:58,20.600509643553995
2024-11-01T00:14:02,27.945335086672493
2024-11-01T00:14:05,31.682217642697342
2024-11-01T00:14:08,33.54610428212477
2024-11-01T00:14:12,32.113647535476176
2024-11-01T00:14:15,36.448412095383844
2024-11-01T00:14:18,35.491672476127164
2024-11-01T00:14:21,33.82340059677231
2024-11-01T00:14:24,26.80560100078164
2024-11-01T00:14:27,30.806595047359398
2024-11-01T00:14:30,27.05453841884508
2024-11-01T00:14:33,27.754981835678848
2024-11-01T00:14:36,43.61376984913462
2024-11-01T00:14:39,44.73815069595273
2024-11-01T00:14:42,35.540450652434835
2024-11-01T00:14:45,44.00021857022551
2024-11-01T00:14:48,49.66982217628974
2024-11-01T00:14:51,102.1341355244159
2024-11-01T00:14:54,271.9378325144025
2024-11-01T00:14:57,652.9724419921121
2024-11-01T00:15:00,929.9114939370291
2024-11-01T00:15:03,1374.4937693275847
2024-11-01T00:15:06,1493.45589192685
2024-11-01T00:15:09,1270.980025927027
2024-11-01T00:15:12,1068.9123242694454
2024-11-01T00:15:15,1008.0551854767813
2024-11-01T00:15:18,854.8995407818412
2024-11-01T00:15:21,815.8395932514187
2024-11-01T00:15:24,760.9317279655538
2024-11-01T00:15:27,669.4358313877331
2024-11-01T00:15:30,646.3998052685843
2024-11-01T00:15:33,598.4408370255488
2024-11-01T00:15:36,565.8779859541962
2024-11-01T00:15:39,556.993563969843
2024-11-01T00:15:42,560.3020251591124
2024-11-01T00:15:45,566.218774636498
2024-11-01T00:15:48,507.4979778130056
2024-11-01T00:15:51,471.4984672863541
2024-11-01T00:15:54,446.4320788382786
2024-11-01T00:15:57,387.01548298255796
2024-11-01T00:16:00,350.67230908070485
2024-11-01T00:16:03,325.17604454353335
2024-11-01T00:16:06,309.5564164717508
2024-11-01T00:16:09,270.4095193544601
2024-11-01T00:16:12,250.57855526602324
2024-11-01T00:16:15,233.8665247757864
2024-11-01T00:16:18,223.11169731613487
2024-11-01T00:16:21,217.60822518663184
2024-11-01T00:16:24,195.43178712325215
2024-11-01T00:16:27,181.73233267662067
2024-11-01T00:16:30,174.63448480790214
2024-11-01T00:16:33,141.32336290675178
2024-11-01T00:16:36,159.08963259058692
2024-11-01T00:16:39,140.12957870958044
2024-11-01T00:16:42,128.58478952445563
2024-11-01T00:16:45,129.67683903374237
2024-11-01T00:16:48,129.93312700587467
2024-11-01T00:16:51,118.36220840611198
2024-11-01T00:16:54,112.54431466259787
2024-11-01T00:16:57,100.72067622342125
2024-11-01T00:17:00,96.37549161924912
2024-11-01T00:17:03,85.48453944920158
2024-11-01T00:17:06,80.14950908222535
2024-11-01T00:17:09,83.42986039319324
2024-11-01T00:17:12,86.54829827943085
2024-11-01T00:17:15,82.04979316392252
2024-11-01T00:17:18,70.86035649974033
2024-11-01T00:17:21,62.805725475142516
2024-11-01T00:17:24,63.772222697724864
2024-11-01T00:17:27,58.02518930036909
2024-11-01T00:17:30,57.01456254728912
2024-11-01T00:17:33,53.19302231072548
2024-11-01T00:17:36,60.24991766610793
2024-11-01T00:17:39,45.179163654638224
2024-11-01T00:17:42,53.41564997036417
2024-11-01T00:17:45,45.010028123848556
2024-11-01T00:17:48,57.025971730541215
2024-11-01T00:17:51,41.53622136512743
2024-11-01T00:17:54,42.58178337414394
2024-11-01T00:17:57,41.76806299884461
2024-11-01T00:18:00,32.07208828135984
2024-11-01T00:18:03,40.20226160684593
2024-11-01T00:18:06,35.35337238509897
2024-11-01T00:18:09,35.98990001280539
2024-11-01T00:18:12,49.43890482186498
2024-11-01T00:18:15,43.631723821156356
2024-11-01T00:18:18,43.156263152751535
2024-11-01T00:18:21,33.34004106123721
2024-11-01T00:18:24,39.76297644773498
2024-11-01T00:18:27,36.31060236691861
2024-11-01T00:18:30,41.4502271016374
2024-11-01T00:18:33,35.73671006168116
2024-11-01T00:18:36,37.050989071522324
2024-11-01T00:18:39,36.47414612769511
2024-11-01T00:18:42,36.26650526125659
2024-11-01T00:18:45,33.085246185456505
2024-11-01T00:18:48,34.82577733198257
2024-11-01T00:18:51,35.118139664326584
2024-11-01T00:18:54,30.766633689398724
2024-11-01T00:18:57,32.031592528020305
2024-11-01T00:19:00,37.081218679740196
2024-11-01T00:19:03,24.99319871270288
2024-11-01T00:19:06,31.05856625238569
2024-11-01T00:19:09,24.480362693464905
2024-11-01T00:19:12,30.634406685824374
2024-11-01T00:19:15,29.323669135565943
2024-11-01T00:19:18,29.399546702698245
2024-11-01T00:19:21,32.677305042738574
2024-11-01T00:19:24,27.71511658032302
2024-11-01T00:19:27,30.43914580344678
2024-11-01T00:19:30,24.416464090343474
2024-11-01T00:19:33,28.0668253302979
2024-11-01T00:19:36,19.914704879121846
2024-11-01T00:19:39,33.283317605649195
2024-11-01T00:19:42,28.56419060627173
2024-11-01T00:19:45,34.17706410089594
2024-11-01T00:19:48,22.58680186668679
2024-11-01T00:19:51,28.165516277149884
2024-11-01T00:19:54,30.373792290682815
2024-11-01T00:19:57,23.991270840164248
2024-11-01T00:20:00,20.975482543306253
2024-11-01T00:20:03,28.586646278740474
2024-11-01T00:20:06,24.686985115206355
2024-11-01T00:20:09,31.5511624117643
2024-11-01T00:20:12,31.144787828122674
2024-11-01T00:20:15,25.216873427228165
2024-11-01T00:20:18,25.575350602463857
2024-11-01T00:20:21,21.69510101278284
2024-11-01T00:20:24,16.608662943042702
2024-11-01T00:20:27,21.722720543540103
2024-11-01T00:20:30,23.236940662062516
2024-11-01T00:20:33,20.958201527592244
2024-11-01T00:20:36,24.265005270675054
2024-11-01T00:20:39,24.239717304702783
2024-11-01T00:20:42,21.83307129144327
2024-11-01T00:20:45,24.265888770417554
2024-11-01T00:20:48,23.41510220368337
2024-11-01T00:20:51,27.061423222219688
2024-11-01T00:20:54,23.046528180436663
2024-11-01T00:20:57,18.29328950245889
2024-11-01T00:21:00,26.007783293719996
2024-11-01T00:21:03,13.235018352665422
2024-11-01T00:21:06,21.18814684950388
2024-11-01T00:21:09,22.191673000650116
2024-11-01T00:21:12,21.785320361451877
2024-11-01T00:21:15,19.226861099399105
2024-11-01T00:21:18,17.4543434778822
2024-11-01T00:21:21,14.002623895801898
2024-11-01T00:21:24,23.44344633817306
2024-11-01T00:21:27,21.39233279227876
2024-11-01T00:21:30,20.484419008092857
2024-11-01T00:21:33,13.271908620991221
2024-11-01T00:21:36,12.745402356007203
2024-11-01T00:21:39,12.20948745806821
2024-11-01T00:21:42,15.424062927561573
2024-11-01T00:21:45,17.309528648850595
2024-11-01T00:21:48,17.428273280458903
2024-11-01T00:21:51,14.983757873373868
2024-11-01T00:21:54,11.340997596580005
2024-11-01T00:21:57,11.594617108502165
2024-11-01T00:22:00,11.499439070620328
2024-11-01T00:22:03,14.34563162922635
2024-11-01T00:22:06,11.431779623048106
2024-11-01T00:22:09,14.70107674598464
2024-11-01T00:22:12,12.330569446084956
2024-11-01T00:22:15,17.134246587750617
2024-11-01T00:22:18,22.89445358514428
2024-11-01T00:22:21,15.661568880078729
2024-11-01T00:22:24,18.142800152298953
2024-11-01T00:22:27,10.835259576636846
2024-11-01T00:22:30,19.440959334370437
2024-11-01T00:22:33,13.426700393356768
2024-11-01T00:22:36,12.317050774890246
2024-11-01T00:22:39,18.337399899986014
2024-11-01T00:22:42,16.922051449614106
2024-11-01T00:22:45,12.770004987714678
2024-11-01T00:22:48,14.268840293087319
2024-11-01T00:22:51,11.019099702435996
2024-11-01T00:22:54,13.033646186190794
2024-11-01T00:22:57,13.920619487760275
2024-11-01T00:23:00,15.487711677946212
2024-11-01T00:23:03,14.90888770421113
2024-11-01T00:23:06,11.20558484396961
2024-11-01T00:23:09,10.79651725292037
2024-11-01T00:23:12,7.965106745559718
2024-11-01T00:23:15,12.463457087673783
2024-11-01T00:23:18,14.56081604957353
2024-11-01T00:23:21,16.741550981995825
2024-11-01T00:23:24,10.028751015661578
2024-11-01T00:23:27,7.111931671697777
2024-11-01T00:23:30,19.62785597641956
2024-11-01T00:23:33,10.252112534748788
2024-11-01T00:23:36,15.157020628449931
2024-11-01T00:23:39,15.489416331075121
2024-11-01T00:23:42,10.666661898293418
2024-11-01T00:23:45,18.030847946799955
2024-11-01T00:23:48,15.67294092972828
2024-11-01T00:23:51,9.450337648390246
2024-11-01T00:23:54,10.225745956101408
2024-11-01T00:23:57,13.70007546742543
2024-11-01T00:24:00,19.674433499571585
2024-11-01T00:24:03,19.000090072549394
2024-11-01T00:24:06,12.3113151391328
2024-11-01T00:24:09,14.649711122113162
2024-11-01T00:24:12,11.682385941363338
2024-11-01T00:24:15,13.942978004612332
2024-11-01T00:24:18,17.33270013332096
2024-11-01T00:24:21,16.92306606038028
2024-11-01T00:24:24,11.360540211198938
2024-11-01T00:24:27,12.906537731486528
2024-11-01T00:24:30,15.662822405494785
2024-11-01T00:24:33,16.489556670186325
2024-11-01T00:24:36,11.11163171132232
2024-11-01T00:24:39,13.728593657411972
2024-11-01T00:24:42,13.305590430914679
2024-11-01T00:24:45,13.072353591519537
2024-11-01T00:24:48,11.21894772847318
2024-11-01T00:24:51,11.693002045152744
2024-11-01T00:24:54,15.370501745484917
2024-11-01T00:24:57,14.558128456272392
2024-11-01T00:25:00,12.26888899008241
2024-11-01T00:25:03,14.29587034384186
2024-11-01T00:25:06,10.98316307862428
2024-11-01T00:25:09,16.27346342584485
2024-11-01T00:25:12,11.2650624882257
2024-11-01T00:25:15,13.596120278038441
2024-11-01T00:25:18,21.903904736073617
2024-11-01T00:25:21,15.376634965337892
2024-11-01T00:25:24,17.26004775364924
2024-11-01T00:25:27,12.760704851912847
2024-11-01T00:25:30,13.694300810493871
2024-11-01T00:25:33,20.067362964150153
2024-11-01T00:25:36,19.510092943903736
2024-11-01T00:25:39,20.034502834078516
2024-11-01T00:25:42,15.662979125974115
2024-11-01T00:25:45,9.521001160143317
2024-11-01T00:25:48,14.899453163144644
2024-11-01T00:25:51,15.825227538767434
2024-11-01T00:25:54,8.065249065556856
2024-11-01T00:25:57,14.939100444314528
2024-11-01T00:26:00,14.74838624397683
2024-11-01T00:26:03,15.060697495934994
2024-11-01T00:26:06,13.494069317974525
2024-11-01T00:26:09,12.296206474302277
2024-11-01T00:26:12,8.968735414161857
2024-11-01T00:26:15,13.61215122540579
2024-11-01T00:26:18,11.129010367789364
2024-11-01T00:26:22,16.024740298586565
2024-11-01T00:26:25,14.454126020270314
2024-11-01T00:26:28,12.681226789969616
2024-11-01T00:26:31,14.762505769727309
2024-11-01T00:26:34,13.246394256748669
2024-11-01T00:26:37,16.490985761083568
2024-11-01T00:26:40,11.814028302826625
2024-11-01T00:26:43,18.588424146172475
2024-11-01T00:26:46,14.093583047387781
2024-11-01T00:26:49,16.984024365740346
2024-11-01T00:26:52,15.932388226188712
2024-11-01T00:26:55,10.281196355818095
2024-11-01T00:26:58,20.919584949841475
2024-11-01T00:27:01,12.450678646562535
2024-11-01T00:27:04,17.93607495228169
2024-11-01T00:27:07,12.885033269721243
2024-11-01T00:27:10,11.089752395946041
2024-11-01T00:27:13,16.07723083098478
2024-11-01T00:27:16,16.019813458122293
2024-11-01T00:27:19,16.621123590793914
2024-11-01T00:27:22,9.712562958397937
2024-11-01T00:27:25,12.447996596493365
2024-11-01T00:27:28,17.067164043610077
2024-11-01T00:27:31,15.735236823556347
2024-11-01T00:27:34,12.7169736425062
2024-11-01T00:27:37,16.289325654504136
2024-11-01T00:27:40,19.89071696996378
2024-11-01T00:27:43,12.354648560283634
2024-11-01T00:27:46,18.67959596713092
2024-11-01T00:27:49,20.595715135332703
2024-11-01T00:27:52,16.412357350187914
2024-11-01T00:27:55,15.52792670329169
2024-11-01T00:27:58,19.015711506204813
2024-11-01T00:28:01,11.424615015602695
2024-11-01T00:28:04,16.27785662809753
2024-11-01T00:28:07,12.436432878174427
2024-11-01T00:28:10,16.288050889966325
2024-11-01T00:28:13,12.290350178875592
2024-11-01T00:28:16,12.65892799695135
2024-11-01T00:28:19,18.423959573107066
2024-11-01T00:28:22,12.699762741722665
2024-11-01T00:28:25,17.05147618055077
2024-11-01T00:28:28,18.84132204452856
2024-11-01T00:28:31,11.307879189666528
2024-11-01T00:28:34,7.145357896883166
2024-11-01T00:28:37,17.705638229844187
2024-11-01T00:28:40,16.24192647875418
2024-11-01T00:28:43,15.669938802716667
2024-11-01T00:28:46,15.338888327278283
2024-11-01T00:28:49,15.675807476041252
2024-11-01T00:28:52,12.638858973977975
2024-11-01T00:28:55,19.334588170048548
2024-11-01T00:28:58,21.157172679897815
2024-11-01T00:29:01,14.294116795060784
2024-11-01T00:29:04,14.734994192939398
2024-11-01T00:29:07,19.017782072223234
2024-11-01T00:29:10,13.331737041471305
2024-11-01T00:29:13,16.31624436378224
2024-11-01T00:29:16,9.741647128130769
2024-11-01T00:29:19,12.934760283672622
2024-11-01T00:29:22,15.090400334440453
2024-11-01T00:29:25,16.781651657066718
2024-11-01T00:29:28,13.531397319190223
2024-11-01T00:29:32,12.229604115703852
2024-11-01T00:29:35,8.938236311073823
2024-11-01T00:29:38,9.598784718436102
2024-11-01T00:29:42,7.925911834739228
2024-11-01T00:29:45,12.376069011118139
2024-11-01T00:29:48,9.480342530849025
2024-11-01T00:29:51,18.262173768257455
2024-11-01T00:29:55,7.708665439063072
2024-11-01T00:29:58,12.470575153825719
2024-11-01T00:30:01,13.579217458462262
2024-11-01T00:30:05,10.695238884749457
2024-11-01T00:30:08,11.378225990945959
2024-11-01T00:30:11,5.260695959578181
2024-11-01T00:30:15,8.859039987839227
2024-11-01T00:30:18,9.692402022228428
2024-11-01T00:30:22,9.778147199327137
2024-11-01T00:30:25,15.359807926054163
2024-11-01T00:30:29,10.338172469809235
2024-11-01T00:30:32,11.166245656862271
2024-11-01T00:30:36,11.935819298834414
2024-11-01T00:30:39,9.634357384275878
2024-11-01T00:30:43,11.827327941132562
2024-11-01T00:30:46,8.736067156533938
2024-11-01T00:30:50,9.45616854940426
2024-11-01T00:30:53,8.344075357591786
2024-11-01T00:30:57,7.597599344120831
2024-11-01T00:31:01,8.148198836558574
2024-11-01T00:31:04,10.657723563061237
2024-11-01T00:31:08,9.379692965497258
2024-11-01T00:31:12,9.877649835638097
2024-11-01T00:31:15,11.43539953232155
2024-11-01T00:31:19,9.527329981325568
2024-11-01T00:31:22,15.107991480164552
2024-11-01T00:31:25,5.72703945967867
2024-11-01T00:31:29,12.13342394899713
2024-11-01T00:31:32,11.732004719811519
2024-11-01T00:31:36,6.893367899788519
2024-11-01T00:31:40,9.18903681209126
2024-11-01T00:31:43,10.72911335741093
2024-11-01T00:31:47,11.272155957089153
2024-11-01T00:31:50,7.322655467216215
2024-11-01T00:31:54,10.927687369689572
2024-11-01T00:31:58,11.417300575654373
2024-11-01T00:32:02,9.747191969607327
2024-11-01T00:32:05,6.919340265763772
2024-11-01T00:32:09,6.157486068235861
2024-11-01T00:32:13,7.379161131222857
2024-11-01T00:32:17,8.642056807872965
2024-11-01T00:32:20,12.242900658591159
2024-11-01T00:32:24,11.325490298954518
2024-11-01T00:32:28,9.898141141118534
2024-11-01T00:32:32,8.514231901910593
2024-11-01T00:32:36,9.200178361853538
2024-11-01T00:32:40,5.400371840686328
2024-11-01T00:32:44,8.03634035586864
2024-11-01T00:32:48,6.304042104049469
2024-11-01T00:32:52,8.495223185952659
2024-11-01T00:32:55,5.550000718449438
2024-11-01T00:33:00,8.210942536587918
2024-11-01T00:33:04,8.86399582411321
2024-11-01T00:33:07,9.148592054843595
2024-11-01T00:33:11,7.7473534758253475
2024-11-01T00:33:15,7.359733425085508
2024-11-01T00:33:19,5.530860890179145
2024-11-01T00:33:23,12.893168471761888
2024-11-01T00:33:27,9.22890830329968
2024-11-01T00:33:31,7.97254845500505
2024-11-01T00:33:35,12.818455182008769
2024-11-01T00:33:39,10.043210067403548
2024-11-01T00:33:43,8.278340458875258
2024-11-01T00:33:47,5.155650102173809
2024-11-01T00:33:51,8.147502675657742
2024-11-01T00:33:55,5.604338645935362
2024-11-01T00:33:59,8.010429829364206
2024-11-01T00:34:03,10.704092099553643
2024-11-01T00:34:07,6.7602803707085215
2024-11-01T00:34:11,8.145004823809138
2024-11-01T00:34:15,6.598355643447545
2024-11-01T00:34:19,11.449536643929692
