Date,FullDiskIntensity,ROI_Intensity,OutsideROI_Intensity,Exposure
2024-07-10 15:11:54.623000,52106189.17458942,7300998.371841371,44811988.873502456,2.900823
2024-07-10 15:12:06.623000,52119479.11370042,7299309.679143003,44826977.153051294,2.9008249999999998
2024-07-10 15:12:18.630000,52122435.51403481,7289738.608844036,44839597.01119509,2.9008249999999998
2024-07-10 15:12:30.622000,52110403.15110574,7287336.731679251,44829898.27369681,2.900823
2024-07-10 15:12:42.622000,52059697.54100819,7271022.051328192,44795560.43233248,2.900823
2024-07-10 15:12:54.623000,52066792.1023765,7268419.778945415,44805164.88085101,2.9008220000000002
2024-07-10 15:13:06.623000,52076193.522943825,7264254.570425507,44818788.04091527,2.900824
2024-07-10 15:13:18.638000,52086375.45745622,7272980.366957802,44820089.740018696,2.900824
2024-07-10 15:13:30.624000,52060535.9237706,7265314.705516331,44802193.03280483,2.900823
2024-07-10 15:13:42.622000,52055897.24019701,7265092.010095066,44797631.56869619,2.900823
2024-07-10 15:13:54.622000,52072165.77651638,7261302.23133382,44817590.606245615,2.9008209999999996
2024-07-10 15:14:06.630000,52060120.848421,7252162.83373276,44814736.77823956,2.900824
2024-07-10 15:14:18.622000,52026515.233780205,7237645.316518795,44795651.44098761,2.900823
2024-07-10 15:14:30.622000,52012837.74047494,7230921.442267054,44788761.25456853,2.9008220000000002
2024-07-10 15:14:42.630000,52023121.70610833,7215581.503738248,44814204.51568244,2.900824
2024-07-10 15:14:54.623000,52002595.12648484,7197427.48779484,44811976.74314384,2.900822
2024-07-10 15:15:06.623000,51995786.02493636,7182037.241831976,44820597.18204207,2.900824
2024-07-10 15:15:18.622000,51987275.33969658,7173678.927091061,44820475.837210394,2.900824
2024-07-10 15:15:30.622000,51970489.77446071,7169514.87938776,44807887.41133987,2.900825
2024-07-10 15:15:42.622000,51970194.66544495,7157608.720008081,44819503.98214576,2.900823
2024-07-10 15:15:54.622000,51982467.044697315,7160398.962639224,44828916.48335662,2.900823
2024-07-10 15:16:06.623000,51953476.65128138,7156129.139902711,44804173.160513416,2.900823
2024-07-10 15:16:18.622000,51943184.3997376,7149497.918349379,44800659.67485779,2.900823
2024-07-10 15:16:30.622000,51979095.59490682,7150958.486278381,44834995.849455185,2.900824
2024-07-10 15:16:42.646000,52002266.942082666,7162535.196895778,44846722.172734365,2.900824
2024-07-10 15:16:54.630000,51983793.5536181,7166673.159081516,44824035.678175256,2.9008209999999996
2024-07-10 15:17:06.622000,51971936.2111403,7148984.769823705,44829812.25998166,2.90082
2024-07-10 15:17:18.638000,51968284.87353938,7137456.115917408,44837797.81193206,2.900824
2024-07-10 15:17:30.624000,51956681.25907716,7124088.577620902,44839550.70681664,2.9008230000000004
2024-07-10 15:17:42.624000,51937478.4759508,7123869.933553386,44820529.332172744,2.900825
2024-07-10 15:17:54.622000,51942712.8489309,7125221.962717502,44824489.584859475,2.900825
2024-07-10 15:18:06.622000,51936194.6812354,7140032.625212698,44803060.09602789,2.900824
2024-07-10 15:18:18.623000,51953818.62319762,7126532.02211924,44834236.352924675,2.900823
2024-07-10 15:18:30.622000,51956070.44338405,7116414.4281663215,44846647.1274044,2.9008260000000003
2024-07-10 15:18:42.622000,51946419.38069342,7098406.832539018,44854919.54874906,2.900825
2024-07-10 15:18:54.622000,51911261.13734502,7084358.730926985,44833889.38185193,2.900826
2024-07-10 15:19:06.623000,51903264.76088698,7084964.4497686,44825305.904354796,2.900825
2024-07-10 15:19:18.622000,51888212.49127403,7060273.542871424,44834900.41626089,2.900825
2024-07-10 15:19:30.630000,51849200.14133911,7042391.043927159,44813706.44558014,2.9008249999999998
2024-07-10 15:19:42.623000,51851336.03417511,7045999.343634774,44812331.94430272,2.900824
2024-07-10 15:19:54.623000,51865986.99748313,7045801.1398834055,44827206.62377539,2.900823
2024-07-10 15:20:06.622000,51833290.06974917,7036614.091931841,44803720.8750758,2.900823
2024-07-10 15:20:18.622000,51819666.34986003,7033998.282556364,44792650.913206354,2.900823
2024-07-10 15:20:30.622000,51840784.54949352,7040246.495478526,44807558.12831113,2.900824
2024-07-10 15:20:42.622000,51840977.59808937,7053313.127580301,44794747.97505812,2.900824
2024-07-10 15:20:54.623000,51844052.47891804,7048359.39606084,44802693.8571205,2.9008220000000002
2024-07-10 15:21:06.623000,51825435.74702766,7041296.211454473,44791059.6406606,2.900823
2024-07-10 15:21:18.615000,51829609.79363105,7035600.229452046,44800991.718215235,2.900824
2024-07-10 15:21:30.622000,51760399.114182726,7012516.443603611,44754767.61085816,2.900824
2024-07-10 15:21:42.624000,51768893.2524,7001610.576856783,44774232.42499372,2.900824
2024-07-10 15:21:54.622000,51750380.06416104,6987483.565025962,44769766.95603252,2.900826
2024-07-10 15:22:06.622000,51763257.85715591,6992091.565612152,44778118.791641146,2.9008269999999996
2024-07-10 15:22:18.638000,51752914.68504854,6991128.050335973,44768779.1209958,2.900828
2024-07-10 15:22:30.622000,51764599.46236003,6994531.902292658,44777050.398748495,2.900826
2024-07-10 15:22:42.623000,51747942.13786004,6991359.012915631,44763514.94367466,2.9008260000000003
2024-07-10 15:22:54.623000,51757153.307368316,6995745.3497727895,44768412.8589581,2.900826
2024-07-10 15:23:06.622000,51768319.62228663,6998341.160994255,44776907.526964754,2.900824
2024-07-10 15:23:18.622000,51749854.43786126,7000428.49908457,44756396.37440823,2.900823
2024-07-10 15:23:30.623000,51775103.90151212,7001293.425592177,44780798.83508962,2.900824
2024-07-10 15:23:42.622000,51759858.57811435,6992861.338709277,44774009.04018996,2.900824
2024-07-10 15:23:54.630000,51727099.70439444,6983296.131273,44750780.89853748,2.900825
2024-07-10 15:24:06.622000,51745719.32270326,6985413.120262987,44767370.397259265,2.900826
2024-07-10 15:24:18.622000,51717567.34116421,6979390.008225244,44745131.21435067,2.900826
2024-07-10 15:24:30.622000,51732052.778088994,6979229.701895151,44759912.09397327,2.9008249999999998
2024-07-10 15:24:42.623000,51734634.11270931,6969954.409521429,44771605.319176435,2.900825
2024-07-10 15:24:54.622000,51726341.48813425,6950630.2857771255,44782829.172508396,2.9008269999999996
2024-07-10 15:25:06.623000,51700141.64945603,6948173.673471288,44758972.19513221,2.900823
2024-07-10 15:25:18.622000,51683265.38716903,6935869.990133845,44754474.75994769,2.900826
2024-07-10 15:25:30.623000,51644623.85700619,6918635.215843768,44733012.16033369,2.900825
2024-07-10 15:25:42.622000,51670606.92368312,6931420.223067499,44746217.801412426,2.900826
2024-07-10 15:25:54.622000,51675746.261324786,6937450.595985214,44745292.290784664,2.900827
2024-07-10 15:26:06.622000,51673665.587894216,6928580.391529592,44752121.80798034,2.9008279999999997
2024-07-10 15:26:18.623000,51668947.97169771,6925509.122404833,44750488.56790741,2.9008249999999998
2024-07-10 15:26:30.622000,51674873.07054823,6954013.066632101,44727903.51982747,2.900824
2024-07-10 15:26:42.622000,51724382.14192638,6979286.603686948,44752105.26098066,2.9008279999999997
2024-07-10 15:26:54.622000,51765791.17011338,7012129.631863983,44760667.8088685,2.90083
2024-07-10 15:27:06.653000,51779606.29847971,7031830.577969663,44754817.85021996,2.9008269999999996
2024-07-10 15:27:18.622000,51816241.36840977,7062568.019395848,44760703.068469785,2.900827
2024-07-10 15:27:30.622000,51816859.37581335,7087552.497887675,44736281.43107958,2.9008309999999997
2024-07-10 15:27:42.630000,51856398.09364577,7109755.32822559,44753740.056708,2.900825
2024-07-10 15:27:54.622000,51882960.232706144,7141084.642787952,44748810.166483626,2.9008259999999995
2024-07-10 15:28:06.623000,51873090.02808854,7161163.6401744615,44718917.49528066,2.9008279999999997
2024-07-10 15:28:18.622000,51925775.67508311,7196032.30525905,44736683.45727495,2.900828
2024-07-10 15:28:30.630000,51967770.548033744,7220977.480544328,44753778.66641386,2.900825
2024-07-10 15:28:42.622000,51992930.291947775,7257562.757103405,44742313.82981474,2.900827
2024-07-10 15:28:54.623000,52068465.96902678,7314444.013916028,44760974.452811405,2.9008279999999997
2024-07-10 15:29:06.622000,52134703.79450804,7382438.231343921,44759265.6431414,2.900824
2024-07-10 15:29:18.623000,52277199.76213664,7530098.50645937,44754024.11382969,2.9008249999999998
2024-07-10 15:29:30.622000,52431339.806441076,7668045.815979058,44770347.163666025,2.900822
2024-07-10 15:29:42.623000,52506948.021011956,7718048.583403487,44795869.86603127,2.9008259999999995
