filter2_file,total_counts_under_contours,qs_mean_counts,contour_area,QS area
2024-10-09T01:19:13.508,179726048.22468397,5802.1074233354175,17566,16728
2024-10-09T01:20:50.470,179916878.08803904,5817.355585954298,17566,16728
2024-10-09T01:22:27.461,180068340.4489369,5809.247692725965,17566,16728
2024-10-09T01:24:04.421,180373608.7292106,5824.632293887576,17566,16728
2024-10-09T01:25:41.414,181183594.86572322,5824.209846612319,17566,16728
2024-10-09T01:27:18.438,180672637.61564177,5779.824283746686,17566,16728
2024-10-09T01:28:55.430,181732579.1932851,5814.534521438997,17566,16728
2024-10-09T01:30:32.455,183101865.89491397,5840.8239404289725,17566,16728
2024-10-09T01:32:09.511,187810528.2358926,5782.4545498526295,17566,16728
2024-10-09T01:32:46.375,192875304.30079815,5755.584404086226,17566,16728
2024-10-09T01:33:05.767,194117075.11540347,5764.515679158808,17566,16728
2024-10-09T01:33:25.159,193123859.87519112,5780.245095561646,17566,16728
2024-10-09T01:33:45.959,194792060.45071906,5803.229724801313,17566,16728
2024-10-09T01:34:06.759,195789473.89410505,5821.957607571977,17566,16728
2024-10-09T01:34:27.559,200019818.8312929,5834.031391284579,17566,16728
2024-10-09T01:34:48.360,204129129.75914663,5834.549528383331,17566,16728
2024-10-09T01:35:09.160,203573723.52689925,5822.722131126944,17566,16728
2024-10-09T01:35:29.960,208766577.06998715,5802.734132094633,17566,16728
2024-10-09T01:35:50.759,209422818.0401,5784.33819328427,17566,16728
2024-10-09T01:36:11.559,215023635.65840462,5773.364596100626,17566,16728
2024-10-09T01:36:32.359,215944400.3938648,5764.5328414546875,17566,16728
2024-10-09T01:36:53.159,219777666.60176805,5763.504954354752,17566,16728
2024-10-09T01:37:13.959,225625973.06978014,5767.9007597914615,17566,16728
2024-10-09T01:37:34.759,228610756.26990733,5770.7293456380785,17566,16728
2024-10-09T01:37:55.560,231900465.866428,5760.312701725838,17566,16728
2024-10-09T01:38:16.359,242271330.65988997,5751.827174857127,17566,16728
2024-10-09T01:38:37.160,247938272.5821385,5758.500131890925,17566,16728
2024-10-09T01:38:57.960,256657051.9643132,5775.497742808208,17566,16728
2024-10-09T01:39:18.766,261578785.66429377,5784.39174052465,17566,16728
2024-10-09T01:41:02.975,305695251.52274877,5824.84735037663,17566,16728
2024-10-09T01:42:48.151,361365071.89053303,6175.311313384151,17566,16728
2024-10-09T01:44:19.755,388943087.1502311,6127.836957668167,17566,16728
2024-10-09T01:46:04.182,400295472.72994024,6203.997767839802,17566,16728
2024-10-09T01:47:35.108,431693742.1961207,6129.535207262062,17566,16728
2024-10-09T01:49:20.214,434858282.2560062,6196.01651118789,17566,16728
2024-10-09T01:50:51.140,401543104.8748217,6154.065576242801,17566,16728
2024-10-09T01:52:36.247,396243211.9508052,6229.383243701125,17566,16728
2024-10-09T01:54:07.173,392605280.6452462,6132.65127982424,17566,16728
2024-10-09T01:55:52.279,386524248.55155367,6224.458557312958,17566,16728
2024-10-09T01:57:36.481,345447506.6957667,5824.475752038155,17566,16728
2024-10-09T01:59:21.624,360754045.7245794,6204.326742360307,17566,16728
2024-10-09T02:01:05.822,327945890.195686,5856.182349881389,17566,16728
2024-10-09T02:02:50.965,335942979.68876183,6217.22009955779,17566,16728
2024-10-09T02:04:35.166,311835033.94715387,5852.981280678725,17566,16728
2024-10-09T02:06:20.311,320645048.2234843,6229.639190576938,17566,16728
2024-10-09T02:08:04.513,301254637.9966082,5817.791918511905,17566,16728
2024-10-09T02:09:49.693,315124351.4561326,6219.68783282034,17566,16728
2024-10-09T02:11:33.890,294667740.5730871,5836.411690902325,17566,16728
2024-10-09T02:13:19.660,306598293.28482836,6225.019206162812,17566,16728
2024-10-09T02:15:03.266,287304529.7928423,5850.411128860507,17566,16728
2024-10-09T02:16:48.443,299560278.89303035,6235.194796890132,17566,16728
2024-10-09T02:18:32.642,280723775.95310575,5832.143174656731,17566,16728
2024-10-09T02:20:17.819,291138721.9200892,6247.860037116526,17566,16728
2024-10-09T02:22:02.175,275714444.91266686,5865.340469883701,17566,16728
2024-10-09T02:23:47.162,286500285.54532534,6259.871758645608,17566,16728
2024-10-09T02:25:31.362,269802147.09045357,5845.768143064957,17566,16728
2024-10-09T02:27:16.474,281031558.9214982,6282.543132096141,17566,16728
2024-10-09T02:29:00.675,262224218.72726604,5834.975661404522,17566,16728
2024-10-09T02:30:50.682,250252807.43395057,5844.471118182304,17566,16728
2024-10-09T02:32:34.210,255373260.91117695,5862.673997937213,17566,16728
2024-10-09T02:34:23.543,243672276.89418373,5823.306615016962,17566,16728
2024-10-09T02:36:07.748,246388875.07493505,5874.020323137069,17566,16728
2024-10-09T02:37:57.791,238189505.08999312,5821.599255779117,17566,16728
2024-10-09T02:39:41.283,241375254.1216412,5895.165724119076,17566,16728
2024-10-09T02:41:30.583,233169519.97901693,5841.701307779404,17566,16728
2024-10-09T02:43:14.788,235947111.42579088,5880.784419948364,17566,16728
2024-10-09T02:45:04.152,227986433.69739875,5834.679144767942,17566,16728
2024-10-09T02:46:48.355,230059814.08838254,5892.566739384917,17566,16728
2024-10-09T02:48:37.721,224068641.6783575,5816.30114110076,17566,16728
2024-10-09T02:50:27.650,223107716.9615563,5852.043192032639,17566,16728
2024-10-09T02:52:16.409,222068440.88907084,5784.701248168365,17566,16728
2024-10-09T02:54:07.962,220724446.92989796,5910.628846767103,17566,16728
