time,reg1,reg2,reg3,reg4,reg5,reg6
2024-11-01 14:04:11.700000,15647037.415235281,966395.1257910277,1834997.981634526,2703920.972282395,343576.74886399566
2024-11-01 14:05:41.700000,15655188.130333401,969678.5081115314,1830721.406379152,2701763.3725067684,342138.346297362
2024-11-01 14:07:11.700000,15658783.28176579,973104.8978977161,1831883.2585945434,2696052.845333293,345389.3334012468
2024-11-01 14:08:41.700000,15660188.18254011,969841.67929289,1835312.3382947566,2699125.3534563975,344299.5265432891
2024-11-01 14:10:11.700000,15694443.399683852,965413.1301909033,1843829.056495157,2705888.0725933127,341092.9872839332
2024-11-01 14:11:41.700000,15678695.927200045,966035.7030188856,1842203.4749803534,2697631.609760626,338785.16614154214
2024-11-01 14:13:11.700000,15697034.983582284,962932.1836197055,1851456.5058067048,2703105.2080858666,342363.01104695885
2024-11-01 14:14:41.700000,15698166.872519005,962551.6045424578,1855943.378714163,2696932.347362159,342431.17471294536
2024-11-01 14:16:11.700000,15695258.82131356,965383.624781293,1854219.64898591,2704723.3168412675,343421.6521973534
2024-11-01 14:17:41.700000,15692690.130920341,964668.7698614497,1857832.3515144074,2703915.812301941,343252.6282461736
2024-11-01 14:18:26.700000,15690550.35449123,966704.3428873075,1857942.4279802074,2701962.5349941663,343329.5588815302
2024-11-01 14:19:56.700000,15704473.503490705,964995.3527602272,1857315.347509684,2694980.6875744853,345356.1318190015
2024-11-01 14:21:26.700000,15710904.199455598,963221.9287895279,1859473.322379879,2698831.1341617275,343202.23648045736
2024-11-01 14:22:56.700000,15679292.357130058,964722.693311957,1866237.511738703,2690715.614829676,343692.92155736126
2024-11-01 14:24:26.700000,15683782.791266233,963266.8213826489,1861815.803143801,2685428.3686240567,344358.36426262243
2024-11-01 14:25:11.700000,15698154.267943855,964296.9935276774,1861157.067384536,2687264.777012012,347345.7321432006
2024-11-01 14:25:11.700000,15698154.267943855,964296.9935276774,1861157.067384536,2687264.777012012,347345.7321432006
2024-11-01 14:25:56.700000,15704740.049730672,962286.2483678506,1862846.43608819,2688899.7262565885,346759.00654806616
2024-11-01 14:25:56.700000,15704740.049730672,962286.2483678506,1862846.43608819,2688899.7262565885,346759.00654806616
2024-11-01 14:26:41.700000,15707287.18711328,961104.8910527801,1863469.8234412838,2695909.723702293,346127.2243853733
2024-11-01 14:26:41.700000,15707287.18711328,961104.8910527801,1863469.8234412838,2695909.723702293,346127.2243853733
2024-11-01 14:27:26.700000,15696835.523020834,964576.6170607196,1865429.5801686854,2696726.219511732,346971.1223753288
2024-11-01 14:27:26.700000,15696835.523020834,964576.6170607196,1865429.5801686854,2696726.219511732,346971.1223753288
2024-11-01 14:27:26.700000,15696835.523020834,964576.6170607196,1865429.5801686854,2696726.219511732,346971.1223753288
2024-11-01 14:28:11.700000,15695193.033708896,966744.650327998,1867313.1309521813,2695742.9456563094,346960.23061850586
2024-11-01 14:28:11.700000,15695193.033708896,966744.650327998,1867313.1309521813,2695742.9456563094,346960.23061850586
2024-11-01 14:28:56.700000,15694324.03414864,965267.9082970308,1864114.5744774952,2697085.175492904,348496.2382179875
2024-11-01 14:28:56.700000,15694324.03414864,965267.9082970308,1864114.5744774952,2697085.175492904,348496.2382179875
2024-11-01 14:29:41.700000,15707289.833075458,964930.2188126047,1865823.6670439148,2694653.2733224276,348800.73882052687
2024-11-01 14:29:41.700000,15707289.833075458,964930.2188126047,1865823.6670439148,2694653.2733224276,348800.73882052687
2024-11-01 14:30:26.700000,15710455.045834418,967274.8580353606,1866568.9260953641,2693063.5542979836,348980.53828579944
2024-11-01 14:30:26.700000,15710455.045834418,967274.8580353606,1866568.9260953641,2693063.5542979836,348980.53828579944
2024-11-01 14:30:26.700000,15710455.045834418,967274.8580353606,1866568.9260953641,2693063.5542979836,348980.53828579944
2024-11-01 14:31:11.700000,15721871.226738175,969984.597502851,1866275.3542966594,2699456.928158378,349618.30496264633
2024-11-01 14:31:11.700000,15721871.226738175,969984.597502851,1866275.3542966594,2699456.928158378,349618.30496264633
2024-11-01 14:31:56.700000,15718499.993891202,972275.6145610757,1865509.0673167626,2698936.115724599,350693.9526157886
2024-11-01 14:31:56.700000,15718499.993891202,972275.6145610757,1865509.0673167626,2698936.115724599,350693.9526157886
2024-11-01 14:32:41.700000,15700716.016536418,972841.9448861156,1863099.6295564286,2694628.9984509484,351058.84635477007
2024-11-01 14:32:41.700000,15700716.016536418,972841.9448861156,1863099.6295564286,2694628.9984509484,351058.84635477007
2024-11-01 14:32:41.700000,15700716.016536418,972841.9448861156,1863099.6295564286,2694628.9984509484,351058.84635477007
2024-11-01 14:33:26.700000,15692718.257800221,970696.0883348242,1863100.0156403265,2692621.7785013337,352961.5945850708
2024-11-01 14:33:26.700000,15692718.257800221,970696.0883348242,1863100.0156403265,2692621.7785013337,352961.5945850708
2024-11-01 14:34:11.700000,15686601.060329262,967314.616557674,1860676.336717414,2691322.647494222,355013.9839078642
2024-11-01 14:35:41.700000,15690705.58667276,968116.4826694035,1860839.2610623653,2687407.0567179318,351291.2328638461
2024-11-01 14:37:11.700000,15720544.140750242,968808.8490855315,1861631.6302294002,2686245.8803014015,349122.80252120015
2024-11-01 14:38:41.700000,15719387.03912796,969828.5741845209,1867740.3181810402,2689506.013923484,350634.8527858618
2024-11-01 14:40:11.700000,15743140.382463552,969420.851153871,1871834.004485467,2698853.5783400536,351338.37193145126
2024-11-01 14:41:41.700000,15758829.487026434,972562.9058282245,1873968.3776364785,2706616.0785959694,348979.0922620248
2024-11-01 14:43:56.700000,15721715.624554949,973637.2871685727,1864276.3025943069,2689166.910230415,350842.45034541044
2024-11-01 14:45:26.700000,15720284.11763398,974441.9263685683,1866741.7248339688,2686753.882744142,347279.5404654394
2024-11-01 14:46:56.700000,15734514.863463614,974493.4340383636,1874821.919207749,2691696.0334494896,347475.75527980604
