time,mode,thresh_area,thresho_tot,exposure,shutter_angle
2024-06-01 07:55:54.302940,31587,95069,3491093447.0086656,900,179.736328125
2024-06-01 07:57:19.710900,30165,95366,3500962980.7556243,900,179.736328125
2024-06-01 07:58:43.839365,29394,94946,3484336178.400366,900,179.736328125
2024-06-01 08:00:08.607515,31206,95792,3513426677.8306417,900,179.736328125
2024-06-01 08:01:33.279665,30145,95136,3488709190.08994,900,179.736328125
2024-06-01 08:02:57.855940,30037,94147,3453025806.4787636,900,179.736328125
2024-06-01 08:04:22.464090,30160,92707,3401229170.9623437,900,179.736328125
2024-06-01 08:05:47.403650,30212,92038,3378425734.590797,900,179.736328125
2024-06-01 08:07:11.616515,32075,92663,3398288838.6993723,900,179.736328125
2024-06-01 08:08:36.192665,30144,91037,3339882154.3291817,900,179.736328125
2024-06-01 08:10:00.768950,30780,91805,3367895117.0906396,900,179.736328125
2024-06-01 08:11:25.345100,30880,93126,3415591688.257177,900,179.736328125
2024-06-01 08:12:49.953500,30412,94474,3463764802.203657,900,179.736328125
2024-06-01 08:14:14.561650,31305,90935,3333896475.617784,900,179.736328125
2024-06-01 08:15:39.201800,29894,89657,3289737737.3948154,900,179.736328125
2024-06-01 08:17:03.810075,32623,89962,3303849031.68721,900,179.736328125
2024-06-01 08:18:28.450225,31065,89372,3280424854.7087455,900,179.736328125
2024-06-01 08:19:53.585000,30153,89809,3291723824.352584,900,179.736328125
2024-06-01 08:21:17.730650,30267,89402,3280250871.3250647,900,179.736328125
2024-06-01 08:22:42.370925,30907,91226,3344589623.6205783,900,179.736328125
2024-06-01 08:24:07.110750,31507,93108,3412018931.2973213,900,179.736328125
2024-06-01 08:25:31.651225,31568,91188,3342616991.887113,900,179.736328125
2024-06-01 08:26:56.291500,30218,90288,3313552422.584031,900,179.736328125
2024-06-01 08:28:20.931650,31186,89915,3300125625.722773,900,179.736328125
2024-06-01 08:29:45.571925,32272,89236,3272490911.0556397,900,179.736328125
2024-06-01 08:31:10.117075,30901,89382,3276677497.4306164,900,179.736328125
2024-06-01 08:32:34.501225,30906,90303,3310469121.5459504,900,179.736328125
2024-06-01 08:33:58.889500,32150,90995,3334313847.5548124,900,179.736328125
2024-06-01 08:35:23.269650,30470,90919,3332980589.039592,900,179.736328125
2024-06-01 08:36:47.683800,31956,90540,3319812635.740034,900,179.736328125
2024-06-01 08:38:12.700750,30962,90301,3311611562.3760476,900,179.736328125
2024-06-01 08:39:36.452225,30042,92297,3384043595.067907,900,179.736328125
2024-06-01 08:41:00.836500,32320,94267,3456717808.274441,900,179.736328125
2024-06-01 08:45:26.536105,31014,100926,3722298940.3789196,674,0.52734375
2024-06-01 08:46:52.701380,34404,97504,3590413192.320583,450,179.736328125
2024-06-01 08:48:19.656530,30906,100768,3714701873.5023766,674,0.52734375
2024-06-01 08:49:47.514815,30780,96265,3524591454.358774,900,179.736328125
2024-06-01 08:51:16.905100,32091,100117,3692289814.837656,674,0.52734375
2024-06-01 08:52:44.763260,31800,94700,3470978589.639865,900,179.736328125
2024-06-01 08:54:14.185545,32086,99736,3679357616.2360716,674,0.52734375
2024-06-01 08:55:42.435700,30771,94306,3460094327.296689,900,179.736328125
2024-06-01 08:57:12.955855,32029,95385,3506681533.4351826,900,0.52734375
2024-06-01 08:58:43.868140,32368,94003,3446187028.1552052,900,179.6484375
2024-06-01 09:00:14.812435,29632,95618,3511615335.8865438,900,0.52734375
2024-06-01 09:01:45.724595,30469,93618,3435155962.5396447,900,179.736328125
2024-06-01 09:03:16.636755,30332,97140,3568082076.262388,900,0.52734375
2024-06-01 09:04:47.549040,30490,93371,3426618223.131886,900,179.736328125
2024-06-01 09:06:18.461325,30353,95374,3509427235.401693,900,0.52734375
2024-06-01 09:07:49.373495,30312,94412,3464621838.104203,900,179.736328125
2024-06-01 09:09:20.317655,30914,100006,3672708824.7239017,900,0.52734375
2024-06-01 09:10:51.229940,31173,96584,3544257002.002701,900,179.736328125
2024-06-01 09:12:22.142100,31457,97700,3596195176.380743,900,0.52734375
2024-06-01 09:13:53.543850,31543,96009,3528400422.3098154,900,179.736328125
2024-06-01 09:15:23.934670,31762,98071,3615129993.1130548,900,0.52734375
