time,exposure,region_1,region_2,region_3,region_4,region_5,region_6,region_7,region_8,region_9,region_10,region_11
2024-11-01 00:47:54.633,2.9007949999999996,2.251104e+07,1.0418506e+07,5.249872e+06,5.410842e+06,8.927413e+06,1.0943906e+07,3.195233e+06,1.3861976e+07,5.282976e+06,7.820086e+06,2.85919e+06
2024-11-01 00:48:06.622,2.900793,2.2499298e+07,1.0423976e+07,5.242469e+06,5.406651e+06,8.915662e+06,1.094863e+07,3.187948e+06,1.3862411e+07,5.278172e+06,7.819734e+06,2.863142e+06
2024-11-01 00:48:18.622,2.9007919999999996,2.245884e+07,1.0409471e+07,5.25466e+06,5.403483e+06,8.905684e+06,1.0946866e+07,3.181916e+06,1.3867509e+07,5.274189e+06,7.822569e+06,2.856309e+06
2024-11-01 00:48:30.622,2.900791,2.2468306e+07,1.0389935e+07,5.263824e+06,5.404123e+06,8.898537e+06,1.09559e+07,3.182016e+06,1.3876602e+07,5.278377e+06,7.821892e+06,2.861435e+06
2024-11-01 00:48:42.647,2.9007899999999998,2.239563e+07,1.0379084e+07,5.263707e+06,5.404003e+06,8.883679e+06,1.0955412e+07,3.177565e+06,1.3856736e+07,5.262067e+06,7.817275e+06,2.862102e+06
2024-11-01 00:48:54.622,2.900791,2.2373932e+07,1.0367186e+07,5.282717e+06,5.400651e+06,8.887368e+06,1.0967452e+07,3.177595e+06,1.3854933e+07,5.270997e+06,7.806925e+06,2.858321e+06
2024-11-01 00:49:06.622,2.900791,2.232658e+07,1.035293e+07,5.310084e+06,5.39796e+06,8.881506e+06,1.096682e+07,3.176424e+06,1.3862613e+07,5.267954e+06,7.80905e+06,2.856337e+06
2024-11-01 00:49:18.622,2.900792,2.231082e+07,1.0345787e+07,5.402454e+06,5.397001e+06,8.877146e+06,1.0969866e+07,3.173693e+06,1.3859891e+07,5.264299e+06,7.803428e+06,2.85442e+06
2024-11-01 00:49:30.630,2.900791,2.229476e+07,1.0326961e+07,5.524037e+06,5.392789e+06,8.883566e+06,1.0968879e+07,3.178789e+06,1.3851725e+07,5.266638e+06,7.805992e+06,2.853079e+06
2024-11-01 00:49:42.622,2.9007919999999996,2.2258782e+07,1.0313736e+07,5.567675e+06,5.397204e+06,8.866785e+06,1.0980595e+07,3.183927e+06,1.3861852e+07,5.265643e+06,7.807085e+06,2.851728e+06
2024-11-01 00:49:54.622,2.9007889999999996,2.2273384e+07,1.0303544e+07,5.575091e+06,5.386622e+06,8.8682e+06,1.0982772e+07,3.183007e+06,1.3866133e+07,5.262503e+06,7.804537e+06,2.853145e+06
2024-11-01 00:50:06.638,2.900792,2.2254306e+07,1.0285608e+07,5.629979e+06,5.388542e+06,8.862841e+06,1.0972151e+07,3.162738e+06,1.3845419e+07,5.262745e+06,7.80492e+06,2.857347e+06
2024-11-01 00:50:18.622,2.9007899999999998,2.2261626e+07,1.0279691e+07,5.621532e+06,5.386825e+06,8.855534e+06,1.0973738e+07,3.156206e+06,1.386252e+07,5.260588e+06,7.808375e+06,2.865107e+06
2024-11-01 00:50:30.622,2.9007889999999996,2.2280298e+07,1.028016e+07,5.63182e+06,5.381661e+06,8.851454e+06,1.0982419e+07,3.150762e+06,1.3865082e+07,5.262109e+06,7.800985e+06,2.863546e+06
2024-11-01 00:50:42.622,2.900792,2.2329726e+07,1.0264827e+07,5.601619e+06,5.388535e+06,8.84293e+06,1.0977389e+07,3.148888e+06,1.3867663e+07,5.261504e+06,7.808659e+06,2.862983e+06
2024-11-01 00:50:54.622,2.900792,2.2524126e+07,1.026772e+07,5.625829e+06,5.373344e+06,8.841333e+06,1.0978689e+07,3.145345e+06,1.3860729e+07,5.26637e+06,7.804152e+06,2.865795e+06
2024-11-01 00:51:06.622,2.9007889999999996,2.2545568e+07,1.0250863e+07,5.59118e+06,5.379665e+06,8.8314e+06,1.0979979e+07,3.131825e+06,1.3855733e+07,5.26533e+06,7.811661e+06,2.864858e+06
2024-11-01 00:51:18.622,2.900791,2.2287936e+07,1.0254532e+07,5.589683e+06,5.381202e+06,8.81511e+06,1.09785e+07,3.123564e+06,1.3855964e+07,5.26225e+06,7.796895e+06,2.861959e+06
2024-11-01 00:51:30.647,2.9007899999999998,2.216504e+07,1.0249201e+07,5.555801e+06,5.385048e+06,8.811467e+06,1.0982346e+07,3.123401e+06,1.385362e+07,5.268012e+06,7.795825e+06,2.861454e+06
2024-11-01 00:51:42.622,2.900792,2.2139264e+07,1.0251902e+07,5.564787e+06,5.381355e+06,8.809295e+06,1.0974037e+07,3.120231e+06,1.3849055e+07,5.265268e+06,7.78975e+06,2.855078e+06
2024-11-01 00:51:54.622,2.9007899999999998,2.2086976e+07,1.0238446e+07,5.566913e+06,5.382128e+06,8.809886e+06,1.0978013e+07,3.123076e+06,1.3851271e+07,5.264799e+06,7.787579e+06,2.85362e+06
2024-11-01 00:52:06.623,2.9007949999999996,2.2069254e+07,1.0238699e+07,5.549514e+06,5.383418e+06,8.802735e+06,1.0965622e+07,3.121187e+06,1.3849656e+07,5.266292e+06,7.793889e+06,2.851943e+06
2024-11-01 00:52:18.650,2.900792,2.2039512e+07,1.0234587e+07,5.549639e+06,5.3913e+06,8.788367e+06,1.0964781e+07,3.114948e+06,1.3846065e+07,5.266597e+06,7.783569e+06,2.852049e+06
2024-11-01 00:52:30.622,2.9007889999999996,2.2056284e+07,1.0234063e+07,5.542376e+06,5.380312e+06,8.782369e+06,1.0971687e+07,3.110137e+06,1.3856464e+07,5.263068e+06,7.785609e+06,2.852462e+06
2024-11-01 00:52:42.622,2.900791,2.2045004e+07,1.0214871e+07,5.558567e+06,5.380623e+06,8.786625e+06,1.0974008e+07,3.107418e+06,1.3853627e+07,5.263283e+06,7.791135e+06,2.84547e+06
2024-11-01 00:52:54.622,2.900791,2.2023224e+07,1.0218268e+07,5.548131e+06,5.376002e+06,8.778863e+06,1.0981166e+07,3.111325e+06,1.3853899e+07,5.261004e+06,7.792733e+06,2.844421e+06
2024-11-01 00:53:06.622,2.900789,2.2022068e+07,1.0210254e+07,5.534915e+06,5.372798e+06,8.770983e+06,1.097202e+07,3.104671e+06,1.3862306e+07,5.263041e+06,7.802662e+06,2.849686e+06
2024-11-01 00:53:18.622,2.900791,2.201116e+07,1.0203983e+07,5.521867e+06,5.371077e+06,8.77128e+06,1.0973739e+07,3.106415e+06,1.3874318e+07,5.26306e+06,7.804198e+06,2.83901e+06
2024-11-01 00:53:30.622,2.900791,2.1994448e+07,1.0194037e+07,5.508117e+06,5.372743e+06,8.761191e+06,1.0985201e+07,3.098453e+06,1.385933e+07,5.265524e+06,7.803549e+06,2.841836e+06
2024-11-01 00:53:42.622,2.900792,2.1991384e+07,1.0191496e+07,5.501184e+06,5.378321e+06,8.763666e+06,1.0974726e+07,3.10438e+06,1.3871557e+07,5.264452e+06,7.801994e+06,2.83766e+06
2024-11-01 00:53:54.622,2.900791,2.2005684e+07,1.0186641e+07,5.480763e+06,5.368344e+06,8.765885e+06,1.1004456e+07,3.100578e+06,1.38745e+07,5.257423e+06,7.798705e+06,2.83523e+06
2024-11-01 00:54:06.622,2.9007889999999996,2.2029366e+07,1.0170955e+07,5.466796e+06,5.373096e+06,8.755e+06,1.1030375e+07,3.100735e+06,1.3872108e+07,5.25631e+06,7.801725e+06,2.839717e+06
2024-11-01 00:54:18.622,2.900788,2.2015456e+07,1.0162722e+07,5.454776e+06,5.363692e+06,8.753424e+06,1.1011112e+07,3.097302e+06,1.3871107e+07,5.256226e+06,7.807277e+06,2.833607e+06
2024-11-01 00:54:30.622,2.9007899999999998,2.2031456e+07,1.0168983e+07,5.49522e+06,5.365455e+06,8.744905e+06,1.1014376e+07,3.089808e+06,1.3875444e+07,5.255883e+06,7.813093e+06,2.836182e+06
2024-11-01 00:54:42.622,2.9007899999999998,2.2032996e+07,1.0162923e+07,5.510914e+06,5.364438e+06,8.748011e+06,1.1030552e+07,3.096749e+06,1.3875956e+07,5.253459e+06,7.808333e+06,2.832346e+06
2024-11-01 00:54:54.622,2.9007899999999998,2.2037584e+07,1.0173176e+07,5.5011e+06,5.366326e+06,8.749004e+06,1.1043431e+07,3.098416e+06,1.3878473e+07,5.255909e+06,7.81254e+06,2.84108e+06
2024-11-01 00:55:06.622,2.900791,2.2001992e+07,1.0158341e+07,5.510345e+06,5.370918e+06,8.731102e+06,1.1030178e+07,3.090982e+06,1.3860795e+07,5.254877e+06,7.802519e+06,2.837539e+06
2024-11-01 00:55:18.622,2.900789,2.2002452e+07,1.0148407e+07,5.516764e+06,5.366687e+06,8.741737e+06,1.1029105e+07,3.09346e+06,1.3866101e+07,5.255705e+06,7.805113e+06,2.84313e+06
2024-11-01 00:55:30.622,2.900792,2.200822e+07,1.0156758e+07,5.521809e+06,5.369209e+06,8.729116e+06,1.1031804e+07,3.084658e+06,1.3862921e+07,5.261564e+06,7.815133e+06,2.837632e+06
2024-11-01 00:55:42.623,2.9007949999999996,2.1987124e+07,1.0139928e+07,5.517323e+06,5.365997e+06,8.731184e+06,1.1037606e+07,3.090021e+06,1.3849834e+07,5.263023e+06,7.805723e+06,2.837068e+06
2024-11-01 00:55:54.622,2.900791,2.1992092e+07,1.0135686e+07,5.511611e+06,5.361573e+06,8.719432e+06,1.1037524e+07,3.089554e+06,1.3857457e+07,5.261925e+06,7.806938e+06,2.834225e+06
2024-11-01 00:56:06.622,2.900791,2.1969408e+07,1.0132965e+07,5.493173e+06,5.35737e+06,8.721736e+06,1.102674e+07,3.084813e+06,1.3860328e+07,5.260916e+06,7.802667e+06,2.832467e+06
2024-11-01 00:56:18.622,2.9007919999999996,2.1986458e+07,1.0117364e+07,5.482892e+06,5.356354e+06,8.717368e+06,1.1018181e+07,3.086293e+06,1.3857519e+07,5.258474e+06,7.805806e+06,2.834132e+06
2024-11-01 00:56:30.622,2.900794,2.2027416e+07,1.0112885e+07,5.501497e+06,5.360931e+06,8.716442e+06,1.1022107e+07,3.086534e+06,1.3863522e+07,5.259721e+06,7.81774e+06,2.831057e+06
2024-11-01 00:56:42.622,2.9007929999999997,2.2038266e+07,1.0105547e+07,5.522561e+06,5.353594e+06,8.716416e+06,1.1016385e+07,3.086437e+06,1.386461e+07,5.259093e+06,7.815668e+06,2.828502e+06
2024-11-01 00:56:54.622,2.900793,2.2042244e+07,1.0096965e+07,5.513558e+06,5.347425e+06,8.706932e+06,1.100311e+07,3.077166e+06,1.3863754e+07,5.258848e+06,7.81992e+06,2.830098e+06
2024-11-01 00:57:06.622,2.9007949999999996,2.2064144e+07,1.0090359e+07,5.499017e+06,5.356202e+06,8.706375e+06,1.1002121e+07,3.07973e+06,1.3866562e+07,5.255436e+06,7.817234e+06,2.833215e+06
2024-11-01 00:57:18.622,2.900792,2.2081668e+07,1.0076759e+07,5.487992e+06,5.348961e+06,8.701113e+06,1.0994957e+07,3.080123e+06,1.3836032e+07,5.255364e+06,7.820324e+06,2.828743e+06
2024-11-01 00:57:30.630,2.900792,2.2072632e+07,1.008236e+07,5.501464e+06,5.350514e+06,8.690037e+06,1.098965e+07,3.082769e+06,1.3834129e+07,5.258978e+06,7.809914e+06,2.827775e+06
2024-11-01 00:57:42.622,2.9007899999999998,2.2075494e+07,1.0067743e+07,5.491652e+06,5.353759e+06,8.690279e+06,1.099016e+07,3.076836e+06,1.3822513e+07,5.260821e+06,7.80744e+06,2.837205e+06
2024-11-01 00:57:54.622,2.9007889999999996,2.2099136e+07,1.0062466e+07,5.503825e+06,5.356001e+06,8.682532e+06,1.0983605e+07,3.07933e+06,1.3834356e+07,5.268977e+06,7.815391e+06,2.835931e+06
2024-11-01 00:58:06.622,2.9007889999999996,2.2082568e+07,1.0055759e+07,5.495304e+06,5.348663e+06,8.679604e+06,1.1001024e+07,3.085861e+06,1.3824331e+07,5.266149e+06,7.809558e+06,2.83812e+06
2024-11-01 00:58:18.622,2.9007899999999998,2.2080992e+07,1.0061511e+07,5.485146e+06,5.3546e+06,8.676815e+06,1.0999147e+07,3.082316e+06,1.382136e+07,5.273974e+06,7.806738e+06,2.841227e+06
2024-11-01 00:58:30.622,2.900791,2.2050872e+07,1.0059201e+07,5.488415e+06,5.352049e+06,8.670515e+06,1.0992825e+07,3.068146e+06,1.3826325e+07,5.272111e+06,7.799442e+06,2.839511e+06
2024-11-01 00:58:42.622,2.9007899999999998,2.2058784e+07,1.0056476e+07,5.48808e+06,5.358603e+06,8.670031e+06,1.0994823e+07,3.071573e+06,1.3822721e+07,5.272935e+06,7.800008e+06,2.840501e+06
2024-11-01 00:58:54.622,2.900792,2.2054076e+07,1.0050254e+07,5.495342e+06,5.352052e+06,8.666274e+06,1.1005251e+07,3.061903e+06,1.3826655e+07,5.275031e+06,7.806244e+06,2.83661e+06
2024-11-01 00:59:06.624,2.900793,2.204603e+07,1.004355e+07,5.469767e+06,5.349752e+06,8.666591e+06,1.1016118e+07,3.070083e+06,1.3824728e+07,5.278103e+06,7.80403e+06,2.837181e+06
2024-11-01 00:59:18.622,2.900794,2.2027444e+07,1.0029065e+07,5.442106e+06,5.353983e+06,8.665282e+06,1.1009502e+07,3.074414e+06,1.3824686e+07,5.272348e+06,7.797216e+06,2.835355e+06
2024-11-01 00:59:30.622,2.900793,2.2028108e+07,1.0027154e+07,5.435627e+06,5.352274e+06,8.667288e+06,1.1019848e+07,3.074917e+06,1.380648e+07,5.266329e+06,7.795787e+06,2.837524e+06
2024-11-01 00:59:42.641,2.9007919999999996,2.2037176e+07,1.0019498e+07,5.418286e+06,5.348674e+06,8.655121e+06,1.101512e+07,3.07166e+06,1.3813595e+07,5.264506e+06,7.799934e+06,2.838304e+06
2024-11-01 00:59:54.622,2.900792,2.2039228e+07,1.0004046e+07,5.410204e+06,5.352405e+06,8.660987e+06,1.1024281e+07,3.073658e+06,1.3815799e+07,5.263301e+06,7.799545e+06,2.843857e+06
2024-11-01 01:00:06.622,2.900768,2.203135e+07,9.987332e+06,5.409908e+06,5.349062e+06,8.64894e+06,1.1055008e+07,3.067689e+06,1.3815373e+07,5.270426e+06,7.801508e+06,2.83825e+06
2024-11-01 01:00:18.622,2.9007899999999998,2.205122e+07,9.978552e+06,5.404312e+06,5.352014e+06,8.647208e+06,1.106554e+07,3.068549e+06,1.3816307e+07,5.264428e+06,7.806835e+06,2.834384e+06
2024-11-01 01:00:30.646,2.900792,2.2044102e+07,9.962567e+06,5.393572e+06,5.348276e+06,8.643628e+06,1.1039852e+07,3.061633e+06,1.3805224e+07,5.261822e+06,7.803748e+06,2.837333e+06
2024-11-01 01:00:42.622,2.900791,2.2079464e+07,9.953937e+06,5.397075e+06,5.351606e+06,8.643695e+06,1.103124e+07,3.063826e+06,1.3817517e+07,5.269194e+06,7.813655e+06,2.836042e+06
2024-11-01 01:00:54.622,2.9007940000000003,2.2081202e+07,9.952709e+06,5.41062e+06,5.350748e+06,8.637514e+06,1.1039273e+07,3.064563e+06,1.3818897e+07,5.258215e+06,7.810427e+06,2.828e+06
2024-11-01 01:01:06.622,2.9007919999999996,2.2072796e+07,9.944956e+06,5.414172e+06,5.361022e+06,8.631574e+06,1.1043345e+07,3.065347e+06,1.3818473e+07,5.262343e+06,7.816335e+06,2.834073e+06
2024-11-01 01:01:18.622,2.9007899999999998,2.2075538e+07,9.948069e+06,5.408805e+06,5.353376e+06,8.624063e+06,1.104045e+07,3.056614e+06,1.3799696e+07,5.266157e+06,7.815461e+06,2.829126e+06
2024-11-01 01:01:30.622,2.9007919999999996,2.2091128e+07,9.952164e+06,5.40741e+06,5.355043e+06,8.620558e+06,1.1036494e+07,3.061334e+06,1.3811491e+07,5.258871e+06,7.825159e+06,2.826511e+06
2024-11-01 01:01:42.622,2.9007940000000003,2.207295e+07,9.962394e+06,5.426525e+06,5.353172e+06,8.620437e+06,1.1033525e+07,3.063197e+06,1.3816893e+07,5.266104e+06,7.827648e+06,2.826774e+06
2024-11-01 01:01:54.622,2.900794,2.2093104e+07,9.970555e+06,5.431998e+06,5.353374e+06,8.619614e+06,1.1041665e+07,3.058057e+06,1.382406e+07,5.261796e+06,7.833406e+06,2.827595e+06
2024-11-01 01:02:06.622,2.9007919999999996,2.2096042e+07,9.97958e+06,5.444978e+06,5.352018e+06,8.61847e+06,1.1035165e+07,3.057834e+06,1.3817724e+07,5.260345e+06,7.829417e+06,2.835017e+06
2024-11-01 01:02:18.622,2.9007919999999996,2.213166e+07,1.000911e+07,5.442983e+06,5.353768e+06,8.611587e+06,1.1049492e+07,3.060182e+06,1.3827566e+07,5.2734e+06,7.837399e+06,2.836205e+06
2024-11-01 01:02:30.622,2.9007899999999998,2.2130348e+07,1.0003895e+07,5.411423e+06,5.352343e+06,8.604791e+06,1.1036536e+07,3.059784e+06,1.3825038e+07,5.269478e+06,7.843502e+06,2.837408e+06
2024-11-01 01:02:42.622,2.9007929999999997,2.2140002e+07,1.0020389e+07,5.40188e+06,5.345043e+06,8.603541e+06,1.1037407e+07,3.05997e+06,1.3833574e+07,5.268611e+06,7.842688e+06,2.837032e+06
2024-11-01 01:02:54.622,2.9007940000000003,2.2134088e+07,1.0030243e+07,5.386228e+06,5.346233e+06,8.606236e+06,1.1035635e+07,3.061065e+06,1.3824963e+07,5.26122e+06,7.846239e+06,2.837314e+06
2024-11-01 01:03:06.622,2.9007929999999997,2.211282e+07,1.0031569e+07,5.385765e+06,5.348177e+06,8.596034e+06,1.1037797e+07,3.063711e+06,1.3815284e+07,5.264995e+06,7.834935e+06,2.832751e+06
2024-11-01 01:03:18.622,2.9007919999999996,2.2099812e+07,1.0031229e+07,5.359362e+06,5.348141e+06,8.591949e+06,1.105091e+07,3.060083e+06,1.3806852e+07,5.261277e+06,7.837154e+06,2.825934e+06
2024-11-01 01:03:30.622,2.9007909999999995,2.2083568e+07,1.0029258e+07,5.344294e+06,5.343463e+06,8.584073e+06,1.1037736e+07,3.062094e+06,1.3821466e+07,5.257665e+06,7.829579e+06,2.822607e+06
2024-11-01 01:03:42.641,2.9007929999999997,2.2082194e+07,1.0049181e+07,5.340654e+06,5.34903e+06,8.584078e+06,1.106644e+07,3.065429e+06,1.3811651e+07,5.258596e+06,7.833193e+06,2.822734e+06
2024-11-01 01:03:54.622,2.900792,2.207105e+07,1.0051761e+07,5.322128e+06,5.347175e+06,8.582281e+06,1.1094597e+07,3.060301e+06,1.3807185e+07,5.258539e+06,7.826959e+06,2.821464e+06
2024-11-01 01:04:06.622,2.900792,2.2070988e+07,1.0070497e+07,5.329098e+06,5.348799e+06,8.578731e+06,1.1097957e+07,3.060456e+06,1.3820876e+07,5.264741e+06,7.836675e+06,2.821671e+06
2024-11-01 01:04:18.622,2.900792,2.2056592e+07,1.0067637e+07,5.320489e+06,5.348597e+06,8.5714e+06,1.1117125e+07,3.059221e+06,1.3819664e+07,5.259335e+06,7.835244e+06,2.823409e+06
2024-11-01 01:04:30.622,2.900792,2.207678e+07,1.0050676e+07,5.313943e+06,5.343244e+06,8.567185e+06,1.1124417e+07,3.062152e+06,1.3833636e+07,5.261129e+06,7.845457e+06,2.820271e+06
2024-11-01 01:04:42.622,2.9007899999999998,2.205594e+07,1.0039278e+07,5.31383e+06,5.339586e+06,8.563279e+06,1.1114048e+07,3.062814e+06,1.3822293e+07,5.263505e+06,7.836439e+06,2.822986e+06
2024-11-01 01:04:54.622,2.900791,2.2040184e+07,1.0036959e+07,5.303655e+06,5.349304e+06,8.55513e+06,1.1115408e+07,3.058976e+06,1.3828011e+07,5.264497e+06,7.842234e+06,2.822705e+06
2024-11-01 01:05:06.622,2.900788,2.2015632e+07,9.99832e+06,5.31236e+06,5.343668e+06,8.550493e+06,1.1122101e+07,3.054462e+06,1.3824413e+07,5.264495e+06,7.826719e+06,2.822352e+06
2024-11-01 01:05:18.622,2.9007940000000003,2.2024036e+07,9.992649e+06,5.302298e+06,5.346282e+06,8.543172e+06,1.1127009e+07,3.05444e+06,1.3826739e+07,5.266903e+06,7.828202e+06,2.831425e+06
2024-11-01 01:05:30.622,2.9007889999999996,2.2001232e+07,1.0008378e+07,5.296476e+06,5.337236e+06,8.544236e+06,1.1131081e+07,3.056472e+06,1.3828603e+07,5.25995e+06,7.816861e+06,2.838618e+06
2024-11-01 01:05:42.622,2.9007899999999998,2.1990376e+07,9.972696e+06,5.293881e+06,5.340041e+06,8.539844e+06,1.1127258e+07,3.049278e+06,1.3826867e+07,5.259482e+06,7.81374e+06,2.836984e+06
2024-11-01 01:05:54.622,2.900788,2.1972936e+07,9.962731e+06,5.295683e+06,5.342277e+06,8.528435e+06,1.1123698e+07,3.044863e+06,1.3834211e+07,5.264568e+06,7.817039e+06,2.836172e+06
2024-11-01 01:06:06.622,2.900791,2.1957914e+07,9.972073e+06,5.290675e+06,5.335872e+06,8.523229e+06,1.1128894e+07,3.046077e+06,1.3832272e+07,5.268815e+06,7.811056e+06,2.830608e+06
2024-11-01 01:06:18.622,2.9007889999999996,2.1942886e+07,9.959016e+06,5.283244e+06,5.340814e+06,8.519693e+06,1.1111938e+07,3.045677e+06,1.3824774e+07,5.257333e+06,7.81175e+06,2.833382e+06
2024-11-01 01:06:30.622,2.900791,2.1927868e+07,9.98668e+06,5.289576e+06,5.334254e+06,8.520818e+06,1.110093e+07,3.049326e+06,1.38218e+07,5.259998e+06,7.800343e+06,2.829927e+06
2024-11-01 01:06:42.622,2.9007899999999998,2.1935304e+07,9.975779e+06,5.284326e+06,5.335235e+06,8.516921e+06,1.1114542e+07,3.046359e+06,1.381967e+07,5.256748e+06,7.809878e+06,2.829417e+06
2024-11-01 01:06:54.623,2.9007899999999998,2.1911324e+07,1.0004758e+07,5.294851e+06,5.332312e+06,8.517676e+06,1.1119388e+07,3.05442e+06,1.3820702e+07,5.260932e+06,7.808742e+06,2.82361e+06
2024-11-01 01:07:06.622,2.9007899999999998,2.1919112e+07,9.962752e+06,5.289305e+06,5.333014e+06,8.521511e+06,1.1112847e+07,3.051733e+06,1.382962e+07,5.25521e+06,7.812525e+06,2.819364e+06
2024-11-01 01:07:18.622,2.900791,2.1908684e+07,9.908963e+06,5.297171e+06,5.328823e+06,8.513083e+06,1.1103768e+07,3.058427e+06,1.3819321e+07,5.260138e+06,7.81249e+06,2.817719e+06
2024-11-01 01:07:30.622,2.900792,2.1901862e+07,9.870632e+06,5.290951e+06,5.324451e+06,8.505384e+06,1.1112695e+07,3.055735e+06,1.3823419e+07,5.258908e+06,7.813166e+06,2.815442e+06
2024-11-01 01:07:42.622,2.900792,2.1883052e+07,9.863873e+06,5.297253e+06,5.316495e+06,8.510016e+06,1.1109618e+07,3.055545e+06,1.3813575e+07,5.264981e+06,7.803276e+06,2.81459e+06
2024-11-01 01:07:54.622,2.9007889999999996,2.1875476e+07,9.850364e+06,5.300584e+06,5.319996e+06,8.505497e+06,1.1103975e+07,3.054242e+06,1.3806064e+07,5.256087e+06,7.812801e+06,2.81381e+06
2024-11-01 01:08:06.622,2.900791,2.1868956e+07,9.843712e+06,5.294348e+06,5.317299e+06,8.501265e+06,1.1097392e+07,3.060689e+06,1.3822981e+07,5.263468e+06,7.812812e+06,2.815425e+06
2024-11-01 01:08:18.622,2.900793,2.1869204e+07,9.845555e+06,5.290474e+06,5.311516e+06,8.500709e+06,1.1097092e+07,3.054081e+06,1.3817722e+07,5.269084e+06,7.820062e+06,2.813623e+06
2024-11-01 01:08:30.622,2.9007899999999998,2.1852348e+07,9.839994e+06,5.278251e+06,5.305879e+06,8.488266e+06,1.1090318e+07,3.054493e+06,1.382051e+07,5.26578e+06,7.817866e+06,2.819069e+06
2024-11-01 01:08:42.622,2.900794,2.1846728e+07,9.81879e+06,5.287267e+06,5.301042e+06,8.493989e+06,1.1105209e+07,3.053234e+06,1.381751e+07,5.261828e+06,7.822118e+06,2.813272e+06
2024-11-01 01:08:54.622,2.900792,2.1860036e+07,9.814738e+06,5.288022e+06,5.302096e+06,8.490445e+06,1.1091758e+07,3.051288e+06,1.3818912e+07,5.263895e+06,7.825019e+06,2.810939e+06
2024-11-01 01:09:06.622,2.9007919999999996,2.1850574e+07,9.811143e+06,5.279794e+06,5.305764e+06,8.486026e+06,1.1083498e+07,3.055209e+06,1.3809302e+07,5.270388e+06,7.82004e+06,2.812567e+06
2024-11-01 01:09:18.622,2.900792,2.1843712e+07,9.807408e+06,5.279388e+06,5.300296e+06,8.474739e+06,1.1068668e+07,3.048204e+06,1.3809376e+07,5.275544e+06,7.821378e+06,2.815463e+06
2024-11-01 01:09:30.622,2.9007919999999996,2.182947e+07,9.800799e+06,5.278944e+06,5.29521e+06,8.474044e+06,1.1069086e+07,3.059464e+06,1.3814902e+07,5.264716e+06,7.819106e+06,2.814868e+06
2024-11-01 01:09:42.622,2.900792,2.1841556e+07,9.814054e+06,5.289694e+06,5.300607e+06,8.473296e+06,1.1064861e+07,3.054565e+06,1.381796e+07,5.270392e+06,7.82301e+06,2.8161e+06
2024-11-01 01:09:54.622,2.900792,2.1837778e+07,9.805339e+06,5.29476e+06,5.296006e+06,8.470633e+06,1.1046871e+07,3.053625e+06,1.3808234e+07,5.275719e+06,7.817962e+06,2.808745e+06
2024-11-01 01:10:06.646,2.900788,2.1841608e+07,9.789722e+06,5.300627e+06,5.29316e+06,8.480356e+06,1.1057545e+07,3.052672e+06,1.3817675e+07,5.261999e+06,7.815045e+06,2.80865e+06
2024-11-01 01:10:18.622,2.900792,2.183706e+07,9.78435e+06,5.304497e+06,5.287549e+06,8.469435e+06,1.1059693e+07,3.059714e+06,1.3810908e+07,5.266695e+06,7.818924e+06,2.806969e+06
2024-11-01 01:10:30.623,2.9007899999999998,2.1841882e+07,9.764288e+06,5.304739e+06,5.292908e+06,8.467637e+06,1.1064713e+07,3.054848e+06,1.381405e+07,5.262777e+06,7.825443e+06,2.809564e+06
2024-11-01 01:10:42.622,2.9007899999999998,2.1814584e+07,9.769416e+06,5.298386e+06,5.291295e+06,8.464828e+06,1.1047856e+07,3.054113e+06,1.3806122e+07,5.255797e+06,7.819657e+06,2.813566e+06
2024-11-01 01:10:54.622,2.9007899999999998,2.182144e+07,9.753743e+06,5.292854e+06,5.289035e+06,8.465714e+06,1.1066576e+07,3.056077e+06,1.3806968e+07,5.260866e+06,7.812981e+06,2.802109e+06
2024-11-01 01:11:06.622,2.900788,2.1850708e+07,9.749283e+06,5.315557e+06,5.293856e+06,8.458215e+06,1.105766e+07,3.057993e+06,1.380792e+07,5.263734e+06,7.81539e+06,2.80708e+06
2024-11-01 01:11:18.622,2.900791,2.1844736e+07,9.749527e+06,5.325843e+06,5.287739e+06,8.458665e+06,1.1061332e+07,3.057936e+06,1.3807097e+07,5.263025e+06,7.816972e+06,2.818399e+06
2024-11-01 01:11:30.622,2.900791,2.186115e+07,9.753618e+06,5.324778e+06,5.302438e+06,8.457831e+06,1.1068481e+07,3.056766e+06,1.3801109e+07,5.260427e+06,7.810872e+06,2.814816e+06
2024-11-01 01:11:42.622,2.9007889999999996,2.1887488e+07,9.75769e+06,5.277535e+06,5.293681e+06,8.455958e+06,1.1067041e+07,3.060882e+06,1.3803187e+07,5.262081e+06,7.817425e+06,2.815997e+06
2024-11-01 01:11:54.622,2.9007899999999998,2.1922012e+07,9.760558e+06,5.261833e+06,5.294304e+06,8.454502e+06,1.1061203e+07,3.057908e+06,1.3806e+07,5.264543e+06,7.817952e+06,2.811365e+06
2024-11-01 01:12:06.622,2.9007889999999996,2.1925232e+07,9.7572e+06,5.257159e+06,5.291784e+06,8.453732e+06,1.1061289e+07,3.065951e+06,1.3797062e+07,5.257507e+06,7.808295e+06,2.815467e+06
2024-11-01 01:12:18.622,2.9007899999999998,2.1941764e+07,9.75203e+06,5.270534e+06,5.289553e+06,8.454297e+06,1.1066547e+07,3.061884e+06,1.3815776e+07,5.261782e+06,7.803948e+06,2.818352e+06
