image_index,image datetime,area_px,intensity_sum,mean_intensity,centroid_row,centroid_col,w_centroid_row,w_centroid_col,peak_intensity,peak thresh
77,2024-06-02 04:55:41.585525,2494.0,5863192.432128906,2350.9191788808766,395.96431435445066,270.4943865276664,395.1574305732398,270.36532511794417,4251.6884765625,1564.1087807928736
78,2024-06-02 04:57:07.505800,3664.0,9531385.47265625,2601.360663934566,393.29257641921396,198.69323144104803,390.945867246159,197.97168261263332,6114.970703125,2249.572005045367
78,2024-06-02 04:57:07.505800,2657.0,6782944.737792969,2552.85838833006,394.4527662777569,269.9047798268724,394.0869712452622,269.36922377481494,5075.7890625,1867.2784438166193
79,2024-06-02 04:58:33.425835,3242.0,8193201.5791015625,2527.2059158240477,393.0589142504627,198.25632325724862,391.3479169684705,197.42279241299957,5655.3515625,2080.4875724405433
79,2024-06-02 04:58:33.425835,2518.0,6248647.1845703125,2481.591415635549,393.61715647339156,271.3971405877681,393.45171266615273,270.60429242539436,4716.470703125,1735.0926065671047
80,2024-06-02 04:59:59.346110,2926.0,7113981.1943359375,2431.299109479131,394.28127136021874,198.12371838687628,392.0999810265375,197.38771368217084,5373.029296875,1976.6270151321628
80,2024-06-02 04:59:59.346110,2305.0,5445523.830566406,2362.4832236730613,392.4008676789588,271.40260303687637,392.76658426484016,270.56109439486556,4148.9755859375,1526.322819988645
81,2024-06-02 05:01:25.266385,2900.0,6846702.4921875,2360.9318938577585,398.7037931034483,197.8248275862069,396.4672946817479,197.18909842164794,5135.95703125,1889.41300253679
81,2024-06-02 05:01:25.266385,2179.0,4949002.4296875,2271.2264477684716,391.3946764570904,272.55667737494264,391.3927874973647,272.2741901580328,3932.357421875,1446.6334508457487
82,2024-06-02 05:02:51.186545,3109.0,7498094.9453125,2411.738483535703,397.7809585075587,199.1193309745899,398.20738769608596,198.53947962720173,5251.53515625,1931.9318185734332
82,2024-06-02 05:02:51.186545,2168.0,4808364.218261719,2217.8801744749626,391.1619003690037,273.16928044280445,391.24731821553553,273.1182597695645,3943.470703125,1450.7217985415798
83,2024-06-02 05:04:17.106695,1869.0,4500676.224609375,2408.06646581561,382.6457998929909,195.7378277153558,383.7252811782003,195.47933104824182,4728.8505859375,1739.6469109379352
83,2024-06-02 05:04:17.106695,1901.0,4233590.471191406,2227.0333883174153,392.634402945818,272.4555497106786,393.06896985307856,272.23861694619774,3990.27734375,1467.9409993378174
84,2024-06-02 05:05:43.269700,1879.0,4619554.8388671875,2458.517742877694,382.17136774880254,194.26077700904736,383.4334836337736,194.05605467782834,4899.119140625,1802.285211685442
84,2024-06-02 05:05:43.269700,1965.0,4340478.685546875,2208.8950053673666,393.20101781170484,271.20508905852415,393.4964422736591,271.073341635953,3961.58984375,1457.3874578692116
