filter2_file,total_counts_under_contours,qs_mean_counts,contour_area
2024-06-01T09:25:34.639,150530820.04863036,3852.4471876378,11658
2024-06-01T09:27:05.359,150122138.46661854,3814.0048339573113,11658
2024-06-01T09:28:36.806,148977239.58528996,3892.389867916893,11658
2024-06-01T09:30:06.800,148570995.56499684,3838.591128685384,11658
2024-06-01T09:31:37.520,148515832.25773105,3840.059931551064,11658
2024-06-01T09:33:08.241,147512298.76308873,3901.120609062805,11658
2024-06-01T09:34:38.961,146919972.95389792,3885.7166045034865,11658
2024-06-01T09:36:09.681,145810714.4205919,3841.1087522337484,11658
2024-06-01T09:37:40.402,144886578.83758047,3862.8120850935125,11658
2024-06-01T09:39:11.122,144243342.4729707,3912.7070532582675,11658
2024-06-01T09:40:41.809,143690348.14615554,3808.4299255727396,11658
2024-06-01T09:42:12.497,142459896.07306194,3864.732510988134,11658
2024-06-01T09:43:43.153,141770029.3116494,3842.9982151822137,11658
2024-06-01T09:45:13.809,141311529.32314587,3838.935540429577,11658
2024-06-01T09:46:44.241,139936587.02498242,3805.949219227064,11658
2024-06-01T09:48:14.674,138328959.15595344,3854.24030303846,11658
2024-06-01T09:49:45.106,139515698.50389794,3833.365297206327,11658
2024-06-01T09:51:15.538,137996472.58817726,3859.7177972390646,11658
2024-06-01T09:52:45.970,137924040.6681474,3862.420416101033,11658
2024-06-01T09:54:16.402,137328029.31584704,3828.0131588598865,11658
2024-06-01T09:55:46.835,137198532.53642994,3824.8841540927056,11658
2024-06-01T09:57:17.267,136140920.26458496,3839.147200654625,11658
2024-06-01T09:58:47.700,136353388.5205803,3845.8458680880376,11658
2024-06-01T10:00:18.131,135018173.5969422,3817.3527263109954,11658
2024-06-01T10:01:48.564,135368549.2529774,3868.0246172525617,11658
2024-06-01T10:03:18.997,134958953.62247154,3799.181023571845,11658
2024-06-01T10:04:49.460,134965971.77568883,3840.4213675069946,11658
2024-06-01T10:06:19.892,134603686.12475237,3834.2663283259967,11658
2024-06-01T10:07:50.325,134696559.50909066,3792.01510977688,11658
2024-06-01T10:09:20.757,135375739.95354903,3828.7811378385536,11658
2024-06-01T10:10:51.189,134951500.44398844,3835.8017428855437,11658
2024-06-01T10:12:21.622,134329447.79930273,3856.928725726309,11658
2024-06-01T10:13:52.534,134163503.39993761,3795.345485767591,11658
2024-06-01T10:15:22.423,133720194.62598915,3807.610891592785,11658
2024-06-01T10:16:52.599,134277897.12392583,3814.8662047429443,11658
2024-06-01T10:18:22.774,133916066.04695137,3781.434281194478,11658
2024-06-01T10:19:52.951,135540719.80890447,3812.01134019786,11658
