image_index,image datetime,area_px,intensity_sum,mean_intensity,centroid_row,centroid_col,w_centroid_row,w_centroid_col,peak_intensity,peak thresh
53,2024-11-13 17:00:16.617010,1939.0,3901270.892578125,2012.0014917886153,367.8623001547189,326.0835482207323,367.79838875767757,326.86867839747237,4308.18896484375,1584.8941488476935
54,2024-11-13 17:01:53.577305,2047.0,3708380.5390625,1811.6172638312164,368.3942354665364,326.228627259404,368.1303125212956,327.07065853005463,3935.0673828125,1447.6303897610326
55,2024-11-13 17:03:30.537600,2182.0,4261115.969238281,1952.84874850517,369.29835013748857,326.2236480293309,369.2572513772387,326.80206660153635,4181.67822265625,1538.3534477095716
56,2024-11-13 17:05:06.898950,5362.0,20800839.926757812,3879.3062153595324,370.8481909735173,307.69824692279,371.7993005089685,310.58103637013755,10389.18359375,3821.967054696267
56,2024-11-13 17:05:06.898950,878.0,1394537.6176757812,1588.3116374439421,404.9179954441913,407.5136674259681,405.1225382069255,407.3218797525792,2886.314453125,1061.8157480606822
57,2024-11-13 17:05:25.449810,5730.0,23247717.05126953,4057.1932026648396,370.62513089005233,306.3205933682373,371.38899732163156,312.0373567843973,11264.251953125,4143.886713729953
57,2024-11-13 17:05:25.449810,1109.0,1818858.3349609375,1640.0886699377254,406.04057709648333,409.25428313796215,406.33143388014525,408.98302901292766,3222.7265625,1185.5748468608633
58,2024-11-13 17:05:44.809840,951.0,1378557.568359375,1449.587348432571,346.49842271293375,513.8359621451104,346.6284651749226,513.958009913555,2482.6708984375,913.3235827297901
58,2024-11-13 17:05:44.809840,5710.0,23462957.880859375,4109.099453740696,369.9204903677758,309.47618213660246,370.88291181608935,315.75026250984024,11284.1162109375,4151.194365793301
58,2024-11-13 17:05:44.809840,1017.0,1603476.8295898438,1576.6733820942416,406.0039331366765,409.2959685349066,406.2262424517788,408.8929790075704,2875.8818359375,1057.9778026797892
59,2024-11-13 17:06:05.609005,5328.0,21732879.817382812,4078.9939597189964,369.6493993993994,311.2712087087087,370.4505994055032,316.28086916916857,11282.005859375,4150.418010839813
59,2024-11-13 17:06:05.609005,916.0,1371532.0478515625,1497.3057290955921,405.75218340611355,409.8056768558952,405.92769933459243,409.3015817414441,2666.341796875,980.8923302064344
60,2024-11-13 17:06:26.377920,5155.0,20899429.56689453,4054.205541589628,370.39553831231814,312.15829291949564,371.13639837175697,316.3037183640024,11442.1005859375,4209.3135693821205
60,2024-11-13 17:06:26.377920,1210.0,1889683.1767578125,1561.7216336841425,407.08595041322315,415.1595041322314,406.946542910661,413.1905224620385,2977.6181640625,1095.4045062172486
61,2024-11-13 17:06:47.146075,5001.0,20224276.986328125,4044.0465879480353,370.21155768846234,311.14197160567886,370.66633232486083,315.2621415127744,12291.8828125,4521.930980007357
61,2024-11-13 17:06:47.146075,1232.0,1949700.0698242188,1582.5487579742035,406.7694805194805,416.10227272727275,406.6903541956874,413.9855550796541,3082.744140625,1134.0781917276634
62,2024-11-13 17:07:07.914115,5144.0,20640538.645507812,4012.5463929836337,370.84817262830484,308.7153965785381,371.0594732063795,313.5988480498125,13325.537109375,4902.191145106192
62,2024-11-13 17:07:07.914115,1245.0,1956519.7075195312,1571.5017731080573,406.86345381526104,415.86345381526104,406.77445717653245,413.73762778458945,2978.6845703125,1095.7968151525604
63,2024-11-13 17:07:28.714155,5247.0,20852498.09326172,3974.1753560628395,371.32875929102346,306.5023823137031,371.35992342362607,312.52698504769074,13486.466796875,4961.393868611587
63,2024-11-13 17:07:28.714155,1441.0,2158427.6606445312,1497.8679116200772,407.4927133934768,420.353226925746,407.3542209673852,417.95459348939784,2869.6416015625,1055.6821487451352
64,2024-11-13 17:07:49.482185,5164.0,19207048.24951172,3719.4129065669476,371.3971727343145,307.6239349341596,371.48679288830346,311.8103100995285,12139.396484375,4465.834394830446
64,2024-11-13 17:07:49.482185,1385.0,2085563.5888671875,1505.822085824684,407.30036101083033,420.03898916967506,407.0015952662938,416.95839161155067,3040.666015625,1118.598514617121
65,2024-11-13 17:08:10.250350,4995.0,17976302.75,3598.8594094094096,371.6842842842843,306.5841841841842,371.49565859638506,311.3764625940638,11164.2734375,4107.106673272678
65,2024-11-13 17:08:10.250350,1221.0,1806333.5419921875,1479.3886502802518,406.961506961507,417.67239967239965,406.60479238393486,414.95036192143635,2820.421875,1037.5752232427117
66,2024-11-13 17:08:31.182650,4976.0,18458709.706054688,3709.5477705093826,371.50683279742765,306.79501607717043,371.5074478669873,311.4109289797268,11774.8125,4331.711442398514
66,2024-11-13 17:08:31.182650,1118.0,1651273.4794921875,1476.988800976912,406.67799642218245,414.804114490161,406.41621346368737,412.41906208157314,2752.6982421875,1012.6610910495491
67,2024-11-13 17:08:51.786420,4865.0,17651687.204101562,3628.3015835768883,370.63864337101745,307.6890030832477,370.5055557173393,313.00139505714213,11310.49609375,4160.898982340532
67,2024-11-13 17:08:51.786420,920.0,1391227.20703125,1512.2034859035325,405.14021739130436,408.6478260869565,405.26183633743267,407.47088548332715,2713.900390625,998.3881590980841
68,2024-11-13 17:09:12.552460,4920.0,17872963.026367188,3632.7160622697534,370.9613821138211,307.6087398373984,370.87432058398207,312.28321007828106,12427.384765625,4571.779362800621
68,2024-11-13 17:09:12.552460,904.0,1394737.2973632812,1542.850992658497,405.59513274336285,407.8053097345133,405.65184147432615,406.6510653908162,2907.2216796875,1069.5070868849396
69,2024-11-13 17:09:33.322500,4704.0,16497537.125976562,3507.129491066446,370.52444727891157,308.35990646258506,370.43113255462674,312.8788196915437,11500.9921875,4230.978578854624
69,2024-11-13 17:09:33.322500,852.0,1325836.2822265625,1556.145871157937,405.4389671361502,407.3767605633803,405.4648337247533,406.4411041517809,2753.6748046875,1013.0203483163182
70,2024-11-13 17:09:54.885300,4569.0,15446624.209472656,3380.7450666387954,370.79448456992776,308.4046837382359,370.6902195346597,312.1716231292959,10825.587890625,3982.5112235554584
70,2024-11-13 17:09:54.885300,873.0,1392676.2690429688,1595.2763677468142,405.7709049255441,406.89576174112256,405.81256489665793,405.91846408647865,2882.205078125,1060.3039934821184
71,2024-11-13 17:10:14.858695,4368.0,13910886.759277344,3184.726822178879,370.68360805860806,309.36034798534797,370.55177996961413,312.3674980796957,10139.49609375,3730.1121567287723
71,2024-11-13 17:10:14.858695,837.0,1322452.1342773438,1579.9906024818922,406.0848267622461,406.13859020310633,406.07099167697123,405.2805999667467,2709.408203125,996.7355756709468
72,2024-11-13 17:10:35.623610,4353.0,13831561.733886719,3177.4779999739762,370.5005743165633,309.12841718355156,370.31947637297293,311.6298897242457,10476.798828125,3854.198898156247
72,2024-11-13 17:10:35.623610,844.0,1299231.0444335938,1539.3732753952534,406.1954976303318,406.49763033175356,406.24561846984835,405.4478150460256,2737.0322265625,1006.897885976041
73,2024-11-13 17:10:56.393765,4271.0,13227418.734863281,3097.0308440326107,370.06743151486774,309.0899086864903,369.7406636211324,312.0016469771453,10179.2314453125,3744.7299756563357
73,2024-11-13 17:10:56.393765,931.0,1342662.8515625,1442.1727728920516,406.8560687432868,411.6627282491944,406.7827509641594,409.6065427708388,2594.267578125,954.3777068898162
74,2024-11-13 17:11:17.160805,4291.0,13159408.0390625,3066.746222107318,370.70659519925425,308.46189699370774,370.2543939452731,311.5115667349408,9965.4521484375,3666.084967387937
74,2024-11-13 17:11:17.160805,1005.0,1416750.6528320312,1409.7021421214242,407.3900497512438,413.2786069651741,407.32042685158774,410.9940860474109,2614.39306640625,961.7814602720248
75,2024-11-13 17:11:37.928845,4280.0,12713107.890136719,2970.3523107796073,371.02453271028037,307.56705607476636,370.4020346131157,310.8778308321275,9596.6923828125,3530.4258308833
75,2024-11-13 17:11:37.928845,1002.0,1381789.3325195312,1379.031269979572,407.1317365269461,413.4231536926148,407.15870701982647,411.25045943272136,2597.5869140625,955.5988223395639
76,2024-11-13 17:11:58.696885,4213.0,12292750.936035156,2917.81413150609,371.5461666271066,307.0405886541657,370.83316094137007,310.12677382640805,9677.4599609375,3560.138562388696
76,2024-11-13 17:11:58.696885,1035.0,1446182.9921875,1397.278253321256,407.231884057971,413.0057971014493,407.2937180087611,411.0869747568198,2623.6240234375,965.1773395861586
77,2024-11-13 17:12:19.464915,4111.0,11167549.060546875,2716.504271599824,371.17416686937486,306.50668936998295,370.5794801524177,309.7678135409744,8444.2822265625,3106.477826601755
77,2024-11-13 17:12:19.464915,998.0,1411959.853515625,1414.7894323803857,407.0661322645291,412.5831663326653,407.21948732655915,410.9994442243466,2644.1484375,972.7278495618424
78,2024-11-13 17:12:40.232955,3972.0,10071412.874511719,2535.6024356776734,371.64350453172204,305.9916918429003,371.0075976276783,309.51052664517067,7520.603515625,2766.6754186001094
78,2024-11-13 17:12:40.232955,1025.0,1439362.6611328125,1404.2562547637194,407.56975609756097,413.3931707317073,407.5936004204036,411.681154238618,2715.49365234375,998.9742873288177
79,2024-11-13 17:13:01.112000,3936.0,9579615.582519531,2433.845422388092,371.4410569105691,305.4240345528455,370.747959793557,308.7749744882904,7277.8212890625,2677.3608287659385
80,2024-11-13 17:13:21.769025,3819.0,8994050.149902344,2355.0799030904277,371.6784498559832,305.22361874836344,370.83921314143976,308.76399475373944,7054.3525390625,2595.151269896658
81,2024-11-13 17:13:42.537190,3751.0,8424222.10546875,2245.860332036457,371.62303385763795,304.3444414822714,370.7869384668088,308.022481900996,6490.677734375,2387.7868977457983
82,2024-11-13 17:14:03.305230,3668.0,7806445.22265625,2128.2566037776037,371.46483097055614,304.1603053435114,370.6414113493595,307.62566040663523,5931.7021484375,2182.1512715626313
83,2024-11-13 17:14:24.732600,3544.0,7488998.9892578125,2113.1486990005114,372.0708239277652,305.0634875846501,371.27639186210945,308.2231693165576,5658.8037109375,2081.7575468785717
84,2024-11-13 17:14:44.841300,3413.0,7202202.249511719,2110.22626707053,371.962789334896,305.50161148549665,371.1333020303853,308.41560239706484,5746.32421875,2113.954542383675
85,2024-11-13 17:15:05.609465,3249.0,6759794.3125,2080.5768890427826,371.6001846722068,307.32225300092335,370.835030079985,309.5732786856928,5750.4091796875,2115.4573155305698
86,2024-11-13 17:15:26.376380,3131.0,6258681.5537109375,1998.940132133803,372.08751197700417,306.7083998722453,371.14203741149265,309.11444066635335,5349.494140625,1967.9689150030301
87,2024-11-13 17:15:47.145535,2970.0,5744539.077636719,1934.1882416285248,372.1781144781145,307.3754208754209,371.32855745604644,309.12673026115084,5032.9677734375,1851.5253719260659
88,2024-11-13 17:16:07.913575,2853.0,5273202.802734375,1848.301017432308,371.6824395373291,307.7336137399229,370.7848574098669,309.7418788890284,4662.3935546875,1715.198735419772
89,2024-11-13 17:16:28.713615,2833.0,5096543.3359375,1798.9916469952348,371.51323685139425,308.61560183551006,370.67934446135104,310.2517061942375,4433.90234375,1631.1415164274983
90,2024-11-13 17:16:49.481645,2659.0,4568375.1796875,1718.080172879842,371.40466340729597,308.8867995487025,370.6648147887211,310.65645981912235,4066.845703125,1496.1089245961066
91,2024-11-13 17:17:10.249685,2674.0,4449751.008300781,1664.0804069935607,371.8500373971578,307.75392670157066,371.0125981003349,309.74973731229113,4057.8759765625,1492.8091466008334
92,2024-11-13 17:17:31.177250,2490.0,4142372.5751953125,1663.6034438535391,371.144578313253,309.0028112449799,370.2803903980227,310.64820876895953,3678.044921875,1353.0771104628363
93,2024-11-13 17:17:51.785880,2062.0,3394823.8999023438,1646.3743452484694,369.81862269641124,316.5261881668283,369.37741066053695,315.7676362843061,3383.6240234375,1244.765714876455
94,2024-11-13 17:18:12.553795,1930.0,3183083.14453125,1649.2658779954663,371.1554404145078,313.93678756476686,370.5875875424916,313.49545432369564,3435.1611328125,1263.7251578729213
95,2024-11-13 17:18:33.321960,1905.0,3144036.1518554688,1650.4126781393536,369.9748031496063,312.9034120734908,369.45074825126517,312.8841378407281,3381.130859375,1243.8485310743936
96,2024-11-13 17:18:51.209990,1761.0,2803728.5283203125,1592.1229575924547,370.04997160704147,312.0278250993754,369.5102072205285,312.19509453997284,3172.1640625,1166.9739426166323
97,2024-11-13 17:20:28.170285,1288.0,1934768.8354492188,1502.149716963679,368.65139751552795,311.79658385093165,368.20756133007376,311.6280274555117,2739.59375,1007.8402177867761
