,temperature,emission_measure
2024-06-02 06:54:30.582233,5.69315784874624,3.8667229622352426e+48
2024-06-02 06:54:31.582238,6.660770178292127,2.636505865144204e+48
2024-06-02 06:54:32.582239,5.801599285979065,3.681938801041405e+48
2024-06-02 06:54:33.582244,5.87825662960763,3.5505746199000627e+48
2024-06-02 06:54:34.582245,6.117303361255717,3.216437450835958e+48
2024-06-02 06:54:35.582246,5.7611647365404135,3.7568184412641895e+48
2024-06-02 06:54:36.582253,5.746437932946188,3.8055599390965344e+48
2024-06-02 06:54:37.582253,6.1443011034323165,3.191327534651521e+48
2024-06-02 06:54:38.582253,5.90389795404907,3.525521348774849e+48
2024-06-02 06:54:39.582260,5.733593179337694,3.788989780074844e+48
2024-06-02 06:54:40.582260,6.3830439117877,2.9013567076261608e+48
2024-06-02 06:54:41.582263,5.818350217546316,3.684126014836157e+48
2024-06-02 06:54:42.582265,6.120207227970827,3.210104687873218e+48
2024-06-02 06:54:43.582270,6.033751282075235,3.350596157884719e+48
2024-06-02 06:54:44.582273,5.803512276708609,3.6747843281306916e+48
2024-06-02 06:54:45.582272,5.29442474434176,4.745839002190495e+48
2024-06-02 06:54:46.582281,5.682038168693233,3.9057455494639576e+48
2024-06-02 06:54:47.582278,5.946859418198986,3.4508451601205076e+48
2024-06-02 06:54:48.582284,6.017183077856345,3.348299552656859e+48
2024-06-02 06:54:49.582287,5.609297489435453,4.038161535672569e+48
2024-06-02 06:54:50.582288,5.78116483674681,3.750107565824907e+48
2024-06-02 06:54:51.582290,5.970087711321295,3.432689647808286e+48
2024-06-02 06:54:52.582293,5.876908024117471,3.555574748198593e+48
2024-06-02 06:54:53.582293,6.444893288679063,2.8390839841855872e+48
2024-06-02 06:54:54.582298,5.7378596670488236,3.773361937785835e+48
2024-06-02 06:54:55.582306,5.916186864254514,3.488890472118491e+48
2024-06-02 06:54:56.582306,6.2043499331835275,3.124965451953972e+48
2024-06-02 06:54:57.582309,5.835317473787456,3.6289904600383084e+48
2024-06-02 06:54:58.582312,5.987726476089985,3.381521424380041e+48
2024-06-02 06:54:59.582315,6.262511760127494,3.0653038371744076e+48
2024-06-02 06:55:00.582315,5.800579895452425,3.683581966007775e+48
2024-06-02 06:55:01.582321,5.942484015857413,3.463848965505977e+48
2024-06-02 06:55:02.582323,6.03233222969329,3.3552895193515845e+48
2024-06-02 06:55:03.582324,6.185442298974781,3.130426582123002e+48
2024-06-02 06:55:04.582329,6.068596677338679,3.301093389391432e+48
2024-06-02 06:55:05.582327,5.696183876564987,3.854991729516206e+48
2024-06-02 06:55:06.582332,5.980142143755115,3.403397785745204e+48
2024-06-02 06:55:07.582337,5.832170336625874,3.639969662347683e+48
2024-06-02 06:55:08.582337,5.775174404189695,3.707793848361817e+48
2024-06-02 06:55:09.582340,6.275186941973478,3.034921512090611e+48
2024-06-02 06:55:10.582346,6.074674669648645,3.285844022179059e+48
2024-06-02 06:55:11.582346,5.844486746395308,3.599647605741677e+48
2024-06-02 06:55:12.582350,5.528235695800512,4.2119222968772996e+48
2024-06-02 06:55:13.582354,6.099851546133257,3.262873454557206e+48
2024-06-02 06:55:14.582357,6.442554422386915,2.8445722779475966e+48
2024-06-02 06:55:15.582358,5.642673929022319,3.981943619691652e+48
2024-06-02 06:55:16.582359,5.788436769275186,3.724790718759479e+48
2024-06-02 06:55:17.582363,6.245484639064187,3.06468282388418e+48
2024-06-02 06:55:18.582366,,
2024-06-02 06:55:19.582368,6.009081355513323,3.3705387579462393e+48
2024-06-02 06:55:20.582370,5.544735318497326,4.145269645658195e+48
2024-06-02 06:55:21.582373,6.106292820839202,3.2456310222804204e+48
2024-06-02 06:55:22.582379,6.040738842616826,3.3310401818726866e+48
2024-06-02 06:55:23.582382,5.714086957186845,3.8563245031974436e+48
2024-06-02 06:55:24.582384,6.063173981508862,3.317375000624028e+48
2024-06-02 06:55:25.582387,6.224894895176949,3.074170214588529e+48
2024-06-02 06:55:26.582380,5.899337629978261,3.541113034644044e+48
2024-06-02 06:55:27.582386,5.8211663460764385,3.676586234844926e+48
2024-06-02 06:55:28.582384,6.09647368818492,3.2726314996857284e+48
2024-06-02 06:55:29.582390,6.0127359104693685,3.3608746871299145e+48
2024-06-02 06:55:30.582391,5.888522345881405,3.573075657368784e+48
2024-06-02 06:55:31.582392,5.975596404143686,3.4173375749325325e+48
2024-06-02 06:55:32.582395,5.951768186042712,3.488432406124189e+48
2024-06-02 06:55:33.582397,5.6351414929551265,4.010184204279579e+48
2024-06-02 06:55:34.582403,6.038829992879986,3.3363673398269187e+48
2024-06-02 06:55:35.582402,6.300569102867584,3.013896955795814e+48
2024-06-02 06:55:36.582407,5.684386214638516,3.897260388438649e+48
2024-06-02 06:55:37.582407,5.89626074584999,3.550616188292054e+48
2024-06-02 06:55:38.582415,5.895764733005077,3.551361320446484e+48
2024-06-02 06:55:39.582415,6.010052938443236,3.369207872930929e+48
2024-06-02 06:55:40.582416,5.830450039464717,3.6446950425975715e+48
2024-06-02 06:55:41.582424,5.856202212299431,3.620042627576929e+48
2024-06-02 06:55:42.582426,5.996186530803853,3.4089513143073076e+48
2024-06-02 06:55:43.582428,6.017183077856345,3.348299552656859e+48
2024-06-02 06:55:44.582429,5.930051592342854,3.501154755735535e+48
2024-06-02 06:55:45.582431,6.041857677942316,3.328620691134425e+48
2024-06-02 06:55:46.582433,6.012587815015034,3.362009271026852e+48
2024-06-02 06:55:47.582438,5.976853793135867,3.4136782151552264e+48
2024-06-02 06:55:48.582443,5.835213540323366,3.630157946319697e+48
2024-06-02 06:55:49.582440,5.862295981500836,3.6006699402536486e+48
2024-06-02 06:55:50.582445,6.049037417271687,3.308011894159691e+48
2024-06-02 06:55:51.582448,5.976363999446773,3.41436580379771e+48
2024-06-02 06:55:52.582454,5.96356684436829,3.453356856471543e+48
2024-06-02 06:55:53.582458,5.975457450812253,3.418479975296477e+48
2024-06-02 06:55:54.582460,6.011467752428132,3.364472228683578e+48
2024-06-02 06:55:55.582459,6.097115196733609,3.2709020124198145e+48
2024-06-02 06:55:56.582461,6.06588242254842,3.309229469401085e+48
2024-06-02 06:55:57.582464,6.170528432104416,3.167644111755474e+48
2024-06-02 06:55:58.582468,6.01400544154611,3.357278517323981e+48
2024-06-02 06:55:59.582473,6.47046487817142,2.8208115186995546e+48
2024-06-02 06:56:00.582471,5.252507784641771,4.8573751148684566e+48
2024-06-02 06:56:01.582480,5.781851877440812,3.7469151003727e+48
2024-06-02 06:56:02.582480,5.793337207683931,3.7075725991227157e+48
2024-06-02 06:56:03.582480,5.9994713713367265,3.398757798056171e+48
2024-06-02 06:56:04.582486,5.714159774055237,3.8551376463252056e+48
2024-06-02 06:56:05.582491,6.079334499503742,3.2725060617041275e+48
2024-06-02 06:56:06.582491,5.831057485454131,3.642730228257345e+48
2024-06-02 06:56:07.582494,6.17249051480697,3.16263124307436e+48
2024-06-02 06:56:08.582495,5.904273773330585,3.5259380406204194e+48
2024-06-02 06:56:09.582500,5.884440548670288,3.531413049835892e+48
2024-06-02 06:56:10.582505,5.797972892724496,3.6939163752443054e+48
2024-06-02 06:56:11.582505,6.052724399113252,3.2985399921327997e+48
2024-06-02 06:56:12.582509,5.82489198226203,3.663578814499722e+48
2024-06-02 06:56:13.582509,6.119080255295064,3.21241379164774e+48
2024-06-02 06:56:14.582512,5.83145960875949,3.6431024785096675e+48
2024-06-02 06:56:15.582517,5.581276455871587,4.074279988708981e+48
2024-06-02 06:56:16.582519,5.776383860171106,3.7037519944559115e+48
2024-06-02 06:56:17.582523,5.925232468419788,3.514988347281437e+48
2024-06-02 06:56:18.582527,6.07804823839583,3.2759940084526973e+48
2024-06-02 06:56:19.582527,5.969324688898953,3.4356680126825157e+48
2024-06-02 06:56:20.582532,5.9874414320328375,3.383800769766068e+48
2024-06-02 06:56:21.582533,5.96557409598082,3.446692304255996e+48
2024-06-02 06:56:22.582536,6.079334499503742,3.2725060617041275e+48
2024-06-02 06:56:23.582539,6.011805780385997,3.364943075998985e+48
2024-06-02 06:56:24.582538,5.4971057797822045,4.2613703841296775e+48
2024-06-02 06:56:25.582543,6.274058474272715,3.037032015498682e+48
2024-06-02 06:56:26.582543,5.604063297522589,4.059258231030613e+48
2024-06-02 06:56:27.582548,6.1088764089753615,3.238748980213661e+48
2024-06-02 06:56:28.582555,5.719920056618394,3.8366719932475484e+48
2024-06-02 06:56:29.582555,5.826708212791551,3.6576687221323545e+48
2024-06-02 06:56:30.582559,5.896379409702432,3.549459484777552e+48
2024-06-02 06:56:31.582561,5.713497729954046,3.858411258262916e+48
2024-06-02 06:56:32.582565,6.048397587288054,3.309779819677295e+48
2024-06-02 06:56:33.582567,5.871596578818294,3.5705586871154335e+48
2024-06-02 06:56:34.582568,5.791439608237652,3.714758727127502e+48
2024-06-02 06:56:35.582575,5.916186864254514,3.488890472118491e+48
2024-06-02 06:56:36.582570,6.202375555489656,3.129905907678184e+48
2024-06-02 06:56:37.582578,5.978741902013306,3.4081930086429096e+48
2024-06-02 06:56:38.582581,6.165959645232678,3.179357992439413e+48
2024-06-02 06:56:39.582582,5.699078608065124,3.845654712646793e+48
2024-06-02 06:56:40.582583,6.076599786201227,3.280605129556053e+48
2024-06-02 06:56:41.582591,5.25134263281156,4.8604131365048934e+48
2024-06-02 06:56:42.582594,5.848062390683484,3.589113865376763e+48
2024-06-02 06:56:43.582594,5.939989472046715,3.471291887331241e+48
2024-06-02 06:56:44.582595,6.0615829815315765,3.320396277035433e+48
2024-06-02 06:56:45.582599,5.654809711078516,3.938953606474788e+48
2024-06-02 06:56:46.582603,6.141695879855891,3.198098701148956e+48
2024-06-02 06:56:47.582602,5.935140897885688,3.4850554339542265e+48
2024-06-02 06:56:48.582607,5.761763423219251,3.754782245981248e+48
2024-06-02 06:56:49.582611,5.867913744846076,3.5821221645114166e+48
2024-06-02 06:56:50.582616,5.961562903405612,3.460027056020644e+48
2024-06-02 06:56:51.582615,6.0601524714541855,3.3250384054648555e+48
2024-06-02 06:56:52.582620,5.861075273725382,3.604539729109244e+48
2024-06-02 06:56:53.582622,5.75467845598164,3.778075731971821e+48
2024-06-02 06:56:54.582621,6.000100509697834,3.3969481979991096e+48
2024-06-02 06:56:55.582629,5.7306874431056976,3.798142123601958e+48
2024-06-02 06:56:56.582632,5.972946615203652,3.425805663209738e+48
2024-06-02 06:56:57.582637,6.00058522618945,3.3962768070633375e+48
2024-06-02 06:56:58.582639,5.8952685221779095,3.552107043172229e+48
2024-06-02 06:56:59.582636,5.763646681089836,3.7474987937870913e+48
2024-06-02 06:57:00.582640,5.904891962847664,3.524043525678046e+48
2024-06-02 06:57:01.582646,5.885235005931603,3.584947613358253e+48
2024-06-02 06:57:02.582645,6.151487678864143,3.172747986903115e+48
2024-06-02 06:57:03.582651,5.751701126079025,3.788299582396519e+48
2024-06-02 06:57:04.582648,6.212075706989132,3.1063396939145987e+48
2024-06-02 06:57:05.582657,5.899457375202616,3.539956650986506e+48
2024-06-02 06:57:06.582654,5.946991451993696,3.449697581771874e+48
2024-06-02 06:57:07.582659,5.722956767002223,3.8250923654084154e+48
2024-06-02 06:57:08.582661,6.030434122833891,3.360637679111378e+48
2024-06-02 06:57:09.582666,5.762961450175855,3.750712232117138e+48
2024-06-02 06:57:10.582671,5.87405672535443,3.562861821793135e+48
2024-06-02 06:57:11.582673,5.784841458038763,3.736849089469166e+48
2024-06-02 06:57:12.582677,5.790838518940089,3.716764093308176e+48
2024-06-02 06:57:13.582679,5.566292030445756,4.1352135639647666e+48
2024-06-02 06:57:14.582682,5.833995268576639,3.634081504733987e+48
2024-06-02 06:57:15.582681,5.980491891608875,3.4038541003893886e+48
2024-06-02 06:57:16.582684,5.819456315475147,3.6813429845365105e+48
2024-06-02 06:57:17.582688,6.167731592072479,3.175437218508465e+48
2024-06-02 06:57:18.582693,5.566896865790905,4.131751027769342e+48
2024-06-02 06:57:19.582694,5.710554168080325,3.868857577295214e+48
2024-06-02 06:57:20.582697,5.764124203602407,3.806456996234182e+48
2024-06-02 06:57:21.582702,5.909846399197627,3.508909370821729e+48
2024-06-02 06:57:22.582705,5.818251058270555,3.685297117032132e+48
2024-06-02 06:57:23.582703,5.78244912102597,3.7449011982902725e+48
2024-06-02 06:57:24.582709,5.9624554748946075,3.455894730755334e+48
2024-06-02 06:57:25.582712,5.890972053424402,3.5654424294525256e+48
2024-06-02 06:57:26.582711,5.930925462183023,3.4969825471666685e+48
2024-06-02 06:57:27.582716,5.933898837692767,3.488789039313739e+48
2024-06-02 06:57:28.582718,5.7853491143564515,3.736014408167053e+48
2024-06-02 06:57:29.582721,6.255978861576976,3.039973268533652e+48
2024-06-02 06:57:30.582725,6.038675912489952,3.3374972143434285e+48
2024-06-02 06:57:31.582731,5.996329865191019,3.4078127759176375e+48
2024-06-02 06:57:32.582731,5.816445004181718,3.6912330014695233e+48
2024-06-02 06:57:33.582736,5.870142297628426,3.576734730329348e+48
2024-06-02 06:57:34.582733,6.0026192358460175,3.389716411831083e+48
2024-06-02 06:57:35.582737,5.824286950306739,3.665550464977899e+48
2024-06-02 06:57:36.582743,6.538180653470309,2.7489169408323713e+48
2024-06-02 06:57:37.582743,5.384173913970057,4.502765511719125e+48
2024-06-02 06:57:38.582749,6.0310666703993245,3.358854178780298e+48
2024-06-02 06:57:39.582750,5.974967943775229,3.419168463444312e+48
2024-06-02 06:57:40.582753,5.9438639947425065,3.458982565463131e+48
2024-06-02 06:57:41.582757,6.122935198121943,3.247432332605215e+48
2024-06-02 06:57:42.582760,5.985052411174928,3.389944973833009e+48
2024-06-02 06:57:43.582761,5.873327552006146,3.5659463965192477e+48
2024-06-02 06:57:44.582763,6.13891674465725,3.205986961913907e+48
2024-06-02 06:57:45.582769,5.916934914472192,3.485854131135127e+48
2024-06-02 06:57:46.582771,6.142167750344449,3.197513088631792e+48
2024-06-02 06:57:47.582768,5.739058351231608,3.769241147130489e+48
2024-06-02 06:57:48.582773,6.107413492674362,3.24330437137522e+48
2024-06-02 06:57:49.582776,5.64960590151297,3.957170781002853e+48
2024-06-02 06:57:50.582779,5.948377155682734,3.444839628169966e+48
2024-06-02 06:57:51.582781,5.781140882139042,3.688785572346919e+48
2024-06-02 06:57:52.582785,6.015761975655066,3.3530238019000746e+48
2024-06-02 06:57:53.582788,5.838873299525205,3.6184043680451347e+48
2024-06-02 06:57:54.582793,6.670275880998165,2.61886073728061e+48
2024-06-02 06:57:55.582793,6.200880223567771,3.091275402217043e+48
2024-06-02 06:57:56.582801,5.572616217780779,4.1091894164054045e+48
2024-06-02 06:57:57.582801,5.887423966495611,3.523013249234264e+48
2024-06-02 06:57:58.582803,6.048240709593009,3.310907530600203e+48
2024-06-02 06:57:59.582804,5.733593179337694,3.788989780074844e+48
2024-06-02 06:58:00.582806,6.126552757524658,3.1941354595344694e+48
2024-06-02 06:58:01.582809,5.81151049428565,3.647761894014106e+48
2024-06-02 06:58:02.582816,6.167281044108962,3.132423633681623e+48
2024-06-02 06:58:03.582814,5.878873777637679,3.548656189580353e+48
2024-06-02 06:58:04.582820,5.677230762888816,3.8575958562941785e+48
2024-06-02 06:58:05.582822,6.025476337869288,3.325015364548368e+48
2024-06-02 06:58:06.582825,5.924308227459478,3.4644519245160125e+48
2024-06-02 06:58:07.582827,5.923925933801953,3.467909038205077e+48
2024-06-02 06:58:08.582832,6.055292240603438,3.291484671530176e+48
2024-06-02 06:58:09.582833,5.817517477529515,3.6291188744017316e+48
2024-06-02 06:58:10.582835,5.634888305069769,3.942895110196223e+48
2024-06-02 06:58:11.582838,5.546453215756681,4.138409367258825e+48
2024-06-02 06:58:12.582841,5.883820943182048,3.5333268150814014e+48
2024-06-02 06:58:13.582845,5.629607413486309,3.962517584224827e+48
2024-06-02 06:58:14.582847,5.922556719087034,3.468931312541047e+48
2024-06-02 06:58:15.582850,5.995203390897225,3.3608626623397534e+48
2024-06-02 06:58:16.582856,5.422793475696982,4.4162563223487224e+48
2024-06-02 06:58:17.582855,6.128869234176425,3.1867983050238404e+48
2024-06-02 06:58:18.582860,5.9839294521039115,3.39245012427744e+48
2024-06-02 06:58:19.582860,5.733074278535218,3.78987190931499e+48
2024-06-02 06:58:20.582861,5.919305384758408,3.479479509780937e+48
2024-06-02 06:58:21.582864,5.941366583042537,3.4664206153564776e+48
2024-06-02 06:58:22.582867,5.7743918588216,3.712171375749224e+48
2024-06-02 06:58:23.582875,5.749370414779494,3.7331354245796667e+48
2024-06-02 06:58:24.582878,6.273514452609593,2.998320821973717e+48
2024-06-02 06:58:25.582877,5.233922799828949,4.8488979965599616e+48
2024-06-02 06:58:26.582883,5.926815801378116,3.456952098777492e+48
2024-06-02 06:58:27.582883,5.776809676039601,3.7040859930310626e+48
2024-06-02 06:58:28.582885,5.992023881341193,3.369936024884506e+48
2024-06-02 06:58:29.582890,6.057221184540824,3.286198203147838e+48
2024-06-02 06:58:30.582890,5.319305600025974,4.6250931363062975e+48
2024-06-02 06:58:31.582896,5.7443834918456895,3.751910405578046e+48
2024-06-02 06:58:32.582900,5.923055815308455,3.468205867089687e+48
2024-06-02 06:58:33.582903,5.781656696055639,3.6879468990233205e+48
2024-06-02 06:58:34.582908,5.887423966495611,3.523013249234264e+48
2024-06-02 06:58:35.582907,5.701594140645346,3.8348691120521223e+48
2024-06-02 06:58:36.582908,,
2024-06-02 06:58:37.582913,5.865254178171439,3.535961985983439e+48
2024-06-02 06:58:38.582915,6.103974824270094,3.20663803008418e+48
2024-06-02 06:58:39.582916,5.633073521856085,3.9506260726767995e+48
2024-06-02 06:58:40.582922,5.70218878414698,3.832769011261064e+48
2024-06-02 06:58:41.582924,5.888044688907202,3.521103569174117e+48
2024-06-02 06:58:42.582925,5.948377155682734,3.444839628169966e+48
2024-06-02 06:58:43.582928,6.033659642451737,3.302952778599627e+48
2024-06-02 06:58:44.582930,5.733671685916298,3.787805624613953e+48
2024-06-02 06:58:45.582931,5.516384885411679,4.183113364360992e+48
2024-06-02 06:58:46.582939,5.97357405391963,3.4239730856125074e+48
2024-06-02 06:58:47.582938,5.677359215808591,3.855213560805842e+48
2024-06-02 06:58:48.582941,5.790177509440915,3.659799393769838e+48
2024-06-02 06:58:49.582947,6.03044837155602,3.311863217446172e+48
2024-06-02 06:58:50.582948,5.849907043540764,3.5832718030658206e+48
2024-06-02 06:58:51.582948,5.9600615097379475,3.4119982018204264e+48
2024-06-02 06:58:52.582951,5.895756173091474,3.495912985852703e+48
2024-06-02 06:58:53.582959,5.580623686912119,4.078924169414875e+48
2024-06-02 06:58:54.582959,5.6755754603360975,3.8616007692608586e+48
2024-06-02 06:58:55.582962,5.364405988260757,4.506398652697779e+48
2024-06-02 06:58:56.582967,6.36267498868001,2.910594096082052e+48
2024-06-02 06:58:57.582966,6.055451704264467,3.290357866289426e+48
2024-06-02 06:58:58.582969,5.776989135016512,3.701731537410276e+48
2024-06-02 06:58:59.582972,5.624879460062512,3.981203541522789e+48
2024-06-02 06:59:00.582976,5.96335875033716,3.4016413345400604e+48
2024-06-02 06:59:01.582978,5.911087442792651,3.505131809138326e+48
2024-06-02 06:59:02.582982,5.868987151337464,3.5243838936632005e+48
2024-06-02 06:59:03.582988,6.088200237348119,3.2492712502426137e+48
2024-06-02 06:59:04.582986,5.780534385921891,3.6908008151568945e+48
2024-06-02 06:59:05.582990,6.039613701030092,3.2858177706693234e+48
2024-06-02 06:59:06.582990,5.67076729332441,3.879854271259386e+48
2024-06-02 06:59:07.582996,5.783478601896045,3.6819046207029537e+48
2024-06-02 06:59:08.582996,5.82672279389678,3.599511448301546e+48
2024-06-02 06:59:09.583001,5.520368008290456,4.16806578582628e+48
2024-06-02 06:59:10.583005,5.781656696055639,3.6879468990233205e+48
2024-06-02 06:59:11.583006,5.812532283709752,3.646137306121679e+48
2024-06-02 06:59:12.583012,5.918555546150222,3.482513623390068e+48
2024-06-02 06:59:13.583011,5.943732735876297,3.460131000437997e+48
2024-06-02 06:59:14.583014,6.010407636098364,3.318636188608653e+48
2024-06-02 06:59:15.583018,5.4429263767071205,4.3296996454702697e+48
2024-06-02 06:59:16.583020,5.702048046656495,3.8351450615745485e+48
2024-06-02 06:59:17.583023,6.072253312227429,3.244705563820076e+48
2024-06-02 06:59:18.583028,5.796907160557899,3.6377689909121925e+48
2024-06-02 06:59:19.583029,5.547026262697442,4.136124028135619e+48
2024-06-02 06:59:20.583033,6.078277962092908,3.227864586144732e+48
2024-06-02 06:59:21.583033,5.848569136263915,3.588331309365228e+48
2024-06-02 06:59:22.583041,5.788957384216659,3.663812672436216e+48
2024-06-02 06:59:23.583042,5.680867846995119,3.843648501545873e+48
2024-06-02 06:59:24.583042,5.819354082500219,3.623186168550797e+48
2024-06-02 06:59:25.583047,5.966388597045396,3.393586458821529e+48
2024-06-02 06:59:26.583049,5.852260802698023,3.5766563742217084e+48
2024-06-02 06:59:27.583050,5.451400009089621,4.293431205337046e+48
2024-06-02 06:59:28.583057,5.903895926425639,3.471229281001439e+48
2024-06-02 06:59:29.583055,5.641904469851714,3.918015149986828e+48
2024-06-02 06:59:30.583061,6.053229984129412,3.2486442885389e+48
2024-06-02 06:59:31.583063,5.932972836211874,3.4393928486846385e+48
2024-06-02 06:59:32.583065,5.824262635348012,3.607392915654667e+48
2024-06-02 06:59:33.583073,5.897509611053028,3.491364899764048e+48
2024-06-02 06:59:34.583069,5.6009308586278745,4.0008676954417205e+48
2024-06-02 06:59:35.583072,6.772226591867736,2.5226360213998183e+48
2024-06-02 06:59:36.583075,5.406372442147972,4.403099826222781e+48
2024-06-02 06:59:37.583078,5.6862435277012935,3.824559920638283e+48
2024-06-02 06:59:38.583081,6.0670642609345915,3.258714162859207e+48
2024-06-02 06:59:39.583082,5.454236091533335,4.2813808152066256e+48
2024-06-02 06:59:40.583090,6.0755052028858,3.235967281949083e+48
2024-06-02 06:59:41.583091,5.626681776828552,3.973443284575409e+48
2024-06-02 06:59:42.583095,5.5985954542326315,4.0097443440547256e+48
2024-06-02 06:59:43.583097,6.246641808062258,3.0227872071555824e+48
2024-06-02 06:59:44.583097,5.584084545227687,4.0654815032779554e+48
2024-06-02 06:59:45.583102,5.450836769363496,4.2946357073341685e+48
2024-06-02 06:59:46.583106,6.034457696498775,3.300041709226023e+48
2024-06-02 06:59:47.583110,5.247931762744766,4.7790866663386966e+48
2024-06-02 06:59:48.583110,6.1464602993149535,3.142088904027384e+48
2024-06-02 06:59:49.583112,5.890649625350234,3.5123108473126365e+48
2024-06-02 06:59:50.583115,5.68744080134704,3.820325486690848e+48
2024-06-02 06:59:51.583117,5.899890085021197,3.484922220397892e+48
2024-06-02 06:59:52.583122,5.8528772060288805,3.574712095823244e+48
2024-06-02 06:59:53.583123,5.603900474922744,3.9885878450050476e+48
2024-06-02 06:59:54.583127,5.866724167376516,3.529775798220897e+48
2024-06-02 06:59:55.583128,5.693442179965125,3.7991928661591546e+48
2024-06-02 06:59:56.583130,5.674260939575576,3.868244904766258e+48
2024-06-02 06:59:57.583138,5.9937862987373975,3.3656289795146264e+48
2024-06-02 06:59:58.583139,6.148151163283014,3.1364963719641104e+48
2024-06-02 06:59:59.583137,5.673730869154197,3.8691851077943494e+48
2024-06-02 07:00:00.583146,5.561394641049688,4.080433939869001e+48
2024-06-02 07:00:01.583145,5.931843514011659,3.44197939530305e+48
2024-06-02 07:00:02.583148,5.708746680911416,3.8097073736191815e+48
2024-06-02 07:00:03.583148,6.135249468127209,3.1708953147095226e+48
2024-06-02 07:00:04.583155,5.640833321731628,3.9199630114721516e+48
2024-06-02 07:00:05.583159,5.778715741329893,3.696852095368183e+48
2024-06-02 07:00:06.583157,5.795068773186295,3.643769807440219e+48
2024-06-02 07:00:07.583166,6.101362843488275,3.213535941544151e+48
2024-06-02 07:00:08.583170,5.75049554845336,3.730220128388698e+48
2024-06-02 07:00:09.583171,5.776809676039601,3.7040859930310626e+48
2024-06-02 07:00:10.583170,6.157865291637851,3.1570153875719904e+48
2024-06-02 07:00:11.583176,5.572434327814559,4.0374993757131934e+48
2024-06-02 07:00:12.583177,5.747997659248368,3.739597592406039e+48
2024-06-02 07:00:13.583177,6.073553091262133,3.241208945658542e+48
2024-06-02 07:00:14.583183,5.629556093425372,3.9637139261317274e+48
2024-06-02 07:00:15.583184,5.968926703795176,3.386237661593433e+48
2024-06-02 07:00:16.583192,6.066254175709489,3.261592026728751e+48
2024-06-02 07:00:17.583190,5.711065789031586,3.802527696943115e+48
2024-06-02 07:00:18.583194,5.702118491724383,3.833956678088833e+48
2024-06-02 07:00:19.583195,6.024197592995048,3.3285914998202844e+48
2024-06-02 07:00:20.583201,5.881229191345354,3.542146679639592e+48
2024-06-02 07:00:21.583201,6.114291550404197,3.180242522926864e+48
2024-06-02 07:00:22.583205,5.713986340990199,3.793271272023156e+48
2024-06-02 07:00:23.583210,5.8573080603142476,3.559958371871221e+48
2024-06-02 07:00:24.583207,5.626681776828552,3.973443284575409e+48
2024-06-02 07:00:25.583212,5.712262811757979,3.7983485936389917e+48
2024-06-02 07:00:26.583213,5.845606434977446,3.5969113551112886e+48
2024-06-02 07:00:27.583216,5.586476332304801,4.0541314916708965e+48
2024-06-02 07:00:28.583221,6.001089763046563,3.3434281604530664e+48
2024-06-02 07:00:29.583222,5.7044281477607175,3.826748624714457e+48
2024-06-02 07:00:30.583226,5.810096008109215,3.654075477264027e+48
2024-06-02 07:00:31.583230,6.1000582913101615,3.216988577086043e+48
2024-06-02 07:00:32.583232,5.804628243188231,3.671973901318141e+48
2024-06-02 07:00:33.583237,5.670113154138527,3.883182142745533e+48
2024-06-02 07:00:34.583240,6.069714048316803,3.298713534281019e+48
2024-06-02 07:00:35.583240,5.623712566290208,3.9855829591374265e+48
2024-06-02 07:00:36.583242,6.087553682409979,3.251007188748791e+48
2024-06-02 07:00:37.583247,5.923998472477422,3.518739974570248e+48
2024-06-02 07:00:38.583249,5.773184543674906,3.716217467591248e+48
2024-06-02 07:00:39.583249,5.8285266591596,3.6517636914840663e+48
2024-06-02 07:00:40.583254,5.880611047823526,3.544063478185469e+48
2024-06-02 07:00:41.583255,6.124221923661273,3.2440163969984293e+48
2024-06-02 07:00:42.583261,5.97357405391963,3.4239730856125074e+48
2024-06-02 07:00:43.583264,5.609829277547003,4.0371534495157347e+48
2024-06-02 07:00:44.583269,5.684973822602575,3.895140556479079e+48
2024-06-02 07:00:45.583269,5.809146707980071,3.716201806834284e+48
2024-06-02 07:00:46.583270,5.904273773330585,3.5259380406204194e+48
2024-06-02 07:00:47.583275,5.679693853058074,3.914241380517982e+48
2024-06-02 07:00:48.583279,5.700521301722435,3.905684574951918e+48
2024-06-02 07:00:49.583282,6.003249673014932,3.387909495084066e+48
2024-06-02 07:00:50.583284,5.8683025643887765,3.5825173402879716e+48
2024-06-02 07:00:51.583287,5.52146385754858,4.2396828011785065e+48
2024-06-02 07:00:52.583287,6.158625004864812,3.198919056953632e+48
2024-06-02 07:00:53.583293,5.98742734305205,3.4343781737900934e+48
2024-06-02 07:00:54.583296,6.092464908815373,3.2841358904712345e+48
2024-06-02 07:00:55.583299,5.859745747381304,3.609575902654545e+48
2024-06-02 07:00:56.583298,5.921658212579868,3.5250971433560785e+48
2024-06-02 07:00:57.583301,6.0805237804912,3.316028052168122e+48
2024-06-02 07:00:58.583303,5.912203392594111,3.555648016638701e+48
2024-06-02 07:00:59.583310,6.1210069871825254,3.252560298394941e+48
2024-06-02 07:01:00.583309,5.736315120542798,3.841718361534799e+48
2024-06-02 07:01:01.583311,5.744579872944232,3.812901369771748e+48
2024-06-02 07:01:02.583318,6.233077115532639,3.136860654251341e+48
2024-06-02 07:01:03.583322,6.071031279174775,3.342220314440277e+48
2024-06-02 07:01:04.583323,6.07040013767198,3.3439711870145415e+48
