image_index,image datetime,area_px,intensity_sum,mean_intensity,centroid_row,centroid_col,w_centroid_row,w_centroid_col
60,2024-07-10 05:32:19.269915,21.0,402033.56,19144.453,553.6666666666666,393.4761904761905,553.6669683248158,393.47918634800226
60,2024-07-10 05:32:19.269915,43.0,787198.75,18306.947,626.7906976744187,176.37209302325581,626.7925481280894,176.38567852157274
60,2024-07-10 05:32:19.269915,28.0,493052.75,17609.027,631.2857142857143,125.28571428571429,631.2844262128448,125.28590743821567
61,2024-07-10 05:33:51.527075,29.0,471633.34,16263.219,370.51724137931035,276.48275862068965,370.35507252281013,276.5324541510068
61,2024-07-10 05:33:51.527075,108.0,1.6670446e+06,15435.6,384.6388888888889,279.3611111111111,384.3438634872139,279.64641607874137
61,2024-07-10 05:33:51.527075,16.0,288309.75,18019.357,386.25,288.0625,386.27091678080006,288.08753371965423
61,2024-07-10 05:33:51.527075,39.0,766162.2,19645.184,534.1794871794872,581.6410256410256,534.1818566518107,581.6416646575959
61,2024-07-10 05:33:51.527075,16.0,305574.88,19098.43,576.75,310.625,576.7548521491552,310.6219304149528
62,2024-07-10 05:35:23.782370,20.0,311023.7,15551.185,374.6,276.5,374.5473019839014,276.5682359361323
62,2024-07-10 05:35:23.782370,144.0,2.2369832e+06,15534.607,386.52777777777777,279.44444444444446,386.31557870146713,279.8635302436556
62,2024-07-10 05:35:23.782370,21.0,411986.12,19618.385,535.0,580.8571428571429,535.000875797479,580.8606572826468
63,2024-07-10 05:36:56.385300,29.0,515880.1,17788.97,358.62068965517244,76.0,358.62314824708557,76.01810946871365
63,2024-07-10 05:36:56.385300,99.0,1.4822974e+06,14972.702,386.73737373737373,277.93939393939394,386.5409758767887,278.1682777915591
63,2024-07-10 05:36:56.385300,19.0,371475.72,19551.354,536.1578947368421,581.7894736842105,536.1609806642452,581.7867725471531
63,2024-07-10 05:36:56.385300,24.0,441963.12,18415.13,574.4166666666666,123.125,574.4116273497563,123.12563254436216
63,2024-07-10 05:36:56.385300,62.0,1.1258618e+06,18159.062,579.4354838709677,104.1774193548387,579.4366084152516,104.18330579609639
63,2024-07-10 05:36:56.385300,18.0,330256.06,18347.557,619.1111111111111,176.05555555555554,619.1132842328594,176.05796456920643
64,2024-07-10 05:38:28.294690,19.0,324339.6,17070.506,364.5263157894737,360.05263157894734,364.45768984123436,360.0899578433021
64,2024-07-10 05:38:28.294690,17.0,303914.06,17877.297,367.05882352941177,75.0,367.0559976079276,75.00913484311386
64,2024-07-10 05:38:28.294690,176.0,2.6881832e+06,15273.769,385.25,277.9943181818182,384.8811053644202,278.4144341314969
64,2024-07-10 05:38:28.294690,18.0,337572.25,18754.014,457.94444444444446,322.27777777777777,457.9456815529398,322.27930358797266
64,2024-07-10 05:38:28.294690,24.0,439217.3,18300.72,577.4166666666666,120.25,577.4079816740774,120.25979091936289
65,2024-07-10 05:40:00.550985,16.0,277073.03,17317.064,363.625,360.5625,363.5868341244001,360.5787356699292
65,2024-07-10 05:40:00.550985,231.0,3.584933e+06,15519.19,385.35930735930737,278.54978354978357,385.12237942438253,279.12292787049785
66,2024-07-10 05:41:32.807270,226.0,3.572413e+06,15807.137,387.0575221238938,279.6991150442478,386.97469986596457,280.3496857489288
66,2024-07-10 05:41:32.807270,19.0,359036.12,18896.639,586.1052631578947,173.8421052631579,586.1065418488192,173.84016832307557
66,2024-07-10 05:41:32.807270,19.0,355756.06,18724.002,594.421052631579,174.57894736842104,594.4130093272911,174.58702087357452
67,2024-07-10 05:48:29.631350,16.0,256763.89,16047.744,372.75,353.8125,372.74920492908444,353.798314095187
67,2024-07-10 05:48:29.631350,70.0,1.0397574e+06,14853.678,388.0857142857143,277.65714285714284,387.91650684694093,277.86748519755264
67,2024-07-10 05:48:29.631350,37.0,670937.4,18133.443,550.3783783783783,87.64864864864865,550.3788782935414,87.65474896332225
67,2024-07-10 05:48:29.631350,34.0,615973.9,18116.879,576.2352941176471,83.11764705882354,576.2267945275871,83.12473168163288
68,2024-07-10 05:50:01.607430,61.0,984099.0,16132.771,373.08196721311475,354.0655737704918,373.05446492877473,354.04588272584454
68,2024-07-10 05:50:01.607430,32.0,452339.94,14135.623,390.875,275.34375,390.83929961309667,275.4191486591909
68,2024-07-10 05:50:01.607430,29.0,526508.6,18155.473,574.2413793103449,83.03448275862068,574.2430790801794,83.04407780319058
69,2024-07-10 05:51:34.151715,17.0,286962.5,16880.146,207.11764705882354,153.7058823529412,207.1303357934876,153.7105595184181
69,2024-07-10 05:51:34.151715,19.0,350131.75,18427.988,308.4736842105263,337.63157894736844,308.48247706449246,337.62321276814936
69,2024-07-10 05:51:34.151715,59.0,970372.4,16446.99,369.1186440677966,356.5593220338983,369.0386124779098,356.6127085628368
69,2024-07-10 05:51:34.151715,19.0,283094.66,14899.721,384.57894736842104,279.10526315789474,384.5835501692476,279.1230336900746
