time,mode,thresh_area,thresho_tot,exposure,shutter_angle
2024-11-01 02:15:02.461785,4776,5003,83202464.40616906,2000,180.791015625
2024-11-01 02:16:33.998945,4761,4845,81775586.16926937,1500,180.791015625
2024-11-01 02:18:10.724250,4607,3302,48439654.059279814,2000,180.791015625
2024-11-01 02:19:47.396545,4752,3129,42692155.61224339,2000,180.791015625
2024-11-01 02:21:24.998400,4697,2360,31357947.478994016,2000,180.791015625
2024-11-01 02:23:00.805010,4724,2501,32333092.693122737,2000,180.791015625
2024-11-01 02:24:37.509305,4669,1936,24454207.51077649,2000,180.791015625
2024-11-01 02:26:14.212610,4652,1814,22564560.406143382,2000,180.791015625
2024-11-01 02:27:50.917905,4717,1604,19739148.114557415,2000,180.791015625
2024-11-01 02:29:27.622200,4643,1569,19626163.30342883,2000,180.791015625
2024-11-01 02:31:04.325370,4757,2495,33881108.0,2000,180.791015625
