filter2_file,total_counts_under_contours,qs_mean_counts,contour_area,QS area
2024-07-10T15:29:21.497,243657095.95648423,34635.08282710696,7691,20449
2024-07-10T15:30:58.776,243860418.05436203,34588.72338537095,7691,20449
2024-07-10T15:32:36.217,243608885.0669729,34576.592321049226,7691,20449
2024-07-10T15:34:13.657,243316554.49504718,34625.86298161889,7691,20449
2024-07-10T15:36:03.385,243957899.06978303,34492.083867108384,7691,20449
2024-07-10T15:37:53.113,243592754.2630267,34474.97826569802,7691,20449
2024-07-10T15:39:42.842,243300584.13161853,34623.3491844424,7691,20449
2024-07-10T15:41:32.570,242800790.2217765,34651.594222685875,7691,20449
2024-07-10T15:43:22.298,241855283.97303677,34657.57381715691,7691,20449
2024-07-10T15:45:11.999,241760400.75889078,34599.7623765409,7691,20449
2024-07-10T15:47:01.753,242061012.06056124,34539.97372162202,7691,20449
2024-07-10T15:48:51.449,242186088.43386295,34537.83928005876,7691,20449
2024-07-10T15:50:41.178,241997087.2631892,34571.72442557681,7691,20449
2024-07-10T15:52:30.874,243087600.91494817,34497.2402066221,7691,20449
2024-07-10T15:54:20.570,243351038.2307538,34462.596935840855,7691,20449
2024-07-10T15:56:10.267,242929000.0132267,34461.55563638532,7691,20449
2024-07-10T15:57:59.931,243483675.11217025,34477.92044954364,7691,20449
2024-07-10T15:59:49.595,243572394.07982677,34513.78083934472,7691,20449
2024-07-10T16:01:39.292,243593432.26734722,34423.61296307682,7691,20449
2024-07-10T16:03:28.956,245127715.76053533,34367.52204253074,7691,20449
2024-07-10T16:05:18.684,244729670.24446583,34372.34661930592,7691,20449
2024-07-10T16:07:08.413,244877202.34312975,34388.921207594634,7691,20449
2024-07-10T16:08:58.141,244905443.0691148,34297.567465557986,7691,20449
2024-07-10T16:10:47.869,244343490.23622698,34243.2772023779,7691,20449
2024-07-10T16:12:37.598,243884080.10245657,34265.27174569288,7691,20449
2024-07-10T16:14:27.326,244207758.42463765,34360.3213316396,7691,20449
2024-07-10T16:16:17.201,244061423.77450863,34349.25358739912,7691,20449
2024-07-10T16:18:06.716,243290810.1498386,34336.835094455426,7691,20449
2024-07-10T16:19:56.413,244500883.95647094,34481.61626795877,7691,20449
