time,exposure,region_1,region_2,region_3,region_4,region_5
2024-07-10 04:43:18.622,2.9008089999999997,1.2607718e+07,1.7789072e+07,9.93001e+06,2.2856074e+07,2.375732e+06
2024-07-10 04:43:30.622,2.900812,1.26268e+07,1.7807568e+07,9.929441e+06,2.287868e+07,2.372113e+06
2024-07-10 04:43:42.615,2.90081,1.2612374e+07,1.778874e+07,9.915448e+06,2.287761e+07,2.369097e+06
2024-07-10 04:43:54.623,2.900807,1.2617864e+07,1.77938e+07,9.904593e+06,2.2892832e+07,2.373704e+06
2024-07-10 04:44:06.623,2.9008089999999997,1.2623219e+07,1.7789936e+07,9.905133e+06,2.289838e+07,2.374261e+06
2024-07-10 04:44:18.646,2.9008079999999996,1.2624847e+07,1.7795752e+07,9.899383e+06,2.2907064e+07,2.374318e+06
2024-07-10 04:44:30.615,2.900807,1.2635249e+07,1.7794628e+07,9.892077e+06,2.2917332e+07,2.37322e+06
2024-07-10 04:44:42.626,2.90081,1.2646415e+07,1.7805056e+07,9.886788e+06,2.2944432e+07,2.374556e+06
2024-07-10 04:44:54.622,2.9008079999999996,1.26506e+07,1.7807028e+07,9.900788e+06,2.2960128e+07,2.380685e+06
2024-07-10 04:45:06.615,2.9008059999999998,1.2658378e+07,1.7804554e+07,9.906131e+06,2.2981376e+07,2.381829e+06
2024-07-10 04:45:18.623,2.9008079999999996,1.2663742e+07,1.780932e+07,9.901459e+06,2.3038052e+07,2.376706e+06
2024-07-10 04:45:30.622,2.900807,1.2655585e+07,1.7800336e+07,9.908487e+06,2.3063316e+07,2.380974e+06
2024-07-10 04:45:42.630,2.9008079999999996,1.2658791e+07,1.7820686e+07,9.903341e+06,2.3104608e+07,2.382539e+06
2024-07-10 04:45:54.623,2.9008059999999998,1.2656577e+07,1.782365e+07,9.904207e+06,2.31537e+07,2.388257e+06
2024-07-10 04:46:06.622,2.9008089999999997,1.2655857e+07,1.7822968e+07,9.903661e+06,2.3194784e+07,2.383241e+06
2024-07-10 04:46:18.623,2.9008079999999996,1.266314e+07,1.7823856e+07,9.891052e+06,2.3263828e+07,2.380104e+06
2024-07-10 04:46:30.616,2.900806,1.2660794e+07,1.7827772e+07,9.901756e+06,2.3288104e+07,2.381081e+06
2024-07-10 04:46:42.626,2.900807,1.2673034e+07,1.7830984e+07,9.908695e+06,2.3291972e+07,2.371894e+06
2024-07-10 04:46:54.622,2.9008089999999997,1.2685796e+07,1.7822904e+07,9.908369e+06,2.3332528e+07,2.373658e+06
2024-07-10 04:47:06.615,2.9008079999999996,1.266905e+07,1.7832656e+07,9.912467e+06,2.337523e+07,2.372075e+06
2024-07-10 04:47:18.623,2.9008079999999996,1.2699867e+07,1.784498e+07,9.9104e+06,2.3426864e+07,2.368462e+06
2024-07-10 04:47:30.623,2.9008079999999996,1.2732468e+07,1.783874e+07,9.907649e+06,2.3462942e+07,2.372563e+06
2024-07-10 04:47:42.616,2.9008079999999996,1.2791564e+07,1.7846608e+07,9.912592e+06,2.3491448e+07,2.369321e+06
2024-07-10 04:47:54.622,2.900807,1.2883922e+07,1.7860716e+07,9.916622e+06,2.3575072e+07,2.369075e+06
2024-07-10 04:48:06.638,2.900805,1.2921188e+07,1.7860118e+07,9.913845e+06,2.3608972e+07,2.364248e+06
2024-07-10 04:48:18.622,2.9008059999999998,1.2915052e+07,1.7856878e+07,9.917919e+06,2.3623948e+07,2.36644e+06
2024-07-10 04:48:30.622,2.9008089999999997,1.2902405e+07,1.7864676e+07,9.914604e+06,2.3629536e+07,2.366521e+06
2024-07-10 04:48:42.626,2.900807,1.2896231e+07,1.7869088e+07,9.922828e+06,2.3641094e+07,2.372943e+06
2024-07-10 04:48:54.622,2.9008089999999997,1.2946709e+07,1.7858612e+07,9.909774e+06,2.3656812e+07,2.371282e+06
2024-07-10 04:49:06.623,2.9008089999999997,1.288971e+07,1.7871732e+07,9.92116e+06,2.3669244e+07,2.371409e+06
2024-07-10 04:49:18.623,2.9008089999999997,1.2928005e+07,1.7862276e+07,9.927381e+06,2.369106e+07,2.371798e+06
2024-07-10 04:49:30.622,2.9008089999999997,1.2936057e+07,1.7860316e+07,9.929939e+06,2.369724e+07,2.371746e+06
2024-07-10 04:49:42.626,2.900811,1.2897934e+07,1.7862436e+07,9.928723e+06,2.372131e+07,2.372009e+06
2024-07-10 04:49:54.622,2.9008089999999997,1.2849031e+07,1.7864492e+07,9.942619e+06,2.3733378e+07,2.39055e+06
2024-07-10 04:50:06.623,2.9008089999999997,1.285697e+07,1.787341e+07,9.942303e+06,2.3745272e+07,2.389167e+06
2024-07-10 04:50:18.623,2.9008089999999997,1.2845249e+07,1.788128e+07,9.949129e+06,2.3765132e+07,2.38709e+06
2024-07-10 04:50:30.615,2.9008079999999996,1.2845807e+07,1.7875e+07,9.962237e+06,2.3771256e+07,2.385077e+06
2024-07-10 04:50:42.625,2.900805,1.2798636e+07,1.7882444e+07,9.967714e+06,2.3782234e+07,2.390393e+06
2024-07-10 04:50:54.623,2.9008079999999996,1.2771764e+07,1.7876518e+07,9.964471e+06,2.3780364e+07,2.395894e+06
2024-07-10 04:51:06.622,2.9008079999999996,1.2757367e+07,1.7880788e+07,9.959744e+06,2.3780696e+07,2.397382e+06
2024-07-10 04:51:18.623,2.900807,1.2718058e+07,1.7877068e+07,9.969956e+06,2.3798932e+07,2.4075e+06
2024-07-10 04:51:30.622,2.9008069999999995,1.2693115e+07,1.7864718e+07,9.979039e+06,2.3808e+07,2.417823e+06
2024-07-10 04:51:42.615,2.9008089999999997,1.2696648e+07,1.7871268e+07,9.995698e+06,2.3802958e+07,2.432014e+06
2024-07-10 04:51:54.622,2.900807,1.2708903e+07,1.786968e+07,1.0007574e+07,2.3788728e+07,2.443813e+06
2024-07-10 04:52:06.622,2.90081,1.2686936e+07,1.7866348e+07,1.0004864e+07,2.3783448e+07,2.452408e+06
2024-07-10 04:52:18.622,2.9008089999999997,1.2679539e+07,1.7867358e+07,9.972114e+06,2.378196e+07,2.438051e+06
2024-07-10 04:52:30.622,2.90081,1.2659734e+07,1.7855296e+07,9.964512e+06,2.3747144e+07,2.429933e+06
2024-07-10 04:52:42.626,2.9008079999999996,1.2660109e+07,1.7855576e+07,9.967932e+06,2.372431e+07,2.423712e+06
2024-07-10 04:52:54.623,2.900807,1.2642752e+07,1.7856264e+07,9.975665e+06,2.3709804e+07,2.423618e+06
2024-07-10 04:53:06.630,2.900807,1.2641804e+07,1.784363e+07,9.963883e+06,2.3676088e+07,2.422824e+06
2024-07-10 04:53:18.622,2.900806,1.2633635e+07,1.7855152e+07,9.982278e+06,2.3636886e+07,2.429289e+06
2024-07-10 04:53:30.622,2.9008069999999995,1.2620964e+07,1.7848916e+07,9.976088e+06,2.3612912e+07,2.421715e+06
2024-07-10 04:53:42.616,2.9008079999999996,1.2606814e+07,1.784455e+07,9.980889e+06,2.3589778e+07,2.421679e+06
2024-07-10 04:53:54.623,2.900807,1.2598829e+07,1.7853674e+07,9.989393e+06,2.3579264e+07,2.413905e+06
2024-07-10 04:54:06.623,2.900808,1.2600421e+07,1.784757e+07,9.989179e+06,2.3569392e+07,2.421134e+06
2024-07-10 04:54:18.622,2.9008069999999995,1.2566253e+07,1.7854834e+07,9.982404e+06,2.3548684e+07,2.416293e+06
2024-07-10 04:54:30.622,2.900804,1.2544847e+07,1.7844556e+07,9.995872e+06,2.3537256e+07,2.418695e+06
2024-07-10 04:54:42.625,2.900807,1.2556043e+07,1.784592e+07,9.995902e+06,2.3502444e+07,2.415142e+06
2024-07-10 04:54:54.638,2.9008089999999997,1.2543461e+07,1.7833198e+07,9.996749e+06,2.3491828e+07,2.413562e+06
2024-07-10 04:55:06.616,2.90081,1.2517156e+07,1.7846432e+07,1.0015646e+07,2.3479988e+07,2.416828e+06
2024-07-10 04:55:18.623,2.900808,1.2489212e+07,1.7843806e+07,1.002385e+07,2.345387e+07,2.423234e+06
2024-07-10 04:55:30.623,2.900807,1.2483717e+07,1.7856164e+07,1.0015135e+07,2.344626e+07,2.421375e+06
2024-07-10 04:55:42.626,2.90081,1.2473281e+07,1.784098e+07,1.0012464e+07,2.341444e+07,2.421184e+06
2024-07-10 04:55:54.622,2.900807,1.2463421e+07,1.784155e+07,1.0000458e+07,2.3408392e+07,2.423625e+06
2024-07-10 04:56:06.615,2.900808,1.2452535e+07,1.7840228e+07,9.997254e+06,2.3377896e+07,2.422126e+06
2024-07-10 04:56:18.622,2.9008079999999996,1.244153e+07,1.7825192e+07,9.994925e+06,2.3371986e+07,2.421655e+06
2024-07-10 04:56:30.616,2.90081,1.2446296e+07,1.783594e+07,9.996999e+06,2.3344652e+07,2.425733e+06
2024-07-10 04:56:42.626,2.9008079999999996,1.245663e+07,1.7827604e+07,9.999738e+06,2.3353948e+07,2.42603e+06
2024-07-10 04:56:54.622,2.90081,1.246446e+07,1.7815128e+07,9.991432e+06,2.3339408e+07,2.424347e+06
2024-07-10 04:57:06.647,2.900809,1.2457629e+07,1.7817912e+07,9.991608e+06,2.3337024e+07,2.427943e+06
2024-07-10 04:57:18.622,2.9008069999999995,1.246883e+07,1.7826528e+07,9.980504e+06,2.3336864e+07,2.425353e+06
2024-07-10 04:57:30.622,2.900812,1.2443953e+07,1.7805466e+07,9.971553e+06,2.33196e+07,2.425007e+06
2024-07-10 04:57:42.616,2.900811,1.2429651e+07,1.7812276e+07,9.959783e+06,2.330704e+07,2.420286e+06
2024-07-10 04:57:54.646,2.9008089999999997,1.24298e+07,1.7812012e+07,9.963152e+06,2.3278246e+07,2.42048e+06
2024-07-10 04:58:06.630,2.90081,1.2422598e+07,1.7819094e+07,9.96863e+06,2.3281936e+07,2.431576e+06
2024-07-10 04:58:18.622,2.9008079999999996,1.2429262e+07,1.7808152e+07,9.968859e+06,2.3254068e+07,2.435159e+06
2024-07-10 04:58:30.622,2.9008059999999993,1.2415989e+07,1.7808468e+07,9.966424e+06,2.3236482e+07,2.434695e+06
2024-07-10 04:58:42.626,2.900804,1.2392166e+07,1.7812056e+07,9.974954e+06,2.320958e+07,2.440607e+06
2024-07-10 04:58:54.622,2.900804,1.2400517e+07,1.7803892e+07,9.971704e+06,2.3181996e+07,2.451494e+06
2024-07-10 04:59:06.622,2.9008079999999996,1.2393672e+07,1.7815312e+07,9.981663e+06,2.3175732e+07,2.448812e+06
2024-07-10 04:59:18.638,2.9008069999999995,1.2373226e+07,1.781123e+07,9.969849e+06,2.3149264e+07,2.448445e+06
2024-07-10 04:59:30.623,2.90081,1.2370394e+07,1.7817848e+07,9.978574e+06,2.3131816e+07,2.450824e+06
2024-07-10 04:59:42.626,2.900808,1.2363482e+07,1.7810624e+07,9.984806e+06,2.3112062e+07,2.457801e+06
2024-07-10 04:59:54.623,2.900812,1.2348961e+07,1.782122e+07,1.00006e+07,2.3098472e+07,2.458789e+06
2024-07-10 05:00:06.623,2.900785,1.2379032e+07,1.7811658e+07,9.998161e+06,2.3096194e+07,2.453848e+06
2024-07-10 05:00:18.622,2.9008089999999997,1.2408206e+07,1.7830638e+07,9.996477e+06,2.3066232e+07,2.45609e+06
2024-07-10 05:00:30.622,2.900811,1.2395006e+07,1.7821948e+07,9.990614e+06,2.3058284e+07,2.456054e+06
2024-07-10 05:00:42.630,2.9008089999999997,1.2405239e+07,1.78331e+07,9.984657e+06,2.3043048e+07,2.454818e+06
2024-07-10 05:00:54.624,2.9008089999999997,1.2402851e+07,1.782932e+07,9.987919e+06,2.3040126e+07,2.457649e+06
2024-07-10 05:01:06.622,2.90081,1.2408272e+07,1.7836804e+07,9.985061e+06,2.3036048e+07,2.458569e+06
2024-07-10 05:01:18.630,2.9008119999999997,1.242977e+07,1.783023e+07,9.986404e+06,2.3019004e+07,2.456297e+06
2024-07-10 05:01:30.638,2.900811,1.2455437e+07,1.7841216e+07,9.982732e+06,2.3013568e+07,2.463887e+06
2024-07-10 05:01:42.626,2.90081,1.248246e+07,1.782404e+07,9.979372e+06,2.3028244e+07,2.461269e+06
2024-07-10 05:01:54.622,2.9008089999999997,1.2478567e+07,1.7836774e+07,9.9718e+06,2.3013052e+07,2.462972e+06
2024-07-10 05:02:06.630,2.9008089999999997,1.2502022e+07,1.7839708e+07,9.968927e+06,2.300812e+07,2.460098e+06
2024-07-10 05:02:18.622,2.9008089999999997,1.2516274e+07,1.7838636e+07,9.978089e+06,2.3009888e+07,2.463372e+06
2024-07-10 05:02:30.623,2.900808,1.2506779e+07,1.7836844e+07,9.964597e+06,2.3008548e+07,2.457263e+06
2024-07-10 05:02:42.626,2.9008089999999997,1.2517418e+07,1.7845224e+07,9.970886e+06,2.3015324e+07,2.461353e+06
2024-07-10 05:02:54.622,2.9008079999999996,1.251143e+07,1.7847732e+07,9.970565e+06,2.302874e+07,2.463086e+06
2024-07-10 05:03:06.623,2.900807,1.252388e+07,1.7847704e+07,9.957768e+06,2.3013716e+07,2.460966e+06
2024-07-10 05:03:18.623,2.9008059999999998,1.2535817e+07,1.785272e+07,9.949314e+06,2.301432e+07,2.463565e+06
2024-07-10 05:03:30.638,2.9008089999999997,1.2543578e+07,1.7837612e+07,9.949327e+06,2.3027068e+07,2.463742e+06
2024-07-10 05:03:42.626,2.9008089999999997,1.2574968e+07,1.785282e+07,9.952126e+06,2.3041328e+07,2.460466e+06
2024-07-10 05:03:54.623,2.9008089999999997,1.2580463e+07,1.7848168e+07,9.951054e+06,2.303796e+07,2.456394e+06
2024-07-10 05:04:06.622,2.9008089999999997,1.2590446e+07,1.7838692e+07,9.949435e+06,2.3035652e+07,2.460184e+06
2024-07-10 05:04:18.630,2.9008079999999996,1.2582723e+07,1.784288e+07,9.940486e+06,2.304089e+07,2.459197e+06
2024-07-10 05:04:30.630,2.900808,1.2571302e+07,1.7840824e+07,9.947317e+06,2.3053704e+07,2.457526e+06
2024-07-10 05:04:42.625,2.9008089999999997,1.2561407e+07,1.7842152e+07,9.94727e+06,2.305764e+07,2.460287e+06
2024-07-10 05:04:54.638,2.9008089999999997,1.2554172e+07,1.7848204e+07,9.934242e+06,2.307364e+07,2.459061e+06
2024-07-10 05:05:06.630,2.9008089999999997,1.2538239e+07,1.7851712e+07,9.933189e+06,2.307804e+07,2.457066e+06
2024-07-10 05:05:18.623,2.9008079999999996,1.2507178e+07,1.785312e+07,9.940234e+06,2.3084066e+07,2.458395e+06
2024-07-10 05:05:30.630,2.9008079999999996,1.2491077e+07,1.7852432e+07,9.928039e+06,2.3092244e+07,2.461882e+06
2024-07-10 05:05:42.629,2.9008089999999997,1.2488302e+07,1.7853144e+07,9.931278e+06,2.3097212e+07,2.463844e+06
2024-07-10 05:05:54.622,2.9008089999999997,1.2488663e+07,1.7844542e+07,9.931498e+06,2.3091456e+07,2.461793e+06
2024-07-10 05:06:06.623,2.90081,1.2475833e+07,1.7857978e+07,9.920005e+06,2.308054e+07,2.457664e+06
2024-07-10 05:06:18.630,2.900811,1.2454601e+07,1.7850648e+07,9.914356e+06,2.3065368e+07,2.458794e+06
2024-07-10 05:06:30.623,2.9008119999999997,1.2431559e+07,1.7850224e+07,9.910062e+06,2.3069612e+07,2.47404e+06
2024-07-10 05:06:42.625,2.90081,1.2425644e+07,1.7844698e+07,9.913327e+06,2.3064384e+07,2.470958e+06
2024-07-10 05:06:54.622,2.9008089999999997,1.242594e+07,1.7838316e+07,9.91002e+06,2.303224e+07,2.478488e+06
2024-07-10 05:07:06.630,2.9008089999999997,1.2436121e+07,1.7847308e+07,9.912692e+06,2.3024872e+07,2.476245e+06
2024-07-10 05:07:18.622,2.9008089999999997,1.2428687e+07,1.7837868e+07,9.918307e+06,2.3017632e+07,2.475019e+06
2024-07-10 05:07:30.630,2.9008069999999995,1.2421762e+07,1.7826108e+07,9.918775e+06,2.3011516e+07,2.473955e+06
2024-07-10 05:07:42.626,2.9008089999999997,1.2417577e+07,1.7824692e+07,9.910148e+06,2.3020386e+07,2.479584e+06
2024-07-10 05:07:54.623,2.900807,1.2408836e+07,1.7843456e+07,9.898848e+06,2.302132e+07,2.47623e+06
2024-07-10 05:08:06.622,2.9008069999999995,1.240413e+07,1.785354e+07,9.882074e+06,2.3018988e+07,2.474226e+06
2024-07-10 05:08:18.622,2.90081,1.2404032e+07,1.7835348e+07,9.883067e+06,2.301558e+07,2.475774e+06
2024-07-10 05:08:30.623,2.9008079999999996,1.241173e+07,1.7831496e+07,9.872733e+06,2.3007058e+07,2.47103e+06
2024-07-10 05:08:42.626,2.9008069999999995,1.2400592e+07,1.7841856e+07,9.869301e+06,2.2997994e+07,2.473125e+06
2024-07-10 05:08:54.623,2.90081,1.2410007e+07,1.7843396e+07,9.878091e+06,2.2996266e+07,2.47798e+06
2024-07-10 05:09:06.623,2.900806,1.2437103e+07,1.7836392e+07,9.879232e+06,2.299166e+07,2.476803e+06
2024-07-10 05:09:18.622,2.9008089999999997,1.2431937e+07,1.7847324e+07,9.880264e+06,2.2984736e+07,2.481111e+06
2024-07-10 05:09:30.622,2.9008089999999997,1.2446184e+07,1.7838474e+07,9.8938e+06,2.2964808e+07,2.480731e+06
2024-07-10 05:09:42.626,2.9008059999999993,1.2451105e+07,1.785982e+07,9.892192e+06,2.2965612e+07,2.479308e+06
2024-07-10 05:09:54.622,2.9008049999999996,1.2460701e+07,1.7841658e+07,9.898653e+06,2.298448e+07,2.478839e+06
2024-07-10 05:10:06.622,2.9008079999999996,1.2451512e+07,1.784534e+07,9.887411e+06,2.2978576e+07,2.480882e+06
2024-07-10 05:10:18.646,2.900807,1.2451082e+07,1.784284e+07,9.888496e+06,2.298106e+07,2.479682e+06
2024-07-10 05:10:30.622,2.9008069999999995,1.2455148e+07,1.7840672e+07,9.872504e+06,2.2977404e+07,2.475924e+06
2024-07-10 05:10:42.626,2.900808,1.2465234e+07,1.785646e+07,9.859191e+06,2.2960904e+07,2.474184e+06
2024-07-10 05:10:54.622,2.9008059999999998,1.2443987e+07,1.7864796e+07,9.85603e+06,2.2946936e+07,2.477186e+06
2024-07-10 05:11:06.630,2.900807,1.2440134e+07,1.786456e+07,9.84561e+06,2.2929688e+07,2.478185e+06
2024-07-10 05:11:18.622,2.9008089999999997,1.2443874e+07,1.7872236e+07,9.846297e+06,2.2916456e+07,2.480158e+06
2024-07-10 05:11:30.630,2.9008069999999995,1.2426927e+07,1.7870076e+07,9.830617e+06,2.290786e+07,2.476713e+06
2024-07-10 05:11:42.626,2.9008069999999995,1.2440706e+07,1.7863788e+07,9.824593e+06,2.2898156e+07,2.478038e+06
2024-07-10 05:11:54.622,2.9008079999999996,1.2436141e+07,1.786342e+07,9.814934e+06,2.2864964e+07,2.476683e+06
2024-07-10 05:12:06.622,2.9008079999999996,1.2428878e+07,1.786984e+07,9.827149e+06,2.2870164e+07,2.48737e+06
2024-07-10 05:12:18.646,2.9008089999999997,1.2423615e+07,1.78502e+07,9.804539e+06,2.2854036e+07,2.489742e+06
2024-07-10 05:12:30.623,2.900808,1.2441134e+07,1.7860272e+07,9.801381e+06,2.285366e+07,2.493617e+06
2024-07-10 05:12:42.626,2.9008089999999997,1.2448273e+07,1.7867792e+07,9.791708e+06,2.2845936e+07,2.498959e+06
2024-07-10 05:12:54.623,2.900808,1.2429113e+07,1.7861336e+07,9.791369e+06,2.2851334e+07,2.497856e+06
2024-07-10 05:13:06.622,2.9008089999999997,1.2427148e+07,1.7847518e+07,9.795658e+06,2.2849648e+07,2.502525e+06
2024-07-10 05:13:18.622,2.90081,1.2424409e+07,1.7843476e+07,9.771795e+06,2.284157e+07,2.498242e+06
2024-07-10 05:13:30.623,2.9008109999999996,1.2429204e+07,1.7839314e+07,9.767899e+06,2.2861244e+07,2.48969e+06
2024-07-10 05:13:42.647,2.9008089999999997,1.243282e+07,1.7826856e+07,9.769695e+06,2.2855838e+07,2.500414e+06
2024-07-10 05:13:54.622,2.9008089999999997,1.2436479e+07,1.7816788e+07,9.765508e+06,2.2846968e+07,2.50011e+06
2024-07-10 05:14:06.622,2.9008089999999997,1.2445739e+07,1.7822468e+07,9.764368e+06,2.2853112e+07,2.505987e+06
2024-07-10 05:14:18.630,2.9008079999999996,1.2464285e+07,1.7831736e+07,9.773734e+06,2.2854252e+07,2.51788e+06
2024-07-10 05:14:30.623,2.900808,1.245879e+07,1.7814376e+07,9.767862e+06,2.2870164e+07,2.515295e+06
2024-07-10 05:14:42.626,2.90081,1.247256e+07,1.780881e+07,9.778996e+06,2.2849542e+07,2.536779e+06
2024-07-10 05:14:54.623,2.900808,1.2479335e+07,1.779341e+07,9.760863e+06,2.2854532e+07,2.53518e+06
2024-07-10 05:15:06.622,2.90081,1.2493399e+07,1.7806842e+07,9.75535e+06,2.287288e+07,2.53141e+06
2024-07-10 05:15:18.622,2.90081,1.2513714e+07,1.781117e+07,9.751362e+06,2.2858392e+07,2.535145e+06
2024-07-10 05:15:30.623,2.9008089999999997,1.2508873e+07,1.7802988e+07,9.74111e+06,2.286258e+07,2.535339e+06
2024-07-10 05:15:42.630,2.9008089999999997,1.2507399e+07,1.780322e+07,9.738948e+06,2.286424e+07,2.534442e+06
2024-07-10 05:15:54.622,2.9008059999999998,1.2487826e+07,1.7784734e+07,9.739676e+06,2.2843856e+07,2.533861e+06
2024-07-10 05:16:06.622,2.90081,1.2479228e+07,1.7792576e+07,9.735448e+06,2.2836676e+07,2.537249e+06
2024-07-10 05:16:18.622,2.9008119999999997,1.2475815e+07,1.7776368e+07,9.734415e+06,2.2847588e+07,2.532429e+06
2024-07-10 05:16:30.623,2.9008089999999997,1.247785e+07,1.7790608e+07,9.734783e+06,2.2847102e+07,2.528159e+06
2024-07-10 05:16:42.630,2.9008089999999997,1.2484816e+07,1.7780212e+07,9.725352e+06,2.2848976e+07,2.528338e+06
2024-07-10 05:16:54.622,2.900811,1.2484865e+07,1.7778316e+07,9.720154e+06,2.2828648e+07,2.520453e+06
2024-07-10 05:17:06.622,2.900811,1.2489166e+07,1.778164e+07,9.716129e+06,2.2830216e+07,2.518369e+06
2024-07-10 05:17:18.630,2.9008079999999996,1.2487865e+07,1.7774028e+07,9.703927e+06,2.2815708e+07,2.515444e+06
2024-07-10 05:17:30.623,2.90081,1.2481686e+07,1.777566e+07,9.700257e+06,2.2806696e+07,2.516564e+06
2024-07-10 05:17:42.629,2.90081,1.2479755e+07,1.7784252e+07,9.713201e+06,2.2803378e+07,2.517068e+06
2024-07-10 05:17:54.622,2.9008089999999997,1.2472347e+07,1.7773836e+07,9.70647e+06,2.2800292e+07,2.518459e+06
2024-07-10 05:18:06.622,2.900811,1.2469795e+07,1.7769052e+07,9.701576e+06,2.2792872e+07,2.514625e+06
2024-07-10 05:18:18.622,2.9008079999999996,1.2510844e+07,1.7775102e+07,9.714394e+06,2.2781832e+07,2.520899e+06
2024-07-10 05:18:30.623,2.900808,1.2523071e+07,1.7770872e+07,9.719056e+06,2.2781568e+07,2.52036e+06
2024-07-10 05:18:42.626,2.9008079999999996,1.2513185e+07,1.7764804e+07,9.721923e+06,2.2774698e+07,2.523958e+06
2024-07-10 05:18:54.622,2.9008069999999995,1.2522034e+07,1.7755468e+07,9.726879e+06,2.2772416e+07,2.525885e+06
2024-07-10 05:19:06.622,2.9008059999999998,1.2509781e+07,1.7758134e+07,9.733028e+06,2.276441e+07,2.5272e+06
2024-07-10 05:19:18.622,2.9008059999999993,1.2509913e+07,1.774764e+07,9.735159e+06,2.2763508e+07,2.533245e+06
2024-07-10 05:19:30.622,2.9008089999999997,1.2503024e+07,1.7751032e+07,9.730275e+06,2.274782e+07,2.532094e+06
2024-07-10 05:19:42.626,2.9008079999999996,1.2495503e+07,1.7755728e+07,9.734563e+06,2.2740396e+07,2.529075e+06
2024-07-10 05:19:54.638,2.9008069999999995,1.2498449e+07,1.7737432e+07,9.728236e+06,2.2735024e+07,2.523131e+06
2024-07-10 05:20:06.622,2.9008089999999997,1.2519608e+07,1.7737846e+07,9.743525e+06,2.2721082e+07,2.524792e+06
2024-07-10 05:20:18.622,2.9008079999999996,1.2545149e+07,1.7745134e+07,9.751455e+06,2.271096e+07,2.523727e+06
2024-07-10 05:20:30.623,2.900811,1.2554507e+07,1.773252e+07,9.758784e+06,2.2714936e+07,2.523352e+06
2024-07-10 05:20:42.626,2.90081,1.2571762e+07,1.7733864e+07,9.767603e+06,2.272183e+07,2.526186e+06
2024-07-10 05:20:54.622,2.90081,1.2583566e+07,1.7730204e+07,9.777807e+06,2.2708968e+07,2.520565e+06
2024-07-10 05:21:06.622,2.900812,1.2576565e+07,1.7729098e+07,9.777123e+06,2.2729628e+07,2.523593e+06
2024-07-10 05:21:18.647,2.90081,1.2570892e+07,1.772036e+07,9.772533e+06,2.2705608e+07,2.524391e+06
2024-07-10 05:21:30.622,2.9008109999999996,1.2582317e+07,1.7729028e+07,9.780717e+06,2.2718964e+07,2.524971e+06
2024-07-10 05:21:42.626,2.90081,1.2586283e+07,1.77238e+07,9.774411e+06,2.2717204e+07,2.521947e+06
2024-07-10 05:21:54.622,2.90081,1.2606766e+07,1.7728142e+07,9.765343e+06,2.2697832e+07,2.522541e+06
2024-07-10 05:22:06.623,2.900807,1.2615353e+07,1.7724276e+07,9.768381e+06,2.2710636e+07,2.520271e+06
2024-07-10 05:22:18.622,2.9008069999999995,1.2622646e+07,1.771776e+07,9.764783e+06,2.2711732e+07,2.516944e+06
2024-07-10 05:22:30.622,2.90081,1.2628048e+07,1.7726076e+07,9.769472e+06,2.2704644e+07,2.516942e+06
2024-07-10 05:22:42.626,2.900811,1.2645814e+07,1.772021e+07,9.770448e+06,2.2714052e+07,2.519677e+06
2024-07-10 05:22:54.622,2.900812,1.2650791e+07,1.7703332e+07,9.762596e+06,2.272768e+07,2.514693e+06
2024-07-10 05:23:06.630,2.90081,1.2652441e+07,1.769498e+07,9.762823e+06,2.2719952e+07,2.527406e+06
2024-07-10 05:23:18.623,2.900811,1.2661041e+07,1.7711096e+07,9.767711e+06,2.2723936e+07,2.525727e+06
2024-07-10 05:23:30.622,2.9008079999999996,1.2683443e+07,1.7699208e+07,9.752653e+06,2.2730036e+07,2.5211e+06
2024-07-10 05:23:42.626,2.900811,1.2695819e+07,1.7704224e+07,9.755387e+06,2.2728032e+07,2.521166e+06
2024-07-10 05:23:54.623,2.900811,1.2736245e+07,1.7700708e+07,9.756201e+06,2.2729436e+07,2.52148e+06
2024-07-10 05:24:06.622,2.900811,1.2751708e+07,1.7679836e+07,9.751982e+06,2.273004e+07,2.517279e+06
2024-07-10 05:24:18.622,2.900811,1.2785638e+07,1.7696734e+07,9.748942e+06,2.2710678e+07,2.514053e+06
2024-07-10 05:24:30.638,2.900811,1.2812561e+07,1.7683588e+07,9.75514e+06,2.2717516e+07,2.515866e+06
2024-07-10 05:24:42.626,2.90081,1.2858668e+07,1.7691888e+07,9.753149e+06,2.2713092e+07,2.509562e+06
2024-07-10 05:24:54.622,2.90081,1.2908735e+07,1.7697692e+07,9.756866e+06,2.2711236e+07,2.51141e+06
2024-07-10 05:25:06.623,2.900811,1.2930685e+07,1.768226e+07,9.749355e+06,2.2701708e+07,2.513799e+06
2024-07-10 05:25:18.622,2.90081,1.2940214e+07,1.768262e+07,9.747623e+06,2.2708054e+07,2.513201e+06
2024-07-10 05:25:30.622,2.90081,1.2939612e+07,1.7685566e+07,9.751048e+06,2.270374e+07,2.513524e+06
2024-07-10 05:25:42.625,2.9008079999999996,1.288606e+07,1.7679268e+07,9.741199e+06,2.2705688e+07,2.512648e+06
2024-07-10 05:25:54.630,2.900811,1.2885875e+07,1.7679632e+07,9.74766e+06,2.272359e+07,2.509402e+06
2024-07-10 05:26:06.623,2.9008089999999997,1.2844596e+07,1.7676564e+07,9.741687e+06,2.271617e+07,2.506659e+06
2024-07-10 05:26:18.623,2.900813,1.2838071e+07,1.7667548e+07,9.739091e+06,2.2726276e+07,2.509196e+06
