Time,Total,Area,Exposure,Meas_exposure
2024-07-10 04:38:29.841040,1947998720.0,1947998720.0,378831,2000,1924.3000000000002
2024-07-10 04:40:01.554210,1946331392.0,1946331392.0,378831,2000,1921.6000000000004
2024-07-10 04:41:33.266495,1947188992.0,1947188992.0,378831,2000,1924.3000000000002
2024-07-10 04:43:04.977655,1944938240.0,1944938240.0,378831,2000,1918.9
2024-07-10 04:44:36.690950,1941396480.0,1941396352.0,378831,2000,1921.6000000000004
2024-07-10 04:46:08.562110,1940034816.0,1940034816.0,378831,2000,1921.6000000000004
2024-07-10 04:47:40.530395,1944697600.0,1944697600.0,378831,2000,1921.6000000000004
2024-07-10 04:49:12.498565,1947981056.0,1947980928.0,378831,2000,1924.3000000000002
2024-07-10 04:50:44.466850,1948348800.0,1948348928.0,378831,2000,1924.3000000000002
2024-07-10 04:52:16.435010,1946072576.0,1946072704.0,378831,2000,1924.3000000000002
2024-07-10 04:53:48.403305,1947886080.0,1947886080.0,378831,2000,1924.3000000000002
2024-07-10 04:55:20.403465,1948315136.0,1948315136.0,378831,2000,1924.3000000000002
2024-07-10 04:56:52.371750,1946948096.0,1946948096.0,378831,2000,1924.3000000000002
2024-07-10 04:58:24.371920,1947247744.0,1947247872.0,378831,2000,1924.3000000000002
2024-07-10 04:59:56.372205,1946755072.0,1946755072.0,378831,2000,1924.3000000000002
2024-07-10 05:01:28.371375,1950192640.0,1950192640.0,378831,2000,1924.3000000000002
2024-07-10 05:03:00.372535,1948393472.0,1948393472.0,378831,2000,1924.3000000000002
2024-07-10 05:04:32.372820,1945239808.0,1945239680.0,378831,2000,1921.6000000000004
2024-07-10 05:06:04.371990,1944284672.0,1944284672.0,378831,2000,1924.3000000000002
2024-07-10 05:07:36.373275,1939249664.0,1939249664.0,378831,2000,1924.3000000000002
2024-07-10 05:09:08.373435,1939353856.0,1939353856.0,378831,2000,1921.6000000000004
2024-07-10 05:10:40.372730,1936969472.0,1936969472.0,378831,2000,1924.3000000000002
2024-07-10 05:12:12.373890,1934943232.0,1934943232.0,378831,2000,1924.3000000000002
2024-07-10 05:13:44.374050,1939926656.0,1939926656.0,378831,2000,1924.3000000000002
2024-07-10 05:15:16.405470,1935654912.0,1935654912.0,378831,2000,1924.3000000000002
2024-07-10 05:16:48.661630,1937281280.0,1937281280.0,378831,2000,1924.3000000000002
2024-07-10 05:18:20.949800,1938271232.0,1938271232.0,378831,2000,1924.3000000000002
2024-07-10 05:19:53.204085,1940237056.0,1940237056.0,378831,2000,1924.3000000000002
2024-07-10 05:21:25.460245,1938647424.0,1938647552.0,378831,2000,1924.3000000000002
2024-07-10 05:22:57.716540,1943086336.0,1943086336.0,378831,2000,1921.6000000000004
2024-07-10 05:24:29.973700,1946180224.0,1946180096.0,378831,2000,1921.6000000000004
2024-07-10 05:26:02.228870,1941021696.0,1941021696.0,378831,2000,1924.3000000000002
2024-07-10 05:27:34.485155,1941917568.0,1941917568.0,378831,2000,1924.3000000000002
2024-07-10 05:29:06.742450,1943822080.0,1943822080.0,378831,2000,1924.3000000000002
2024-07-10 05:30:38.997610,1944984064.0,1944984064.0,378831,2000,1924.3000000000002
2024-07-10 05:32:11.253895,1944061184.0,1944061184.0,378831,2000,1924.3000000000002
2024-07-10 05:33:43.510065,1947603712.0,1947603584.0,378831,2000,1924.3000000000002
2024-07-10 05:35:15.766225,1947306624.0,1947306752.0,378831,2000,1924.3000000000002
2024-07-10 05:36:48.225200,1948628736.0,1948628992.0,378831,2000,1924.3000000000002
2024-07-10 05:38:20.278805,1950769024.0,1950769024.0,378831,2000,1924.3000000000002
2024-07-10 05:39:52.534965,1953002496.0,1953002624.0,378831,2000,1924.3000000000002
2024-07-10 05:41:24.791135,1952669184.0,1952669440.0,378831,2000,1921.6000000000004
2024-07-10 05:48:21.152500,1953764608.0,1953764608.0,378831,2000,1924.3000000000002
2024-07-10 05:49:53.559410,1955106816.0,1955106944.0,378831,2000,1921.6000000000004
2024-07-10 05:51:26.103580,1958326784.0,1958326912.0,378831,2000,1924.3000000000002
2024-07-10 05:52:58.647865,1967915648.0,1967915520.0,378831,2000,1924.3000000000002
2024-07-10 06:07:38.200980,1961381632.0,1961381504.0,378831,2000,1924.3000000000002
2024-07-10 06:07:55.971050,1962758400.0,1962758272.0,378831,2000,1924.3000000000002
2024-07-10 06:09:27.639730,1964589440.0,1964589440.0,378831,2000,1924.3000000000002
2024-07-10 06:11:00.184480,1965389056.0,1965388928.0,378831,2000,1924.3000000000002
2024-07-10 06:12:32.728830,1963341184.0,1963341184.0,378831,2000,1924.3000000000002
2024-07-10 06:14:05.272990,1962804480.0,1962804480.0,378831,2000,1921.6000000000004
