image_index,image datetime,area_px,intensity_sum,mean_intensity,centroid_row,centroid_col,w_centroid_row,w_centroid_col,peak_intensity,peak thresh
24,2024-07-10 14:22:16.207100,1307.0,3201500.2446747534,2449.5028650916247,287.1851568477429,308.1652639632747,287.00050130662703,307.96756384602503,5134.831395206105,1888.9989041779995
24,2024-07-10 14:22:16.207100,514.0,704520.3222230657,1370.6621054923455,340.50194552529183,195.7431906614786,340.1086716453154,195.27880575604658,2458.136289063881,904.2978043440636
25,2024-07-10 14:24:05.710425,799.0,1470591.821078358,1840.5404519128388,284.86858573216523,307.5857321652065,284.49009013073714,307.3106908252235,3553.1118160345213,1307.1167893024283
25,2024-07-10 14:24:05.710425,625.0,983202.8591835888,1573.124574693742,338.6544,201.8336,338.4416151518241,201.30739940604886,3190.532032533669,1173.731141168072
26,2024-07-10 14:25:55.214740,371.0,562083.2732141446,1515.0492539464815,281.86522911051213,305.8921832884097,281.64702529371334,306.01424301972315,2802.015926784432,1030.804053298938
27,2024-07-10 14:27:44.719065,609.0,1075596.1053135924,1766.1676606134522,283.6683087027915,301.69622331691295,283.39622052661525,301.78374438964244,3271.3409575470523,1203.4590833436607
28,2024-07-10 14:29:34.222505,689.0,1312354.6629390526,1904.723748823008,283.16545718432513,301.24528301886795,282.97722076279393,301.46134705710455,3581.800054107496,1317.6706022929077
29,2024-07-10 14:31:23.727830,818.0,1693614.400401912,2070.4332523250755,285.8484107579462,305.67726161369194,285.5848877900847,305.5473902901846,4451.995432860645,1637.7975919385879
30,2024-07-10 14:33:13.236145,287.0,433145.6831942026,1509.2184083421694,283.18118466898954,304.7073170731707,283.15424861545506,304.7722974423246,2798.047240795697,1029.344055315217
30,2024-07-10 14:33:13.236145,430.0,663329.5862545986,1542.6269447781365,348.5186046511628,240.37906976744185,348.48712350328435,239.98070526915293,2627.7917452959264,966.7105587743946
31,2024-07-10 14:35:02.735460,697.0,1388837.742701827,1992.593605024142,350.30272596843616,241.86944045911048,349.863126110398,241.36216930620793,3740.765182827281,1376.1506050120886
32,2024-07-10 14:36:52.244785,592.0,1026844.3908727682,1734.5344440418382,350.5506756756757,242.76182432432432,350.5359364155414,242.5377774440062,3057.1601844788474,1124.666380237662
33,2024-07-10 14:38:41.744100,1135.0,1873715.7628587293,1650.8508923865456,344.41233480176214,232.8,344.9343316789026,233.83030044211444,3224.9546161210437,1186.394501981873
34,2024-07-10 14:40:31.255425,1100.0,1819603.5288593175,1654.1850262357432,342.00636363636363,229.22545454545454,342.20516640595207,229.56526964920246,3294.820159943505,1212.096599200419
43,2024-07-10 14:56:56.785300,373.0,718784.4401187014,1927.0360324898165,284.70241286863273,306.15013404825737,284.6883300569515,306.0242031169363,3424.4687662012675,1259.791656019181
50,2024-07-10 15:09:43.347120,1045.0,2750094.5452371864,2631.6694212796037,287.7311004784689,286.39617224880385,287.94224863563454,286.6151910499248,5155.9137526954455,1896.7546700697546
51,2024-07-10 15:11:32.851870,1062.0,2753394.59499069,2592.6502777690116,285.25800376647834,289.7429378531073,285.61594213806444,289.47753704778734,4702.650168931403,1730.0083161712735
52,2024-07-10 15:13:22.356185,948.0,2087258.0122577276,2201.7489580777715,285.0337552742616,291.48945147679325,285.17947392752814,291.67570404577646,4134.158473949199,1520.8719091106143
53,2024-07-10 15:13:41.797215,947.0,2005078.6133031426,2117.2952621997283,284.07602956705387,291.6420274551214,284.4128646892235,291.6100527726307,3842.8726673114816,1413.713849343558
54,2024-07-10 15:14:01.189245,1013.0,2323631.5241504405,2293.8119685591714,284.7482724580454,291.68706811451136,285.05321204908677,291.73186128166935,4285.226915791596,1576.4468830742358
55,2024-07-10 15:14:20.583285,974.0,2112553.998204509,2168.9466100662303,283.9363449691992,291.96509240246405,284.210567792173,292.28549746814014,3920.174351855232,1442.151549855124
56,2024-07-10 15:15:57.832580,891.0,1952222.7257604632,2191.046830258657,284.45454545454544,290.78900112233447,284.585372911352,291.1655580725972,3767.2510494112357,1385.8942108099352
57,2024-07-10 15:17:35.458750,772.0,1521220.1192942183,1970.4923825054643,286.01943005181346,291.3264248704663,286.0164232190625,291.9455138962296,3344.317176903056,1230.3055341391519
58,2024-07-10 15:19:12.230180,705.0,1334826.7516258275,1893.3712789018832,286.4765957446809,294.01702127659576,286.4225096311189,294.8671462017238,3433.474829157487,1263.1048014266698
61,2024-07-10 15:24:03.783075,1517.0,2741696.676516702,1807.3148823445629,339.564930784443,119.1990771259064,340.6757159670441,120.22253962798348,3541.905608380197,1302.9942558929044
62,2024-07-10 15:25:40.968245,1576.0,2637572.139496198,1673.5863829290597,338.0406091370558,116.19098984771574,338.3137809749488,116.62436153465345,3140.411210328328,1155.292721104118
64,2024-07-10 15:28:55.335970,2721.0,4778662.478127299,1756.215537716758,328.8544652701213,214.34766629915472,329.32083791658505,213.81787893094054,3903.9745944460683,1436.1919921523279
65,2024-07-10 15:30:32.520140,6266.0,21418527.905431367,3418.2138374451597,324.7192786466645,203.30274497286945,327.43871413393293,206.395193874627,9096.451167014653,3346.397371964665
66,2024-07-10 15:32:09.959435,8652.0,42403366.97676569,4900.990172996498,319.51652797041146,202.35367545076284,323.22448717734875,208.92865707097394,11881.79134938464,4371.066761727299
67,2024-07-10 15:33:47.394730,8718.0,39503928.288457304,4531.306295991892,316.3933241569167,201.28228951594403,318.2582831312111,199.7741236512672,10693.987213146584,3934.0980398669153
68,2024-07-10 15:35:37.129055,8967.0,42893837.571309775,4783.5215313159115,314.93219582915134,199.86249581799933,315.36414094113627,198.95374368037227,9763.077382716627,3591.6354516673405
69,2024-07-10 15:37:26.856370,7777.0,26368949.227540545,3390.632535365892,309.17461746174615,197.02700270027003,308.84381858824787,194.19084263585546,7558.687352334598,2780.685679166501
70,2024-07-10 15:39:16.585570,6085.0,15673257.626076091,2575.7202343592594,311.9940838126541,200.31602300739524,311.28957352476453,198.97677667578233,4684.360092928908,1723.2797732324923
71,2024-07-10 15:41:06.313020,5074.0,10855248.271217644,2139.386730630202,314.63815530153727,203.88234134804887,315.14208082187895,204.0474890849684,3859.0607635851993,1419.6691171543628
74,2024-07-10 15:46:35.495975,1348.0,2595794.328004212,1925.6634480743414,267.45623145400594,315.7908011869436,267.665042413034,315.04821019522194,3283.686666641921,1208.0008159063461
75,2024-07-10 15:48:25.225300,1975.0,4625189.628604805,2341.8681663821803,267.6232911392405,317.4384810126582,266.70976563638294,316.00053569810296,4402.050511364083,1619.4238821290808
75,2024-07-10 15:48:25.225300,1304.0,2570953.587651215,1971.5901745791523,337.35812883435585,243.46625766871165,337.6182806196362,243.70029686545382,3460.619174732812,1273.0906481078848
76,2024-07-10 15:50:14.921615,2219.0,5214611.182123041,2349.982506589924,267.6056782334385,318.38485804416405,267.7451727598181,316.48292626361285,4671.422691294461,1718.5203691490017
76,2024-07-10 15:50:14.921615,1165.0,2454843.6908806125,2107.161966421126,344.27896995708153,247.4901287553648,345.7502184288229,247.7990188096538,3984.5911067469897,1465.8491496467816
77,2024-07-10 15:52:04.648940,1998.0,4736956.843996216,2370.8492712693774,265.45395395395394,318.511011011011,265.3037739136089,316.8401888969112,4367.025455252901,1606.538884059901
77,2024-07-10 15:52:04.648940,859.0,1499579.293536482,1745.7267677956718,343.1094295692666,246.8626309662398,343.6107801198156,246.98446647066675,3283.598909714161,1207.968531936803
