time,temperature,emission_measure
2024-07-10 04:06:13.720460,6.227517025019665,3.528334302906824e+48
2024-07-10 04:06:14.720460,6.1083747427652435,3.7021725830327274e+48
2024-07-10 04:06:15.720467,6.161241869923858,3.6341070433577047e+48
2024-07-10 04:06:16.720466,6.146968114096379,3.6315219369602195e+48
2024-07-10 04:06:17.720470,6.336247841288269,3.393300940952417e+48
2024-07-10 04:06:18.720469,6.016045521306487,3.8504917353135686e+48
2024-07-10 04:06:19.720477,6.345164846018961,3.370065737416896e+48
2024-07-10 04:06:20.720477,5.812092861411921,4.182516499264603e+48
2024-07-10 04:06:21.720485,6.457099004179545,3.234957537129905e+48
2024-07-10 04:06:22.720485,6.079722576419189,3.744590728724789e+48
2024-07-10 04:06:23.720486,6.286733085724921,3.446585197191076e+48
2024-07-10 04:06:24.720492,6.181919164661635,3.573955856338103e+48
2024-07-10 04:06:25.720492,6.049492501237742,3.791241128127258e+48
2024-07-10 04:06:26.720497,5.894853086267732,4.0530561660294223e+48
2024-07-10 04:06:27.720495,6.573765161523124,3.096690800872956e+48
2024-07-10 04:06:28.720503,6.195496071668404,3.5777478795873774e+48
2024-07-10 04:06:29.720507,6.2820312594711,3.459289615998775e+48
2024-07-10 04:06:30.720508,5.769836891364463,4.283983933334413e+48
2024-07-10 04:06:31.720511,5.940846566845561,3.94736158568695e+48
2024-07-10 04:06:32.720515,6.284968253357919,3.451346354669357e+48
2024-07-10 04:06:33.720512,6.1298839313131115,3.6824139447192405e+48
2024-07-10 04:06:34.720517,6.251876639479368,3.5027692806061646e+48
2024-07-10 04:06:35.720519,5.960369353750702,3.9342399608579344e+48
2024-07-10 04:06:36.720523,6.203002957123354,3.556298039310243e+48
2024-07-10 04:06:37.720526,6.155257139295304,3.608438343266624e+48
2024-07-10 04:06:38.720530,5.956348508153639,3.945562599072468e+48
2024-07-10 04:06:39.720528,5.993062246478932,3.875740772124603e+48
2024-07-10 04:06:40.720539,6.103143431744062,3.718788477583654e+48
2024-07-10 04:06:41.720538,6.084372410747934,3.7295399230001053e+48
2024-07-10 04:06:42.720540,6.07635293173408,3.7550568746829816e+48
2024-07-10 04:06:43.720540,6.285556150305559,3.4497593002927853e+48
2024-07-10 04:06:44.720544,5.706571611039161,4.407829624722478e+48
2024-07-10 04:06:45.720550,6.070895261617155,3.7714115161456655e+48
2024-07-10 04:06:46.720549,6.119574757394038,3.6689761638365886e+48
2024-07-10 04:06:47.720553,5.966524667324444,3.912843237982609e+48
2024-07-10 04:06:48.720554,6.09976528385226,3.7291412498298006e+48
2024-07-10 04:06:49.720559,5.807231530737547,4.201567353770808e+48
2024-07-10 04:06:50.720560,5.713303871748192,4.38064003079391e+48
2024-07-10 04:06:51.720565,6.108940571972828,3.7004525251451635e+48
2024-07-10 04:06:52.720567,6.195496071668404,3.5777478795873774e+48
2024-07-10 04:06:53.720570,5.924497848607271,4.003418284540482e+48
2024-07-10 04:06:54.720571,6.306581687793708,3.433757218337623e+48
2024-07-10 04:06:55.720577,5.925582363861057,3.9996672964238454e+48
2024-07-10 04:06:56.720578,6.160261494407514,3.6363603349587204e+48
2024-07-10 04:06:57.720581,5.956659025483533,3.946010445976564e+48
2024-07-10 04:06:58.720586,6.074528123555843,3.761419235582023e+48
2024-07-10 04:06:59.720588,6.079160427878263,3.7463341080468755e+48
2024-07-10 04:07:00.720592,5.603362804550158,4.6408611838800584e+48
2024-07-10 04:07:01.720594,5.796150068325305,4.243450335151152e+48
2024-07-10 04:07:02.720594,6.093737167800455,3.7470439864255235e+48
2024-07-10 04:07:03.720601,6.029942305318068,3.805749325609232e+48
2024-07-10 04:07:04.720600,5.860712594260773,4.119706087138728e+48
2024-07-10 04:07:05.720603,6.105399828023917,3.7118949209768394e+48
2024-07-10 04:07:06.720610,6.009548328569491,3.870934822321107e+48
2024-07-10 04:07:07.720608,5.897009524998654,4.0454462916079195e+48
2024-07-10 04:07:08.720615,6.254389219502178,3.4952431255099746e+48
2024-07-10 04:07:09.720618,5.771933961231861,4.2758788350103164e+48
2024-07-10 04:07:10.720620,5.8302119243218335,4.1735304428931064e+48
2024-07-10 04:07:11.720622,6.176313738638696,3.589505536277656e+48
2024-07-10 04:07:13.720628,5.93058460303372,3.981660035247228e+48
2024-07-10 04:07:14.720629,6.135402266960839,3.6665166201956576e+48
2024-07-10 04:07:15.720631,5.775006642353568,4.264917995859853e+48
2024-07-10 04:07:16.720635,6.245658501390298,3.5194324426706274e+48
2024-07-10 04:07:17.720639,5.911544236441466,4.04858491997603e+48
2024-07-10 04:07:18.720643,6.106529035785781,3.708451301973976e+48
2024-07-10 04:07:19.720639,6.0954193645259105,3.741850634531411e+48
2024-07-10 04:07:20.720649,6.010521802521334,3.868470394078225e+48
2024-07-10 04:07:21.720647,5.904039306198196,4.020770452503459e+48
2024-07-10 04:07:22.720652,6.145251483876308,3.636593095965686e+48
2024-07-10 04:07:23.720654,5.895826247853173,4.050408791905137e+48
2024-07-10 04:07:24.720658,5.857608983825196,4.13016491664049e+48
2024-07-10 04:07:25.720663,5.975067675400858,3.934755788770893e+48
2024-07-10 04:07:26.720664,6.252639506837566,3.5000732107243116e+48
2024-07-10 04:07:27.720664,6.007216989330015,3.8792803143540134e+48
2024-07-10 04:07:28.720670,5.628243595287114,4.533066096323002e+48
2024-07-10 04:07:29.720669,5.889909117908267,4.0713672999990683e+48
2024-07-10 04:07:30.720672,5.9831545074501715,3.908489812974012e+48
2024-07-10 04:07:31.720673,6.0736932323769945,3.762666914944002e+48
2024-07-10 04:07:32.720680,6.141095354019792,3.649551450792518e+48
2024-07-10 04:07:33.720682,6.01672998224767,3.847560616409124e+48
2024-07-10 04:07:34.720684,6.099913320146475,3.7280230045536405e+48
2024-07-10 04:07:35.720689,5.876376280647499,4.062618862854621e+48
2024-07-10 04:07:36.720688,6.344768510644576,3.370547505542486e+48
2024-07-10 04:07:37.720698,6.024235872547636,3.824745163778788e+48
2024-07-10 04:07:38.720696,5.856543593468226,4.1340437065134e+48
2024-07-10 04:07:39.720698,5.987425492980837,3.895056898984657e+48
2024-07-10 04:07:40.720704,6.287910558971942,3.443413450436997e+48
2024-07-10 04:07:41.720705,5.982729168240226,3.909171589383286e+48
2024-07-10 04:07:42.720707,5.825533616699903,4.190073305131811e+48
2024-07-10 04:07:43.720708,5.964875985438136,3.918360210352357e+48
2024-07-10 04:07:44.720713,6.165403741986253,3.621261986051018e+48
2024-07-10 04:07:45.720715,5.989201522442804,3.888458378350951e+48
2024-07-10 04:07:46.720722,5.946856691375544,3.9793350732054256e+48
2024-07-10 04:07:47.720719,5.861246443790099,4.11777086346547e+48
2024-07-10 04:07:48.720723,6.104122180497535,3.7164580533945647e+48
2024-07-10 04:07:49.720725,5.864552529456182,4.105002458472742e+48
2024-07-10 04:07:50.720729,6.042669338031577,3.813616495918271e+48
2024-07-10 04:07:51.720730,6.01009968520058,3.869133695549352e+48
2024-07-10 04:07:52.720736,5.992510251541674,3.877555744348216e+48
2024-07-10 04:07:53.720734,5.769236459630279,4.2871913081603987e+48
2024-07-10 04:07:54.720741,6.330920638872269,3.4072858043038146e+48
2024-07-10 04:07:55.720744,5.961583792532848,3.929407506466685e+48
2024-07-10 04:07:56.720745,6.310900415970891,3.4216882107169384e+48
2024-07-10 04:07:57.720749,5.950233456620792,3.967060675652999e+48
2024-07-10 04:07:58.720750,5.674281677463659,4.474624886516503e+48
2024-07-10 04:07:59.720755,5.959821918721194,3.936083672108897e+48
2024-07-10 04:08:00.720759,6.271501371077102,3.487971785323317e+48
2024-07-10 04:08:01.720760,5.764085818490052,4.306316184827926e+48
2024-07-10 04:08:02.720764,6.226180479085335,3.532684579265434e+48
2024-07-10 04:08:03.720769,5.991532059328972,3.880047819579343e+48
2024-07-10 04:08:04.720766,6.422062544812337,3.2854244283375324e+48
2024-07-10 04:08:05.720775,5.86061567022307,4.12087137444388e+48
2024-07-10 04:08:06.720773,5.9207084484760975,4.016561966577584e+48
2024-07-10 04:08:07.720779,5.828621176606934,4.179430313301285e+48
2024-07-10 04:08:08.720783,5.9562307698426205,3.9467099514195984e+48
2024-07-10 04:08:09.720784,5.831092211010748,4.171940528636023e+48
2024-07-10 04:08:10.720783,6.03048787275074,3.852740075014448e+48
2024-07-10 04:08:11.720786,5.897549058711375,4.0435454376329157e+48
2024-07-10 04:08:12.720791,6.160671152791078,3.6357863599445764e+48
2024-07-10 04:08:13.720791,5.88689619260813,4.0805037749544994e+48
2024-07-10 04:08:14.720797,5.82051745436307,4.211344145418183e+48
2024-07-10 04:08:15.720796,6.038918157395921,3.824909317252927e+48
2024-07-10 04:08:16.720801,6.0138336039486635,3.857677856575778e+48
2024-07-10 04:08:17.720801,6.122537703538179,3.704591160282256e+48
2024-07-10 04:08:18.720806,5.796150068325305,4.243450335151152e+48
2024-07-10 04:08:19.720809,6.2429365981729665,3.526428656778368e+48
2024-07-10 04:08:20.720813,5.702443736027951,4.4246104293627364e+48
2024-07-10 04:08:21.720817,6.359035779684462,3.3717885679802374e+48
2024-07-10 04:08:22.720820,6.0227003629379805,3.828978967313469e+48
2024-07-10 04:08:23.720820,5.797728014685808,4.2374526623934706e+48
2024-07-10 04:08:24.720820,5.822803203606992,4.201102608491325e+48
2024-07-10 04:08:25.720828,5.887865791018202,4.077843548729037e+48
2024-07-10 04:08:26.720826,5.9647311466209345,3.9696261848495193e+48
2024-07-10 04:08:27.720835,5.912081949425309,3.993560712769663e+48
2024-07-10 04:08:28.720835,5.695187981804243,4.455255413479038e+48
2024-07-10 04:08:29.720840,5.9849251194419635,3.901879351013183e+48
2024-07-10 04:08:30.720840,6.177329655219569,3.6297565144688263e+48
2024-07-10 04:08:31.720843,5.94306159320181,3.992337174313624e+48
2024-07-10 04:08:32.720846,5.972220163171919,3.9450600658913064e+48
2024-07-10 04:08:33.720846,5.701413686055156,4.428811038714562e+48
2024-07-10 04:08:34.720851,6.1673686309114775,3.61677179856911e+48
2024-07-10 04:08:35.720854,5.949573269429254,3.97006241501323e+48
2024-07-10 04:08:36.720855,5.9739763654028675,3.93841811109205e+48
2024-07-10 04:08:37.720862,6.417510518681996,3.332017230476019e+48
2024-07-10 04:08:38.720863,5.756798121765722,4.334836198096659e+48
2024-07-10 04:08:39.720864,5.881112322416853,4.100393424267532e+48
2024-07-10 04:08:40.720868,6.0354595590008575,3.8367081766125285e+48
2024-07-10 04:08:41.720874,6.066147162937767,3.78767824096079e+48
2024-07-10 04:08:42.720876,6.161812522781904,3.632428854688399e+48
2024-07-10 04:08:43.720880,5.937769417681878,4.009802095230007e+48
2024-07-10 04:08:44.720878,6.176027315945461,3.634192711647534e+48
2024-07-10 04:08:45.720884,5.881343728761463,4.101961190361876e+48
2024-07-10 04:08:46.720886,6.11915870253517,3.714852074288116e+48
2024-07-10 04:08:47.720886,6.04781812739405,3.796546074811368e+48
2024-07-10 04:08:48.720892,6.027732759787757,3.86166283894414e+48
2024-07-10 04:08:49.720894,5.944144882296822,3.9886200046226186e+48
2024-07-10 04:08:50.720895,6.191900104893615,3.630154048197019e+48
2024-07-10 04:08:51.720899,6.050758872276183,3.8358398157414957e+48
2024-07-10 04:08:52.720904,5.870802980402477,4.139222460767132e+48
2024-07-10 04:08:53.720906,6.2260415125858115,3.5746120585366484e+48
2024-07-10 04:08:54.720907,5.910040076299177,4.053094203979469e+48
2024-07-10 04:08:55.720909,6.175458534009112,3.6358598634832676e+48
2024-07-10 04:08:56.720913,5.91100704018747,4.050472602209588e+48
2024-07-10 04:08:57.720915,5.953925552167667,4.0065187541156714e+48
2024-07-10 04:08:58.720921,5.7178849424776175,4.427299281664495e+48
2024-07-10 04:08:59.720925,6.398877742104346,3.3430010219945286e+48
2024-07-10 04:09:00.720928,5.64779948577863,4.587451411095688e+48
2024-07-10 04:09:01.720932,6.481872479617168,3.2436257362616505e+48
2024-07-10 04:09:02.720928,5.645235264593958,4.599466043061045e+48
2024-07-10 04:09:03.720933,6.327184296754107,3.417695025867448e+48
2024-07-10 04:09:04.720936,5.940897148426895,3.9997779871632925e+48
2024-07-10 04:09:05.720939,6.060307853479196,3.80474606991082e+48
2024-07-10 04:09:06.720944,6.291134235783481,3.474210329055918e+48
2024-07-10 04:09:07.720946,6.024982618028614,3.870597033218136e+48
2024-07-10 04:09:08.720948,5.912619745287844,4.044809422952488e+48
2024-07-10 04:09:09.720951,6.028283368024156,3.8598775893383954e+48
2024-07-10 04:09:10.720954,5.905108867304833,4.071274956984868e+48
2024-07-10 04:09:11.720952,5.726632666652778,4.391972431204491e+48
2024-07-10 04:09:12.720958,6.086469302365451,3.769593733800041e+48
2024-07-10 04:09:13.720963,5.712699878950303,4.44934452974166e+48
2024-07-10 04:09:14.720965,5.95974205238988,3.9873506678822795e+48
2024-07-10 04:09:15.720966,5.971675645053766,3.94689312310103e+48
2024-07-10 04:09:16.720967,5.972340794036675,3.9439154483111437e+48
2024-07-10 04:09:17.720973,5.929047911630734,4.040839841195818e+48
2024-07-10 04:09:18.720973,5.871863754860804,4.135371162594777e+48
2024-07-10 04:09:19.720978,6.026631925339992,3.865235692693564e+48
2024-07-10 04:09:20.720981,6.209609849414256,3.579039344233217e+48
2024-07-10 04:09:21.720984,5.70918879277665,4.462789230247269e+48
2024-07-10 04:09:22.720988,5.670640777313941,4.4907537132892665e+48
2024-07-10 04:09:23.720985,6.186877892838771,3.602588096275665e+48
2024-07-10 04:09:24.720993,6.116197649694266,3.724529807979913e+48
2024-07-10 04:09:25.720997,5.915741212923386,4.034652922278367e+48
2024-07-10 04:09:26.720999,5.912189802681576,4.045540551322866e+48
2024-07-10 04:09:27.721002,6.492912582251143,3.2505722648741647e+48
2024-07-10 04:09:28.721000,6.04745174805934,3.84644692831607e+48
2024-07-10 04:09:29.721004,5.788284955143441,4.2735116477954905e+48
2024-07-10 04:09:30.721007,6.177735745772832,3.6291920044400284e+48
2024-07-10 04:09:31.721010,5.847860087169418,4.167484490669945e+48
2024-07-10 04:09:32.721012,5.871431627791024,4.136133440824528e+48
2024-07-10 04:09:33.721014,6.154249177944182,3.655391164330904e+48
2024-07-10 04:09:34.721018,6.1163482537452465,3.7234151358044264e+48
2024-07-10 04:09:35.721022,6.114514349673277,3.7296732223663404e+48
2024-07-10 04:09:36.721026,6.115225687530656,3.726843086976279e+48
2024-07-10 04:09:37.721025,6.026213719500144,3.8658883056398764e+48
2024-07-10 04:09:38.721027,5.972765048125245,3.9432268711685126e+48
2024-07-10 04:09:39.721036,6.145907765353296,3.679593680008769e+48
2024-07-10 04:09:40.721038,5.787762033301376,4.275520290061359e+48
2024-07-10 04:09:41.721038,6.111302367028885,3.7388559899651e+48
2024-07-10 04:09:42.721042,6.134083292086724,3.715191838140862e+48
2024-07-10 04:09:43.721047,5.900509290307771,4.086023384938323e+48
2024-07-10 04:09:44.721050,6.025400503651951,3.869943851760861e+48
2024-07-10 04:09:45.721049,6.068935750637785,3.7789140637606314e+48
2024-07-10 04:09:46.721054,5.936690426602571,4.0135307904784753e+48
2024-07-10 04:09:47.721057,6.207887562474554,3.583967885946437e+48
2024-07-10 04:09:48.721057,6.188897105400721,3.639535893192225e+48
2024-07-10 04:09:49.721060,5.8857224033752695,4.085487351528464e+48
2024-07-10 04:09:50.721064,5.689108215126354,4.4794001801517855e+48
2024-07-10 04:09:51.721070,5.874618177285878,4.1245888451937774e+48
2024-07-10 04:09:52.721072,6.279718770335094,3.506524834023455e+48
2024-07-10 04:09:53.721074,6.284147876897511,3.493238962413947e+48
2024-07-10 04:09:54.721077,5.933458167625847,4.0247283539693576e+48
2024-07-10 04:09:55.721078,5.879944198495243,4.105388481068932e+48
2024-07-10 04:09:56.721082,5.965815973445391,3.9659474441759545e+48
2024-07-10 04:09:57.721087,6.013484956265319,3.908247314999507e+48
2024-07-10 04:09:58.721089,6.115485894433634,3.727359176469288e+48
2024-07-10 04:09:59.721090,6.1269006705345666,3.6920477860351085e+48
2024-07-10 04:10:00.721092,5.791950077261648,4.25946822018834e+48
2024-07-10 04:10:01.721092,5.904144738212093,4.0739056996650394e+48
2024-07-10 04:10:02.721099,5.777862497981695,4.3137817335239027e+48
2024-07-10 04:10:03.721101,6.0931768674741384,3.748776059077389e+48
2024-07-10 04:10:04.721102,5.814733182500691,4.2331053353181917e+48
2024-07-10 04:10:05.721104,5.856979903869262,4.133270691448174e+48
2024-07-10 04:10:06.721108,5.846459842234415,4.170996166723456e+48
2024-07-10 04:10:07.721112,5.846988906773212,4.16904647536253e+48
2024-07-10 04:10:08.721114,6.111153000037551,3.739972235821355e+48
2024-07-10 04:10:09.721117,5.97494654187078,3.93589917819815e+48
2024-07-10 04:10:10.721120,5.9338841589452125,4.0240134151417894e+48
2024-07-10 04:10:11.721122,6.012728831437802,3.861273571732329e+48
2024-07-10 04:10:12.721127,6.11044441810767,3.7428063376143836e+48
2024-07-10 04:10:13.721128,5.988203314790627,3.9415312341378987e+48
2024-07-10 04:10:14.721130,5.925693800181076,3.9985135135767896e+48
2024-07-10 04:10:15.721136,5.847953617010602,4.166317104541123e+48
2024-07-10 04:10:16.721139,6.342279729805348,3.41439000183488e+48
2024-07-10 04:10:17.721142,6.038228573511905,3.827817568568541e+48
2024-07-10 04:10:18.721142,6.027314364085479,3.862315218452343e+48
2024-07-10 04:10:19.721145,5.974522051194304,3.936586334850593e+48
2024-07-10 04:10:20.721146,5.881444583374743,4.1007998527344724e+48
2024-07-10 04:10:21.721148,6.263358206942038,3.51037343676081e+48
2024-07-10 04:10:22.721153,5.857704947494644,4.1289994865592374e+48
2024-07-10 04:10:23.721157,6.086469302365451,3.769593733800041e+48
2024-07-10 04:10:24.721159,5.725600828956068,4.396120028037929e+48
2024-07-10 04:10:25.721160,6.522944153551849,3.2125650431097526e+48
2024-07-10 04:10:26.721164,5.59186683333388,4.690760430058918e+48
2024-07-10 04:10:27.721167,5.999659752233705,3.903429454744392e+48
2024-07-10 04:10:28.721169,6.213464644127679,3.568647594144907e+48
2024-07-10 04:10:29.721173,6.029803752429796,3.855656970699194e+48
2024-07-10 04:10:30.721174,5.725151799942172,4.397007862259434e+48
2024-07-10 04:10:32.721182,5.752204650777945,4.352044220664178e+48
2024-07-10 04:10:34.721187,5.951322286343754,3.963355656818994e+48
2024-07-10 04:10:35.721189,6.03836351185293,3.826686224915795e+48
2024-07-10 04:10:36.721193,5.939816137296674,4.0035010501097436e+48
2024-07-10 04:10:37.721195,5.904679537306774,4.072011784452641e+48
2024-07-10 04:10:38.721196,5.789854689838358,4.267489564665397e+48
2024-07-10 04:10:39.721198,6.098226783698051,3.733204529939561e+48
2024-07-10 04:10:40.721203,6.118596239279357,3.7165635734167913e+48
2024-07-10 04:10:41.721204,5.655930900390324,4.551737915852953e+48
2024-07-10 04:10:42.721209,5.883683484245666,4.0919787057523225e+48
2024-07-10 04:10:43.721211,5.938735886385624,4.0072260734327525e+48
2024-07-10 04:10:44.721215,5.524266061320332,4.8515863924485884e+48
2024-07-10 04:10:45.721219,6.099202873106778,3.730868578329413e+48
2024-07-10 04:10:46.721224,6.060307853479196,3.80474606991082e+48
2024-07-10 04:10:47.721224,5.984801241737037,3.9030213260322517e+48
2024-07-10 04:10:48.721225,5.874618177285878,4.1245888451937774e+48
2024-07-10 04:10:49.721230,5.819112431716812,4.214928005895822e+48
2024-07-10 04:10:50.721229,5.915419913242065,4.034225493083075e+48
2024-07-10 04:10:51.721231,6.124077093441959,3.700580116968917e+48
2024-07-10 04:10:52.721240,6.087998581403334,3.765504313267919e+48
2024-07-10 04:10:53.721237,5.553961341024964,4.7902477500975273e+48
2024-07-10 04:10:54.721245,6.160832257684549,3.6346805687058165e+48
2024-07-10 04:10:55.721246,5.793080946705839,4.2542836968170596e+48
2024-07-10 04:10:56.721249,5.846459842234415,4.170996166723456e+48
2024-07-10 04:10:57.721248,5.657906958894505,4.544328502384396e+48
2024-07-10 04:10:58.721252,6.0954193645259105,3.741850634531411e+48
2024-07-10 04:10:59.721257,5.786114726225957,4.2827256920914325e+48
2024-07-10 04:11:00.721260,5.879944198495243,4.105388481068932e+48
2024-07-10 04:11:01.721264,6.407029034631209,3.322940455846281e+48
2024-07-10 04:11:02.721266,5.353589636219036,5.293899556744188e+48
2024-07-10 04:11:03.721270,5.71278495985068,4.3827278103300343e+48
2024-07-10 04:11:04.721271,6.215364569292127,3.56263822879789e+48
2024-07-10 04:11:06.721274,5.769313289589066,4.286010917050667e+48
2024-07-10 04:11:07.721281,5.7915077434150675,4.2602949978782165e+48
2024-07-10 04:11:08.721282,5.9554493552491845,3.9508527039603826e+48
2024-07-10 04:11:09.721286,5.69524791803037,4.4540647858309794e+48
2024-07-10 04:11:10.721288,6.041693978790139,3.816032951545598e+48
2024-07-10 04:11:11.721287,5.951322286343754,3.963355656818994e+48
2024-07-10 04:11:12.721291,5.8501669879078495,4.1573606372873665e+48
2024-07-10 04:11:13.721294,5.7308355298851845,4.37421752611292e+48
2024-07-10 04:11:14.721300,5.659989039580445,4.534535895248813e+48
2024-07-10 04:11:15.721297,6.015622885196991,3.851151495707089e+48
2024-07-10 04:11:16.721305,5.736021568002832,4.353558214242518e+48
2024-07-10 04:11:17.721307,6.0703360394691135,3.773162282166381e+48
2024-07-10 04:11:18.721308,5.842761714332912,4.184657251019935e+48
2024-07-10 04:11:19.721312,6.203002957123354,3.556298039310243e+48
2024-07-10 04:11:20.721320,5.834902460742918,4.157029627423933e+48
2024-07-10 04:11:21.721318,5.948602113378815,3.972620438864839e+48
2024-07-10 04:11:22.721318,6.032695491452263,3.84561031803144e+48
2024-07-10 04:11:23.721325,5.89593085024411,4.04925051280768e+48
2024-07-10 04:11:24.721324,6.0826814773674895,3.734759176958406e+48
2024-07-10 04:11:25.721331,5.946001539977611,3.980748776928813e+48
2024-07-10 04:11:26.721334,6.274019214119075,3.480506500132489e+48
2024-07-10 04:11:27.721333,5.765205720563059,4.301069610455061e+48
2024-07-10 04:11:28.721339,5.824827150757036,4.194386216545001e+48
2024-07-10 04:11:29.721338,5.635646283757924,4.569823828348375e+48
2024-07-10 04:11:30.721344,6.040027826595231,3.821357548977778e+48
2024-07-10 04:11:31.721345,5.841394254513664,4.132365047877556e+48
2024-07-10 04:11:32.721347,5.979441004338963,3.920124791847992e+48
2024-07-10 04:11:33.721347,6.108224455379562,3.703288958703222e+48
2024-07-10 04:11:34.721356,5.98602436022392,3.8982359543510826e+48
2024-07-10 04:11:35.721359,5.79781132215539,4.236276313636091e+48
2024-07-10 04:11:36.721358,5.928952689170501,3.987273008967098e+48
2024-07-10 04:11:37.721363,5.920928085834625,4.0142541409216534e+48
2024-07-10 04:11:38.721364,6.0145168141491085,3.854743876549957e+48
2024-07-10 04:11:39.721367,5.891727783561925,4.0633264280496075e+48
2024-07-10 04:11:40.721370,6.017283791573382,3.845765778617842e+48
2024-07-10 04:11:41.721375,6.085919071818453,3.725445627490423e+48
2024-07-10 04:11:42.721379,5.951205571317786,3.9645045415508935e+48
2024-07-10 04:11:43.721379,5.630584223460974,4.59161598337423e+48
2024-07-10 04:11:44.721378,5.922441746364769,4.0097720874381964e+48
2024-07-10 04:11:45.721383,6.049492501237742,3.791241128127258e+48
2024-07-10 04:11:46.721389,5.6788488642127,4.456658507132638e+48
2024-07-10 04:11:47.721392,5.922441746364769,4.0097720874381964e+48
2024-07-10 04:11:48.721396,5.703020843986295,4.421321417904207e+48
2024-07-10 04:11:49.721396,5.859208505832825,4.124350393827731e+48
2024-07-10 04:11:50.721405,6.070895261617155,3.7714115161456655e+48
2024-07-10 04:11:51.721403,5.990303638538567,3.8848223718633525e+48
2024-07-10 04:11:52.721407,5.884421787186384,4.0877432407479306e+48
2024-07-10 04:11:53.721411,5.899169024645839,4.0378448615448836e+48
2024-07-10 04:11:54.721413,5.814752675591364,4.1726038236079426e+48
2024-07-10 04:11:55.721416,6.128751651104267,3.685820675129756e+48
2024-07-10 04:11:56.721416,5.477048627573186,4.9194755529426244e+48
2024-07-10 04:11:57.721421,5.757837007801466,4.3307554570832503e+48
2024-07-10 04:11:58.721421,5.958845826615278,3.9386266204886565e+48
2024-07-10 04:11:59.721422,5.604913747318973,4.633017312160897e+48
2024-07-10 04:12:00.721425,5.900355801158212,4.032889228339678e+48
2024-07-10 04:12:01.721429,6.051450940627506,3.786431218293493e+48
2024-07-10 04:12:02.721435,5.900790601496283,4.03214904483164e+48
2024-07-10 04:12:03.721439,6.0969556625535635,3.737781129984245e+48
2024-07-10 04:12:04.721442,5.918225631250812,4.023656551408661e+48
2024-07-10 04:12:05.721441,5.743241337006082,4.325914182198855e+48
2024-07-10 04:12:06.721444,6.04781812739405,3.796546074811368e+48
2024-07-10 04:12:07.721448,5.68561062337512,4.427873154860124e+48
2024-07-10 04:12:08.721452,5.813156177875047,4.178549968429258e+48
2024-07-10 04:12:09.721453,6.021166074759609,3.833215920097944e+48
2024-07-10 04:12:10.721456,5.960607343280143,3.931946307947365e+48
2024-07-10 04:12:11.721461,6.016176252452538,3.849356113722765e+48
2024-07-10 04:12:12.721463,6.146968114096379,3.6315219369602195e+48
2024-07-10 04:12:13.721465,5.739141866818221,4.341189936954355e+48
2024-07-10 04:12:14.721469,5.89829937076318,4.039328529268227e+48
2024-07-10 04:12:15.721470,5.83339836365862,4.161745157578307e+48
2024-07-10 04:12:16.721471,5.616046155619064,4.584480459214598e+48
2024-07-10 04:12:18.721476,6.044474727013051,3.8071682068711746e+48
2024-07-10 04:12:19.721482,5.65042700758104,4.5069635166672e+48
2024-07-10 04:12:20.721484,5.956777182924882,3.944862627602257e+48
2024-07-10 04:12:21.721488,5.265438735008684,5.499867008197193e+48
2024-07-10 04:12:22.721494,6.173270802508006,3.598950354901386e+48
2024-07-10 04:12:23.721492,5.7729834664940505,4.271830028561039e+48
2024-07-10 04:12:24.721498,5.675821335121536,4.4682333917508715e+48
2024-07-10 04:12:25.721496,5.907945797779766,4.006363022235803e+48
2024-07-10 04:12:26.721501,5.74174732454576,4.3308979390153195e+48
2024-07-10 04:12:27.721505,5.604913747318973,4.633017312160897e+48
2024-07-10 04:12:28.721504,5.8483583533568915,4.106998694952312e+48
2024-07-10 04:12:29.721508,6.048375939584048,3.7947773669946506e+48
2024-07-10 04:12:30.721511,5.952956570734832,3.9578031409472126e+48
2024-07-10 04:12:31.721518,5.934945516581421,3.966712136213905e+48
2024-07-10 04:12:32.721518,6.03063557622778,3.8028326322559175e+48
2024-07-10 04:12:33.721523,5.864552529456182,4.105002458472742e+48
2024-07-10 04:12:34.721524,5.858675003878537,4.126288418401461e+48
2024-07-10 04:12:35.721527,5.818395959930014,4.1599207497069313e+48
2024-07-10 04:12:36.721527,5.899814997889805,4.034788082627287e+48
2024-07-10 04:12:37.721534,5.756423195243311,4.273521470224542e+48
2024-07-10 04:12:38.721534,6.078742687176551,3.74695477339487e+48
2024-07-10 04:12:39.721533,5.985474699704,3.900057155876536e+48
2024-07-10 04:12:40.721538,5.44724800286552,4.983520229666512e+48
2024-07-10 04:12:41.721541,5.643272743278235,4.537247309931392e+48
2024-07-10 04:12:42.721543,5.916666849157575,3.97616801630335e+48
2024-07-10 04:12:43.721547,6.019632301936579,3.837457147928397e+48
2024-07-10 04:12:44.721550,5.841394254513664,4.132365047877556e+48
2024-07-10 04:12:45.721553,5.61600348103204,4.585681479966091e+48
2024-07-10 04:12:46.721557,5.841835391801496,4.131579186017141e+48
2024-07-10 04:12:47.721560,5.9931883308260225,3.8746004418989205e+48
2024-07-10 04:12:48.721561,5.710647002152354,4.3922748638884707e+48
2024-07-10 04:12:49.721563,5.813688258946103,4.1765670726533776e+48
2024-07-10 04:12:50.721566,6.234147924695033,3.5109952440780275e+48
2024-07-10 04:12:51.721566,5.964326775877534,3.9202003530600594e+48
