Date,QS_mode,AR_mode,AR sum,ARmode_200G,ARmode200G
2024-07-10T04:21:32.628,5130,6161,67,1210786560.0,9138,22,429431456.0
2024-07-10T04:23:04.340,5252,5985,63,1210526976.0,8643,19,428805248.0
2024-07-10T04:23:04.340,5252,5991,66,1209060352.0,8339,19,429529216.0
2024-07-10T04:24:36.509,5214,6076,66,1205265408.0,8792,23,428786912.0
2024-07-10T04:24:36.509,5214,6076,66,1204643840.0,8792,22,428295904.0
2024-07-10T04:26:07.764,5222,5743,71,1208177408.0,10815,20,427515488.0
2024-07-10T04:26:07.764,5222,5743,72,1209140096.0,8723,19,427514176.0
2024-07-10T04:27:39.475,5284,5797,67,1210204800.0,9270,20,428300352.0
2024-07-10T04:27:39.475,5284,5991,69,1208354944.0,9270,20,429623392.0
2024-07-10T04:27:39.475,5284,5647,68,1206625536.0,9270,20,429126656.0
2024-07-10T04:29:11.218,5142,5911,68,1207988864.0,9017,20,429193344.0
2024-07-10T04:29:11.218,5122,5911,66,1208709760.0,9068,20,429593504.0
2024-07-10T04:30:42.931,5214,5528,68,1211966720.0,9130,19,430083232.0
2024-07-10T04:30:42.931,5214,5926,65,1211130496.0,9130,19,430423872.0
2024-07-10T04:32:14.643,5236,5681,69,1213565184.0,9235,19,433022592.0
2024-07-10T04:32:14.643,5236,5681,66,1211006720.0,9235,19,432105280.0
2024-07-10T04:33:46.354,5190,5639,69,1214877312.0,8836,19,432526208.0
2024-07-10T04:33:46.354,5233,5709,71,1212050688.0,10199,19,431870016.0
2024-07-10T04:35:18.676,5300,5782,70,1213785600.0,9196,22,430978240.0
2024-07-10T04:35:18.676,5300,5738,67,1211127808.0,9196,21,430708640.0
2024-07-10T04:36:49.780,5234,5679,69,1212821376.0,10047,20,429945440.0
2024-07-10T04:36:49.780,5234,5679,67,1209691264.0,9577,20,429246720.0
2024-07-10T04:38:21.491,5277,5613,71,1212693760.0,8959,20,429435840.0
2024-07-10T04:38:21.491,5277,5566,68,1214668032.0,8959,20,430128576.0
2024-07-10T04:39:53.204,5163,5583,65,1208027520.0,9543,19,430187200.0
2024-07-10T04:39:53.204,5163,5583,67,1207130368.0,9543,19,430591104.0
2024-07-10T04:41:24.916,5318,5727,71,1212783616.0,8858,19,430559872.0
2024-07-10T04:41:24.916,5318,5689,66,1213107840.0,9472,19,430255584.0
2024-07-10T04:42:56.628,5228,5510,73,1212022144.0,9223,20,428719072.0
2024-07-10T04:42:56.628,5228,5510,75,1210824704.0,9938,20,428191520.0
2024-07-10T04:44:28.341,5241,5952,68,1212153088.0,9078,21,427737472.0
2024-07-10T04:44:28.341,5201,5952,68,1207100928.0,9078,21,427004096.0
2024-07-10T04:46:00.180,5112,5614,68,1206460928.0,9874,22,425406304.0
2024-07-10T04:46:00.180,5368,5639,69,1209681408.0,9845,20,425602688.0
2024-07-10T04:47:32.148,5208,5722,68,1215698560.0,10244,19,429318400.0
2024-07-10T04:47:32.148,5208,6260,69,1211442432.0,9831,19,428224000.0
2024-07-10T04:49:04.121,5267,5577,65,1212483968.0,9445,20,430986240.0
2024-07-10T04:49:04.121,5267,5744,67,1215251456.0,9735,20,433375680.0
2024-07-10T04:50:36.847,5258,5539,67,1214950144.0,9654,22,432205280.0
2024-07-10T04:50:36.847,5258,5539,67,1215656192.0,9654,23,431775872.0
2024-07-10T04:52:08.530,5194,5723,66,1207095808.0,9502,19,429911040.0
2024-07-10T04:52:08.530,5285,5723,64,1207732992.0,9658,19,430916512.0
2024-07-10T04:53:40.212,5291,5541,68,1221970176.0,9660,22,432122016.0
2024-07-10T04:53:40.212,5291,5652,66,1217819136.0,10021,21,430343328.0
2024-07-10T04:55:12.215,5345,5743,69,1219115264.0,9460,20,429939104.0
2024-07-10T04:55:12.215,5345,5784,66,1218408192.0,9460,20,429925824.0
2024-07-10T04:56:43.989,5216,5726,64,1213747840.0,8928,19,429197376.0
2024-07-10T04:56:43.989,5216,5653,67,1213228416.0,8928,20,429012896.0
2024-07-10T04:58:15.990,5333,6026,70,1211346944.0,9079,19,428422272.0
2024-07-10T04:58:15.990,5333,6026,64,1209380736.0,9079,20,429293536.0
2024-07-10T04:59:47.990,5242,5594,67,1212220672.0,9487,22,429094848.0
2024-07-10T04:59:47.990,5242,5533,67,1214955136.0,9310,20,430843776.0
2024-07-10T05:01:19.989,5146,5684,64,1217128448.0,9122,21,431466368.0
2024-07-10T05:01:19.989,5146,5684,68,1218797568.0,9122,21,431899488.0
2024-07-10T05:02:51.991,5311,5613,66,1215294848.0,9871,20,431786144.0
2024-07-10T05:02:51.991,5223,5613,71,1220119552.0,8612,21,430596288.0
2024-07-10T05:04:23.991,5204,5659,67,1213243392.0,8913,22,427215648.0
2024-07-10T05:04:23.991,5252,5659,68,1214301952.0,8913,22,426648160.0
2024-07-10T05:04:23.991,5252,5659,67,1218152448.0,8913,21,427308288.0
2024-07-10T05:05:55.990,5246,5638,67,1209315072.0,9319,21,428113824.0
2024-07-10T05:05:55.990,5246,5553,68,1215287040.0,9319,21,427595072.0
2024-07-10T05:07:27.991,5061,5949,69,1213847040.0,9362,20,424755552.0
2024-07-10T05:07:27.991,5061,5949,68,1213240832.0,9362,21,423672992.0
2024-07-10T05:08:59.992,5210,5705,67,1209992704.0,9018,21,422929280.0
2024-07-10T05:08:59.992,5238,5635,66,1213507328.0,9750,21,424218240.0
2024-07-10T05:10:31.991,5059,5830,67,1205790976.0,8751,20,422708000.0
2024-07-10T05:10:31.991,5237,5830,66,1215118592.0,9357,20,422323392.0
2024-07-10T05:12:03.992,5280,5509,65,1208244736.0,8814,25,421612800.0
2024-07-10T05:12:03.992,5280,5860,65,1206518016.0,8814,25,421993088.0
2024-07-10T05:13:35.992,5296,6226,68,1214610432.0,9110,21,423495744.0
2024-07-10T05:13:35.992,5296,5963,66,1212288768.0,8663,20,424074944.0
2024-07-10T05:15:07.991,5274,5690,69,1210523392.0,8718,19,423158144.0
2024-07-10T05:15:07.991,5250,5973,68,1207420544.0,9420,20,423791296.0
2024-07-10T05:16:40.248,5361,6001,67,1212268288.0,8923,20,423497984.0
2024-07-10T05:16:40.248,5361,6001,72,1209979136.0,8517,20,425241888.0
2024-07-10T05:18:12.534,5185,5596,69,1217334016.0,9786,21,425172864.0
2024-07-10T05:18:12.534,5191,6129,71,1210240512.0,9786,22,424823232.0
2024-07-10T05:19:44.793,5203,5856,67,1209071360.0,9560,21,424486464.0
2024-07-10T05:19:44.793,5203,5403,68,1216489600.0,9598,21,423843264.0
2024-07-10T05:21:17.462,5195,5616,68,1214349056.0,9228,20,425591072.0
2024-07-10T05:21:17.462,5195,5925,67,1212291328.0,9400,20,423606880.0
2024-07-10T05:22:49.302,5219,5742,68,1217493504.0,9398,20,425575680.0
2024-07-10T05:22:49.302,5219,5742,69,1218627840.0,8943,19,425302304.0
2024-07-10T05:24:21.560,5250,6217,73,1220491904.0,8352,22,424591488.0
2024-07-10T05:24:21.560,5250,6217,69,1220311808.0,8352,22,425834240.0
2024-07-10T05:25:53.815,5337,5530,65,1220848640.0,9094,21,424004864.0
2024-07-10T05:25:53.815,5288,5679,66,1219927808.0,9094,21,423685856.0
2024-07-10T05:27:26.711,5203,5814,71,1218652928.0,9242,21,424136576.0
2024-07-10T05:27:26.711,5203,5814,73,1218348800.0,9242,20,425480000.0
2024-07-10T05:28:58.327,5243,6042,72,1222092288.0,9150,19,426231776.0
2024-07-10T05:28:58.327,5279,6020,70,1224118144.0,9150,19,425592032.0
