image_index,image datetime,area_px,intensity_sum,mean_intensity,centroid_row,centroid_col,w_centroid_row,w_centroid_col,peak_intensity,peak thresh
13,2024-07-10 13:54:53.644305,533.0,670464.9560546875,1257.9079850932224,221.63789868667916,268.63977485928706,221.94368794239054,268.77146947048897,2224.06494140625,818.1877677735279
13,2024-07-10 13:54:53.644305,1350.0,2775231.384765625,2055.7269516782408,281.52296296296294,275.02592592592595,281.2870304686004,274.83123791636774,4285.580078125,1576.5768042360912
14,2024-07-10 13:56:43.147620,1358.0,2726138.6977539062,2007.4659040897689,282.77319587628864,277.0184094256259,281.30046193159603,275.3891016311951,4459.7490234375,1640.6499785070732
15,2024-07-10 13:58:32.653070,690.0,1064118.62109375,1542.2009001358695,278.94347826086954,271.4217391304348,279.162397514996,271.4044637731974,2736.880859375,1006.8422010996919
15,2024-07-10 13:58:32.653070,306.0,400919.56591796875,1310.194659862643,293.859477124183,294.2287581699346,293.1717266506091,294.32896982747076,2312.544921875,850.7377335432318
16,2024-07-10 14:00:22.156385,576.0,870422.029296875,1511.1493564181858,279.28993055555554,270.4583333333333,279.42601135482323,270.7688906247367,2619.857421875,963.7916843082306
17,2024-07-10 14:02:11.661710,632.0,991491.51953125,1568.8156954608387,280.4873417721519,269.86550632911394,280.3935474734129,270.5453328681199,2985.9599609375,1098.4732817899894
18,2024-07-10 14:04:01.165025,512.0,742664.416015625,1450.5164375305176,281.43359375,269.646484375,281.28974892846554,270.23885371568645,2573.484375,946.7319937384385
22,2024-07-10 14:11:19.182180,956.0,1950386.1357421875,2040.1528616550079,281.8389121338912,270.0951882845188,281.55222283024654,269.86180413514603,3966.78125,1459.2972694993555
23,2024-07-10 14:13:08.687630,1065.0,2229568.4443359375,2093.4914970290492,282.4948356807512,272.1765258215963,282.01063068720174,272.21187600404664,4182.1689453125,1538.5339744861228
24,2024-07-10 14:14:58.190945,699.0,1140545.7373046875,1631.6820276175788,281.3748211731044,273.16022889842634,281.1876812698204,273.2634548161902,3023.875,1112.4214451722953
25,2024-07-10 14:16:47.696270,671.0,1249038.462890625,1861.458215932377,280.575260804769,274.1654247391952,280.57416156915565,274.5194240274761,3385.13671875,1245.32220438268
26,2024-07-10 14:18:37.197585,839.0,1669385.3681640625,1989.7322624124702,280.22050059594756,272.3897497020262,280.15038161994477,272.40158640101856,3887.5400390625,1430.1460571019197
27,2024-07-10 14:20:26.701910,1463.0,3475832.9775390625,2375.8256852625173,279.6691729323308,280.01982228298016,279.32236789348593,279.29922700136126,5018.130859375,1846.0671762720447
27,2024-07-10 14:20:26.701910,416.0,626909.5849609375,1506.9941946176382,341.61778846153845,165.86778846153845,341.31015106243785,165.7572620506675,2823.029296875,1038.5344401449847
28,2024-07-10 14:22:16.207100,1654.0,4028141.3403320312,2435.393797056851,280.9014510278114,282.69830713422004,281.03516163551154,282.67925753765593,5405.8779296875,1988.711351814471
29,2024-07-10 14:24:05.710425,1094.0,2092288.90234375,1912.5127078096434,278.45521023765997,279.636197440585,278.4173129578471,279.58352837926964,3925.4853515625,1444.1053574594953
30,2024-07-10 14:25:55.214740,631.0,1072677.921875,1699.965010895404,277.7068145800317,277.42947702060223,277.7268884376291,277.71712477382283,3000.357421875,1103.7698116739646
31,2024-07-10 14:27:44.719065,912.0,2011548.4072265625,2205.6451833624587,278.3311403508772,275.5910087719298,278.5408971772988,275.56282881300615,4416.828125,1624.8602623753095
32,2024-07-10 14:29:34.222505,945.0,2290814.365234375,2424.142185433201,277.81481481481484,275.8338624338624,277.98184436841683,275.75169252229836,4712.83203125,1733.7540139911234
33,2024-07-10 14:31:23.727830,1100.0,2486508.94140625,2260.462674005682,280.3281818181818,278.3981818181818,280.0413771130319,278.1398213948271,4773.396484375,1756.0344311616025
34,2024-07-10 14:33:13.236145,555.0,1011573.08984375,1822.6542159346848,277.8378378378378,277.1675675675676,277.95858426601814,277.2504823261987,3341.23046875,1229.1699976687464
35,2024-07-10 14:35:02.735460,428.0,668647.3095703125,1562.2600690895151,277.85280373831773,278.64252336448595,277.89189896997107,278.58636466001144,2808.2763671875,1033.1071406159058
35,2024-07-10 14:35:02.735460,471.0,880387.6298828125,1869.188173848859,345.77070063694265,218.03821656050957,345.17548266395124,217.64542324020886,3360.86328125,1236.3925057598701
37,2024-07-10 14:38:41.744100,635.0,994675.541015625,1566.4181748277558,340.79527559055117,210.15748031496062,341.35812565544177,211.2027805306024,2943.56640625,1082.877564582281
38,2024-07-10 14:40:31.255425,736.0,1136841.6318359375,1544.6217823857846,338.0529891304348,206.2133152173913,338.3644664714943,206.79747284810486,2913.4111328125,1071.7840594417212
47,2024-07-10 14:56:56.785300,510.0,1007319.802734375,1975.1368681066176,278.68823529411765,280.11960784313726,278.9070793919661,280.21937735823985,3804.6416015625,1399.649426240434
48,2024-07-10 14:58:46.289625,481.0,938884.1396484375,1951.9420782711798,278.2307692307692,277.7941787941788,278.29474156707005,277.5010337107924,3209.5634765625,1180.7324181620843
49,2024-07-10 15:00:35.791370,703.0,1451922.2412109375,2065.3232449657717,279.27311522048365,270.6443812233286,279.35492612156213,271.1197592193875,3978.5703125,1463.6342232237907
50,2024-07-10 15:02:25.295120,635.0,1229191.943359375,1935.7353438730315,281.3433070866142,269.03622047244096,281.30289530910466,269.76647859797055,3894.7275390625,1432.7901905853394
52,2024-07-10 15:06:04.305620,766.0,1728590.7919921875,2256.6459425485477,279.43994778067884,266.69321148825065,279.44778770188293,266.906875784104,4191.701171875,1542.040684667055
53,2024-07-10 15:07:53.809370,823.0,2038524.1025390625,2476.943016450866,280.7995139732685,267.6974483596598,280.64355061478994,268.61652578322713,5221.412109375,1920.850168922677
54,2024-07-10 15:09:43.347120,1151.0,3944757.724609375,3427.243896272263,282.8071242397915,265.6646394439618,282.7065970260407,266.39109523918177,7464.5146484375,2746.041477483233
55,2024-07-10 15:11:32.851870,1162.0,3968024.1298828125,3414.8228312244514,279.96471600688466,268.37951807228916,280.16882572998173,268.48749050081244,7228.4462890625,2659.1967813580986
56,2024-07-10 15:13:22.356185,1083.0,3280190.5263671875,3028.800116682537,278.797783933518,269.80424746075715,279.0720624576287,270.0011259337877,6211.12109375,2284.9437570169075
57,2024-07-10 15:13:41.797215,1101.0,3227135.5185546875,2931.094930567382,277.29064486830157,271.0045413260672,277.5913068938446,271.027215546824,5965.7490234375,2194.6764169112653
58,2024-07-10 15:14:01.189245,1131.0,3520690.419921875,3112.900459701039,277.31388152077807,271.46153846153845,277.50645578247804,271.5769126962815,6248.568359375,2298.7198361684314
59,2024-07-10 15:14:20.583285,1111.0,3312721.7177734375,2981.7477207681704,277.1620162016202,271.86408640864084,277.44901446497784,271.9315950561881,6003.193359375,2208.451418290989
60,2024-07-10 15:15:57.832580,1027.0,3118073.9130859375,3036.0992337740386,277.58617332035055,270.6913339824732,277.75231850102654,271.14094037883785,6026.6884765625,2217.0947888721835
61,2024-07-10 15:17:35.458750,946.0,2631795.32421875,2782.0246556223574,278.67758985200845,270.46828752642705,278.8181420897563,271.0085204409455,5255.615234375,1933.432795433994
62,2024-07-10 15:19:12.230180,889.0,2406937.2685546875,2707.465993874789,277.8256467941507,272.00224971878515,277.91175390030025,272.30265209523276,4974.134765625,1829.8819178895683
63,2024-07-10 15:20:49.415475,791.0,1850659.451171875,2339.645323858249,277.3615676359039,273.2275600505689,277.65400409756177,273.2605930200943,4374.9287109375,1609.446329344586
64,2024-07-10 15:22:26.598770,713.0,1547502.37109375,2170.410057634993,278.5385694249649,270.86676016830296,278.549985383832,271.23031985358404,3823.33203125,1406.5252510691255
65,2024-07-10 15:24:03.783075,663.0,1384127.3076171875,2087.673163826829,277.63800904977376,271.56410256410254,277.60046817222474,272.0062134381757,3492.396484375,1284.780867020985
65,2024-07-10 15:24:03.783075,1130.0,2064223.0278320312,1826.7460423292312,339.8115044247788,103.4212389380531,340.2442383658097,104.11491150136732,3309.0048828125,1217.3148671226365
66,2024-07-10 15:25:40.968245,647.0,1302916.2548828125,2013.7809194479328,278.4281298299845,269.94899536321486,278.2579409113905,270.5121914766855,3407.671875,1253.6124250706412
67,2024-07-10 15:27:18.151540,900.0,1987897.248046875,2208.7747200520835,278.25444444444446,267.7288888888889,278.0671621460534,267.9932240454679,3841.0009765625,1413.0252927967767
68,2024-07-10 15:28:55.335970,850.0,2075769.85546875,2442.0821829044116,278.81176470588235,267.7741176470588,278.62955358563755,268.25729805473924,4769.2509765625,1754.5093840641682
69,2024-07-10 15:30:32.520140,841.0,1899785.01953125,2258.9595951620095,277.76575505350775,271.40665873959574,277.6791842607027,271.97897434231686,4191.8134765625,1542.0819992527333
69,2024-07-10 15:30:32.520140,5949.0,19422191.37451172,3264.7825474048946,314.8325769036813,181.7381072449151,318.8350258285534,186.54967085742692,8664.6513671875,3187.5471029063115
70,2024-07-10 15:32:09.959435,9098.0,42088260.55419922,4626.1003027257875,307.61376126621235,179.03055616619037,312.4980991321944,187.14236177187558,12234.4482421875,4500.801982376873
70,2024-07-10 15:32:09.959435,950.0,2452680.7060546875,2581.769164268092,276.4157894736842,273.5242105263158,276.45606177925913,274.14984652138685,4923.7421875,1811.343524409755
71,2024-07-10 15:33:47.394730,8700.0,38284700.446777344,4400.540281238775,306.0998850574713,178.42172413793102,308.42390272873735,177.82084559731217,10870.330078125,3998.970954489746
71,2024-07-10 15:33:47.394730,658.0,1559622.640625,2370.2471742021276,274.90425531914894,274.8465045592705,275.0505779472957,274.86505380335444,4093.1767578125,1505.7955782799986
72,2024-07-10 15:35:37.129055,9180.0,43062740.494628906,4690.930337105546,303.0492374727669,178.9066448801743,304.1012530579137,178.65491207890955,10201.3828125,3752.8790082384567
72,2024-07-10 15:35:37.129055,851.0,2029383.0,2384.703877790834,273.0258519388954,278.186839012926,273.3750997161722,277.46245498275755,4448.4951171875,1636.5098977648274
73,2024-07-10 15:37:26.856370,7943.0,25980792.998535156,3270.9043180832377,299.8547148432582,176.68185823995972,298.9624951476002,174.35782380221335,7837.693359375,2883.32625312
73,2024-07-10 15:37:26.856370,722.0,1489430.1171875,2062.922599982687,270.7409972299169,281.4584487534626,271.119113697429,280.6258052419168,3531.640625,1299.2179795433633
74,2024-07-10 15:39:16.585570,5892.0,14748073.514648438,2503.067466844609,301.4838764426341,180.775288526816,300.1485079613529,179.34495619520197,4820.39501953125,1773.3242260107602
75,2024-07-10 15:41:06.313020,4495.0,9430374.78515625,2097.969918833426,303.21624026696327,185.25650723025583,303.21360348706895,184.89108133707296,3586.09765625,1319.251601767469
77,2024-07-10 15:44:45.770660,1352.0,2886738.7749023438,2135.1618157561716,263.8343195266272,289.14792899408286,263.6251950864554,288.29467904125806,3825.109375,1407.179099294645
78,2024-07-10 15:46:35.495975,1537.0,3316691.8901367188,2157.899733335536,264.3832140533507,291.12296681847755,263.93626592076896,290.4841965368645,3435.2255859375,1263.7488688525282
79,2024-07-10 15:48:25.225300,2129.0,5341701.415527344,2509.0189833383483,263.1897604509159,292.30201972757163,262.5232795274836,290.95685129391086,4383.5078125,1612.6024044331516
80,2024-07-10 15:50:14.921615,2404.0,5998801.306640625,2495.3416416974314,262.05241264559066,294.0091514143095,262.56144772123093,292.3272771684225,4702.37109375,1729.905650149494
80,2024-07-10 15:50:14.921615,870.0,1603073.3725585938,1842.6130719064297,340.96206896551723,226.76206896551724,340.96728400671293,226.70735751798014,3525.4287109375,1296.9327440694458
81,2024-07-10 15:52:04.648940,2137.0,5343710.830566406,2500.5666029791328,260.7313991576977,294.19466541881144,260.99350283103104,292.8718744569533,4640.61328125,1707.1862205990235
