time,exposure,region_1,region_2,region_3,region_4,region_5,region_6,region_7,region_8,region_9
2024-11-01 13:20:42.626,2.900813,33507222,10588425,4872769,6606946,6014243,9211542,3750715,5553834,2799459
2024-11-01 13:20:54.622,2.900812,33606310,10604129,4867550,6615092,6012157,9216464,3753424,5546073,2800586
2024-11-01 13:21:06.622,2.90081,33798390,10610739,4870919,6618924,6003946,9220152,3761494,5541734,2799449
2024-11-01 13:21:18.622,2.900811,34018492,10629180,4864066,6626168,6005625,9221241,3767765,5536768,2794877
2024-11-01 13:21:30.625,2.900809,34125570,10616061,4873968,6631087,6022568,9226414,3770995,5536108,2799488
2024-11-01 13:21:42.625,2.90081,34208136,10616828,4870800,6623760,6022127,9226870,3769362,5539428,2794265
2024-11-01 13:21:54.622,2.90081,34384708,10617262,4872974,6620119,6026499,9225106,3775962,5537386,2795380
2024-11-01 13:22:06.622,2.900811,34533296,10596285,4866383,6620850,6026224,9225375,3779136,5535812,2789442
2024-11-01 13:22:18.622,2.900808,34682024,10583231,4878329,6642547,6041903,9231522,3772550,5535371,2790826
2024-11-01 13:22:30.625,2.900811,34721600,10567806,4869169,6670806,6048068,9229104,3774544,5541026,2788922
2024-11-01 13:22:42.625,2.90081,34718040,10565373,4866286,6677835,6046912,9233728,3778316,5532944,2792136
2024-11-01 13:22:54.622,2.900811,34735520,10549728,4868885,6674531,6042568,9240818,3776387,5531189,2787856
2024-11-01 13:23:06.622,2.900809,34749170,10560829,4868011,6648725,6041109,9238574,3771353,5528768,2793510
2024-11-01 13:23:18.622,2.90081,34756990,10549545,4869504,6618545,6049429,9232967,3767925,5530613,2795600
2024-11-01 13:23:30.625,2.900811,34713676,10552793,4867114,6584237,6064932,9235512,3759936,5531984,2795158
2024-11-01 13:23:42.625,2.900811,34650108,10536258,4869994,6529023,6054567,9237347,3754499,5525433,2791793
2024-11-01 13:23:54.622,2.900811,34659996,10534669,4873753,6493506,6052844,9239370,3748807,5532574,2791168
2024-11-01 13:24:06.631,2.900813,34554060,10525791,4873971,6465109,6041811,9243636,3734636,5531528,2800607
2024-11-01 13:24:18.622,2.900814,34488316,10524729,4875714,6456913,6042003,9244514,3730721,5532795,2796449
2024-11-01 13:24:30.625,2.90081,34454130,10530824,4877685,6447203,6036647,9239444,3724167,5534869,2796796
2024-11-01 13:24:42.626,2.900812,34235656,10517653,4879054,6445421,6036811,9241705,3712467,5530203,2799089
2024-11-01 13:24:54.623,2.900812,34139324,10511731,4869679,6431602,6024156,9238120,3699836,5525183,2795238
2024-11-01 13:25:06.622,2.900811,34038936,10499888,4876365,6429065,6018529,9246750,3699195,5520245,2793972
2024-11-01 13:25:18.622,2.900813,33979790,10492183,4868818,6417913,6017550,9242893,3696339,5525318,2792282
2024-11-01 13:25:30.626,2.900814,33836184,10487792,4868965,6399301,6021310,9240579,3691527,5527802,2787589
2024-11-01 13:25:42.625,2.900813,33763316,10482460,4863549,6389647,6009553,9230735,3690007,5514025,2788485
2024-11-01 13:25:54.622,2.900814,33733620,10499131,4863711,6386801,6012808,9237452,3689168,5518571,2786815
2024-11-01 13:26:06.638,2.900816,33671520,10500714,4860251,6384192,6001854,9231000,3680427,5512853,2787998
2024-11-01 13:26:18.622,2.900813,33572010,10502980,4867271,6372415,5998444,9238070,3674912,5506430,2791393
2024-11-01 13:26:30.625,2.900809,33477770,10498838,4863381,6365189,6012548,9226316,3671758,5513044,2786466
2024-11-01 13:26:42.625,2.900811,33412316,10486582,4862600,6359641,6010461,9222824,3668317,5514624,2787178
2024-11-01 13:26:54.622,2.900811,33394292,10486873,4871531,6357206,6008244,9220732,3661005,5515217,2788994
2024-11-01 13:27:06.623,2.900811,33381468,10476098,4870566,6336229,6011178,9224600,3654451,5514325,2785201
2024-11-01 13:27:18.622,2.900815,33298732,10479667,4871840,6333474,6008788,9223635,3644511,5515665,2787549
2024-11-01 13:27:30.625,2.900813,33237830,10473698,4876662,6321506,6021284,9224052,3644575,5516535,2791186
2024-11-01 13:27:42.625,2.900811,33212774,10468118,4877963,6312127,6011555,9231733,3642321,5519247,2787596
2024-11-01 13:27:54.630,2.900812,33243056,10476844,4876779,6305270,6013487,9226378,3636144,5527186,2786727
2024-11-01 13:28:06.622,2.900817,33258860,10473888,4879590,6307587,6012182,9237718,3639342,5531096,2784849
2024-11-01 13:28:18.622,2.900812,33234942,10463723,4880225,6303243,6007519,9230621,3633728,5519314,2781793
2024-11-01 13:28:30.625,2.900814,33216724,10465482,4871604,6298633,6007482,9227188,3635167,5523798,2781840
2024-11-01 13:28:42.625,2.900813,33183076,10458922,4874845,6284685,6003222,9231451,3635098,5525762,2789351
2024-11-01 13:28:54.630,2.900813,33160424,10449673,4881622,6281842,6007075,9223700,3628058,5523102,2790543
2024-11-01 13:29:06.622,2.900812,33169186,10449054,4874498,6272734,6003089,9219889,3628100,5527875,2785257
2024-11-01 13:29:18.622,2.900812,33150728,10449669,4879025,6256681,6016148,9227958,3626249,5522503,2787516
2024-11-01 13:29:30.630,2.900811,33171464,10446054,4878207,6260876,6005247,9235708,3625383,5514361,2790022
2024-11-01 13:29:42.626,2.900814,33219120,10445806,4873981,6257366,6000564,9230845,3613481,5517452,2794503
2024-11-01 13:29:54.630,2.900814,33235750,10441738,4877669,6254712,6002347,9234449,3612316,5511069,2794816
2024-11-01 13:30:06.630,2.900814,33223476,10446186,4875392,6252959,5997262,9240230,3611500,5505490,2794199
2024-11-01 13:30:18.622,2.900815,33196796,10461240,4878485,6243007,6007025,9231133,3610418,5509517,2789336
2024-11-01 13:30:30.638,2.900815,33172816,10461120,4876519,6239961,6005145,9237422,3610485,5503297,2788907
2024-11-01 13:30:42.625,2.900812,33164420,10447208,4879291,6230264,5999537,9240456,3607740,5506576,2784444
2024-11-01 13:30:54.622,2.900815,33153184,10457433,4881639,6230716,5993717,9247038,3603597,5506737,2785109
2024-11-01 13:31:06.622,2.900813,33124814,10442850,4878796,6228256,6000386,9237794,3596764,5499242,2786319
2024-11-01 13:31:18.622,2.900814,33112076,10447653,4877751,6225714,5998808,9246436,3588166,5509067,2785098
2024-11-01 13:31:30.630,2.900811,33093356,10447671,4873267,6240343,5999521,9248064,3580895,5501989,2781841
2024-11-01 13:31:42.625,2.900812,33084516,10432197,4878636,6239436,6003250,9252014,3575082,5500363,2788333
2024-11-01 13:31:54.622,2.900812,33076054,10428602,4877209,6235866,6006228,9252318,3569217,5507321,2784751
2024-11-01 13:32:06.622,2.900812,33084524,10420428,4881817,6239041,6001810,9248537,3561633,5503185,2787597
2024-11-01 13:32:18.622,2.900814,33072924,10427022,4884509,6236874,6004689,9248732,3557841,5500769,2786595
2024-11-01 13:32:30.626,2.900812,33063208,10426542,4882608,6229143,6002157,9251615,3554710,5504534,2790490
2024-11-01 13:32:42.625,2.900813,33061544,10429246,4880301,6219393,6017046,9252151,3545113,5508805,2789854
2024-11-01 13:32:54.622,2.900813,33077330,10426599,4881475,6210009,6038600,9248378,3544100,5507679,2788187
2024-11-01 13:33:06.622,2.900812,33080702,10426859,4876334,6202441,6063640,9248784,3536721,5505069,2788432
2024-11-01 13:33:18.622,2.900814,33052302,10429155,4877119,6203184,6078040,9246075,3531709,5511103,2787787
2024-11-01 13:33:30.630,2.900817,33030202,10428882,4870164,6195790,6078162,9248264,3524973,5510133,2788727
2024-11-01 13:33:42.630,2.900816,33007340,10427534,4872203,6192356,6071105,9253748,3529734,5510419,2783090
2024-11-01 13:33:54.622,2.900815,33004532,10420965,4874305,6187921,6075752,9248744,3519318,5510384,2786937
2024-11-01 13:34:06.630,2.900815,33000620,10418178,4887886,6192513,6087368,9248782,3515256,5513665,2789961
2024-11-01 13:34:18.623,2.900814,32984972,10414763,4875223,6192443,6072683,9250975,3508781,5509326,2792552
2024-11-01 13:34:30.625,2.900816,32934678,10412436,4878569,6199680,6074030,9252728,3501576,5503734,2794300
2024-11-01 13:34:42.626,2.900813,32918272,10430617,4880822,6195407,6071695,9255596,3502863,5497001,2793454
2024-11-01 13:34:54.638,2.900813,32911280,10423267,4877003,6192586,6065488,9249084,3507299,5510537,2793032
2024-11-01 13:35:06.622,2.900812,32882700,10429262,4875611,6200036,6061083,9258435,3513045,5493731,2792672
2024-11-01 13:35:18.622,2.900813,32873590,10430484,4871697,6210242,6082278,9256134,3517553,5502762,2792190
2024-11-01 13:35:30.626,2.900812,32853292,10427402,4873203,6205067,6080187,9263183,3514221,5488356,2795114
2024-11-01 13:35:42.625,2.900813,32825844,10425997,4867133,6204443,6061515,9261748,3512307,5493178,2795807
2024-11-01 13:35:54.622,2.900814,32845420,10446659,4872506,6206591,6043331,9258005,3508758,5495817,2793548
2024-11-01 13:36:06.622,2.900812,32827046,10440380,4869699,6210727,6028836,9256882,3495540,5490498,2791940
2024-11-01 13:36:18.622,2.900814,32864724,10452918,4873013,6211820,6010433,9250778,3488571,5486398,2795768
2024-11-01 13:36:30.626,2.900815,32933160,10439123,4870287,6214655,5998445,9263410,3489057,5498049,2791817
2024-11-01 13:36:42.625,2.900811,32953404,10432252,4868331,6214316,5997220,9257088,3482851,5491079,2798997
2024-11-01 13:36:54.622,2.900813,32853156,10429793,4865232,6217493,5990964,9260141,3479676,5496869,2793513
2024-11-01 13:37:06.622,2.900812,32834746,10417784,4868287,6221350,5991930,9262373,3478871,5505579,2787172
2024-11-01 13:37:18.622,2.900813,32827136,10415101,4868112,6206030,5994434,9259894,3469057,5505720,2783973
2024-11-01 13:37:30.626,2.900811,32817800,10421480,4861650,6224356,5994502,9261903,3467083,5508352,2783126
2024-11-01 13:37:42.625,2.900811,32836400,10424862,4862996,6228609,5995881,9256217,3460689,5505850,2781341
2024-11-01 13:37:54.622,2.900812,32846444,10432973,4859896,6225218,5985430,9261317,3459820,5503051,2784858
2024-11-01 13:38:06.622,2.900814,32872208,10434227,4858447,6229012,5986977,9268456,3456118,5501566,2785067
2024-11-01 13:38:18.622,2.900815,32876532,10435650,4860107,6234963,5986352,9257094,3451696,5504955,2790590
2024-11-01 13:38:30.625,2.900813,32937892,10442639,4852249,6238927,5999783,9259785,3445049,5512493,2789841
2024-11-01 13:38:42.625,2.900813,33079506,10435724,4855077,6241265,5995741,9263010,3448676,5517227,2792625
2024-11-01 13:38:54.623,2.900813,33111846,10438411,4839283,6236983,5992952,9258181,3445162,5520552,2788077
2024-11-01 13:39:06.622,2.900812,33127680,10442935,4841886,6242845,5991596,9264231,3443951,5525830,2788350
2024-11-01 13:39:18.622,2.900813,33115256,10454716,4842190,6234891,5989661,9250380,3441126,5518552,2790640
2024-11-01 13:39:30.625,2.900813,33162000,10446252,4842859,6227314,5982763,9250937,3442407,5509540,2793834
2024-11-01 13:39:42.625,2.900813,33103324,10442763,4842152,6226152,5984538,9259519,3440432,5511674,2796187
2024-11-01 13:39:54.622,2.900812,33072236,10433313,4837663,6221824,5973695,9254880,3445367,5522645,2797241
2024-11-01 13:40:06.622,2.900813,33055032,10433347,4836544,6217874,5970329,9255451,3440751,5519031,2801565
2024-11-01 13:40:18.622,2.900811,33043696,10441978,4839757,6209246,6000140,9250529,3450686,5517084,2801757
2024-11-01 13:40:30.625,2.900815,33041000,10422289,4838954,6195274,6011146,9261020,3466239,5519771,2798571
2024-11-01 13:40:42.626,2.900811,33017882,10412202,4845378,6202109,6001260,9258296,3458227,5520346,2797993
2024-11-01 13:40:54.623,2.900812,33002774,10426622,4835553,6196145,5993598,9255112,3455621,5516817,2796102
2024-11-01 13:41:06.622,2.900812,32985256,10421894,4839002,6201767,6001462,9256969,3446021,5524688,2793443
2024-11-01 13:41:18.622,2.900814,32935552,10427144,4835608,6202620,5994407,9258898,3436494,5521849,2794310
2024-11-01 13:41:30.625,2.900811,32906424,10418708,4823510,6200252,5999904,9257885,3429276,5524946,2794618
2024-11-01 13:41:42.626,2.900812,32875524,10401547,4832426,6211973,6013352,9256714,3425278,5523346,2789791
2024-11-01 13:41:54.622,2.900815,32837972,10411277,4823666,6224718,6024683,9254521,3423925,5527208,2789121
2024-11-01 13:42:06.622,2.900813,32824524,10407316,4820700,6213027,6035401,9262059,3422275,5523632,2784326
2024-11-01 13:42:18.622,2.900814,32831596,10404082,4818601,6197604,6107028,9264672,3411191,5527210,2788942
2024-11-01 13:42:30.625,2.900814,32836016,10399649,4822827,6198807,6108752,9250211,3409605,5532382,2788478
2024-11-01 13:42:42.626,2.900811,32857252,10408614,4818404,6197086,6126275,9255327,3407819,5525971,2786088
2024-11-01 13:42:54.623,2.900811,32866776,10399119,4813058,6182433,6077599,9256138,3409213,5528316,2786915
2024-11-01 13:43:06.622,2.900812,32916728,10396064,4813843,6192180,6105940,9256965,3407052,5520235,2787168
2024-11-01 13:43:18.622,2.900812,33006452,10394634,4819857,6204595,6061299,9249935,3402684,5521342,2793262
2024-11-01 13:43:30.625,2.900813,33075486,10402143,4808993,6179381,6074549,9251062,3403243,5531674,2784864
2024-11-01 13:43:42.626,2.900816,33118016,10414487,4817098,6181079,6059959,9249592,3404987,5529008,2789116
2024-11-01 13:43:54.622,2.900811,33207860,10408192,4815557,6172473,6074149,9245131,3399786,5527767,2779673
2024-11-01 13:44:06.622,2.900813,33228988,10403724,4804571,6177712,6054355,9250044,3397412,5535902,2785768
2024-11-01 13:44:18.622,2.90081,33276976,10408720,4812867,6189219,6055727,9247325,3393412,5534742,2795995
2024-11-01 13:44:30.625,2.900813,33338504,10395990,4808472,6185763,6078507,9249857,3402142,5536458,2800640
2024-11-01 13:44:42.626,2.900812,33470648,10409262,4816897,6183668,6071004,9247101,3395606,5536483,2795227
2024-11-01 13:44:54.623,2.900812,33503618,10399447,4807331,6190374,6060299,9234174,3398215,5536076,2795646
2024-11-01 13:45:06.622,2.900812,33476490,10393778,4809208,6183866,6055808,9235113,3392138,5539778,2792928
2024-11-01 13:45:18.622,2.900812,33517180,10406168,4809878,6187962,6048135,9239900,3388924,5539629,2796671
2024-11-01 13:45:30.625,2.900812,33636750,10406678,4798604,6199721,6041835,9241761,3388876,5539714,2794967
2024-11-01 13:45:42.626,2.900814,33662172,10405079,4801373,6187093,6022688,9233822,3384404,5541775,2796118
2024-11-01 13:45:54.622,2.900813,33628416,10407200,4801676,6193541,6008378,9231408,3379607,5534728,2790541
2024-11-01 13:46:06.622,2.900813,33598016,10393628,4801979,6192827,6001776,9235346,3381291,5535957,2793570
2024-11-01 13:46:18.647,2.900812,33594416,10391560,4797358,6186617,5999783,9228366,3377618,5533152,2795131
2024-11-01 13:46:30.625,2.900813,33569656,10387637,4796038,6173680,5981537,9232903,3379655,5530212,2793036
2024-11-01 13:46:42.625,2.900814,33542704,10398083,4793845,6169984,5977416,9222463,3370545,5531865,2787957
2024-11-01 13:46:54.638,2.900815,33500024,10399772,4797627,6174891,5973307,9211156,3370504,5533795,2789617
2024-11-01 13:47:06.622,2.900817,33475494,10386836,4795360,6196352,5976421,9214634,3363780,5536310,2787424
2024-11-01 13:47:18.622,2.900815,33479632,10391250,4785336,6198901,6003217,9218709,3365882,5530878,2784537
2024-11-01 13:47:30.625,2.900813,33470824,10389375,4804382,6189342,6024534,9202580,3359783,5538503,2787726
2024-11-01 13:47:42.625,2.900812,33444158,10397526,4801887,6179506,6036652,9206132,3359930,5542784,2784284
2024-11-01 13:47:54.622,2.900814,33410324,10399010,4802585,6179639,6040206,9206584,3360091,5547141,2789289
2024-11-01 13:48:06.622,2.900815,33398648,10416962,4808874,6187206,6071878,9196754,3353004,5544925,2790765
2024-11-01 13:48:18.622,2.900813,33372470,10410394,4801948,6181440,6087597,9194961,3349205,5550032,2790580
2024-11-01 13:48:30.630,2.900813,33383536,10413750,4804227,6188282,6067227,9198351,3348444,5548206,2792515
2024-11-01 13:48:42.626,2.900812,33368292,10420501,4795376,6192246,6118944,9193853,3340718,5545252,2789403
2024-11-01 13:48:54.622,2.900817,33376500,10413476,4804159,6186841,6164521,9193684,3339343,5546922,2792152
2024-11-01 13:49:06.622,2.900814,33398384,10405683,4800420,6194701,6154771,9196613,3338079,5564167,2789162
2024-11-01 13:49:18.622,2.900815,33438122,10418248,4795581,6187856,6148586,9189732,3334107,5559595,2789184
2024-11-01 13:49:30.626,2.900817,33467284,10412281,4798358,6180949,6125117,9183422,3326234,5561539,2786218
2024-11-01 13:49:42.625,2.900817,33496380,10408211,4801739,6179717,6125597,9187261,3327606,5559796,2785640
2024-11-01 13:49:54.622,2.900816,33542852,10405254,4795828,6179764,6093189,9179206,3321194,5559916,2789956
2024-11-01 13:50:06.623,2.900819,33613636,10406710,4795139,6172481,6079902,9175396,3319975,5558530,2790750
2024-11-01 13:50:18.622,2.900815,33753464,10408124,4805573,6157931,6081768,9178842,3321006,5552550,2798492
2024-11-01 13:50:30.625,2.900818,33891344,10407527,4800334,6164106,6091959,9175495,3315061,5564322,2799683
2024-11-01 13:50:42.630,2.900815,33963630,10413728,4802617,6162218,6097945,9172531,3316237,5573474,2800764
2024-11-01 13:50:54.622,2.900815,34018104,10406365,4806933,6168190,6119901,9167263,3310300,5566935,2793372
2024-11-01 13:51:06.622,2.900818,34088176,10388643,4799795,6176259,6124865,9169068,3315951,5558658,2794494
2024-11-01 13:51:18.622,2.900816,34156630,10384986,4801438,6183881,6134208,9163550,3312089,5558315,2793001
2024-11-01 13:51:30.625,2.900818,34265764,10384259,4800991,6183098,6089568,9170635,3313616,5547817,2794174
2024-11-01 13:51:42.625,2.900817,34382330,10391430,4791444,6191335,6080722,9161752,3309901,5554377,2792431
2024-11-01 13:51:54.622,2.900814,34485296,10392570,4794685,6192625,6075823,9181147,3310981,5552586,2788695
2024-11-01 13:52:06.630,2.900815,34582730,10396945,4784965,6186212,6079659,9186966,3303576,5551154,2793648
2024-11-01 13:52:18.622,2.900815,34658276,10386993,4780186,6187750,6068471,9181650,3309337,5553436,2790802
2024-11-01 13:52:30.626,2.900818,34744000,10400109,4780019,6178640,6054120,9181275,3306389,5556719,2791321
2024-11-01 13:52:42.625,2.900816,34843456,10405473,4779679,6165946,6052025,9173258,3306397,5556671,2788611
2024-11-01 13:52:54.638,2.900814,34901452,10390950,4783077,6177303,6050968,9181260,3303345,5554988,2787077
2024-11-01 13:53:06.622,2.900817,34922496,10391157,4780283,6177508,6047195,9169436,3296229,5551780,2787804
2024-11-01 13:53:18.622,2.900816,34998810,10392220,4779603,6185194,6045125,9171401,3300290,5549766,2788267
2024-11-01 13:53:30.625,2.900816,35024280,10381511,4778198,6177272,6034952,9177463,3295755,5549983,2792514
2024-11-01 13:53:42.625,2.900816,35056548,10395086,4780346,6185805,6037838,9182438,3295647,5546669,2790308
2024-11-01 13:53:54.622,2.900815,35092840,10397906,4775286,6183080,6034966,9176428,3290067,5551434,2792236
2024-11-01 13:54:06.622,2.900816,35109116,10387150,4776140,6182238,6050687,9179132,3287609,5549920,2798238
2024-11-01 13:54:18.623,2.900819,35127430,10390032,4779398,6187282,6037608,9171004,3289683,5545745,2799830
2024-11-01 13:54:30.625,2.900818,35140308,10393459,4774648,6184442,6044764,9173706,3283522,5547505,2801156
2024-11-01 13:54:42.625,2.900816,35139436,10393262,4780453,6177246,6060247,9181247,3285720,5550638,2799875
2024-11-01 13:54:54.622,2.900813,35133570,10390289,4773470,6198317,6051936,9179426,3281074,5533649,2800171
2024-11-01 13:55:06.622,2.900814,35141910,10393764,4778604,6188101,6049929,9178064,3274796,5538543,2801435
2024-11-01 13:55:18.622,2.900814,35207140,10387941,4777048,6194306,6046484,9180758,3274411,5540716,2795870
2024-11-01 13:55:30.638,2.900813,35198464,10389420,4778488,6180262,6042709,9182052,3270702,5536637,2799675
2024-11-01 13:55:42.626,2.900816,35183740,10387652,4773323,6195104,6042193,9181944,3270838,5538845,2803216
2024-11-01 13:55:54.622,2.900814,35171100,10387702,4774596,6193460,6034853,9174864,3268166,5541024,2808288
2024-11-01 13:56:06.630,2.900818,35165010,10396634,4774245,6191220,6028026,9180324,3270101,5541422,2808202
2024-11-01 13:56:18.622,2.900816,35144590,10388683,4772732,6190922,6030947,9178933,3265852,5543851,2806788
2024-11-01 13:56:30.626,2.900818,35111820,10393346,4776629,6180255,6031600,9183767,3264892,5540100,2804385
2024-11-01 13:56:42.626,2.900815,35108200,10391859,4769769,6177318,6024549,9182855,3264782,5535187,2807375
2024-11-01 13:56:54.622,2.900817,35083584,10409455,4767433,6173018,6024326,9184026,3263421,5539626,2802526
2024-11-01 13:57:06.622,2.900818,35093904,10414340,4776510,6175332,6025762,9184254,3268804,5547622,2805099
2024-11-01 13:57:18.622,2.900818,35107776,10408810,4775446,6181098,6025656,9186372,3264494,5548034,2805197
2024-11-01 13:57:30.626,2.900815,35065468,10403559,4778228,6179398,6025499,9179873,3269488,5551359,2804718
2024-11-01 13:57:42.630,2.900819,35054900,10400849,4775539,6172386,6026100,9190150,3269360,5559521,2804985
2024-11-01 13:57:54.622,2.900815,35064330,10407745,4776560,6166784,6023058,9201153,3269144,5566066,2803523
2024-11-01 13:58:06.630,2.900819,35058736,10413514,4780742,6165684,6015447,9207228,3273782,5561346,2805425
2024-11-01 13:58:18.622,2.900815,35068620,10413976,4783448,6165728,6010726,9213420,3274665,5560418,2805150
2024-11-01 13:58:30.626,2.900816,35088164,10411822,4775281,6168055,6006858,9213278,3276705,5565143,2809234
2024-11-01 13:58:42.626,2.900816,35114264,10412504,4785066,6167715,6014619,9222006,3277478,5567196,2811297
2024-11-01 13:58:54.622,2.900816,35098610,10406971,4781891,6175112,6034032,9228860,3281180,5566864,2810711
2024-11-01 13:59:06.622,2.900816,35089436,10403379,4780147,6172808,6026385,9232174,3281184,5570581,2810674
2024-11-01 13:59:18.622,2.900816,35076204,10389621,4769578,6184160,6023907,9228664,3286373,5571599,2806007
2024-11-01 13:59:30.646,2.900816,35071424,10401298,4770791,6183322,6011712,9241591,3279683,5572067,2810610
2024-11-01 13:59:42.626,2.900815,35058056,10395792,4773506,6182882,6012877,9238126,3280451,5582369,2800166
2024-11-01 13:59:54.622,2.900813,35049110,10395713,4767507,6182559,6012374,9242679,3277510,5570130,2803036
2024-11-01 14:00:06.622,2.900789,35046252,10394640,4768102,6185470,6017270,9241003,3274954,5571854,2805449
2024-11-01 14:00:18.622,2.900817,35048572,10396565,4769936,6189134,6005212,9232286,3272529,5567298,2807225
2024-11-01 14:00:30.626,2.900814,35028136,10390652,4771983,6207628,6002233,9239780,3269414,5569848,2807365
2024-11-01 14:00:42.625,2.900813,35031100,10382189,4770660,6211937,6009993,9231877,3264706,5569681,2804947
2024-11-01 14:00:54.622,2.900814,35021024,10385502,4764667,6210394,6014062,9231608,3264780,5574571,2808080
2024-11-01 14:01:06.622,2.900813,35008796,10393890,4770413,6220563,6018395,9239410,3262824,5566166,2809513
2024-11-01 14:01:18.622,2.900817,35007772,10395962,4767403,6228504,6020086,9241845,3260948,5566801,2812192
2024-11-01 14:01:30.626,2.900814,35026348,10413130,4771991,6257380,6028941,9242501,3251466,5559317,2808274
2024-11-01 14:01:42.630,2.900817,34994804,10415063,4770922,6252862,6043028,9243750,3246464,5566132,2809556
2024-11-01 14:01:54.622,2.900817,34977400,10406955,4760357,6265412,6049043,9249997,3247150,5564527,2808233
2024-11-01 14:02:06.630,2.900819,34967816,10398524,4761201,6277381,6061602,9258193,3238814,5561853,2807226
2024-11-01 14:02:18.622,2.900819,34971064,10402773,4766242,6257630,6071859,9259321,3240913,5562087,2805207
2024-11-01 14:02:30.626,2.900816,34906676,10397627,4771691,6277977,6076422,9261516,3230091,5563409,2809311
2024-11-01 14:02:42.626,2.900818,34900410,10393736,4761709,6283544,6078744,9268059,3230735,5562983,2804703
2024-11-01 14:02:54.622,2.900818,34916270,10392988,4764060,6278930,6075934,9271751,3227912,5559500,2805618
2024-11-01 14:03:06.622,2.900817,34918510,10385749,4768785,6285668,6072039,9282931,3226690,5562321,2807330
2024-11-01 14:03:18.622,2.900817,34915080,10391133,4772649,6306883,6090422,9282027,3225245,5562792,2807780
2024-11-01 14:03:30.626,2.900819,34921750,10389942,4777199,6319770,6091755,9283939,3223668,5560362,2802212
2024-11-01 14:03:42.625,2.900818,34937290,10379475,4772920,6332352,6107482,9280950,3226137,5563714,2802066
2024-11-01 14:03:54.622,2.900822,34955588,10373876,4770074,6345541,6118173,9296165,3223153,5565333,2805091
2024-11-01 14:04:06.622,2.900818,34964004,10381677,4766627,6364888,6128155,9290620,3220872,5566006,2802761
2024-11-01 14:04:18.622,2.900819,35001656,10395169,4761430,6375561,6141664,9298068,3219937,5567764,2803107
2024-11-01 14:04:30.626,2.900817,35022260,10388766,4764567,6392110,6127359,9291359,3217049,5569311,2803986
2024-11-01 14:04:42.626,2.900816,35026210,10379738,4766434,6404638,6122070,9293010,3213387,5564726,2800564
2024-11-01 14:04:54.623,2.900819,35003950,10382002,4766462,6431332,6129059,9297985,3216300,5586768,2804825
2024-11-01 14:05:06.622,2.900819,34983880,10384558,4772157,6449895,6154352,9296592,3210480,5588674,2806399
2024-11-01 14:05:18.622,2.90082,34973920,10375170,4773965,6456130,6151176,9292750,3219972,5583575,2806761
2024-11-01 14:05:30.625,2.900815,34951304,10374464,4766859,6470706,6136173,9291382,3214565,5580382,2800255
2024-11-01 14:05:42.625,2.900816,34930788,10360683,4772789,6486912,6134645,9305423,3212702,5583621,2805015
2024-11-01 14:05:54.622,2.900817,34923772,10395770,4766716,6514556,6136601,9288683,3206681,5580087,2803172
2024-11-01 14:06:06.622,2.900819,34912092,10394729,4768764,6556980,6133865,9289427,3207947,5587521,2790110
2024-11-01 14:06:18.622,2.900819,34937470,10397943,4761829,6583748,6136099,9289478,3207791,5595560,2796793
2024-11-01 14:06:30.625,2.900817,34996240,10400161,4770972,6666223,6122577,9291159,3209182,5600391,2802288
2024-11-01 14:06:42.625,2.900816,35033480,10399578,4771826,6701242,6123904,9276681,3209522,5602810,2802640
2024-11-01 14:06:54.622,2.900819,35072270,10406198,4767749,6741073,6117774,9283360,3208578,5600339,2801722
2024-11-01 14:07:06.622,2.900816,35101548,10387372,4767184,6753161,6112650,9284187,3203780,5605158,2798726
2024-11-01 14:07:18.622,2.900819,35141876,10398769,4767069,6800619,6122750,9280378,3211307,5607264,2798433
2024-11-01 14:07:30.626,2.900815,35171296,10393048,4768034,6814228,6148499,9281590,3207081,5616746,2796311
2024-11-01 14:07:42.625,2.900817,35208356,10399669,4767079,6824824,6154543,9285799,3197949,5615594,2796833
2024-11-01 14:07:54.622,2.900817,35310276,10406597,4768489,6843318,6162804,9280361,3191465,5611264,2794303
2024-11-01 14:08:06.623,2.900814,35289400,10418364,4764662,6848455,6172727,9278547,3189823,5614252,2794755
2024-11-01 14:08:18.622,2.900814,35274620,10411848,4764329,6862891,6172172,9277850,3188338,5621252,2790870
2024-11-01 14:08:30.630,2.900813,35285590,10407754,4760249,6864448,6169630,9276659,3187208,5614848,2790743
2024-11-01 14:08:42.625,2.900814,35247972,10401607,4761774,6870814,6172478,9278285,3187657,5610448,2792745
2024-11-01 14:08:54.622,2.900813,35175690,10398682,4760900,6873024,6181878,9278097,3185044,5617569,2794573
2024-11-01 14:09:06.638,2.900815,35111576,10408290,4760393,6888196,6192255,9280907,3184391,5611495,2793972
2024-11-01 14:09:18.622,2.900818,35046972,10407689,4754806,6895072,6203962,9280315,3184197,5619282,2796899
2024-11-01 14:09:30.625,2.900817,35014344,10402001,4762848,6911929,6199630,9270419,3182967,5618656,2788999
2024-11-01 14:09:42.625,2.900818,35026550,10405840,4764924,6921071,6208937,9276603,3184551,5613146,2791714
2024-11-01 14:09:54.638,2.900817,34986040,10406822,4760353,6913063,6218512,9266186,3182959,5617255,2796850
2024-11-01 14:10:06.623,2.900814,34957604,10404891,4767923,6949649,6201025,9255361,3181302,5609015,2793748
2024-11-01 14:10:18.616,2.900815,34909656,10415227,4756422,6952517,6199994,9263664,3176197,5614913,2798430
