# Date  Box_count   Full_image_count     Error
2024-06-01T08:09:37.600 -7759.470725792857 19044.163740639236
2024-06-01T08:10:22.600 16323.332976554444 51268.598233765195
2024-06-01T08:11:07.600 13681.79007511642 -2749.2839027278605
2024-06-01T08:11:52.600 -9434.425875089475 2233.5619326227998
2024-06-01T08:12:37.600 -3242.401122334123 8114.494540849681
2024-06-01T08:13:22.600 -7076.899063827381 -27058.44884162562
2024-06-01T08:14:07.600 8171.670692458193 -25561.874835591767
2024-06-01T08:14:52.600 7112.680541878876 -16198.380825195927
2024-06-01T08:15:37.600 -19442.377927821835 -1147.3182867352402
2024-06-01T08:16:22.600 -10644.778961611002 27627.29676682916
2024-06-01T08:17:07.600 -11302.253664112333 -23600.93011000421
2024-06-01T08:17:52.600 -9558.566321738 -24272.346600957586
2024-06-01T08:18:37.600 18057.486503262742 -45498.40077905209
2024-06-01T08:19:22.600 23949.838931464947 -24946.878249020887
2024-06-01T08:20:07.600 -159.8629729023005 25882.490101519586
2024-06-01T08:20:52.600 -11575.210164837912 11225.739216314329
2024-06-01T08:21:37.600 -12080.231751386713 1456.294477473042
2024-06-01T08:22:22.600 12980.549928314502 -61497.11722572276
2024-06-01T08:23:07.600 12042.761324294952 -80774.86207277162
2024-06-01T08:23:52.600 -1524.8684153049203 12821.503337242075
2024-06-01T08:24:37.600 4369.557103057302 66102.74233174919
2024-06-01T08:25:22.600 951.8868333723549 49951.986169505646
2024-06-01T08:26:07.600 6351.301771187355 -23909.33813243577
2024-06-01T08:26:52.600 -1963.6787214282667 -70703.3083611824
2024-06-01T08:27:37.600 -9568.845773822533 5914.5578643518775
2024-06-01T08:28:22.600 -6152.947416652322 45095.02879731833
2024-06-01T08:29:07.600 -7149.578037993216 -4288.708105631599
2024-06-01T08:29:52.600 2105.7601513932864 -13434.964755659024
2024-06-01T08:30:37.600 -8602.909423272691 4218.236813666
2024-06-01T08:31:22.600 -27287.917962364416 -52881.20812625176
2024-06-01T08:32:07.600 2618.7060727163807 6280.215548471377
2024-06-01T08:32:52.600 15546.540651222862 68003.22719936339
2024-06-01T08:33:37.600 8034.844245988267 26890.70196270369
2024-06-01T08:34:22.600 22737.085912099104 -31247.134440859674
2024-06-01T08:35:07.600 18529.717203804325 -55729.91177653863
2024-06-01T08:35:52.600 -2107.166693210019 -16981.448054414002
2024-06-01T08:36:37.600 -11968.290552129089 -27519.79646500345
2024-06-01T08:37:22.600 -32652.809742796933 -36636.50034485902
2024-06-01T08:38:07.600 -4313.347524697423 -33566.81894025208
2024-06-01T08:38:52.600 28568.81328142367 -2111.2065848057755
2024-06-01T08:39:37.600 10076.238613769694 73083.15561652911
2024-06-01T08:40:22.600 -9151.10921551312 4087.559873859105
2024-06-01T08:41:07.600 -18574.050170501065 -59563.91449403782
2024-06-01T08:41:52.600 -4375.157674818634 -60935.618543312725
2024-06-01T08:42:37.600 -10842.701992167847 -34239.14972935334
2024-06-01T08:43:22.600 5827.54640431295 51678.87625993228
2024-06-01T08:44:07.600 22500.255897045005 40654.855118233994
2024-06-01T08:44:52.600 -25497.8783228175 -5761.782464863747
2024-06-01T08:45:37.600 -42282.03511849683 -18290.912295611302
2024-06-01T08:46:22.600 -11321.316861590756 -63707.51992042126
2024-06-01T08:47:07.600 -7770.979143095412 -87214.26668261757
2024-06-01T08:47:52.600 -15076.947131289107 -10273.318382065407
2024-06-01T08:48:37.600 2251.82916923972 50618.640771113525
2024-06-01T08:49:22.600 -3920.212932884574 26930.519503479587
2024-06-01T08:50:07.600 21906.91273023106 -54692.60430506191
2024-06-01T08:50:52.600 20247.211725068904 -30169.33420004741
2024-06-01T08:51:37.600 -21457.710882580395 17003.70392628978
2024-06-01T08:52:22.600 -12960.498370483097 10998.548751602251
2024-06-01T08:53:07.600 -16031.039320307293 -5764.227583646338
2024-06-01T08:53:52.600 -2853.18933510754 -14034.691272691458
2024-06-01T08:54:37.600 11545.978698854196 46827.2741436003
2024-06-01T08:55:22.600 489.9712667798749 31648.68340820576
2024-06-01T08:56:07.600 4039.911287320172 10241.116662352375
2024-06-01T08:56:52.600 3347.1045031086624 2514.4740014621666
2024-06-01T08:57:37.600 19414.39995418473 -91008.67446985058
2024-06-01T08:58:22.600 19010.0635723384 -70547.935291214
2024-06-01T08:59:07.600 771.969954035013 33896.96745105506
2024-06-01T08:59:52.600 -4759.177586552878 -5899.013463788206
2024-06-01T09:00:37.600 -20222.871262264605 -61822.640169686
2024-06-01T09:01:22.600 -20165.34597382952 -19411.129386019107
2024-06-01T09:02:07.600 1126.0758699777034 -21081.268074859134
2024-06-01T09:02:52.600 2078.948253421744 -30765.813591449012
