time,exposure,region_1,region_2,region_3,region_4,region_5,region_6,region_7,region_8
2024-06-01 07:31:54.630,2.9008089999999997,2.0535204e+07,3.358865e+06,1.3074756e+07,7.428046e+06,2.131912e+06,4.005528e+06,1.580876e+06,4.871864e+06
2024-06-01 07:32:06.622,2.900808,2.052168e+07,3.35636e+06,1.3068408e+07,7.422607e+06,2.132597e+06,4.005394e+06,1.595146e+06,4.869274e+06
2024-06-01 07:32:18.622,2.9008109999999996,2.053535e+07,3.357634e+06,1.3061292e+07,7.42502e+06,2.130076e+06,4.001249e+06,1.590289e+06,4.867389e+06
2024-06-01 07:32:30.622,2.9008089999999997,2.052991e+07,3.34557e+06,1.3067748e+07,7.430434e+06,2.129021e+06,3.999969e+06,1.598172e+06,4.866812e+06
2024-06-01 07:32:42.647,2.900809,2.0529204e+07,3.352265e+06,1.3058528e+07,7.423336e+06,2.126561e+06,4.005629e+06,1.589827e+06,4.866879e+06
2024-06-01 07:32:54.616,2.9008070000000004,2.0540604e+07,3.342457e+06,1.3058202e+07,7.430059e+06,2.12058e+06,4.003941e+06,1.583383e+06,4.866579e+06
2024-06-01 07:33:06.622,2.9008059999999998,2.0539896e+07,3.343586e+06,1.3037811e+07,7.434282e+06,2.125731e+06,3.997246e+06,1.578464e+06,4.861603e+06
2024-06-01 07:33:18.622,2.9008070000000004,2.0549492e+07,3.342661e+06,1.3055027e+07,7.434056e+06,2.12686e+06,4.002182e+06,1.579757e+06,4.862802e+06
2024-06-01 07:33:30.616,2.900809,2.0562714e+07,3.349416e+06,1.3054138e+07,7.437266e+06,2.126799e+06,3.99768e+06,1.588112e+06,4.859601e+06
2024-06-01 07:33:42.622,2.9008059999999998,2.0555768e+07,3.343425e+06,1.3046945e+07,7.440573e+06,2.124356e+06,3.99365e+06,1.603197e+06,4.862213e+06
2024-06-01 07:33:54.622,2.900806,2.056904e+07,3.340948e+06,1.3049557e+07,7.438933e+06,2.123614e+06,3.992001e+06,1.595845e+06,4.860985e+06
2024-06-01 07:34:06.616,2.9008079999999996,2.0552272e+07,3.338543e+06,1.304273e+07,7.443953e+06,2.129944e+06,3.993262e+06,1.60041e+06,4.857809e+06
2024-06-01 07:34:18.622,2.9008049999999996,2.054516e+07,3.340738e+06,1.3051654e+07,7.438249e+06,2.131329e+06,3.991263e+06,1.597064e+06,4.859737e+06
2024-06-01 07:34:30.616,2.9008059999999998,2.0536312e+07,3.343611e+06,1.3040946e+07,7.45041e+06,2.135994e+06,3.994357e+06,1.58662e+06,4.85601e+06
2024-06-01 07:34:42.622,2.9008059999999998,2.052741e+07,3.342337e+06,1.306039e+07,7.450019e+06,2.133419e+06,4.001991e+06,1.584073e+06,4.862859e+06
2024-06-01 07:34:54.622,2.9008059999999998,2.052012e+07,3.338734e+06,1.3057143e+07,7.452208e+06,2.133023e+06,3.995368e+06,1.582293e+06,4.858484e+06
2024-06-01 07:35:06.622,2.900805,2.0524436e+07,3.329029e+06,1.3052804e+07,7.451496e+06,2.126826e+06,3.994871e+06,1.580528e+06,4.855859e+06
2024-06-01 07:35:18.622,2.900808,2.0535144e+07,3.324377e+06,1.3057875e+07,7.453743e+06,2.122539e+06,3.992018e+06,1.58229e+06,4.85963e+06
2024-06-01 07:35:30.622,2.900808,2.0524302e+07,3.329512e+06,1.3059484e+07,7.451531e+06,2.125801e+06,3.993484e+06,1.5806e+06,4.852407e+06
2024-06-01 07:35:42.622,2.900808,2.0528154e+07,3.346707e+06,1.305412e+07,7.457773e+06,2.125858e+06,3.995681e+06,1.582312e+06,4.854666e+06
2024-06-01 07:35:54.622,2.9008089999999997,2.0524048e+07,3.352389e+06,1.3057037e+07,7.454449e+06,2.131921e+06,3.996509e+06,1.578537e+06,4.858551e+06
2024-06-01 07:36:06.623,2.900808,2.0528452e+07,3.345433e+06,1.3056864e+07,7.448723e+06,2.143428e+06,3.99394e+06,1.573749e+06,4.86085e+06
2024-06-01 07:36:18.616,2.900806,2.0530936e+07,3.339697e+06,1.3063987e+07,7.445516e+06,2.151839e+06,4.000561e+06,1.571608e+06,4.855659e+06
2024-06-01 07:36:30.622,2.900807,2.054692e+07,3.346986e+06,1.3059739e+07,7.451655e+06,2.154988e+06,3.995791e+06,1.575712e+06,4.856554e+06
2024-06-01 07:36:42.622,2.900809,2.05714e+07,3.332507e+06,1.3056406e+07,7.452158e+06,2.15343e+06,3.998358e+06,1.573434e+06,4.856907e+06
2024-06-01 07:36:54.616,2.900805,2.0587256e+07,3.332866e+06,1.3051495e+07,7.450993e+06,2.169387e+06,3.995981e+06,1.573987e+06,4.852818e+06
2024-06-01 07:37:06.624,2.900806,2.0599138e+07,3.326764e+06,1.3061001e+07,7.450539e+06,2.163573e+06,3.999907e+06,1.58129e+06,4.852943e+06
2024-06-01 07:37:18.622,2.900808,2.0584378e+07,3.317077e+06,1.3061244e+07,7.448195e+06,2.167831e+06,3.99527e+06,1.576233e+06,4.848529e+06
2024-06-01 07:37:30.616,2.900806,2.057682e+07,3.319289e+06,1.3057839e+07,7.455828e+06,2.171263e+06,3.998681e+06,1.578532e+06,4.849764e+06
2024-06-01 07:37:42.622,2.900807,2.0555006e+07,3.321265e+06,1.3060463e+07,7.448757e+06,2.169316e+06,3.999043e+06,1.584469e+06,4.852167e+06
2024-06-01 07:37:54.622,2.900807,2.054621e+07,3.313465e+06,1.3048149e+07,7.447366e+06,2.170559e+06,3.993435e+06,1.591695e+06,4.847922e+06
2024-06-01 07:38:06.624,2.9008059999999998,2.0558364e+07,3.305536e+06,1.3042616e+07,7.453063e+06,2.159807e+06,3.994883e+06,1.59242e+06,4.846917e+06
2024-06-01 07:38:18.622,2.900806,2.0557884e+07,3.293988e+06,1.3047123e+07,7.447002e+06,2.159222e+06,3.992114e+06,1.593829e+06,4.842735e+06
2024-06-01 07:38:30.622,2.9008059999999998,2.0568324e+07,3.296395e+06,1.3063876e+07,7.449742e+06,2.158221e+06,3.995794e+06,1.594074e+06,4.839637e+06
2024-06-01 07:38:42.622,2.9008079999999996,2.0569692e+07,3.294512e+06,1.306491e+07,7.455138e+06,2.170652e+06,3.996568e+06,1.598346e+06,4.849743e+06
2024-06-01 07:38:54.616,2.900805,2.0581488e+07,3.291169e+06,1.3061152e+07,7.463745e+06,2.166271e+06,3.993141e+06,1.603421e+06,4.8521e+06
2024-06-01 07:39:06.624,2.900805,2.0581976e+07,3.296986e+06,1.3063662e+07,7.456584e+06,2.165333e+06,3.993258e+06,1.609663e+06,4.851695e+06
2024-06-01 07:39:18.622,2.900807,2.0576288e+07,3.296082e+06,1.3059294e+07,7.452231e+06,2.164825e+06,3.998973e+06,1.607459e+06,4.854769e+06
2024-06-01 07:39:30.622,2.9008059999999998,2.0573264e+07,3.299631e+06,1.3068182e+07,7.467104e+06,2.179068e+06,3.996072e+06,1.604951e+06,4.862393e+06
2024-06-01 07:39:42.623,2.900807,2.0559736e+07,3.297324e+06,1.3065803e+07,7.459703e+06,2.172152e+06,4.001487e+06,1.594018e+06,4.866192e+06
2024-06-01 07:39:54.622,2.900806,2.0547724e+07,3.293441e+06,1.3060386e+07,7.462969e+06,2.159762e+06,4.001902e+06,1.586924e+06,4.862733e+06
2024-06-01 07:40:06.624,2.9008059999999998,2.0544916e+07,3.293013e+06,1.3058891e+07,7.474623e+06,2.163919e+06,4.005854e+06,1.581722e+06,4.859053e+06
2024-06-01 07:40:18.646,2.9008049999999996,2.054432e+07,3.293831e+06,1.3063475e+07,7.479443e+06,2.17785e+06,4.001429e+06,1.579586e+06,4.862465e+06
2024-06-01 07:40:30.616,2.900804,2.0525912e+07,3.288375e+06,1.3064823e+07,7.478029e+06,2.163069e+06,4.002042e+06,1.57731e+06,4.861824e+06
2024-06-01 07:40:42.622,2.900804,2.053764e+07,3.291782e+06,1.3055565e+07,7.48085e+06,2.159603e+06,4.000292e+06,1.574463e+06,4.851411e+06
2024-06-01 07:40:54.622,2.900808,2.051658e+07,3.286869e+06,1.3056565e+07,7.475876e+06,2.16283e+06,4.00406e+06,1.574192e+06,4.857446e+06
2024-06-01 07:41:06.623,2.900808,2.049582e+07,3.286583e+06,1.3048042e+07,7.493472e+06,2.159253e+06,3.997345e+06,1.570151e+06,4.859653e+06
2024-06-01 07:41:18.623,2.900807,2.051114e+07,3.27709e+06,1.3040033e+07,7.482173e+06,2.17175e+06,3.994227e+06,1.574669e+06,4.856857e+06
2024-06-01 07:41:30.622,2.9008089999999997,2.051878e+07,3.277688e+06,1.3052173e+07,7.492452e+06,2.165023e+06,3.999194e+06,1.575359e+06,4.875189e+06
2024-06-01 07:41:42.622,2.9008049999999996,2.054813e+07,3.269846e+06,1.3036642e+07,7.484458e+06,2.163987e+06,3.991677e+06,1.574456e+06,4.883628e+06
2024-06-01 07:41:54.630,2.900807,2.0552078e+07,3.264461e+06,1.3044338e+07,7.489921e+06,2.166014e+06,3.994612e+06,1.575996e+06,4.89805e+06
2024-06-01 07:42:06.616,2.900808,2.0551128e+07,3.273619e+06,1.3035065e+07,7.493893e+06,2.165309e+06,3.996143e+06,1.576447e+06,4.911584e+06
2024-06-01 07:42:18.622,2.900808,2.0547612e+07,3.26762e+06,1.303408e+07,7.490906e+06,2.166254e+06,3.993425e+06,1.577105e+06,4.910037e+06
2024-06-01 07:42:30.616,2.900804,2.055139e+07,3.261612e+06,1.3050643e+07,7.486565e+06,2.166479e+06,3.991465e+06,1.582033e+06,4.915125e+06
2024-06-01 07:42:42.630,2.9008059999999998,2.0560926e+07,3.260684e+06,1.3059863e+07,7.490355e+06,2.164155e+06,3.999343e+06,1.587195e+06,4.913805e+06
2024-06-01 07:42:54.616,2.900808,2.056744e+07,3.260935e+06,1.3033324e+07,7.491763e+06,2.161397e+06,3.995812e+06,1.590252e+06,4.912845e+06
2024-06-01 07:43:06.623,2.90081,2.0571618e+07,3.256667e+06,1.3052778e+07,7.489033e+06,2.15784e+06,3.992838e+06,1.595976e+06,4.917604e+06
2024-06-01 07:43:18.622,2.900807,2.0569226e+07,3.263798e+06,1.3050635e+07,7.501938e+06,2.162917e+06,3.994499e+06,1.601864e+06,4.939631e+06
2024-06-01 07:43:30.630,2.900807,2.0587532e+07,3.25561e+06,1.3059429e+07,7.498073e+06,2.162188e+06,3.994436e+06,1.604333e+06,4.965734e+06
2024-06-01 07:43:42.622,2.900808,2.060318e+07,3.244173e+06,1.3059756e+07,7.506257e+06,2.163352e+06,3.993855e+06,1.606335e+06,4.961688e+06
2024-06-01 07:43:54.622,2.900805,2.0603978e+07,3.250986e+06,1.3058065e+07,7.500508e+06,2.149503e+06,3.995106e+06,1.602288e+06,4.9774e+06
2024-06-01 07:44:06.624,2.900809,2.0622064e+07,3.249804e+06,1.3055276e+07,7.509976e+06,2.148372e+06,4.003361e+06,1.598456e+06,4.983578e+06
2024-06-01 07:44:18.622,2.900806,2.0635288e+07,3.261067e+06,1.3066567e+07,7.498943e+06,2.152375e+06,4.004133e+06,1.60079e+06,4.961902e+06
2024-06-01 07:44:30.616,2.9008070000000004,2.0635174e+07,3.250477e+06,1.3047618e+07,7.500822e+06,2.143379e+06,3.998702e+06,1.598363e+06,4.953259e+06
2024-06-01 07:44:42.630,2.900805,2.0654616e+07,3.251221e+06,1.3043984e+07,7.504332e+06,2.140144e+06,4.000849e+06,1.602345e+06,4.951146e+06
2024-06-01 07:44:54.622,2.9008059999999998,2.064515e+07,3.253931e+06,1.3042738e+07,7.505905e+06,2.13587e+06,4.005553e+06,1.602196e+06,4.94873e+06
2024-06-01 07:45:06.624,2.900807,2.0661562e+07,3.263032e+06,1.3045069e+07,7.497871e+06,2.133945e+06,4.005616e+06,1.604986e+06,4.953072e+06
2024-06-01 07:45:18.622,2.900808,2.070433e+07,3.264777e+06,1.3056357e+07,7.511406e+06,2.138005e+06,4.007203e+06,1.604112e+06,4.949101e+06
2024-06-01 07:45:30.622,2.900807,2.0711244e+07,3.253221e+06,1.30676e+07,7.52142e+06,2.139951e+06,4.010824e+06,1.601007e+06,4.948339e+06
2024-06-01 07:45:42.622,2.9008059999999998,2.0721448e+07,3.248391e+06,1.30668e+07,7.524223e+06,2.139957e+06,4.004378e+06,1.604044e+06,4.937856e+06
2024-06-01 07:45:54.630,2.9008059999999998,2.0741796e+07,3.25736e+06,1.3067528e+07,7.525837e+06,2.129899e+06,4.01296e+06,1.602051e+06,4.948145e+06
2024-06-01 07:46:06.623,2.900808,2.0754688e+07,3.261764e+06,1.3074577e+07,7.547916e+06,2.137127e+06,4.003924e+06,1.596853e+06,4.944389e+06
2024-06-01 07:46:18.616,2.900807,2.0768316e+07,3.271837e+06,1.3078133e+07,7.563919e+06,2.135546e+06,4.006214e+06,1.596363e+06,4.949655e+06
2024-06-01 07:46:30.622,2.900807,2.0774204e+07,3.271371e+06,1.3081154e+07,7.55827e+06,2.134225e+06,4.009842e+06,1.59057e+06,4.950541e+06
2024-06-01 07:46:42.622,2.9008089999999997,2.080308e+07,3.263438e+06,1.3067624e+07,7.564025e+06,2.128721e+06,4.006442e+06,1.587565e+06,4.956512e+06
2024-06-01 07:46:54.622,2.9008089999999997,2.0774832e+07,3.259705e+06,1.3060209e+07,7.573856e+06,2.124734e+06,4.011943e+06,1.587504e+06,4.960731e+06
2024-06-01 07:47:06.623,2.900811,2.0780404e+07,3.260486e+06,1.306961e+07,7.570186e+06,2.123135e+06,4.008417e+06,1.58501e+06,4.950716e+06
2024-06-01 07:47:18.638,2.90081,2.078642e+07,3.263429e+06,1.3075647e+07,7.575855e+06,2.126749e+06,4.013142e+06,1.587864e+06,4.935911e+06
2024-06-01 07:47:42.622,2.9008089999999997,2.0803124e+07,3.27228e+06,1.3065405e+07,7.632225e+06,2.115127e+06,4.016129e+06,1.588402e+06,4.924123e+06
2024-06-01 07:47:54.622,2.9008079999999996,2.0804062e+07,3.265077e+06,1.3058091e+07,7.647829e+06,2.112695e+06,4.011359e+06,1.585992e+06,4.928353e+06
2024-06-01 07:48:06.623,2.900808,2.0822776e+07,3.264379e+06,1.3069329e+07,7.636752e+06,2.113158e+06,4.020706e+06,1.590865e+06,4.924174e+06
2024-06-01 07:48:18.622,2.900808,2.084535e+07,3.262322e+06,1.3049606e+07,7.658343e+06,2.112377e+06,4.015726e+06,1.590294e+06,4.925258e+06
2024-06-01 07:48:30.622,2.9008099999999994,2.0852228e+07,3.258025e+06,1.3052903e+07,7.69525e+06,2.10827e+06,4.014377e+06,1.595793e+06,4.918487e+06
2024-06-01 07:48:42.622,2.900808,2.0881844e+07,3.256357e+06,1.3051364e+07,7.721216e+06,2.10087e+06,4.016627e+06,1.590452e+06,4.912081e+06
2024-06-01 07:48:54.623,2.9008070000000004,2.08853e+07,3.255326e+06,1.3054977e+07,7.695886e+06,2.103143e+06,4.024445e+06,1.592107e+06,4.910414e+06
2024-06-01 07:49:06.624,2.9008089999999997,2.0897256e+07,3.253442e+06,1.3047728e+07,7.684835e+06,2.101008e+06,4.023544e+06,1.590819e+06,4.902358e+06
2024-06-01 07:49:18.622,2.9008059999999998,2.091531e+07,3.263801e+06,1.3048065e+07,7.706801e+06,2.101923e+06,4.021187e+06,1.599158e+06,4.904678e+06
2024-06-01 07:49:30.622,2.9008059999999998,2.0947832e+07,3.271008e+06,1.3063505e+07,7.71805e+06,2.104654e+06,4.02665e+06,1.595431e+06,4.897294e+06
2024-06-01 07:49:42.622,2.900807,2.095852e+07,3.263758e+06,1.3051833e+07,7.728096e+06,2.095957e+06,4.024222e+06,1.592145e+06,4.898405e+06
2024-06-01 07:49:54.622,2.900807,2.094056e+07,3.262873e+06,1.3052288e+07,7.7716e+06,2.096368e+06,4.022252e+06,1.590745e+06,4.893267e+06
2024-06-01 07:50:06.624,2.900808,2.0949388e+07,3.262381e+06,1.3046965e+07,7.793724e+06,2.091587e+06,4.020126e+06,1.589093e+06,4.895013e+06
2024-06-01 07:50:18.623,2.90081,2.0967918e+07,3.263029e+06,1.3044271e+07,7.768886e+06,2.098628e+06,4.021978e+06,1.591845e+06,4.891608e+06
2024-06-01 07:50:30.622,2.9008119999999997,2.0987622e+07,3.259631e+06,1.3063388e+07,7.756449e+06,2.098817e+06,4.02072e+06,1.583154e+06,4.887195e+06
2024-06-01 07:50:42.622,2.9008099999999994,2.0996466e+07,3.263409e+06,1.3063591e+07,7.730597e+06,2.098973e+06,4.026328e+06,1.585885e+06,4.887878e+06
2024-06-01 07:51:06.624,2.9008099999999994,2.1033558e+07,3.265394e+06,1.3060664e+07,7.717149e+06,2.10609e+06,4.021922e+06,1.582855e+06,4.886606e+06
2024-06-01 07:51:18.622,2.90081,2.106141e+07,3.26833e+06,1.3069531e+07,7.709048e+06,2.10736e+06,4.024765e+06,1.580279e+06,4.882353e+06
2024-06-01 07:51:30.622,2.900809,2.1076432e+07,3.264578e+06,1.3072944e+07,7.705983e+06,2.094428e+06,4.02666e+06,1.581982e+06,4.887037e+06
2024-06-01 07:51:42.622,2.9008099999999994,2.1106792e+07,3.274693e+06,1.3067295e+07,7.702807e+06,2.092076e+06,4.025083e+06,1.585516e+06,4.883596e+06
2024-06-01 07:51:54.622,2.9008089999999997,2.113634e+07,3.277655e+06,1.3068517e+07,7.699052e+06,2.09514e+06,4.026331e+06,1.581353e+06,4.880397e+06
2024-06-01 07:52:06.647,2.9008109999999996,2.1153402e+07,3.273509e+06,1.3062055e+07,7.686799e+06,2.092017e+06,4.023789e+06,1.582828e+06,4.878893e+06
2024-06-01 07:52:18.622,2.900808,2.1161748e+07,3.278466e+06,1.3062293e+07,7.689008e+06,2.095138e+06,4.027626e+06,1.588985e+06,4.883806e+06
2024-06-01 07:52:30.622,2.900809,2.117794e+07,3.284818e+06,1.3067915e+07,7.68826e+06,2.093609e+06,4.032783e+06,1.586946e+06,4.879089e+06
2024-06-01 07:52:42.622,2.900809,2.1191054e+07,3.2763e+06,1.3066333e+07,7.685962e+06,2.090689e+06,4.031397e+06,1.587008e+06,4.876014e+06
2024-06-01 07:52:54.622,2.90081,2.1226564e+07,3.275255e+06,1.3073863e+07,7.669316e+06,2.093404e+06,4.029314e+06,1.591075e+06,4.876216e+06
2024-06-01 07:53:06.624,2.90081,2.1254076e+07,3.27044e+06,1.3064622e+07,7.666313e+06,2.091119e+06,4.02357e+06,1.59192e+06,4.876379e+06
2024-06-01 07:53:18.622,2.900814,2.1289336e+07,3.275137e+06,1.3069534e+07,7.667634e+06,2.092313e+06,4.030054e+06,1.597862e+06,4.873977e+06
2024-06-01 07:53:30.622,2.90081,2.131572e+07,3.276041e+06,1.3064991e+07,7.662994e+06,2.087342e+06,4.033877e+06,1.599579e+06,4.875071e+06
2024-06-01 07:53:42.615,2.9008109999999996,2.136237e+07,3.281015e+06,1.305464e+07,7.664443e+06,2.089656e+06,4.039946e+06,1.599412e+06,4.883324e+06
2024-06-01 07:53:54.622,2.9008109999999996,2.1417114e+07,3.273958e+06,1.3065435e+07,7.656593e+06,2.092679e+06,4.038716e+06,1.603347e+06,4.878931e+06
2024-06-01 07:54:06.624,2.9008109999999996,2.1458222e+07,3.280301e+06,1.3071349e+07,7.646323e+06,2.099855e+06,4.042192e+06,1.606181e+06,4.882967e+06
2024-06-01 07:54:18.622,2.900809,2.1543116e+07,3.284023e+06,1.3069923e+07,7.648259e+06,2.097117e+06,4.041916e+06,1.608418e+06,4.88234e+06
2024-06-01 07:54:30.622,2.900808,2.1616254e+07,3.28693e+06,1.3073408e+07,7.635511e+06,2.097046e+06,4.044223e+06,1.612384e+06,4.87843e+06
2024-06-01 07:54:42.622,2.900809,2.1685496e+07,3.29102e+06,1.3071146e+07,7.623829e+06,2.097331e+06,4.04649e+06,1.614119e+06,4.877765e+06
2024-06-01 07:54:54.622,2.9008089999999997,2.1747766e+07,3.291313e+06,1.3077159e+07,7.619291e+06,2.090407e+06,4.046999e+06,1.612676e+06,4.883343e+06
2024-06-01 07:55:06.624,2.9008089999999997,2.1785216e+07,3.287803e+06,1.3073582e+07,7.62831e+06,2.094558e+06,4.045714e+06,1.615418e+06,4.871333e+06
2024-06-01 07:55:18.622,2.9008099999999994,2.188562e+07,3.28671e+06,1.3071563e+07,7.619046e+06,2.089343e+06,4.040468e+06,1.616799e+06,4.871095e+06
2024-06-01 07:55:30.615,2.9008079999999996,2.192899e+07,3.293397e+06,1.3081403e+07,7.615445e+06,2.087365e+06,4.045247e+06,1.624575e+06,4.865365e+06
2024-06-01 07:55:42.622,2.9008089999999997,2.2011226e+07,3.297749e+06,1.3084962e+07,7.605073e+06,2.080694e+06,4.04823e+06,1.626038e+06,4.866623e+06
2024-06-01 07:55:54.622,2.900811,2.20811e+07,3.294263e+06,1.3080359e+07,7.599382e+06,2.080668e+06,4.04404e+06,1.633696e+06,4.867877e+06
2024-06-01 07:56:06.624,2.90081,2.2142056e+07,3.299919e+06,1.3067963e+07,7.606897e+06,2.076981e+06,4.040524e+06,1.627916e+06,4.86772e+06
2024-06-01 07:56:18.622,2.900814,2.218914e+07,3.284459e+06,1.3077563e+07,7.610468e+06,2.076484e+06,4.042613e+06,1.62967e+06,4.868786e+06
2024-06-01 07:56:30.622,2.9008109999999996,2.224118e+07,3.28491e+06,1.3081482e+07,7.60426e+06,2.068349e+06,4.043576e+06,1.630559e+06,4.873689e+06
2024-06-01 07:56:42.622,2.9008099999999994,2.2276144e+07,3.285964e+06,1.310197e+07,7.612957e+06,2.072395e+06,4.046846e+06,1.628283e+06,4.868388e+06
2024-06-01 07:56:54.638,2.900811,2.232026e+07,3.282935e+06,1.3099742e+07,7.6042e+06,2.069813e+06,4.044077e+06,1.631038e+06,4.870369e+06
2024-06-01 07:57:06.615,2.9008089999999997,2.2327612e+07,3.278836e+06,1.3105056e+07,7.606216e+06,2.07248e+06,4.045785e+06,1.633591e+06,4.865221e+06
2024-06-01 07:57:18.623,2.9008109999999996,2.2345644e+07,3.282367e+06,1.3111719e+07,7.602426e+06,2.064554e+06,4.04939e+06,1.632062e+06,4.869518e+06
2024-06-01 07:57:30.622,2.900808,2.2393236e+07,3.27981e+06,1.3119398e+07,7.602002e+06,2.072394e+06,4.05228e+06,1.63412e+06,4.870302e+06
2024-06-01 07:57:42.622,2.9008089999999997,2.2424712e+07,3.27183e+06,1.3103383e+07,7.601631e+06,2.065139e+06,4.048923e+06,1.63383e+06,4.863665e+06
2024-06-01 07:57:54.630,2.90081,2.2460608e+07,3.268591e+06,1.3089891e+07,7.613458e+06,2.065412e+06,4.054246e+06,1.633244e+06,4.872945e+06
2024-06-01 07:58:06.623,2.9008109999999996,2.2489242e+07,3.27385e+06,1.3094946e+07,7.614869e+06,2.067751e+06,4.050862e+06,1.632722e+06,4.873809e+06
2024-06-01 07:58:18.647,2.9008109999999996,2.2536556e+07,3.269493e+06,1.3097443e+07,7.608856e+06,2.067589e+06,4.053664e+06,1.632122e+06,4.870887e+06
2024-06-01 07:58:30.616,2.9008099999999994,2.2579812e+07,3.271418e+06,1.311577e+07,7.617848e+06,2.0691e+06,4.05376e+06,1.631358e+06,4.860373e+06
2024-06-01 07:58:42.623,2.9008079999999996,2.2616076e+07,3.276702e+06,1.3117174e+07,7.604694e+06,2.06957e+06,4.061694e+06,1.638329e+06,4.861791e+06
2024-06-01 07:58:54.623,2.9008109999999996,2.2647954e+07,3.281135e+06,1.3135941e+07,7.606964e+06,2.075929e+06,4.064026e+06,1.645739e+06,4.863975e+06
2024-06-01 07:59:06.647,2.9008109999999996,2.2660742e+07,3.285576e+06,1.313781e+07,7.601927e+06,2.083049e+06,4.064178e+06,1.660901e+06,4.863657e+06
2024-06-01 07:59:18.615,2.900811,2.267819e+07,3.296454e+06,1.3131382e+07,7.596934e+06,2.083612e+06,4.056815e+06,1.671661e+06,4.865325e+06
2024-06-01 07:59:30.622,2.90081,2.268682e+07,3.309323e+06,1.3134456e+07,7.599164e+06,2.082528e+06,4.06411e+06,1.665918e+06,4.858998e+06
2024-06-01 07:59:42.622,2.900808,2.2670434e+07,3.307348e+06,1.3134297e+07,7.60169e+06,2.083286e+06,4.062924e+06,1.66301e+06,4.871506e+06
2024-06-01 07:59:54.648,2.9008089999999997,2.2672732e+07,3.339064e+06,1.3152692e+07,7.612441e+06,2.083901e+06,4.064717e+06,1.655254e+06,4.877489e+06
2024-06-01 08:00:06.615,2.900784,2.2682132e+07,3.336267e+06,1.314822e+07,7.606896e+06,2.08565e+06,4.067943e+06,1.657013e+06,4.873893e+06
2024-06-01 08:00:18.622,2.90081,2.2692324e+07,3.342674e+06,1.3142751e+07,7.614096e+06,2.079356e+06,4.064707e+06,1.647066e+06,4.875539e+06
2024-06-01 08:00:30.622,2.9008119999999997,2.2668284e+07,3.367751e+06,1.3132355e+07,7.608031e+06,2.077441e+06,4.064709e+06,1.649678e+06,4.87219e+06
2024-06-01 08:00:42.616,2.9008119999999997,2.266773e+07,3.403507e+06,1.3141713e+07,7.61109e+06,2.081796e+06,4.06089e+06,1.644669e+06,4.875847e+06
2024-06-01 08:00:54.622,2.9008109999999996,2.2643252e+07,3.461425e+06,1.3132625e+07,7.619008e+06,2.077124e+06,4.064579e+06,1.642044e+06,4.871024e+06
2024-06-01 08:01:06.623,2.9008119999999997,2.2638132e+07,3.539744e+06,1.3104621e+07,7.615776e+06,2.074376e+06,4.059594e+06,1.640379e+06,4.869414e+06
2024-06-01 08:01:18.639,2.900816,2.262736e+07,3.588442e+06,1.3119363e+07,7.618012e+06,2.074402e+06,4.061906e+06,1.636443e+06,4.871381e+06
2024-06-01 08:01:30.615,2.9008119999999997,2.2625608e+07,3.64452e+06,1.3106531e+07,7.619928e+06,2.072102e+06,4.063322e+06,1.63799e+06,4.865188e+06
2024-06-01 08:01:42.623,2.9008149999999997,2.2586282e+07,3.731506e+06,1.3109309e+07,7.619603e+06,2.071065e+06,4.06638e+06,1.640549e+06,4.858295e+06
2024-06-01 08:01:54.623,2.9008160000000003,2.2577184e+07,3.847697e+06,1.3091566e+07,7.617018e+06,2.074581e+06,4.0645e+06,1.63856e+06,4.86374e+06
2024-06-01 08:02:06.647,2.900813,2.2551792e+07,4.024806e+06,1.3116678e+07,7.629333e+06,2.069069e+06,4.061462e+06,1.639021e+06,4.861232e+06
2024-06-01 08:02:18.622,2.9008119999999997,2.2509548e+07,4.202261e+06,1.3110942e+07,7.620193e+06,2.074309e+06,4.05945e+06,1.632978e+06,4.860671e+06
2024-06-01 08:02:30.622,2.900813,2.2484348e+07,4.257989e+06,1.309672e+07,7.624783e+06,2.074344e+06,4.062235e+06,1.633116e+06,4.859197e+06
2024-06-01 08:02:42.622,2.9008109999999996,2.2435928e+07,4.321116e+06,1.3123147e+07,7.623178e+06,2.073319e+06,4.066368e+06,1.638735e+06,4.855985e+06
2024-06-01 08:02:54.615,2.900813,2.241384e+07,4.336017e+06,1.3113148e+07,7.62867e+06,2.069889e+06,4.056728e+06,1.641386e+06,4.858386e+06
2024-06-01 08:03:06.623,2.9008149999999997,2.2388518e+07,4.343429e+06,1.3133041e+07,7.626881e+06,2.074e+06,4.062528e+06,1.642269e+06,4.85703e+06
2024-06-01 08:03:18.623,2.900813,2.2352016e+07,4.315988e+06,1.3125473e+07,7.63865e+06,2.074537e+06,4.063623e+06,1.645434e+06,4.854974e+06
2024-06-01 08:03:30.622,2.9008139999999996,2.2303276e+07,4.291415e+06,1.3124517e+07,7.630809e+06,2.068953e+06,4.067551e+06,1.64846e+06,4.855466e+06
2024-06-01 08:03:42.622,2.900813,2.2240144e+07,4.292194e+06,1.3135689e+07,7.637916e+06,2.069227e+06,4.074912e+06,1.649545e+06,4.853506e+06
2024-06-01 08:03:54.623,2.900813,2.2207292e+07,4.282387e+06,1.3129661e+07,7.63382e+06,2.068806e+06,4.071654e+06,1.650774e+06,4.861446e+06
