filter2_file,mean_counts_under_contours,QS_mean_counts
2024-07-10T13:10:56.584,70925860.0,4399.996
2024-07-10T13:11:14.530,71497050.0,4403.5903
2024-07-10T13:12:46.881,72108410.0,4407.577
2024-07-10T13:13:04.341,72099710.0,4409.649
2024-07-10T13:14:35.593,72410390.0,4399.384
2024-07-10T13:14:53.539,72207976.0,4404.301
2024-07-10T13:16:25.966,72684370.0,4388.2134
2024-07-10T13:16:43.426,71669096.0,4388.1235
2024-07-10T13:18:14.601,70171320.0,4398.9673
2024-07-10T13:18:32.547,69763620.0,4398.2993
2024-07-10T13:20:04.105,69840936.0,4383.041
2024-07-10T13:20:22.494,69437730.0,4387.3765
2024-07-10T13:21:53.610,67678590.0,4377.8613
2024-07-10T13:22:11.554,67875784.0,4369.321
2024-07-10T13:23:43.114,67164430.0,4382.173
2024-07-10T13:24:01.579,66984960.0,4397.876
2024-07-10T13:25:32.618,65328692.0,4382.7866
2024-07-10T13:25:50.562,65115850.0,4372.9834
2024-07-10T13:27:22.121,63930216.0,4384.2095
2024-07-10T13:27:40.655,63646540.0,4386.363
2024-07-10T13:29:11.627,63753028.0,4370.332
2024-07-10T13:29:29.571,63993850.0,4370.6665
2024-07-10T13:31:01.128,64602508.0,4382.7104
2024-07-10T13:31:19.742,64758604.0,4379.527
2024-07-10T13:32:50.632,63348844.0,4343.8438
2024-07-10T13:33:08.579,63109676.0,4346.0986
2024-07-10T13:34:40.137,61793410.0,4393.3115
2024-07-10T13:34:58.829,61560068.0,4400.243
2024-07-10T13:36:29.641,61271540.0,4366.432
2024-07-10T13:36:47.587,61157740.0,4355.1567
2024-07-10T13:38:19.146,60189292.0,4369.3022
2024-07-10T13:38:37.926,60165184.0,4378.7656
2024-07-10T13:40:08.650,60612810.0,4383.737
2024-07-10T13:40:26.596,60423588.0,4378.8228
2024-07-10T13:41:58.154,60288844.0,4357.234
2024-07-10T13:42:16.100,59981664.0,4351.997
2024-07-10T13:43:47.659,58360000.0,4364.653
2024-07-10T13:44:05.605,58101580.0,4374.3257
2024-07-10T13:45:37.163,58088890.0,4380.593
2024-07-10T13:45:55.109,58191896.0,4375.8667
2024-07-10T13:47:26.667,57349616.0,4364.8354
2024-07-10T13:47:44.613,57142780.0,4359.778
2024-07-10T13:49:16.171,57122396.0,4374.556
2024-07-10T13:49:34.117,56923770.0,4382.7456
2024-07-10T13:51:05.676,57591840.0,4386.0503
2024-07-10T13:51:23.620,57399820.0,4378.0137
2024-07-10T13:52:55.181,57039896.0,4380.0444
2024-07-10T13:53:13.125,57138576.0,4385.354
2024-07-10T13:54:44.684,56847524.0,4392.7803
2024-07-10T13:55:02.628,56919324.0,4389.845
2024-07-10T13:56:34.188,55804004.0,4399.8115
2024-07-10T13:56:52.132,55719940.0,4399.409
2024-07-10T13:58:23.693,55800116.0,4373.61
2024-07-10T13:58:41.637,55896310.0,4370.3926
2024-07-10T14:00:13.196,55387210.0,4401.071
2024-07-10T14:00:31.140,55334890.0,4398.9795
2024-07-10T14:02:02.700,55956760.0,4384.674
2024-07-10T14:02:20.646,55982664.0,4379.347
2024-07-10T14:03:52.203,55995860.0,4372.3115
2024-07-10T14:04:10.149,56133190.0,4371.9243
2024-07-10T14:05:41.707,56488256.0,4364.602
2024-07-10T14:05:59.653,56744604.0,4367.52
2024-07-10T14:07:31.213,55966296.0,4384.453
2024-07-10T14:07:49.159,55833750.0,4386.694
2024-07-10T14:09:20.716,55892164.0,4343.8555
2024-07-10T14:09:38.662,55697280.0,4337.15
2024-07-10T14:11:10.220,55657516.0,4367.316
2024-07-10T14:11:28.166,55819504.0,4369.5254
2024-07-10T14:12:59.725,56003990.0,4360.053
2024-07-10T14:13:17.672,55672668.0,4354.4585
2024-07-10T14:14:49.233,55411010.0,4361.9805
2024-07-10T14:15:07.175,55535844.0,4361.755
2024-07-10T14:16:38.734,56520348.0,4366.4214
2024-07-10T14:16:56.680,56905068.0,4375.5615
2024-07-10T14:18:28.241,57106856.0,4367.8833
2024-07-10T14:18:46.181,57139330.0,4359.241
2024-07-10T14:20:17.742,58043680.0,4380.335
2024-07-10T14:20:35.686,57956000.0,4389.6797
2024-07-10T14:22:07.251,58742200.0,4373.6343
2024-07-10T14:22:25.191,58972670.0,4371.1494
2024-07-10T14:23:56.751,58404176.0,4390.8345
2024-07-10T14:24:14.695,58486372.0,4378.074
2024-07-10T14:25:46.259,58598428.0,4338.742
2024-07-10T14:26:04.199,58729980.0,4349.942
2024-07-10T14:27:35.759,57810264.0,4419.9434
2024-07-10T14:27:53.703,57806264.0,4408.2104
2024-07-10T14:29:25.260,57126316.0,4333.5464
2024-07-10T14:29:43.207,57143588.0,4339.334
2024-07-10T14:31:14.766,57186410.0,4382.3574
2024-07-10T14:31:32.712,57173840.0,4387.1553
2024-07-10T14:33:04.269,58601812.0,4381.479
2024-07-10T14:33:22.215,58990332.0,4375.659
2024-07-10T14:34:53.773,58599644.0,4378.272
2024-07-10T14:35:11.720,58411020.0,4380.6567
2024-07-10T14:36:43.279,57708770.0,4378.177
2024-07-10T14:37:01.225,57695660.0,4385.3335
2024-07-10T14:38:32.782,58180524.0,4390.7236
2024-07-10T14:38:50.728,58163496.0,4376.629
2024-07-10T14:40:22.287,59387870.0,4368.6865
2024-07-10T14:40:40.235,59471668.0,4383.4717
2024-07-10T14:42:11.792,58465764.0,4381.8574
2024-07-10T14:42:29.738,58364400.0,4371.9204
2024-07-10T14:44:01.295,57462044.0,4401.076
2024-07-10T14:44:19.245,57669270.0,4401.1763
2024-07-10T14:45:50.800,57584064.0,4362.5303
2024-07-10T14:46:08.744,57053708.0,4360.049
2024-07-10T14:47:40.304,56619468.0,4376.133
2024-07-10T14:47:58.256,57052650.0,4373.73
2024-07-10T14:49:29.808,57537230.0,4367.4453
2024-07-10T14:49:47.753,57691828.0,4362.7275
2024-07-10T14:51:19.313,56216720.0,4364.696
2024-07-10T14:51:37.259,56082170.0,4358.7075
2024-07-10T14:53:08.817,56486748.0,4338.0425
2024-07-10T14:53:26.761,56840260.0,4348.607
2024-07-10T14:54:58.322,56424260.0,4365.4253
2024-07-10T14:55:16.266,56407588.0,4362.3867
2024-07-10T14:56:47.825,56601460.0,4338.9
2024-07-10T14:57:05.769,56419892.0,4344.0483
2024-07-10T14:58:37.326,56955056.0,4350.372
2024-07-10T14:58:55.274,56878460.0,4346.1074
2024-07-10T15:00:26.829,57388676.0,4355.192
2024-07-10T15:00:44.775,57613160.0,4358.65
2024-07-10T15:02:16.333,58009692.0,4337.475
2024-07-10T15:02:34.279,58210320.0,4346.523
2024-07-10T15:04:05.839,59154016.0,4367.703
2024-07-10T15:04:23.785,58684148.0,4362.512
2024-07-10T15:05:55.343,57241820.0,4345.915
2024-07-10T15:06:13.290,56862956.0,4357.178
2024-07-10T15:07:44.847,56285350.0,4372.719
2024-07-10T15:08:02.793,56189036.0,4367.5503
2024-07-10T15:09:34.385,56238710.0,4354.612
2024-07-10T15:09:52.331,56012108.0,4367.3574
2024-07-10T15:11:23.890,56574280.0,4376.469
2024-07-10T15:11:41.836,56721110.0,4363.815
2024-07-10T15:13:13.393,57368616.0,4337.5967
2024-07-10T15:14:29.541,56499012.0,4353.613
2024-07-10T15:16:06.791,54949620.0,4334.1567
2024-07-10T15:17:44.590,55218844.0,4337.851
2024-07-10T15:19:21.188,54520884.0,4340.5654
2024-07-10T15:20:58.373,54864616.0,4364.342
2024-07-10T15:22:35.557,54385190.0,4348.351
2024-07-10T15:24:12.741,55312596.0,4343.398
2024-07-10T15:25:49.926,56418584.0,4369.951
2024-07-10T15:27:27.110,60158330.0,4343.064
2024-07-10T15:29:04.296,65781520.0,4369.078
2024-07-10T15:30:41.510,85244010.0,4336.9385
2024-07-10T15:32:18.949,99425610.0,4347.646
2024-07-10T15:33:56.385,100021930.0,4351.151
2024-07-10T15:35:28.135,100794160.0,4350.084
2024-07-10T15:35:46.113,97639256.0,4342.7256
2024-07-10T15:37:17.862,83879610.0,4338.1665
2024-07-10T15:37:35.840,81754190.0,4341.293
2024-07-10T15:39:07.592,74710664.0,4350.1436
2024-07-10T15:39:25.570,74111624.0,4342.7173
2024-07-10T15:40:57.320,70905180.0,4321.2646
2024-07-10T15:41:15.297,70174560.0,4321.3384
2024-07-10T15:42:47.473,66973156.0,4325.386
2024-07-10T15:43:05.254,66374616.0,4331.552
2024-07-10T15:44:36.777,63834148.0,4344.152
2024-07-10T15:44:54.753,63429548.0,4343.291
2024-07-10T15:46:26.504,62869824.0,4310.9
2024-07-10T15:46:44.482,62783716.0,4316.751
2024-07-10T15:48:16.233,61492396.0,4332.0073
2024-07-10T15:48:34.209,61543404.0,4335.6606
2024-07-10T15:50:05.930,61330268.0,4313.442
2024-07-10T15:50:23.906,60886500.0,4312.871
2024-07-10T15:51:55.657,60226332.0,4311.0703
2024-07-10T15:52:13.633,60112250.0,4319.9346
2024-07-10T15:53:45.354,58195708.0,4334.173
2024-07-10T15:54:03.330,57929084.0,4330.5215
2024-07-10T15:55:35.486,57199420.0,4313.0
2024-07-10T15:55:53.256,56983230.0,4310.3174
2024-07-10T15:57:24.714,55405280.0,4307.822
2024-07-10T15:57:42.690,55278564.0,4308.851
2024-07-10T15:59:14.377,54921932.0,4329.411
2024-07-10T15:59:32.355,54711800.0,4328.973
2024-07-10T16:01:04.405,53953520.0,4307.87
2024-07-10T16:01:22.186,53738464.0,4303.632
2024-07-10T16:02:53.738,52618516.0,4300.6904
2024-07-10T16:03:11.716,52321410.0,4305.7686
2024-07-10T16:04:43.433,51958920.0,4309.229
2024-07-10T16:05:01.411,52425984.0,4300.0547
2024-07-10T16:06:33.160,52521492.0,4288.3
2024-07-10T16:06:51.140,52549652.0,4293.685
2024-07-10T16:08:22.890,52800160.0,4290.4067
2024-07-10T16:08:40.868,52789810.0,4290.6
2024-07-10T16:10:12.618,53074696.0,4310.8003
2024-07-10T16:10:30.595,52834964.0,4305.201
2024-07-10T16:12:02.346,52953330.0,4281.637
2024-07-10T16:12:20.324,53066148.0,4292.7783
2024-07-10T16:13:52.748,52974004.0,4324.925
2024-07-10T16:14:10.528,52900296.0,4318.139
2024-07-10T16:15:41.802,52784036.0,4312.2974
2024-07-10T16:15:59.778,52643200.0,4317.7446
2024-07-10T16:17:31.499,53271924.0,4308.439
2024-07-10T16:17:49.475,53148668.0,4312.9097
2024-07-10T16:19:21.196,53915772.0,4341.3687
2024-07-10T16:19:39.172,54432656.0,4332.409
2024-07-10T16:21:10.891,54396016.0,4313.193
2024-07-10T16:21:28.868,54436570.0,4321.247
2024-07-10T16:23:00.588,54470870.0,4328.7856
2024-07-10T16:23:18.564,54805450.0,4324.1064
2024-07-10T16:24:50.315,54695676.0,4305.6963
2024-07-10T16:25:08.296,53969264.0,4307.307
2024-07-10T16:26:40.110,53494200.0,4323.9517
2024-07-10T16:26:57.989,53105620.0,4334.478
2024-07-10T16:28:29.675,52786720.0,4308.773
2024-07-10T16:28:47.653,52949620.0,4305.8945
2024-07-10T16:30:19.339,53731636.0,4318.867
2024-07-10T16:30:37.317,53985828.0,4318.7695
2024-07-10T16:32:09.360,53605620.0,4314.0986
2024-07-10T16:32:27.140,53370692.0,4315.7183
2024-07-10T16:33:58.731,52773160.0,4335.587
2024-07-10T16:34:16.709,52597130.0,4329.532
2024-07-10T16:35:48.428,52758700.0,4310.067
2024-07-10T16:36:06.406,52447176.0,4312.929
2024-07-10T16:37:38.124,52266908.0,4316.8467
2024-07-10T16:37:56.102,52106176.0,4318.0166
2024-07-10T16:39:27.820,52031136.0,4321.442
2024-07-10T16:39:45.797,52139776.0,4317.13
2024-07-10T16:41:17.485,52644812.0,4313.5234
2024-07-10T16:41:35.463,52826776.0,4304.737
2024-07-10T16:43:07.149,54049860.0,4304.61
2024-07-10T16:43:25.127,54659296.0,4303.2437
2024-07-10T16:44:56.845,54721500.0,4298.1045
2024-07-10T16:45:14.821,54518028.0,4299.2075
2024-07-10T16:46:46.510,54238590.0,4313.0635
2024-07-10T16:47:04.486,54386636.0,4298.6743
2024-07-10T16:48:36.174,54074160.0,4282.7524
2024-07-10T16:48:54.150,53939964.0,4286.9717
2024-07-10T16:50:25.838,53908776.0,4300.991
2024-07-10T16:50:43.814,54475390.0,4292.1978
2024-07-10T16:52:15.502,54058390.0,4285.501
2024-07-10T16:52:33.479,54167270.0,4291.5615
2024-07-10T16:54:05.164,53957440.0,4312.2393
2024-07-10T16:54:23.142,53795030.0,4316.3667
2024-07-10T16:55:54.829,54088676.0,4314.233
2024-07-10T16:56:12.807,53971124.0,4303.405
2024-07-10T16:57:44.494,53896740.0,4298.1377
2024-07-10T16:58:02.472,53806250.0,4297.4346
2024-07-10T16:59:34.158,53405010.0,4302.407
2024-07-10T16:59:52.136,53190932.0,4304.168
2024-07-10T17:01:23.820,52586588.0,4291.73
2024-07-10T17:01:41.798,52659356.0,4291.299
2024-07-10T17:03:13.517,52800900.0,4296.26
2024-07-10T17:03:31.495,52953228.0,4298.3267
2024-07-10T17:05:03.212,54867296.0,4296.588
2024-07-10T17:05:21.190,54520844.0,4296.423
2024-07-10T17:06:52.877,51637388.0,4315.6245
2024-07-10T17:07:10.855,51401836.0,4309.1685
2024-07-10T17:08:42.542,50382190.0,4279.4883
2024-07-10T17:09:00.520,50148760.0,4280.913
2024-07-10T17:10:32.206,49983624.0,4323.4404
2024-07-10T17:10:50.185,50036260.0,4320.3486
2024-07-10T17:12:21.871,50044636.0,4288.371
2024-07-10T17:12:39.847,50132230.0,4286.458
2024-07-10T17:14:11.535,50336940.0,4303.773
2024-07-10T17:14:29.511,50302816.0,4309.5103
2024-07-10T17:16:01.200,50740680.0,4313.876
2024-07-10T17:16:19.176,50846908.0,4318.703
2024-07-10T17:17:50.864,51214990.0,4318.933
2024-07-10T17:18:08.840,51086280.0,4313.6675
2024-07-10T17:19:40.528,51080532.0,4321.7793
2024-07-10T17:19:58.504,51014876.0,4321.1343
2024-07-10T17:21:30.193,51337670.0,4318.42
2024-07-10T17:21:48.169,51351090.0,4329.4585
2024-07-10T17:23:19.857,52000096.0,4313.102
2024-07-10T17:23:37.833,51926600.0,4306.7524
2024-07-10T17:25:09.519,51173230.0,4311.032
2024-07-10T17:25:27.497,50980736.0,4311.5215
2024-07-10T17:26:59.184,51093104.0,4324.119
2024-07-10T17:27:17.162,51104692.0,4332.409
2024-07-10T17:28:48.866,51059584.0,4316.098
2024-07-10T17:29:06.826,51055356.0,4311.418
2024-07-10T17:30:38.512,51131316.0,4324.396
2024-07-10T17:30:56.490,51174830.0,4327.824
2024-07-10T17:32:28.177,51353384.0,4332.534
2024-07-10T17:32:46.155,51647980.0,4326.673
2024-07-10T17:34:17.840,51986532.0,4315.6772
2024-07-10T17:34:35.818,51684756.0,4317.563
2024-07-10T17:36:07.504,51574916.0,4333.8047
2024-07-10T17:36:25.482,51586504.0,4328.907
2024-07-10T17:37:57.168,51066084.0,4324.214
2024-07-10T17:38:15.147,51222220.0,4322.1743
2024-07-10T17:39:46.833,51091000.0,4309.423
2024-07-10T17:40:04.811,51107200.0,4319.1064
2024-07-10T17:41:36.497,51068810.0,4344.711
2024-07-10T17:41:54.476,51149844.0,4346.159
2024-07-10T17:43:26.161,51429104.0,4316.429
2024-07-10T17:43:44.137,51567700.0,4304.9243
2024-07-10T17:45:15.826,51828896.0,4319.1646
2024-07-10T17:45:33.802,51475836.0,4323.709
2024-07-10T17:47:05.491,50889148.0,4350.628
2024-07-10T17:47:23.467,50962370.0,4343.291
2024-07-10T17:48:55.155,50425390.0,4336.3833
2024-07-10T17:49:13.131,50365612.0,4331.745
2024-07-10T17:50:44.819,50563264.0,4315.2417
2024-07-10T17:52:01.730,50374388.0,4380.5317
2024-07-10T17:53:38.513,50704404.0,4314.7153
2024-07-10T17:55:15.954,51532572.0,4337.8022
2024-07-10T17:56:53.394,51825276.0,4354.9907
