Wavelength,Transmission,Interpolated_Intensity,Expected_Counts
4.013560772999999813e+02,7.000000000000000061e-12,3.069063661119581014e-08,2.148344562783706833e-19
4.013645321000000195e+02,4.800000000000000227e-11,3.071200107359777393e-08,1.474176051532693187e-18
4.013729867999999783e+02,2.146000000000000267e-11,3.073336528330919621e-08,6.595380189798153959e-19
4.013814214999999876e+02,2.842000000000000047e-11,3.075467895495384821e-08,8.740479758997883926e-19
4.013898762000000033e+02,0.000000000000000000e+00,3.077604316466542269e-08,0.000000000000000000e+00
4.013983309999999847e+02,0.000000000000000000e+00,3.079740762706723428e-08,0.000000000000000000e+00
4.014067956999999751e+02,1.421000000000000024e-11,3.081879710581219390e-08,4.379351068735912798e-19
4.014152503999999908e+02,0.000000000000000000e+00,3.084016131552376176e-08,0.000000000000000000e+00
4.014237051000000065e+02,0.000000000000000000e+00,3.086152552523532963e-08,0.000000000000000000e+00
4.014321699000000194e+02,1.646999999999999909e-11,3.088291525667067855e-08,5.086416142773660942e-19
4.014406245999999783e+02,0.000000000000000000e+00,3.090427946638210745e-08,0.000000000000000000e+00
4.014490493000000129e+02,6.396000000000000454e-11,3.092556786899337431e-08,1.977999320900816514e-18
4.014575140000000033e+02,0.000000000000000000e+00,3.094695734773832731e-08,0.000000000000000000e+00
4.014659687999999846e+02,1.322999999999999916e-11,3.096832181014014552e-08,4.097108975481541203e-19
4.014744235000000003e+02,0.000000000000000000e+00,3.098968601985171338e-08,0.000000000000000000e+00
4.014828881999999908e+02,0.000000000000000000e+00,3.101107549859667300e-08,0.000000000000000000e+00
4.014913429999999721e+02,0.000000000000000000e+00,3.103243996099849120e-08,0.000000000000000000e+00
4.014997677000000067e+02,3.359999999999999819e-12,3.105372836360975145e-08,1.043405273017287542e-19
4.015082323999999971e+02,0.000000000000000000e+00,3.107511784235471107e-08,0.000000000000000000e+00
4.015166871000000128e+02,6.533999999999999098e-11,3.109648205206627893e-08,2.031844137282010469e-18
4.015251418999999942e+02,0.000000000000000000e+00,3.111784651446809713e-08,0.000000000000000000e+00
4.015336065999999846e+02,0.000000000000000000e+00,3.113923599321305014e-08,0.000000000000000000e+00
4.015420313000000192e+02,4.787999999999999389e-11,3.116052439582432362e-08,1.491965908072068365e-18
4.015504859999999780e+02,1.646999999999999909e-11,3.118188860553574590e-08,5.135657053331737435e-19
4.015589408000000162e+02,4.941000000000000050e-11,3.120325306793770306e-08,1.541752734086801907e-18
4.015674055000000067e+02,0.000000000000000000e+00,3.122464254668266269e-08,0.000000000000000000e+00
4.015758301999999844e+02,2.236000000000000408e-11,3.124593094929378396e-08,6.986590160262091385e-19
4.015842849000000001e+02,1.586000000000000068e-11,3.126729515900535183e-08,4.958993012218248737e-19
4.015927497000000130e+02,3.239999999999999927e-12,3.128868489044070075e-08,1.013753390450278677e-19
4.016012043999999719e+02,1.322999999999999916e-11,3.131004910015212965e-08,4.142319495950126507e-19
4.016096291000000065e+02,3.198000000000000227e-11,3.133133750276339651e-08,1.001976173338373570e-18
4.016180939000000194e+02,4.670999999999999948e-11,3.135272723419873882e-08,1.464485889109423005e-18
4.016265485999999783e+02,0.000000000000000000e+00,3.137409144391016772e-08,0.000000000000000000e+00
4.016349733000000128e+02,5.994000000000000188e-11,3.139537984652143458e-08,1.881839068000494989e-18
4.016434380000000033e+02,3.996000000000000340e-11,3.141676932526638758e-08,1.255414102237644990e-18
4.016518927999999846e+02,2.860000000000000011e-11,3.143813378766820578e-08,8.991306263273106369e-19
4.016603475000000003e+02,1.971000000000000225e-11,3.145949799737978026e-08,6.200667055283555389e-19
4.016687822000000097e+02,0.000000000000000000e+00,3.148081166902442565e-08,0.000000000000000000e+00
4.016772369999999910e+02,6.240000000000000068e-12,3.150217613142624385e-08,1.965735790600997729e-19
4.016856917000000067e+02,0.000000000000000000e+00,3.152354034113781833e-08,0.000000000000000000e+00
4.016941264000000160e+02,5.616000000000000304e-11,3.154485401278247033e-08,1.771559001357863676e-18
4.017025810999999749e+02,3.000000000000000142e-12,3.156621822249389261e-08,9.469865466748168121e-20
4.017110058000000095e+02,0.000000000000000000e+00,3.158750662510515947e-08,0.000000000000000000e+00
4.017194706000000224e+02,9.620000000000001418e-12,3.160889635654050840e-08,3.040775829499197439e-19
4.017279252999999812e+02,5.095999999999999773e-11,3.163026056625193068e-08,1.611878078456198328e-18
4.017363500000000158e+02,0.000000000000000000e+00,3.165154896886319754e-08,0.000000000000000000e+00
4.017448147999999719e+02,3.198000000000000227e-11,3.167293870029840750e-08,1.012900579635543208e-18
4.017532694999999876e+02,5.720000000000000022e-11,3.169430291000997536e-08,1.812914126452570682e-18
4.017616942000000222e+02,3.000000000000000142e-12,3.171559131262124222e-08,9.514677393786372885e-20
4.017701488999999810e+02,2.125000000000000094e-11,3.173695552233266450e-08,6.744103048495691839e-19
4.017785837000000129e+02,3.000000000000000142e-12,3.175826944666770580e-08,9.527480834000312087e-20
4.017870383999999717e+02,0.000000000000000000e+00,3.177963365637913470e-08,0.000000000000000000e+00
4.017954631000000063e+02,3.050000000000000454e-11,3.180092205899040156e-08,9.699281227992073796e-19
4.018039279000000192e+02,0.000000000000000000e+00,3.182231179042574387e-08,0.000000000000000000e+00
4.018123825999999781e+02,0.000000000000000000e+00,3.184367600013717277e-08,0.000000000000000000e+00
4.018208073000000127e+02,4.300000000000000661e-11,3.186496440274843963e-08,1.370193469318183132e-18
4.018292720000000031e+02,5.408000000000000221e-11,3.188635388149339263e-08,1.724414017911162686e-18
4.018376968000000033e+02,0.000000000000000000e+00,3.190764253679490983e-08,0.000000000000000000e+00
4.018461515000000190e+02,0.000000000000000000e+00,3.192900674650647769e-08,0.000000000000000000e+00
4.018545862000000284e+02,1.525000000000000227e-11,3.195032041815112969e-08,4.872423863768048468e-19
4.018630408999999872e+02,0.000000000000000000e+00,3.197168462786255859e-08,0.000000000000000000e+00
4.018714656999999875e+02,0.000000000000000000e+00,3.199297328316406917e-08,0.000000000000000000e+00
4.018799303999999779e+02,2.573999999999999978e-11,3.201436276190902879e-08,8.240496974915384267e-19
4.018883551000000125e+02,4.419999999999999988e-11,3.203565116452029565e-08,1.415975781471796972e-18
4.018968098999999938e+02,0.000000000000000000e+00,3.205701562692210724e-08,0.000000000000000000e+00
4.019052345999999716e+02,0.000000000000000000e+00,3.207830402953322851e-08,0.000000000000000000e+00
4.019136993000000189e+02,2.449999999999999941e-11,3.209969350827833372e-08,7.864424909528191555e-19
4.019221239999999966e+02,3.075000000000000367e-11,3.212098191088945499e-08,9.877201937598508839e-19
4.019305787999999779e+02,2.072000000000000057e-11,3.214234637329126658e-08,6.659894168545950189e-19
4.019390134999999873e+02,2.969999999999999825e-11,3.216366004493592520e-08,9.552607033345970111e-19
4.019474382000000219e+02,7.588000000000000060e-11,3.218494844754718544e-08,2.442193888199880584e-18
4.019558928999999807e+02,6.750000000000000117e-12,3.220631265725861434e-08,2.173926104364956603e-19
4.019643277000000126e+02,7.250000000000000813e-12,3.222762658159365564e-08,2.336502927165540480e-19
4.019727824000000282e+02,3.956000000000000349e-11,3.224899079130523012e-08,1.275770075704034971e-18
4.019812071000000060e+02,0.000000000000000000e+00,3.227027919391635140e-08,0.000000000000000000e+00
4.019896719000000189e+02,0.000000000000000000e+00,3.229166892535170033e-08,0.000000000000000000e+00
4.019980965999999967e+02,3.551999999999999728e-11,3.231295732796282160e-08,1.147756244289239413e-18
4.020065212999999744e+02,4.300000000000000661e-11,3.233424573057394288e-08,1.390372566414679817e-18
4.020149759999999901e+02,0.000000000000000000e+00,3.235560994028551074e-08,0.000000000000000000e+00
4.020234108000000219e+02,0.000000000000000000e+00,3.237692386462055205e-08,0.000000000000000000e+00
4.020318354999999997e+02,9.250000000000000369e-12,3.239821226723167994e-08,2.996834634718930402e-19
4.020402902000000154e+02,3.975000000000000491e-11,3.241957647694324780e-08,1.288678164958494234e-18
4.020487249000000247e+02,0.000000000000000000e+00,3.244089014858789980e-08,0.000000000000000000e+00
4.020571797000000061e+02,0.000000000000000000e+00,3.246225461098971800e-08,0.000000000000000000e+00
4.020656043999999838e+02,5.759999999999999690e-12,3.248354301360083928e-08,1.871052077583408349e-19
4.020740390999999931e+02,2.879999999999999845e-12,3.250485668524549128e-08,9.361398725350700387e-20
4.020824938000000088e+02,1.752000000000000128e-11,3.252622089495705914e-08,5.698593900796477638e-19
4.020909186000000091e+02,1.525000000000000227e-11,3.254750955025856972e-08,4.963495206414432753e-19
4.020993432999999868e+02,3.172000000000000136e-11,3.256879795286969762e-08,1.033082271065026818e-18
4.021078079999999773e+02,1.464000000000000063e-11,3.259018743161465062e-08,4.771203439988385113e-19
4.021162327999999775e+02,0.000000000000000000e+00,3.261147608691616120e-08,0.000000000000000000e+00
4.021246575000000121e+02,0.000000000000000000e+00,3.263276448952742806e-08,0.000000000000000000e+00
4.021330922000000214e+02,8.509999999999999887e-12,3.265407816117208006e-08,2.778862051515744210e-19
4.021415468999999803e+02,8.279999999999999454e-12,3.267544237088350896e-08,2.705526628309154567e-19
4.021499716999999805e+02,1.752000000000000128e-11,3.269673102618501954e-08,5.728467275787615884e-19
4.021584063999999898e+02,0.000000000000000000e+00,3.271804469782967154e-08,0.000000000000000000e+00
4.021668611000000055e+02,3.657000000000000270e-11,3.273940890754124602e-08,1.197280183748783548e-18
4.021752857999999833e+02,1.978000000000000175e-11,3.276069731015236068e-08,6.480065927948137111e-19
4.021837105999999835e+02,3.657000000000000270e-11,3.278198596545387788e-08,1.198837226756648344e-18
4.021921452999999929e+02,2.951999999999999861e-11,3.280329963709852988e-08,9.683534052871485193e-19
4.022005700000000274e+02,2.420000000000000109e-11,3.282458803970979674e-08,7.943550305609771210e-19
4.022090246999999863e+02,1.175999999999999836e-11,3.284595224942122563e-08,3.862683984531935613e-19
4.022174595000000181e+02,0.000000000000000000e+00,3.286726617375626694e-08,0.000000000000000000e+00
4.022258841999999959e+02,8.140000000000000454e-12,3.288855457636738822e-08,2.677128342516305391e-19
4.022343088999999736e+02,0.000000000000000000e+00,3.290984297897850949e-08,0.000000000000000000e+00
4.022427736999999865e+02,5.856000000000000251e-11,3.293123271041385842e-08,1.928452987521835575e-18
4.022511984000000211e+02,0.000000000000000000e+00,3.295252111302512528e-08,0.000000000000000000e+00
4.022596230999999989e+02,0.000000000000000000e+00,3.297380951563623994e-08,0.000000000000000000e+00
4.022680477999999766e+02,0.000000000000000000e+00,3.299509791824736783e-08,0.000000000000000000e+00
4.022764826000000085e+02,3.792000000000000321e-11,3.301641184258240913e-08,1.251982337070724984e-18
4.022849072999999862e+02,0.000000000000000000e+00,3.303770024519353041e-08,0.000000000000000000e+00
4.022933620000000019e+02,0.000000000000000000e+00,3.305906445490510489e-08,0.000000000000000000e+00
4.023017967000000112e+02,0.000000000000000000e+00,3.308037812654975027e-08,0.000000000000000000e+00
4.023102215000000115e+02,8.509999999999999887e-12,3.310166678185126747e-08,2.816951843135543008e-19
4.023186461999999892e+02,4.392000000000000188e-11,3.312295518446238875e-08,1.454760191701588195e-18
4.023270709000000238e+02,2.806000000000000120e-11,3.314424358707365561e-08,9.300274750532868341e-19
4.023355055999999763e+02,0.000000000000000000e+00,3.316555725871816202e-08,0.000000000000000000e+00
4.023439303999999765e+02,3.380999999999999750e-11,3.318684591401967260e-08,1.122047260353005056e-18
4.023523551000000111e+02,6.000000000000000283e-12,3.320813431663093946e-08,1.992488058997856433e-19
4.023608198000000016e+02,2.253999999999999726e-11,3.322952379537589908e-08,7.489934663477726374e-19
4.023692446000000018e+02,3.932999999999999498e-11,3.325081245067740967e-08,1.307754453685142281e-18
4.023776692999999796e+02,0.000000000000000000e+00,3.327210085328853094e-08,0.000000000000000000e+00
4.023861039999999889e+02,2.640000000000000060e-12,3.329341452493318294e-08,8.789461434582361024e-20
4.023945287000000235e+02,0.000000000000000000e+00,3.331470292754444980e-08,0.000000000000000000e+00
4.024029535000000237e+02,2.829000000000000325e-11,3.333599158284596038e-08,9.430752018787122526e-19
4.024113782000000015e+02,0.000000000000000000e+00,3.335727998545708827e-08,0.000000000000000000e+00
4.024198129000000108e+02,2.759999999999999953e-12,3.337859365710173366e-08,9.212491849360078004e-20
4.024282375999999886e+02,2.640000000000000060e-12,3.339988205971286155e-08,8.817568863764195877e-20
4.024366623999999888e+02,5.169999999999999983e-11,3.342117071501437213e-08,1.727874525966243004e-18
4.024450970999999981e+02,0.000000000000000000e+00,3.344248438665902413e-08,0.000000000000000000e+00
4.024535217999999759e+02,0.000000000000000000e+00,3.346377278927014541e-08,0.000000000000000000e+00
4.024619465000000105e+02,8.140000000000000454e-12,3.348506119188141227e-08,2.725683981019147057e-19
4.024703713000000107e+02,0.000000000000000000e+00,3.350634984718292285e-08,0.000000000000000000e+00
4.024788060000000200e+02,2.992000000000000499e-11,3.352766351882757485e-08,1.003147692483321203e-18
4.024872306999999978e+02,1.126999999999999863e-11,3.354895192143870274e-08,3.780966881546141164e-19
4.024956553999999755e+02,2.728000000000000170e-11,3.357024032404981740e-08,9.157961560400790000e-19
4.025040902000000074e+02,1.628000000000000091e-11,3.359155424838486532e-08,5.468705031637056769e-19
4.025125148999999851e+02,2.001000000000000056e-11,3.361284265099598660e-08,6.725929814464296931e-19
4.025209396000000197e+02,0.000000000000000000e+00,3.363413105360725346e-08,0.000000000000000000e+00
4.025293644000000199e+02,0.000000000000000000e+00,3.365541970890876404e-08,0.000000000000000000e+00
4.025377990999999724e+02,0.000000000000000000e+00,3.367673338055327045e-08,0.000000000000000000e+00
4.025462238000000070e+02,0.000000000000000000e+00,3.369802178316453731e-08,0.000000000000000000e+00
4.025546484999999848e+02,1.550000000000000140e-11,3.371931018577565859e-08,5.226493078795227679e-19
4.025630833000000166e+02,2.855999999999999624e-11,3.374062411011070651e-08,9.636322245847615715e-19
4.025715079999999944e+02,1.978000000000000175e-11,3.376191251272182779e-08,6.678106295016377749e-19
4.025799326999999721e+02,1.775999999999999864e-11,3.378320091533294906e-08,5.999896482563131523e-19
4.025883574999999723e+02,2.519999999999999764e-12,3.380448957063445964e-08,8.518731371799882479e-20
4.025967921999999817e+02,5.500000000000000394e-12,3.382580324227911164e-08,1.860419178325351188e-19
4.026051868999999783e+02,2.640000000000000060e-12,3.384701583778993191e-08,8.935612181176542377e-20
4.026136116000000129e+02,5.900000000000000305e-11,3.386830424040119877e-08,1.998229950183670992e-18
4.026220362999999907e+02,1.628000000000000091e-11,3.388959264301232005e-08,5.517225682282406449e-19
4.026304711000000225e+02,0.000000000000000000e+00,3.391090656734736135e-08,0.000000000000000000e+00
4.026388958000000002e+02,5.697999999999999995e-11,3.393219496995848263e-08,1.933456469388234285e-18
4.026473204999999780e+02,7.769999999999999405e-12,3.395348337256960391e-08,2.638185658048658207e-19
4.026557553000000098e+02,2.464000000000000164e-11,3.397479729690465183e-08,8.371390053957306751e-19
4.026641799999999876e+02,0.000000000000000000e+00,3.399608569951577310e-08,0.000000000000000000e+00
4.026725746999999842e+02,0.000000000000000000e+00,3.401729829502658676e-08,0.000000000000000000e+00
4.026809994000000188e+02,5.417999999999999411e-11,3.403858669763785362e-08,1.844210627278018626e-18
4.026894341999999938e+02,2.519999999999999764e-12,3.405990062197275596e-08,8.583094956737134121e-20
4.026978589000000284e+02,2.330999999999999822e-11,3.408118902458401620e-08,7.944325161630533339e-19
4.027062836000000061e+02,2.759999999999999953e-12,3.410247742719514409e-08,9.412283769905859279e-20
4.027146882999999775e+02,4.807000000000000177e-11,3.412371529173934289e-08,1.640326994073910249e-18
4.027231130999999777e+02,0.000000000000000000e+00,3.414500394704086008e-08,0.000000000000000000e+00
4.027315378000000123e+02,2.519999999999999764e-12,3.416629234965212033e-08,8.609905672112333425e-20
4.027399624999999901e+02,9.799999999999999439e-12,3.418758075226324822e-08,3.350382913721798156e-19
4.027483973000000219e+02,2.330999999999999822e-11,3.420889467659828952e-08,7.974093349115060278e-19
4.027567920000000186e+02,0.000000000000000000e+00,3.423010727210910980e-08,0.000000000000000000e+00
4.027652166999999963e+02,3.806000000000000221e-11,3.425139567472023107e-08,1.303608119379851983e-18
4.027736413999999741e+02,2.582999999999999960e-11,3.427268407733135235e-08,8.852634297174689120e-19
4.027820762000000059e+02,2.057999999999999511e-11,3.429399800166639365e-08,7.057704788742942572e-19
4.027904709000000025e+02,2.699999999999999724e-11,3.431521059717721392e-08,9.265106861237846981e-19
4.027988955999999803e+02,1.553999999999999881e-11,3.433649899978833520e-08,5.335891944567106561e-19
4.028073302999999896e+02,0.000000000000000000e+00,3.435781267143298720e-08,0.000000000000000000e+00
4.028157550999999899e+02,1.959999999999999888e-11,3.437910132673449778e-08,6.738303860039961515e-19
4.028241497999999865e+02,0.000000000000000000e+00,3.440031392224531805e-08,0.000000000000000000e+00
4.028325745000000211e+02,7.399999999999999972e-12,3.442160232485658491e-08,2.547198572039387396e-19
4.028410092999999961e+02,1.219999999999999891e-11,3.444291624919148063e-08,4.202035782401360375e-19
4.028494039999999927e+02,2.330999999999999822e-11,3.446412884470230090e-08,8.033588433700105663e-19
4.028578287000000273e+02,1.280999999999999893e-11,3.448541724731356776e-08,4.417581949380867838e-19
4.028662534000000051e+02,1.313999999999999934e-11,3.450670564992468904e-08,4.534181122400104240e-19
4.028746580999999765e+02,0.000000000000000000e+00,3.452794351446889445e-08,0.000000000000000000e+00
4.028830828999999767e+02,0.000000000000000000e+00,3.454923216977040503e-08,0.000000000000000000e+00
4.028915076000000113e+02,0.000000000000000000e+00,3.457052057238167189e-08,0.000000000000000000e+00
4.028999023000000079e+02,2.519999999999999764e-12,3.459173316789248554e-08,8.717116758308905682e-20
4.029083370999999829e+02,0.000000000000000000e+00,3.461304709222738788e-08,0.000000000000000000e+00
4.029167618000000175e+02,2.057999999999999511e-11,3.463433549483865474e-08,7.127746244837793590e-19
4.029251565000000141e+02,0.000000000000000000e+00,3.465554809034947501e-08,0.000000000000000000e+00
4.029335912000000235e+02,0.000000000000000000e+00,3.467686176199412040e-08,0.000000000000000000e+00
4.029420160000000237e+02,4.559999999999999957e-12,3.469815041729563760e-08,1.582235659028681138e-19
4.029504107000000204e+02,1.763999999999999673e-11,3.471936301280645125e-08,6.124495635459057091e-19
4.029588353999999981e+02,2.090000000000000021e-11,3.474065141541757914e-08,7.260796145822274481e-19
4.029672401000000264e+02,0.000000000000000000e+00,3.476188927996192352e-08,0.000000000000000000e+00
4.029756649000000266e+02,0.000000000000000000e+00,3.478317793526344072e-08,0.000000000000000000e+00
4.029840896000000043e+02,2.603999999999999809e-11,3.480446633787455538e-08,9.063083034382533140e-19
4.029924843000000010e+02,0.000000000000000000e+00,3.482567893338537565e-08,0.000000000000000000e+00
4.030009190999999760e+02,1.406000000000000108e-11,3.484699285772027799e-08,4.899487195795471770e-19
4.030093137999999726e+02,0.000000000000000000e+00,3.486820545323109826e-08,0.000000000000000000e+00
4.030177385000000072e+02,0.000000000000000000e+00,3.488949385584235850e-08,0.000000000000000000e+00
4.030261332000000039e+02,2.584000000000000137e-11,3.491070645135317877e-08,9.020926547029661232e-19
4.030345679999999788e+02,3.219999999999999608e-11,3.493202037568807449e-08,1.124811056097155832e-18
4.030429626999999755e+02,0.000000000000000000e+00,3.495323297119889476e-08,0.000000000000000000e+00
4.030513874000000101e+02,9.799999999999999439e-12,3.497452137381016162e-08,3.427503094633395602e-19
4.030598221000000194e+02,2.399999999999999871e-12,3.499583504545481362e-08,8.399000410909154874e-20
4.030682168999999817e+02,0.000000000000000000e+00,3.501704789365587762e-08,0.000000000000000000e+00
4.030766416000000163e+02,3.199999999999999936e-11,3.503833629626714448e-08,1.121226761480548605e-18
4.030850363000000129e+02,9.799999999999999439e-12,3.505954889177796475e-08,3.435835791394240347e-19
4.030934710999999879e+02,0.000000000000000000e+00,3.508086281611286047e-08,0.000000000000000000e+00
4.031018657999999846e+02,0.000000000000000000e+00,3.510207541162368074e-08,0.000000000000000000e+00
4.031102604999999812e+02,0.000000000000000000e+00,3.512328800713449439e-08,0.000000000000000000e+00
4.031186852000000158e+02,0.000000000000000000e+00,3.514457640974576125e-08,0.000000000000000000e+00
4.031270898999999872e+02,0.000000000000000000e+00,3.516581427428996667e-08,0.000000000000000000e+00
4.031355146999999874e+02,0.000000000000000000e+00,3.518710292959147725e-08,0.000000000000000000e+00
4.031439093999999841e+02,2.219999999999999830e-11,3.520831552510229752e-08,7.816246046572709396e-19
4.031523341000000187e+02,0.000000000000000000e+00,3.522960392771356438e-08,0.000000000000000000e+00
4.031607389000000126e+02,2.959999999999999989e-11,3.525084204494815909e-08,1.043424924530465573e-18
4.031691635999999903e+02,0.000000000000000000e+00,3.527213044755928037e-08,0.000000000000000000e+00
4.031775582999999870e+02,3.479999999999999873e-11,3.529334304307010064e-08,1.228208337898839421e-18
4.031859529999999836e+02,2.078999999999999684e-11,3.531455563858091430e-08,7.341896117260971351e-19
4.031943878000000154e+02,0.000000000000000000e+00,3.533586956291596222e-08,0.000000000000000000e+00
4.032027825000000121e+02,3.039999999999999971e-11,3.535708215842677587e-08,1.074855297616173911e-18
4.032112071999999898e+02,2.564999999999999996e-11,3.537837056103789715e-08,9.074552048906220078e-19
4.032196018999999865e+02,0.000000000000000000e+00,3.539958315654871742e-08,0.000000000000000000e+00
4.032280066999999804e+02,2.109000000000000162e-11,3.542082127378331214e-08,7.470251206640900859e-19
4.032364314000000149e+02,0.000000000000000000e+00,3.544210967639457900e-08,0.000000000000000000e+00
4.032448261000000116e+02,0.000000000000000000e+00,3.546332227190539265e-08,0.000000000000000000e+00
4.032532509000000118e+02,0.000000000000000000e+00,3.548461092720690985e-08,0.000000000000000000e+00
4.032616555999999832e+02,4.193999999999999941e-11,3.550584879175110864e-08,1.489115298326041511e-18
4.032700502999999799e+02,1.567999999999999781e-11,3.552706138726192891e-08,5.570643225522669277e-19
4.032784750000000145e+02,0.000000000000000000e+00,3.554834978987319577e-08,0.000000000000000000e+00
4.032868697999999767e+02,7.011000000000000398e-11,3.556956263807425977e-08,2.493782036555386500e-18
4.032952745000000050e+02,4.750000000000000561e-12,3.559080050261861076e-08,1.690563023874384175e-19
4.033036991999999827e+02,5.833000000000000692e-11,3.561208890522973204e-08,2.077253145842050702e-18
4.033120938999999794e+02,1.159000000000000050e-11,3.563330150074054569e-08,4.129899643935829365e-19
4.033204886999999985e+02,0.000000000000000000e+00,3.565451434894175527e-08,0.000000000000000000e+00
4.033288934000000268e+02,4.559999999999999957e-12,3.567575221348610626e-08,1.626814300934966355e-19
4.033373181000000045e+02,0.000000000000000000e+00,3.569704061609722754e-08,0.000000000000000000e+00
4.033457128000000012e+02,1.406000000000000108e-11,3.571825321160804119e-08,5.021986401552090904e-19
4.033541076000000203e+02,0.000000000000000000e+00,3.573946605980925077e-08,0.000000000000000000e+00
4.033625422999999728e+02,0.000000000000000000e+00,3.576077973145376380e-08,0.000000000000000000e+00
4.033709370000000263e+02,9.799999999999999439e-12,3.578199232696472304e-08,3.506635248042542599e-19
4.033793317000000229e+02,0.000000000000000000e+00,3.580320492247554331e-08,0.000000000000000000e+00
4.033877264999999852e+02,0.000000000000000000e+00,3.582441777067660731e-08,0.000000000000000000e+00
4.033961312000000135e+02,1.634000000000000186e-11,3.584565563522095168e-08,5.857180130795104135e-19
4.034045558999999912e+02,1.178000000000000029e-11,3.586694403783207296e-08,4.225126007656618345e-19
4.034129505999999878e+02,6.660000000000000298e-12,3.588815663334289323e-08,2.390151231780636970e-19
4.034213454000000070e+02,0.000000000000000000e+00,3.590936948154410281e-08,0.000000000000000000e+00
4.034297500999999784e+02,0.000000000000000000e+00,3.593060734608830822e-08,0.000000000000000000e+00
4.034381748000000130e+02,0.000000000000000000e+00,3.595189574869957508e-08,0.000000000000000000e+00
4.034465695999999753e+02,4.250000000000000672e-12,3.597310859690063907e-08,1.528857115368277346e-19
4.034549642999999719e+02,8.330000000000000250e-12,3.599432119241145273e-08,2.998326955327874072e-19
4.034633690000000001e+02,1.178000000000000029e-11,3.601555905695580372e-08,4.242632856909393552e-19
4.034717636999999968e+02,2.279999999999999978e-12,3.603677165246661737e-08,8.216383936762388329e-20
4.034801583999999934e+02,0.000000000000000000e+00,3.605798424797743765e-08,0.000000000000000000e+00
4.034885831999999937e+02,2.279999999999999978e-12,3.607927290327894823e-08,8.226074221947600021e-20
4.034969879000000219e+02,2.897999999999999647e-11,3.610051076782329922e-08,1.046192802051519024e-18
4.035053826000000186e+02,0.000000000000000000e+00,3.612172336333411949e-08,0.000000000000000000e+00
4.035137773999999808e+02,6.660000000000000298e-12,3.614293621153518349e-08,2.407119551688243141e-19
4.035221720999999775e+02,0.000000000000000000e+00,3.616414880704600376e-08,0.000000000000000000e+00
4.035305667999999741e+02,4.679999999999999607e-11,3.618536140255681741e-08,1.693474913639658819e-18
4.035389715000000024e+02,6.660000000000000298e-12,3.620659926710116179e-08,2.411359511188937459e-19
4.035473963000000026e+02,1.350000000000000023e-11,3.622788792240267899e-08,4.890764869524361818e-19
4.035557909999999993e+02,0.000000000000000000e+00,3.624910051791349264e-08,0.000000000000000000e+00
4.035641856999999959e+02,1.781999999999999960e-11,3.627031311342431291e-08,6.463369796812212862e-19
4.035725904000000241e+02,0.000000000000000000e+00,3.629155097796866391e-08,0.000000000000000000e+00
4.035809851999999864e+02,1.548000000000000109e-11,3.631276382616972790e-08,5.621215840291074024e-19
4.035893798999999831e+02,1.887000000000000179e-11,3.633397642168054817e-08,6.856221350771120220e-19
4.035977745999999797e+02,3.058999999999999466e-11,3.635518901719136183e-08,1.112105232035883607e-18
4.036061793000000080e+02,1.548000000000000109e-11,3.637642688173570621e-08,5.631070881292687583e-19
4.036145741000000271e+02,0.000000000000000000e+00,3.639763972993692240e-08,0.000000000000000000e+00
4.036229688000000237e+02,0.000000000000000000e+00,3.641885232544773605e-08,0.000000000000000000e+00
4.036313635000000204e+02,3.995999999999999694e-11,3.644006492095855633e-08,1.456144994241503829e-18
4.036397681999999918e+02,1.478999999999999817e-11,3.646130278550276174e-08,5.392626681975857333e-19
4.036481630000000109e+02,2.039999999999999789e-12,3.648251563370396470e-08,7.442433189275607498e-20
4.036565577000000076e+02,0.000000000000000000e+00,3.650372822921478497e-08,0.000000000000000000e+00
4.036649524000000042e+02,0.000000000000000000e+00,3.652494082472560524e-08,0.000000000000000000e+00
4.036733471000000009e+02,0.000000000000000000e+00,3.654615342023641889e-08,0.000000000000000000e+00
4.036817518999999947e+02,6.660000000000000298e-12,3.656739153747102023e-08,2.435388276395570171e-19
4.036901465999999914e+02,0.000000000000000000e+00,3.658860413298183388e-08,0.000000000000000000e+00
4.036985412999999880e+02,0.000000000000000000e+00,3.660981672849264754e-08,0.000000000000000000e+00
4.037069361000000072e+02,0.000000000000000000e+00,3.663102957669386373e-08,0.000000000000000000e+00
4.037153407999999786e+02,0.000000000000000000e+00,3.665226744123806252e-08,0.000000000000000000e+00
4.037237354999999752e+02,3.039999999999999971e-11,3.667348003674888280e-08,1.114873793117165932e-18
4.037321301999999719e+02,7.399999999999999972e-12,3.669469263225970307e-08,2.715407254787218038e-19
4.037405249999999910e+02,1.565999999999999749e-11,3.671590548046090603e-08,5.749710798240176584e-19
4.037489297000000192e+02,0.000000000000000000e+00,3.673714334500525702e-08,0.000000000000000000e+00
4.037573244000000159e+02,1.781999999999999960e-11,3.675835594051607729e-08,6.550339028599964481e-19
4.037657191000000125e+02,0.000000000000000000e+00,3.677956853602689095e-08,0.000000000000000000e+00
4.037741138999999748e+02,0.000000000000000000e+00,3.680078138422795494e-08,0.000000000000000000e+00
4.037825186000000031e+02,8.330000000000000250e-12,3.682201924877230594e-08,3.067274203422733021e-19
4.037909132999999997e+02,2.091000000000000198e-11,3.684323184428311959e-08,7.703919778639601013e-19
4.037993081000000188e+02,5.219000000000000279e-11,3.686444469248433578e-08,1.923955368500757534e-18
