image_index,image datetime,area_px,intensity_sum,mean_intensity,centroid_row,centroid_col,w_centroid_row,w_centroid_col,peak_intensity,peak thresh
103,2024-11-01 14:33:38.552750,5319.0,11982380.309570312,2252.7505752153247,308.0449332581312,222.15416431660086,308.90525177819734,220.94846857458583,4455.28515625,1639.0078135406723
103,2024-11-01 14:33:38.552750,1226.0,2317093.2919921875,1889.9619021143453,285.15823817292005,351.83686786296903,284.82346915005286,352.0388277101612,3331.0380859375,1225.4204295754785
103,2024-11-01 14:33:38.552750,1201.0,1983985.6669921875,1651.944768519723,297.1465445462115,413.25728559533724,297.31740992398437,414.48629040098336,3085.3994140625,1135.0550122360082
104,2024-11-01 14:33:58.279050,5370.0,11743820.791748047,2186.9312461355767,308.0135940409683,222.30689013035382,308.75673910685657,221.34349732758625,4329.67333984375,1592.7978087166111
104,2024-11-01 14:33:58.279050,1197.0,2249003.154296875,1878.866461400898,284.6357560568087,352.3299916457811,284.4341568169505,352.62182099966225,3290.9453125,1210.6711224882777
105,2024-11-01 14:35:34.738075,5430.0,11245011.922363281,2070.904589753827,307.8171270718232,223.50147329650093,308.87545099532576,221.608834544415,4138.865234375,1522.6034295057857
105,2024-11-01 14:35:34.738075,1198.0,2045500.2666015625,1707.4292709528902,284.02921535893154,353.3739565943239,283.81781948405,353.68422930012406,3003.3095703125,1104.855846391407
106,2024-11-01 14:37:11.441370,5263.0,10688818.864257812,2030.9365123043535,309.2116663499905,222.31939958198745,311.1453187098969,219.9799146095725,3745.5546875,1377.9125653145763
107,2024-11-01 14:38:48.146675,5057.0,9875364.732177734,1952.8109021510252,309.80996638323114,220.9268340913585,310.9193799724022,219.200515056639,3430.13916015625,1261.8776773785619
107,2024-11-01 14:38:48.146675,1318.0,2209284.3603515625,1676.240030615753,282.891502276176,350.2814871016692,282.89499548355985,350.45516945347987,3065.6171875,1127.7775377830687
108,2024-11-01 14:40:24.850970,4800.0,8947478.32446289,1864.0579842631023,310.46541666666667,220.40916666666666,311.5130144193712,218.91871719427968,3372.10546875,1240.5282754149146
109,2024-11-01 14:42:01.554140,5256.0,9459343.309326172,1799.7228518504894,308.64307458143077,223.507800608828,309.33427022812776,221.94191459665677,3386.34765625,1245.7676833934736
110,2024-11-01 14:43:38.259435,5402.0,10533922.052001953,1950.0040821921423,309.09366901147723,223.06071825249907,310.15526128662634,221.05553699642635,4291.8173828125,1578.8713803989447
111,2024-11-01 14:45:14.931730,5590.0,11165669.772949219,1997.436453121506,308.9483005366726,222.44651162790697,308.7547978537517,222.0634262141685,4499.107421875,1655.1291241296638
112,2024-11-01 14:46:51.602910,5772.0,10876877.315673828,1884.42087936137,307.96153846153845,225.84026334026333,306.27207105562366,226.78244498462254,3875.97265625,1425.890654777041
