time,mode,thresh_area,thresho_tot,exposure,shutter_angle
2024-07-10 04:29:58.930755,3270,9611,35758960.0,2000,1.669921875
2024-07-10 04:31:30.643050,3280,10768,40033872.0,2000,1.669921875
2024-07-10 04:33:02.354210,3284,10468,38933496.0,2000,1.93359375
2024-07-10 04:34:34.674950,3276,10117,37636912.0,2000,1.93359375
2024-07-10 04:36:05.779665,3286,10368,38618056.0,2000,1.669921875
2024-07-10 04:37:37.490950,3275,9979,37080860.0,2000,1.93359375
2024-07-10 04:39:09.204110,3272,9675,35952020.0,2000,1.845703125
2024-07-10 04:40:40.916405,3288,10068,37428236.0,2000,1.669921875
2024-07-10 04:42:12.627565,3275,8787,32648496.0,2000,1.669921875
2024-07-10 04:43:44.340850,3290,8793,32653616.0,2000,1.669921875
2024-07-10 04:45:16.840200,3285,8228,30533496.0,2000,1.669921875
2024-07-10 04:46:48.503050,3283,8747,32459502.0,2000,1.669921875
2024-07-10 04:48:20.184650,3288,9480,35214312.0,2000,1.669921875
2024-07-10 04:49:51.986760,3276,9780,36353196.0,2000,1.669921875
2024-07-10 04:51:23.954920,3289,9712,36082340.0,2000,1.669921875
2024-07-10 04:52:55.923205,3275,9753,36228844.0,2000,1.669921875
2024-07-10 04:54:27.923375,3278,9593,35596680.0,2000,1.669921875
2024-07-10 04:55:59.891660,3274,9741,36187456.0,2000,1.669921875
2024-07-10 04:57:31.891820,3272,9652,35863080.0,2000,1.845703125
2024-07-10 04:59:03.892115,3283,9858,36645968.0,2000,1.93359375
2024-07-10 05:00:35.892275,3262,9607,35713412.0,2000,1.93359375
2024-07-10 05:02:07.892445,3289,9340,34702352.0,2000,1.93359375
2024-07-10 05:03:39.892730,3278,8964,33279170.0,2000,1.93359375
2024-07-10 05:05:11.892890,3277,7642,28338112.0,2000,1.93359375
2024-07-10 05:06:43.893185,3304,6629,24565666.0,2000,1.669921875
2024-07-10 05:08:15.893345,3273,6529,24195370.0,2000,1.669921875
2024-07-10 05:09:47.893505,3286,6349,23513814.0,2000,1.669921875
2024-07-10 05:11:19.893800,3290,5940,21989460.0,2000,1.669921875
2024-07-10 05:12:51.893960,3285,6688,24797002.0,2000,1.669921875
2024-07-10 05:14:23.894245,3291,6442,23899724.0,2000,1.669921875
2024-07-10 05:15:56.534150,3274,6328,23485196.0,2000,1.669921875
2024-07-10 05:17:28.341575,3288,6575,24379896.0,2000,1.58203125
2024-07-10 05:19:00.597995,3272,7126,26422366.0,2000,1.669921875
2024-07-10 05:20:32.854155,3274,5806,21535344.0,2000,1.494140625
2024-07-10 05:22:05.114315,3295,6514,24158248.0,2000,1.669921875
2024-07-10 05:23:37.366610,3293,7245,26860726.0,2000,1.845703125
2024-07-10 05:25:09.622770,3296,6817,25265182.0,2000,1.669921875
2024-07-10 05:26:41.879065,3295,7110,26344514.0,2000,1.669921875
2024-07-10 05:28:14.135225,3275,7279,26947320.0,2000,1.669921875
2024-07-10 05:29:46.391520,3272,7010,25954498.0,2000,1.669921875
2024-07-10 05:31:18.647805,3297,6117,22647184.0,2000,1.669921875
2024-07-10 05:32:50.903965,3262,6749,25015274.0,2000,1.669921875
2024-07-10 05:34:23.160135,3289,7314,27124770.0,2000,1.669921875
2024-07-10 05:35:55.416295,3289,6923,25669738.0,2000,1.669921875
2024-07-10 05:37:27.670590,3281,6962,25808272.0,2000,1.669921875
2024-07-10 05:38:59.926875,3282,6510,24128726.0,2000,1.669921875
2024-07-10 05:40:32.183045,3288,6909,25643752.0,2000,1.669921875
2024-07-10 05:42:04.439330,3269,8171,30307652.0,2000,1.669921875
2024-07-10 05:49:00.823320,3304,11904,44203116.0,2000,1.669921875
2024-07-10 05:50:33.367480,3303,10006,37118492.0,2000,1.669921875
2024-07-10 05:52:05.912775,3296,9947,36892416.0,2000,1.669921875
2024-07-10 05:53:38.455935,3285,10025,37252704.0,2000,1.669921875
2024-07-10 06:08:34.905355,3365,16216,60434256.0,2000,1.669921875
2024-07-10 06:10:07.450105,3347,14296,53205208.0,2000,1.669921875
2024-07-10 06:11:39.995615,3320,13715,51036672.0,2000,1.669921875
2024-07-10 06:13:12.538900,3333,12420,46168084.0,2000,1.669921875
2024-07-10 06:14:45.830700,3308,12405,46113172.0,2000,1.669921875
2024-07-10 06:16:17.628355,3305,12477,46384364.0,2000,1.669921875
2024-07-10 06:17:50.171525,3312,12410,46106296.0,2000,1.669921875
2024-07-10 06:19:22.715810,3297,11563,42941108.0,2000,1.669921875
2024-07-10 06:20:55.261095,3305,12459,46319944.0,2000,1.669921875
2024-07-10 06:22:27.804265,3309,12031,44685452.0,2000,1.669921875
2024-07-10 06:24:00.348425,3276,10921,40536360.0,2000,1.669921875
2024-07-10 06:25:32.890720,3275,11203,41581696.0,2000,1.669921875
2024-07-10 06:27:05.434880,3284,10919,40537264.0,2000,1.669921875
2024-07-10 06:28:37.979175,3292,10306,38309808.0,2000,1.93359375
2024-07-10 06:30:10.523460,3283,9714,36072856.0,2000,1.845703125
