filter2_file,flare_tot_count,flare_tot_area,plage_tot_count,plage_tot_area,qs_threshold,qs_smpl1,qs_smpl2
2024-06-01T08:36:07.284,3636465.6006307174,224,1003371996.4644282,95542,3916.162189781344,3725.520244090349,3980.350752175136
2024-06-01T08:37:31.667,4481190.742586354,273,990279605.1265515,93905,3953.071461761381,3837.3602258750943,3973.0323122114137
2024-06-01T08:38:56.512,9097071.646955093,553,987346796.7982286,93496,3950.5443790113095,3814.697104592605,3990.960514789926
2024-06-01T08:40:20.435,16020633.710511964,964,1014028335.8844565,96414,3911.48866258473,3771.163574507459,3960.351874788047
2024-06-01T08:41:44.821,15639084.892525341,932,993344317.4357622,93531,3966.4451991955466,3798.0144808081495,4020.1922372833897
2024-06-01T08:46:29.783,257869411.75141436,10486,948558614.7387018,88242,3960.374669951702,3814.674196204019,3926.840359991289
2024-06-01T08:47:56.559,206031400.86918727,8915,998469092.3982239,91688,4010.0061942373723,3784.3558821160714,4029.305565912321
2024-06-01T08:49:22.904,181391048.82012004,8476,999140108.2865819,93325,3925.4704587560573,3704.273075139371,3988.588849137962
2024-06-01T08:50:53.836,156534107.34992334,7645,961756715.2029545,88890,3999.559099369104,3901.429820086846,3914.258878471006
2024-06-01T08:52:20.152,157802465.58770543,7839,981746399.8098679,90974,3961.2179235619174,3809.5914574401004,3934.091358820375
2024-06-01T08:53:51.114,136986247.81236017,7022,969932322.1828125,89331,3994.0182694563814,3862.4725862584287,3883.8928715794787
2024-06-01T08:55:17.431,136845332.62991622,6961,975262503.3329531,89505,4002.5845008505444,3903.0355013109897,3922.2192798136202
2024-06-01T08:56:48.362,130069391.53537995,6835,983167543.9663017,91285,3946.374119145654,3840.9900601425916,3942.906862616991
2024-06-01T08:58:19.275,118798700.087188,6358,983296329.7239664,91382,3946.54331994578,3891.818345761452,3891.2600377451504
2024-06-01T08:59:50.191,106638846.69307944,5808,1001245519.2448424,93297,3928.082672640338,3824.6079648225996,3952.6198916266194
2024-06-01T09:01:21.131,86610780.07482913,4714,986767074.3936568,91407,3971.074093353445,3914.476678974902,3896.5634173283743
2024-06-01T09:02:52.437,76094499.38863824,4165,1003201765.6187856,93412,3955.197833708308,3793.526325581011,3992.33957364688
2024-06-01T09:04:22.956,69009781.92024584,3764,1020577488.5634892,95081,3967.445500048376,3792.7121355686913,3980.502938998775
2024-06-01T09:05:53.867,76457528.3355914,4106,1021160914.7554748,94979,3961.1956757166413,3795.497999252785,4017.5734385405085
2024-06-01T09:07:24.780,73409682.95083345,4041,1045388522.8759128,98293,3898.9615982243336,3732.2546571468138,3929.146019820455
2024-06-01T09:08:55.725,67880427.60819642,3745,1039071988.8702731,97905,3900.935285091456,3787.990487285036,3945.7235852533804
2024-06-01T09:10:26.637,60532108.94637161,3339,1038858561.9607507,96963,3942.765827120847,3766.349399536141,3975.278446416792
2024-06-01T09:11:57.549,59460151.63563441,3276,1017378721.4672935,94914,3953.316940787962,3740.7916656684297,3958.68193410441
2024-06-01T09:13:28.461,58817718.78064724,3242,1025975869.2241023,95943,3936.680613416156,3770.4856586874066,3937.871503361531
2024-06-01T09:14:59.375,52785219.6294521,2958,1032458041.4943765,96483,3940.851467496866,3695.8639766876604,3955.075607892626
2024-06-01T09:16:30.126,38402180.17536629,2086,967181826.918327,87540,4160.536419036788,3684.5297139899853,4032.523807361529
2024-06-01T09:18:00.879,34980661.33638354,1906,972652158.8386639,88213,4167.706395004939,3567.8007572426245,4002.8755948451744
2024-06-01T09:19:31.631,24560110.262341034,1326,919619891.0350095,81813,4310.795702442981,3573.836245810834,4104.9990224195835
2024-06-01T09:21:02.382,26128010.51714571,1427,945741543.0586516,84926,4246.914759494869,3632.522151582457,4059.6830903908813
2024-06-01T09:22:33.167,28026121.469279137,1570,971908329.6733897,88580,4149.859250907496,3570.680838144991,3992.7992557463617
2024-06-01T09:24:03.920,28878099.667485975,1646,1006426248.202046,92842,4064.2046010143363,3662.2694109789186,4041.0194723510244
2024-06-01T09:25:34.639,24455286.771637417,1394,987062258.3093309,90508,4104.803312865496,3675.0682949284883,3971.137735962363
2024-06-01T09:27:05.359,28920448.36873106,1661,1014895993.2588146,94191,4013.979356096928,3631.2848355868546,3926.4632202056237
2024-06-01T09:28:36.806,21969130.609653737,1266,989838108.8663603,91081,4084.351542238785,3694.7532435675826,4095.023318183021
2024-06-01T09:30:06.800,22006460.08504515,1265,1003315967.467976,92481,4080.1535340017085,3562.1669763415416,3939.7077256878974
2024-06-01T09:31:37.520,17932967.369811073,1024,975954459.6773236,88719,4155.515918537306,3611.3169882125576,3969.3839033083013
2024-06-01T09:33:08.241,12211351.249018222,696,963076198.7905679,86897,4222.810277310144,3559.752862774179,4016.9053995145246
2024-06-01T09:34:38.961,5383652.601633951,300,916241978.2422227,81071,4376.716667973208,3557.058845962372,4150.309807762091
2024-06-01T09:36:09.681,959240.5575065706,53,875577020.8638294,76542,4482.135912256558,3540.6852844524765,4248.935871170192
2024-06-01T09:37:40.402,578256.6014482013,33,934369496.5672032,82905,4355.275345741485,3597.4528156106953,4026.7303801140233
2024-06-01T09:39:11.122,0.0,0,868320434.8265009,75596,4520.978069909771,3513.946834017813,4236.429516145308
2024-06-01T09:40:41.809,465978.79709132283,26,894191891.7792721,78612,4450.612335354309,3547.8727999572648,4099.08856296882
2024-06-01T09:42:12.497,0.0,0,817445646.5344892,70822,4607.781374986902,3558.39451420846,4391.6553486172015
2024-06-01T09:43:43.153,0.0,0,852573200.571369,74479,4518.477126702088,3503.9722679021193,4334.0723370028545
2024-06-01T09:45:13.809,0.0,0,828503524.2562141,72112,4564.318477263343,3499.624113271878,4423.072540019543
2024-06-01T09:46:44.241,0.0,0,832005931.8171734,72819,4518.1938234468535,3557.4223769321284,4321.63201157989
2024-06-01T09:48:14.674,239194.48875090203,14,936204432.1248453,84552,4254.189508763876,3536.3435019618255,4065.0353696893235
2024-06-01T09:49:45.106,0.0,0,910461767.046726,81199,4327.436229360623,3519.7486555335304,4198.6906137654805
2024-06-01T09:51:15.538,606974.3542137686,36,963674924.1789659,87903,4186.280763220879,3517.4400266845046,3973.2162238041537
2024-06-01T09:52:45.970,33755.593743790116,2,958406751.0458021,87093,4208.099062198779,3506.6379549218723,4017.2456223110275
2024-06-01T09:54:16.402,1384795.589217364,81,1001518640.1571097,92135,4105.826152352068,3500.089408972727,3942.401587726248
2024-06-01T09:55:46.835,367517.56340892473,22,986919289.4569725,90219,4153.333139332577,3494.379223188704,3916.7385502133898
2024-06-01T09:57:17.267,0.0,0,953692839.6322529,86374,4239.483533018361,3591.1601834424678,3846.6757630636343
2024-06-01T09:58:47.700,0.0,0,939869397.0870835,84664,4276.5804344942335,3566.9203930582516,3947.3034692500723
2024-06-01T10:00:18.131,0.0,0,960385604.9264314,87493,4210.342582345157,3519.446260668698,3922.2131860710115
2024-06-01T10:01:48.564,0.0,0,943310428.5629046,85399,4255.903763580232,3625.730413834385,3882.251780244469
2024-06-01T10:03:18.997,0.0,0,929118690.6177884,83773,4292.520860720559,3562.600771614648,3913.9583399912317
2024-06-01T10:04:49.460,0.0,0,911885956.362463,81498,4367.5492611949885,3589.2648317431785,3980.2870318025957
2024-06-01T10:06:19.892,0.0,0,912574095.9226567,81965,4335.569789895131,3675.0186553787903,3919.859225113678
2024-06-01T10:07:50.325,0.0,0,849539403.4455706,74557,4501.9747111151255,3506.0795192096207,4183.360794160104
2024-06-01T10:09:20.757,0.0,0,860431207.8142247,75744,4483.8347543615855,3604.01863467972,4099.547806244671
2024-06-01T10:10:51.189,0.0,0,826755439.9968815,71994,4574.967767807595,3621.2824582538374,4150.341968848987
2024-06-01T10:12:21.622,0.0,0,886208326.4817291,79079,4379.688471998928,3541.7146479238786,4044.054324689798
2024-06-01T10:13:52.534,0.0,0,954709353.010187,86876,4216.322850900858,3523.219650268326,3962.9615513593435
2024-06-01T10:15:22.423,0.0,0,1004266001.5872221,93389,4055.335213756686,3534.746400685135,3886.9497381928713
2024-06-01T10:16:52.599,113895.06085896857,7,1003892607.8708991,93375,4058.841322140226,3480.2268433687536,4036.845640970092
2024-06-01T10:18:22.774,3131346.3588351393,197,1041701577.1171389,98670,3923.898275110825,3533.1455322599854,3966.563335222248
2024-06-01T10:19:52.951,0.0,0,961727847.4819542,88260,4148.515589009353,3521.147731430962,4128.2003307104615
