Wavlength,Inband,Outband
402.9924843,0,0.0000016
403.0009191,0.0000074,0.0000019
403.0093138,0,0.0000019
403.0177385,0,0.0000019
403.0261332,0.0000136,0.0000019
403.034568,0.0000161,0.000002
403.0429627,0,0.000002
403.0513874,0.0000049,0.000002
403.0598221,0.0000012,0.000002
403.0682169,0,0.0000019
403.0766416,0.000016,0.000002
403.0850363,0.0000049,0.000002
403.0934711,0,0.0000019
403.1018658,0,0.000002
403.1102605,0,0.0000018
403.1186852,0,0.000002
403.1270899,0,0.000002
403.1355147,0,0.000002
403.1439094,0.0000111,0.000002
403.1523341,0,0.0000019
403.1607389,0.0000148,0.000002
403.1691636,0,0.0000019
403.1775583,0.0000174,0.000002
403.185953,0.0000099,0.0000021
403.1943878,0,0.0000018
403.2027825,0.000016,0.0000019
403.2112072,0.0000135,0.0000019
403.2196019,0,0.000002
403.2280067,0.0000111,0.0000019
403.2364314,0,0.000002
403.2448261,0,0.0000019
403.2532509,0,0.0000021
403.2616556,0.0000233,0.0000018
403.2700503,0.0000098,0.0000016
403.278475,0,0.0000019
403.2868698,0.0000369,0.0000019
403.2952745,0.0000025,0.0000019
403.3036992,0.0000307,0.0000019
403.3120939,0.0000061,0.0000019
403.3204887,0,0.0000019
403.3288934,0.0000024,0.0000019
403.3373181,0,0.0000018
403.3457128,0.0000074,0.0000019
403.3541076,0,0.0000018
403.3625423,0,0.0000019
403.370937,0.0000049,0.000002
403.3793317,0,0.0000019
403.3877265,0,0.0000019
403.3961312,0.0000086,0.0000019
403.4045559,0.0000062,0.0000019
403.4129506,0.0000037,0.0000018
403.4213454,0,0.0000018
403.4297501,0,0.000002
403.4381748,0,0.0000018
403.4465696,0.0000025,0.0000017
403.4549643,0.0000049,0.0000017
403.463369,0.0000062,0.0000019
403.4717637,0.0000012,0.0000019
403.4801584,0,0.0000019
403.4885832,0.0000012,0.0000019
403.4969879,0.0000161,0.0000018
403.5053826,0,0.0000018
403.5137774,0.0000037,0.0000018
403.5221721,0,0.0000019
403.5305668,0.000026,0.0000018
403.5389715,0.0000037,0.0000018
403.5473963,0.0000075,0.0000018
403.555791,0,0.0000018
403.5641857,0.0000099,0.0000018
403.5725904,0,0.0000018
403.5809852,0.0000086,0.0000018
403.5893799,0.0000111,0.0000017
403.5977746,0.0000161,0.0000019
403.6061793,0.0000086,0.0000018
403.6145741,0,0.0000017
403.6229688,0,0.0000018
403.6313635,0.0000222,0.0000018
403.6397682,0.0000087,0.0000017
403.648163,0.0000012,0.0000017
403.6565577,0,0.0000018
403.6649524,0,0.0000019
403.6733471,0,0.0000017
403.6817519,0.0000037,0.0000018
403.6901466,0,0.0000018
403.6985413,0,0.0000018
403.7069361,0,0.0000018
403.7153408,0,0.0000019
403.7237355,0.000016,0.0000019
403.7321302,0.0000037,0.000002
403.740525,0.0000087,0.0000018
403.7489297,0,0.0000018
403.7573244,0.0000099,0.0000018
403.7657191,0,0.0000017
403.7741139,0,0.0000018
403.7825186,0.0000049,0.0000017
403.7909133,0.0000123,0.0000017
403.7993081,0.0000307,0.0000017
403.8076728,0,0.0000018
403.8160675,0.0000123,0.0000017
403.8244722,0,0.0000017
403.8328669,0.0000025,0.0000017
403.8412617,0.0000061,0.0000017
403.8496564,0.0000061,0.0000017
403.8580611,0,0.0000018
403.8664258,0.0000135,0.0000018
403.8748206,0,0.0000018
403.8832153,0.0000087,0.0000017
403.89161,0.0000298,0.0000018
403.9000148,0,0.0000018
403.9084095,0.0000062,0.0000016
403.9167742,0.0000173,0.0000018
403.9251689,0.0000198,0.0000016
403.9335737,0.0000025,0.0000016
403.9419684,0,0.0000016
403.9503331,0.0000161,0.0000016
403.9587278,0.0000222,0.0000017
403.9671226,0,0.0000016
403.9755273,0,0.0000018
403.983892,0.0000222,0.0000017
403.9922867,0.0000025,0.0000017
404.0006815,0,0.0000016
404.0090862,0.0000111,0.0000016
404.0174509,0.0000086,0.0000016
404.0258456,0,0.0000016
404.0342404,0.0000098,0.0000016
404.0426051,0,0.0000016
404.0510098,0.0000049,0.0000016
404.0594046,0.0000111,0.0000017
404.0677993,0,0.0000016
404.076164,0,0.0000016
404.0845687,0.0000075,0.0000017
404.0929334,0.0000099,0.0000015
404.1013282,0,0.0000017
404.1097229,0.000005,0.0000017
404.1180876,0,0.0000017
404.1264924,0.0000198,0.0000016
404.1348871,0.000005,0.0000016
404.1432518,0.0000086,0.0000016
404.1516465,0.0000112,0.0000016
404.1600112,0.0000099,0.0000016
404.168416,0.0000149,0.0000016
404.1768107,0,0.0000016
404.1851754,0,0.0000017
404.1935702,0,0.0000017
404.2019349,0.0000174,0.0000016
404.2103396,0.0000111,0.0000016
404.2187043,0.0000162,0.0000019
404.2270991,0,0.0000017
404.2354638,0.000005,0.0000017
404.2438685,0,0.0000017
404.2522332,0.0000099,0.0000016
404.260628,0.0000186,0.0000016
404.2689927,0.0000075,0.0000016
404.2773874,0.0000037,0.0000016
404.2857621,0.0000049,0.0000017
404.2941569,0,0.0000015
404.3025216,0.0000185,0.0000016
404.3109163,0.000005,0.0000016
404.319281,0.0000087,0.0000017
404.3276858,0.0000124,0.0000015
404.3360505,0.0000309,0.0000016
404.3444452,0.0000062,0.0000015
404.3528099,0,0.0000015
404.3611747,0.0000025,0.0000017
404.3695794,0,0.0000015
404.3779441,0.0000062,0.0000016
404.3863389,0,0.0000014
404.3947036,0.0000037,0.0000015
404.4030683,0.0000209,0.0000016
404.411473,0.0000136,0.0000016
404.4198377,0,0.0000016
404.4282325,0,0.0000016
404.4365972,0,0.0000015
404.4449619,0.0000037,0.0000016
404.4533667,0,0.0000016
404.4617314,0.0000037,0.0000015
404.4700961,0.0000099,0.0000015
404.4784908,0.0000074,0.0000016
404.4868556,0,0.0000016
404.4952303,0.0000062,0.0000015
404.503625,0.000011,0.0000014
404.5119897,0,0.0000016
404.5203545,0.0000197,0.0000015
404.5287192,0.0000024,0.0000015
404.5371239,0.0000086,0.0000014
404.5454886,0.0000221,0.0000015
404.5538534,0.0000135,0.0000015
404.5622181,0.0000086,0.0000015
404.5706128,0,0.0000015
404.5789875,0.0000012,0.0000014
404.5873523,0.0000025,0.0000015
404.595717,0.000011,0.0000015
404.6041117,0.0000099,0.0000015
404.6124764,0.0000309,0.0000014
404.6208512,0.0000049,0.0000015
404.6292159,0,0.0000015
404.6375806,0.0000161,0.0000015
404.6459753,0,0.0000015
404.6543401,0.0000037,0.0000015
404.6627048,0,0.0000015
404.6710795,0,0.0000015
404.6794442,0,0.0000015
404.687809,0.0000025,0.0000014
404.6961737,0,0.0000015
404.7045684,0.0000012,0.0000015
404.7129431,0.000021,0.0000015
404.7213079,0,0.0000015
404.7296726,0,0.0000016
404.7380373,0,0.0000015
404.746402,0.0000074,0.0000015
404.7547768,0.0000198,0.0000015
404.7631415,0.0000123,0.0000014
404.7715062,0,0.0000014
404.7798709,0.0000049,0.0000015
404.7882357,0,0.0000013
404.7966004,0.0000099,0.0000014
404.8050051,0,0.0000014
404.8133698,0,0.0000012
404.8217346,0.0000086,0.0000015
404.8300993,0.0000197,0.0000015
404.838464,0,0.0000013
404.8468387,0.0000147,0.0000014
404.8552035,0,0.0000014
404.8635682,0,0.0000014
404.8719329,0,0.0000015
404.8802976,0.0000184,0.0000015
404.8886724,0,0.0000013
404.8970371,0,0.0000014
404.9053718,0.0000012,0.0000014
404.9137365,0.0000037,0.0000014
404.9221013,0.0000025,0.0000013
404.930466,0.0000123,0.0000015
404.9388407,0,0.0000014
404.9472054,0.0000099,0.0000014
404.9555702,0,0.0000014
404.9639349,0,0.0000014
404.9722996,0.0000158,0.0000014
404.9806643,0.0000086,0.0000014
404.9890391,0.0000122,0.0000014
404.9974038,0.0000098,0.0000013
405.0057385,0.0000159,0.0000013
405.0141032,0,0.0000012
405.022468,0.0000146,0.0000014
405.0308327,0,0.0000014
405.0392074,0,0.0000013
405.0475721,0,0.0000014
405.0559069,0.0000049,0.0000013
405.0642716,0.0000195,0.0000013
405.0726363,0.0000135,0.0000014
405.081011,0.0000012,0.0000013
405.0893758,0.0000012,0.0000014
405.0977105,0,0.0000013
405.1060752,0,0.0000014
405.1144399,0.0000184,0.0000014
405.1228047,0.0000085,0.0000014
405.1311794,0,0.0000014
405.1395141,0.0000208,0.0000013
405.1478788,0,0.0000012
405.1562436,0.0000122,0.0000013
405.1646083,0,0.0000013
405.172943,0,0.0000013
405.1813177,0.0000048,0.0000013
405.1896825,0.0000048,0.0000013
405.1980172,0,0.0000014
405.2063819,0.0000219,0.0000014
405.2147466,0,0.0000014
405.2230813,0.0000048,0.0000014
405.2314561,0,0.0000013
405.2398208,0.0000037,0.0000013
405.2481555,0,0.0000014
405.2565203,0.0000171,0.0000014
405.264885,0,0.0000012
405.2732197,0.0000085,0.0000013
405.2815944,0.0000098,0.0000013
405.2899592,0,0.0000013
405.2982939,0,0.0000013
405.3066586,0,0.0000013
405.3149933,0.0000208,0.0000013
405.323358,0.0000097,0.0000012
405.3317328,0.0000171,0.0000012
405.3400675,0.0000086,0.0000013
405.3484322,0.0000134,0.0000013
405.3567669,0,0.0000013
405.3651317,0,0.0000012
405.3734964,0.0000074,0.0000013
405.3818311,0.0000183,0.0000013
405.3902059,0.0000086,0.0000012
405.3985406,0.0000147,0.0000012
405.4069053,0,0.0000012
405.41524,0,0.0000013
405.4236047,0,0.0000012
405.4319395,0,0.0000012
405.4403142,0,0.0000012
405.4486489,0,0.0000013
405.4570136,0.0000086,0.0000012
405.4653484,0,0.0000012
405.4737131,0.0000024,0.0000012
405.4820478,0,0.0000011
405.4904125,0.0000049,0.0000013
405.4987573,0.0000086,0.0000013
405.507092,0.0000073,0.0000013
405.5154567,0.0000024,0.0000011
405.5237914,0.0000012,0.0000013
405.5321562,0,0.0000012
405.5404909,0,0.0000012
405.5488356,0.0000122,0.0000011
405.5572003,0.0000049,0.0000011
405.5655351,0.0000086,0.0000012
405.5738998,0,0.0000012
405.5822345,0.000011,0.0000013
405.5905692,0.0000122,0.0000012
405.598934,0,0.0000011
405.6072787,0,0.0000013
405.6156134,0,0.0000011
405.6239781,0.0000037,0.0000014
405.6323128,0.0000061,0.0000018
405.6406476,0,0.0000012
405.6490123,0,0.0000012
405.657347,0,0.0000012
405.6656917,0.0000257,0.0000012
405.6740565,0.0000159,0.0000012
405.6823912,0.0000135,0.0000009
405.6907259,0,0.0000012
405.6990606,0,0.0000012
405.7074254,0.0000067,0.0000012
