#time,exposure,region_1,region_2,region_3,region_4,region_5,region_6
2024-11-13 15:14:06.615,2.900786,1.4673541e+07,2.7714544e+07,3.229222e+06,3.797298e+06,3.33251e+06,3.217269e+06
2024-11-13 15:14:18.622,2.9007829999999997,1.4612551e+07,2.771524e+07,3.233405e+06,3.803028e+06,3.332188e+06,3.214959e+06
2024-11-13 15:14:30.625,2.900785,1.4561521e+07,2.772456e+07,3.229941e+06,3.799668e+06,3.331553e+06,3.215675e+06
2024-11-13 15:14:42.622,2.900787,1.4528259e+07,2.7712512e+07,3.224269e+06,3.795909e+06,3.33243e+06,3.214999e+06
2024-11-13 15:14:54.623,2.900785,1.4493988e+07,2.7717286e+07,3.231028e+06,3.791568e+06,3.33212e+06,3.214276e+06
2024-11-13 15:15:06.616,2.900786,1.444992e+07,2.7695344e+07,3.232186e+06,3.789092e+06,3.329995e+06,3.208984e+06
2024-11-13 15:15:18.622,2.9007870000000002,1.4410306e+07,2.768574e+07,3.232658e+06,3.791474e+06,3.327163e+06,3.213796e+06
2024-11-13 15:15:30.625,2.9007870000000002,1.4370831e+07,2.7671484e+07,3.22818e+06,3.786644e+06,3.32941e+06,3.214818e+06
2024-11-13 15:15:42.622,2.9007870000000002,1.4345639e+07,2.769565e+07,3.227772e+06,3.788708e+06,3.328512e+06,3.221094e+06
2024-11-13 15:15:54.622,2.900788,1.4312079e+07,2.7686712e+07,3.225794e+06,3.790872e+06,3.331451e+06,3.222496e+06
2024-11-13 15:16:06.622,2.9007859999999996,1.4283475e+07,2.767938e+07,3.227624e+06,3.787605e+06,3.333485e+06,3.224691e+06
2024-11-13 15:16:18.622,2.9007870000000002,1.4256358e+07,2.7695212e+07,3.225017e+06,3.790813e+06,3.332811e+06,3.229024e+06
2024-11-13 15:16:30.625,2.9007899999999998,1.4236804e+07,2.7679684e+07,3.225067e+06,3.781656e+06,3.3319e+06,3.222633e+06
2024-11-13 15:16:42.647,2.9007870000000002,1.4211838e+07,2.7690208e+07,3.221481e+06,3.787227e+06,3.326835e+06,3.217463e+06
2024-11-13 15:16:54.622,2.900785,1.4171123e+07,2.7669042e+07,3.225583e+06,3.786286e+06,3.328346e+06,3.219019e+06
2024-11-13 15:17:06.622,2.9007859999999996,1.4155664e+07,2.7671994e+07,3.227719e+06,3.780068e+06,3.329003e+06,3.221549e+06
2024-11-13 15:17:18.622,2.9007870000000002,1.4121943e+07,2.7666856e+07,3.222301e+06,3.78594e+06,3.333244e+06,3.209898e+06
2024-11-13 15:17:30.626,2.900786,1.4098466e+07,2.7655136e+07,3.221175e+06,3.781789e+06,3.330753e+06,3.206611e+06
2024-11-13 15:17:42.622,2.9007870000000002,1.4096058e+07,2.7645918e+07,3.222442e+06,3.78395e+06,3.334875e+06,3.210539e+06
2024-11-13 15:17:54.622,2.900785,1.407104e+07,2.7636744e+07,3.218511e+06,3.784822e+06,3.333736e+06,3.203584e+06
2024-11-13 15:18:06.646,2.9007870000000002,1.4054546e+07,2.7650762e+07,3.220077e+06,3.784444e+06,3.33051e+06,3.203318e+06
2024-11-13 15:18:18.622,2.900785,1.4051476e+07,2.7645072e+07,3.218252e+06,3.787893e+06,3.332356e+06,3.199719e+06
2024-11-13 15:18:30.626,2.9007849999999995,1.4028163e+07,2.7647838e+07,3.218775e+06,3.788126e+06,3.332801e+06,3.206353e+06
2024-11-13 15:18:42.622,2.9007829999999997,1.401035e+07,2.7651572e+07,3.218971e+06,3.786137e+06,3.331565e+06,3.205392e+06
2024-11-13 15:18:54.615,2.9007849999999995,1.4012106e+07,2.7641012e+07,3.221567e+06,3.789578e+06,3.334277e+06,3.205863e+06
2024-11-13 15:19:06.632,2.900786,1.3992792e+07,2.764443e+07,3.212839e+06,3.792821e+06,3.332259e+06,3.201907e+06
2024-11-13 15:19:18.622,2.900786,1.3965584e+07,2.7647064e+07,3.221789e+06,3.791943e+06,3.33699e+06,3.205304e+06
2024-11-13 15:19:30.630,2.900786,1.3939619e+07,2.7653064e+07,3.219579e+06,3.793445e+06,3.331099e+06,3.206899e+06
2024-11-13 15:19:42.622,2.900786,1.3917038e+07,2.7633176e+07,3.217799e+06,3.789885e+06,3.329467e+06,3.20474e+06
2024-11-13 15:19:54.622,2.900785,1.3908306e+07,2.7657896e+07,3.214271e+06,3.788479e+06,3.332241e+06,3.200835e+06
2024-11-13 15:20:06.615,2.900788,1.390185e+07,2.7642238e+07,3.214582e+06,3.789482e+06,3.33654e+06,3.20898e+06
2024-11-13 15:20:18.638,2.900787,1.3887732e+07,2.7635716e+07,3.216707e+06,3.794331e+06,3.332337e+06,3.20753e+06
2024-11-13 15:20:30.626,2.900787,1.388095e+07,2.7637848e+07,3.208239e+06,3.787132e+06,3.334748e+06,3.207962e+06
2024-11-13 15:20:42.622,2.900785,1.3850776e+07,2.7639518e+07,3.210333e+06,3.792802e+06,3.33595e+06,3.207625e+06
2024-11-13 15:20:54.615,2.9007870000000002,1.3839322e+07,2.7645746e+07,3.211679e+06,3.780736e+06,3.337375e+06,3.2064e+06
2024-11-13 15:21:06.623,2.900788,1.3833103e+07,2.7625416e+07,3.211512e+06,3.791632e+06,3.336874e+06,3.205233e+06
2024-11-13 15:21:18.622,2.9007880000000004,1.3837363e+07,2.7634584e+07,3.21705e+06,3.785764e+06,3.339169e+06,3.207446e+06
2024-11-13 15:21:30.626,2.9007870000000002,1.3845037e+07,2.7631524e+07,3.21931e+06,3.779078e+06,3.337106e+06,3.205571e+06
2024-11-13 15:21:42.622,2.9007889999999996,1.3830949e+07,2.7630564e+07,3.21617e+06,3.785471e+06,3.337639e+06,3.203905e+06
2024-11-13 15:21:54.622,2.900786,1.3833091e+07,2.7630236e+07,3.222997e+06,3.777034e+06,3.339088e+06,3.204647e+06
2024-11-13 15:22:06.622,2.900786,1.3820041e+07,2.7635502e+07,3.217254e+06,3.778002e+06,3.337359e+06,3.206347e+06
2024-11-13 15:22:18.621,2.900785,1.3810024e+07,2.7639656e+07,3.222473e+06,3.781332e+06,3.337102e+06,3.205785e+06
2024-11-13 15:22:30.629,2.900786,1.3805001e+07,2.7629504e+07,3.218552e+06,3.77355e+06,3.337262e+06,3.20288e+06
2024-11-13 15:22:42.622,2.900787,1.3800491e+07,2.7631728e+07,3.215571e+06,3.774389e+06,3.335419e+06,3.203471e+06
2024-11-13 15:22:54.616,2.900784,1.3788227e+07,2.7631332e+07,3.217139e+06,3.775152e+06,3.336261e+06,3.202804e+06
2024-11-13 15:23:06.622,2.900786,1.3759537e+07,2.7626076e+07,3.217134e+06,3.768544e+06,3.335782e+06,3.207637e+06
2024-11-13 15:23:18.622,2.900785,1.3753521e+07,2.7611664e+07,3.215914e+06,3.768127e+06,3.340695e+06,3.206897e+06
2024-11-13 15:23:30.626,2.9007849999999995,1.3752315e+07,2.7605248e+07,3.215717e+06,3.77524e+06,3.334919e+06,3.205746e+06
2024-11-13 15:23:42.622,2.9007880000000004,1.3741543e+07,2.762118e+07,3.222261e+06,3.779049e+06,3.333593e+06,3.20499e+06
2024-11-13 15:23:54.630,2.900785,1.3743635e+07,2.760507e+07,3.214972e+06,3.775615e+06,3.333787e+06,3.206529e+06
2024-11-13 15:24:06.623,2.900785,1.3736377e+07,2.7619072e+07,3.2163e+06,3.776491e+06,3.335552e+06,3.205246e+06
2024-11-13 15:24:18.622,2.900786,1.372008e+07,2.7608192e+07,3.210227e+06,3.781925e+06,3.335391e+06,3.205438e+06
2024-11-13 15:24:30.626,2.900786,1.3744597e+07,2.7608244e+07,3.211337e+06,3.77559e+06,3.333585e+06,3.202869e+06
2024-11-13 15:24:42.622,2.900784,1.3742983e+07,2.7609976e+07,3.213509e+06,3.782546e+06,3.335868e+06,3.206237e+06
2024-11-13 15:24:54.615,2.900786,1.3719941e+07,2.760926e+07,3.212962e+06,3.774716e+06,3.339434e+06,3.206067e+06
2024-11-13 15:25:06.622,2.900784,1.3702997e+07,2.7614896e+07,3.214766e+06,3.774604e+06,3.338729e+06,3.209159e+06
2024-11-13 15:25:18.622,2.900784,1.3687992e+07,2.7598008e+07,3.215557e+06,3.774828e+06,3.335838e+06,3.205573e+06
2024-11-13 15:25:30.616,2.900785,1.3688374e+07,2.7614184e+07,3.216056e+06,3.7701e+06,3.341861e+06,3.206324e+06
2024-11-13 15:25:42.647,2.900785,1.365804e+07,2.7615824e+07,3.217858e+06,3.765644e+06,3.336449e+06,3.203704e+06
2024-11-13 15:25:54.622,2.900786,1.3662243e+07,2.759878e+07,3.215489e+06,3.766679e+06,3.335347e+06,3.205005e+06
2024-11-13 15:26:06.615,2.900787,1.3679831e+07,2.7613412e+07,3.220927e+06,3.758626e+06,3.33716e+06,3.207835e+06
2024-11-13 15:26:18.622,2.9007870000000002,1.3693286e+07,2.7592058e+07,3.217692e+06,3.759893e+06,3.341248e+06,3.204905e+06
2024-11-13 15:26:30.638,2.9007899999999998,1.3669401e+07,2.7597502e+07,3.220405e+06,3.760058e+06,3.346107e+06,3.20988e+06
2024-11-13 15:26:42.622,2.900791,1.3674941e+07,2.7606002e+07,3.223698e+06,3.760432e+06,3.337738e+06,3.207975e+06
2024-11-13 15:26:54.622,2.900791,1.3660734e+07,2.7604876e+07,3.21809e+06,3.760692e+06,3.346908e+06,3.21344e+06
2024-11-13 15:27:06.622,2.9007859999999996,1.3653282e+07,2.7599088e+07,3.221728e+06,3.753266e+06,3.344322e+06,3.219857e+06
2024-11-13 15:27:18.622,2.9007870000000002,1.3647704e+07,2.759946e+07,3.215504e+06,3.756075e+06,3.346759e+06,3.215634e+06
2024-11-13 15:27:30.616,2.900786,1.3648563e+07,2.761505e+07,3.211786e+06,3.754634e+06,3.341634e+06,3.218184e+06
2024-11-13 15:27:42.622,2.900785,1.3642176e+07,2.7626972e+07,3.214576e+06,3.754691e+06,3.345949e+06,3.225322e+06
2024-11-13 15:27:54.615,2.900788,1.364269e+07,2.761802e+07,3.217781e+06,3.744371e+06,3.350485e+06,3.218026e+06
2024-11-13 15:28:06.631,2.9007889999999996,1.3647985e+07,2.7644172e+07,3.220395e+06,3.749076e+06,3.349742e+06,3.217979e+06
2024-11-13 15:28:18.621,2.9007870000000002,1.3634455e+07,2.7626648e+07,3.219455e+06,3.749534e+06,3.345162e+06,3.223741e+06
2024-11-13 15:28:30.626,2.900791,1.362137e+07,2.7630808e+07,3.221454e+06,3.741631e+06,3.345331e+06,3.220059e+06
2024-11-13 15:28:42.623,2.9007889999999996,1.3637786e+07,2.7629196e+07,3.222978e+06,3.74556e+06,3.346332e+06,3.223022e+06
2024-11-13 15:28:54.623,2.900787,1.3643921e+07,2.7640892e+07,3.219631e+06,3.75098e+06,3.35044e+06,3.222968e+06
2024-11-13 15:29:06.622,2.900787,1.3627856e+07,2.7640588e+07,3.221683e+06,3.744824e+06,3.349761e+06,3.216657e+06
2024-11-13 15:29:18.647,2.900786,1.3618879e+07,2.7645442e+07,3.223383e+06,3.74046e+06,3.348421e+06,3.213354e+06
2024-11-13 15:29:30.625,2.900786,1.3601599e+07,2.7632988e+07,3.223634e+06,3.742647e+06,3.351539e+06,3.217297e+06
2024-11-13 15:29:42.622,2.900786,1.3596571e+07,2.7634748e+07,3.221641e+06,3.736172e+06,3.35041e+06,3.216294e+06
2024-11-13 15:29:54.623,2.900786,1.359014e+07,2.7643578e+07,3.217024e+06,3.739225e+06,3.347549e+06,3.215253e+06
2024-11-13 15:30:06.622,2.9007859999999996,1.3590913e+07,2.7646544e+07,3.220973e+06,3.745951e+06,3.351668e+06,3.211946e+06
2024-11-13 15:30:18.622,2.900784,1.3581075e+07,2.7642756e+07,3.219183e+06,3.744545e+06,3.347668e+06,3.216266e+06
2024-11-13 15:30:30.625,2.900785,1.3579513e+07,2.7636346e+07,3.21875e+06,3.744769e+06,3.349303e+06,3.212847e+06
2024-11-13 15:30:42.639,2.900787,1.3586822e+07,2.7636724e+07,3.216376e+06,3.742791e+06,3.347347e+06,3.211699e+06
2024-11-13 15:30:54.622,2.9007889999999996,1.3582935e+07,2.7640756e+07,3.216198e+06,3.740611e+06,3.348111e+06,3.215192e+06
2024-11-13 15:31:06.616,2.9007859999999996,1.3565758e+07,2.7637532e+07,3.217249e+06,3.749731e+06,3.352991e+06,3.211634e+06
2024-11-13 15:31:18.623,2.9007889999999996,1.3560867e+07,2.7626236e+07,3.212318e+06,3.7489e+06,3.35008e+06,3.21569e+06
2024-11-13 15:31:30.626,2.900788,1.3564507e+07,2.762946e+07,3.221076e+06,3.743048e+06,3.344739e+06,3.210913e+06
2024-11-13 15:31:42.623,2.9007899999999998,1.3556163e+07,2.7638364e+07,3.222483e+06,3.746552e+06,3.346636e+06,3.211534e+06
2024-11-13 15:31:54.622,2.9007899999999998,1.3562566e+07,2.7645848e+07,3.220221e+06,3.752475e+06,3.34942e+06,3.212171e+06
2024-11-13 15:32:06.622,2.9007880000000004,1.3558161e+07,2.7651392e+07,3.227146e+06,3.745903e+06,3.348734e+06,3.206032e+06
2024-11-13 15:32:18.622,2.900787,1.3554945e+07,2.7628032e+07,3.223371e+06,3.739366e+06,3.348786e+06,3.208219e+06
2024-11-13 15:32:30.626,2.900787,1.3554373e+07,2.7641612e+07,3.220672e+06,3.74746e+06,3.343861e+06,3.206183e+06
2024-11-13 15:32:42.622,2.900786,1.3553733e+07,2.7641e+07,3.2239e+06,3.743739e+06,3.345063e+06,3.207647e+06
2024-11-13 15:32:54.622,2.900786,1.3561501e+07,2.764384e+07,3.222829e+06,3.75092e+06,3.345942e+06,3.204654e+06
2024-11-13 15:33:06.615,2.900789,1.3566561e+07,2.7644216e+07,3.226383e+06,3.747115e+06,3.35161e+06,3.211202e+06
2024-11-13 15:33:18.622,2.900787,1.3590731e+07,2.7666028e+07,3.225662e+06,3.742239e+06,3.346989e+06,3.209423e+06
2024-11-13 15:33:30.616,2.900788,1.3596381e+07,2.7647592e+07,3.228513e+06,3.742879e+06,3.353055e+06,3.210711e+06
2024-11-13 15:33:42.622,2.9007899999999998,1.360095e+07,2.76522e+07,3.226426e+06,3.742976e+06,3.356453e+06,3.206775e+06
2024-11-13 15:33:54.622,2.900787,1.3624178e+07,2.7668664e+07,3.227206e+06,3.749177e+06,3.354186e+06,3.206302e+06
2024-11-13 15:34:06.615,2.900789,1.364129e+07,2.7648152e+07,3.223741e+06,3.745747e+06,3.353033e+06,3.207481e+06
2024-11-13 15:34:18.647,2.900787,1.3648856e+07,2.7655752e+07,3.224991e+06,3.74405e+06,3.357042e+06,3.211128e+06
2024-11-13 15:34:30.626,2.9007889999999996,1.364403e+07,2.7640864e+07,3.227847e+06,3.741658e+06,3.353809e+06,3.206752e+06
2024-11-13 15:34:42.622,2.9007870000000002,1.3649642e+07,2.764546e+07,3.225926e+06,3.748821e+06,3.348645e+06,3.205192e+06
2024-11-13 15:34:54.616,2.900788,1.3649408e+07,2.7651664e+07,3.225104e+06,3.740667e+06,3.35378e+06,3.204532e+06
2024-11-13 15:35:06.647,2.9007870000000002,1.3651367e+07,2.765918e+07,3.222137e+06,3.741254e+06,3.347819e+06,3.20319e+06
2024-11-13 15:35:18.622,2.900788,1.3661262e+07,2.7660638e+07,3.229546e+06,3.740525e+06,3.35222e+06,3.206702e+06
2024-11-13 15:35:30.616,2.900788,1.3654201e+07,2.7670148e+07,3.225374e+06,3.74346e+06,3.348127e+06,3.205998e+06
2024-11-13 15:35:42.622,2.9007889999999996,1.3657295e+07,2.7658128e+07,3.230844e+06,3.743383e+06,3.348475e+06,3.199937e+06
2024-11-13 15:35:54.630,2.9007870000000002,1.3677076e+07,2.7650768e+07,3.228413e+06,3.73803e+06,3.350487e+06,3.204641e+06
2024-11-13 15:36:06.623,2.9007879999999995,1.3696591e+07,2.7644546e+07,3.228155e+06,3.737822e+06,3.348654e+06,3.206701e+06
2024-11-13 15:36:18.621,2.900788,1.3730879e+07,2.766234e+07,3.224987e+06,3.741013e+06,3.344468e+06,3.205357e+06
2024-11-13 15:36:30.625,2.900787,1.3739613e+07,2.767285e+07,3.231658e+06,3.737205e+06,3.351509e+06,3.21235e+06
2024-11-13 15:36:42.615,2.9007889999999996,1.374472e+07,2.7665552e+07,3.22767e+06,3.739112e+06,3.350855e+06,3.207084e+06
2024-11-13 15:36:54.622,2.9007889999999996,1.3755395e+07,2.7662822e+07,3.230091e+06,3.74032e+06,3.350058e+06,3.213173e+06
2024-11-13 15:37:06.622,2.900788,1.3769291e+07,2.7677752e+07,3.227919e+06,3.739744e+06,3.348189e+06,3.214901e+06
2024-11-13 15:37:18.622,2.9007889999999996,1.3765073e+07,2.7678256e+07,3.228234e+06,3.739806e+06,3.35068e+06,3.209482e+06
2024-11-13 15:37:30.630,2.9007879999999995,1.3768319e+07,2.7673852e+07,3.234261e+06,3.736995e+06,3.35163e+06,3.213511e+06
2024-11-13 15:37:42.622,2.900787,1.376672e+07,2.7682732e+07,3.231209e+06,3.742538e+06,3.347968e+06,3.206813e+06
2024-11-13 15:37:54.622,2.900787,1.3759193e+07,2.7667656e+07,3.231034e+06,3.747681e+06,3.350834e+06,3.207458e+06
2024-11-13 15:38:06.615,2.900788,1.3727807e+07,2.7666618e+07,3.233432e+06,3.744173e+06,3.350461e+06,3.207438e+06
2024-11-13 15:38:18.622,2.9007889999999996,1.3734244e+07,2.7683692e+07,3.229612e+06,3.741326e+06,3.34707e+06,3.210169e+06
2024-11-13 15:38:30.625,2.900787,1.3728762e+07,2.7685656e+07,3.233034e+06,3.740465e+06,3.350375e+06,3.202911e+06
2024-11-13 15:38:42.615,2.900785,1.3725561e+07,2.7686632e+07,3.235469e+06,3.740529e+06,3.343242e+06,3.203448e+06
2024-11-13 15:38:54.622,2.900788,1.3733172e+07,2.7693322e+07,3.22879e+06,3.73863e+06,3.350283e+06,3.203008e+06
2024-11-13 15:39:06.622,2.9007889999999996,1.3718421e+07,2.7691068e+07,3.236538e+06,3.738809e+06,3.34358e+06,3.202099e+06
2024-11-13 15:39:18.622,2.900787,1.3727893e+07,2.7696326e+07,3.234242e+06,3.737573e+06,3.345029e+06,3.204129e+06
2024-11-13 15:39:30.617,2.9007880000000004,1.3753288e+07,2.7692416e+07,3.237779e+06,3.736051e+06,3.349181e+06,3.209475e+06
2024-11-13 15:39:42.622,2.900788,1.3782574e+07,2.7700304e+07,3.235717e+06,3.739742e+06,3.347221e+06,3.208371e+06
2024-11-13 15:39:54.622,2.900786,1.3831147e+07,2.7689072e+07,3.234966e+06,3.735148e+06,3.348253e+06,3.201908e+06
2024-11-13 15:40:06.622,2.900784,1.382045e+07,2.7719572e+07,3.234358e+06,3.736757e+06,3.346651e+06,3.209956e+06
2024-11-13 15:40:18.621,2.900784,1.375994e+07,2.7698088e+07,3.232811e+06,3.736273e+06,3.35238e+06,3.211423e+06
2024-11-13 15:40:30.629,2.900786,1.3732079e+07,2.7690928e+07,3.238501e+06,3.731021e+06,3.34999e+06,3.208972e+06
2024-11-13 15:40:42.624,2.9007870000000002,1.3723698e+07,2.7695566e+07,3.243133e+06,3.726041e+06,3.348026e+06,3.210109e+06
2024-11-13 15:40:54.622,2.900786,1.3705891e+07,2.7706248e+07,3.238693e+06,3.736323e+06,3.346285e+06,3.204019e+06
2024-11-13 15:41:06.616,2.900785,1.3700954e+07,2.7702772e+07,3.243056e+06,3.738574e+06,3.346016e+06,3.199984e+06
2024-11-13 15:41:18.622,2.900788,1.3680363e+07,2.76904e+07,3.23895e+06,3.732786e+06,3.34717e+06,3.202058e+06
2024-11-13 15:41:30.616,2.900785,1.3679949e+07,2.769848e+07,3.238594e+06,3.73469e+06,3.342916e+06,3.196232e+06
2024-11-13 15:41:42.646,2.9007870000000002,1.3668073e+07,2.770864e+07,3.241112e+06,3.726218e+06,3.344472e+06,3.199267e+06
2024-11-13 15:41:54.622,2.900789,1.3665405e+07,2.77316e+07,3.243046e+06,3.72626e+06,3.345436e+06,3.198217e+06
2024-11-13 15:42:06.616,2.900786,1.3643528e+07,2.7734452e+07,3.24072e+06,3.732748e+06,3.34423e+06,3.20402e+06
2024-11-13 15:42:18.630,2.900786,1.366267e+07,2.7736914e+07,3.245765e+06,3.732965e+06,3.346906e+06,3.209396e+06
2024-11-13 15:42:30.626,2.900784,1.3638091e+07,2.7748774e+07,3.243446e+06,3.733508e+06,3.348532e+06,3.205773e+06
2024-11-13 15:42:42.622,2.900787,1.3611521e+07,2.7740508e+07,3.240694e+06,3.73494e+06,3.344803e+06,3.209032e+06
2024-11-13 15:42:54.622,2.900787,1.3621914e+07,2.7737666e+07,3.238853e+06,3.733846e+06,3.349963e+06,3.214206e+06
2024-11-13 15:43:06.647,2.900788,1.3613216e+07,2.7749756e+07,3.238402e+06,3.730487e+06,3.351874e+06,3.208347e+06
2024-11-13 15:43:18.622,2.9007899999999998,1.3613402e+07,2.7765628e+07,3.241777e+06,3.744565e+06,3.352581e+06,3.208321e+06
2024-11-13 15:43:30.626,2.900786,1.3602852e+07,2.7790616e+07,3.240886e+06,3.738371e+06,3.349383e+06,3.209733e+06
2024-11-13 15:43:42.622,2.9007889999999996,1.3596911e+07,2.7770868e+07,3.23372e+06,3.739635e+06,3.350359e+06,3.212327e+06
2024-11-13 15:43:54.630,2.900788,1.3585885e+07,2.7752552e+07,3.243254e+06,3.740119e+06,3.35015e+06,3.212058e+06
2024-11-13 15:44:06.622,2.900788,1.3593475e+07,2.7751444e+07,3.237778e+06,3.74062e+06,3.347938e+06,3.206141e+06
2024-11-13 15:44:18.622,2.900786,1.3599734e+07,2.7779688e+07,3.247968e+06,3.739856e+06,3.354613e+06,3.212068e+06
2024-11-13 15:44:30.640,2.9007870000000002,1.3610845e+07,2.7787002e+07,3.243668e+06,3.733827e+06,3.354018e+06,3.205926e+06
2024-11-13 15:44:42.622,2.900788,1.3627123e+07,2.7745904e+07,3.246773e+06,3.735266e+06,3.349029e+06,3.204101e+06
2024-11-13 15:44:54.622,2.9007889999999996,1.3619264e+07,2.7727092e+07,3.245097e+06,3.736849e+06,3.351736e+06,3.204246e+06
2024-11-13 15:45:06.616,2.900788,1.3631832e+07,2.7733458e+07,3.24908e+06,3.734554e+06,3.351837e+06,3.207486e+06
2024-11-13 15:45:18.622,2.9007889999999996,1.3640331e+07,2.7738364e+07,3.246278e+06,3.737445e+06,3.350923e+06,3.208308e+06
2024-11-13 15:45:30.626,2.900787,1.3618663e+07,2.7728226e+07,3.244654e+06,3.742348e+06,3.348875e+06,3.209505e+06
2024-11-13 15:45:42.622,2.900788,1.3625207e+07,2.7716228e+07,3.248934e+06,3.74102e+06,3.35439e+06,3.204816e+06
2024-11-13 15:45:54.622,2.900785,1.361821e+07,2.7717744e+07,3.248264e+06,3.745024e+06,3.35212e+06,3.208327e+06
2024-11-13 15:46:06.623,2.900785,1.3596366e+07,2.7729276e+07,3.247567e+06,3.742877e+06,3.354148e+06,3.208913e+06
2024-11-13 15:46:18.622,2.900783,1.3607219e+07,2.772105e+07,3.246676e+06,3.744389e+06,3.351442e+06,3.210877e+06
2024-11-13 15:46:30.626,2.900789,1.3614485e+07,2.7743112e+07,3.241802e+06,3.746757e+06,3.352522e+06,3.208688e+06
2024-11-13 15:46:42.622,2.900786,1.3600848e+07,2.7724214e+07,3.244497e+06,3.746768e+06,3.354621e+06,3.208134e+06
2024-11-13 15:46:54.623,2.900785,1.3597735e+07,2.7715388e+07,3.243592e+06,3.746937e+06,3.358365e+06,3.211838e+06
