date_time,temperature,em
2024-06-02T06:56:17.582523,5.86966523420409,3.177086777171843e-13
2024-06-02T06:56:18.582527,6.0376245438672305,2.920411798024145e-13
2024-06-02T06:56:19.582527,5.918043085096627,3.092961345236845e-13
2024-06-02T06:56:20.582532,5.937942928598319,3.041263479794951e-13
2024-06-02T06:56:21.582533,5.913924988691013,3.1039430542955433e-13
2024-06-02T06:56:22.582536,6.039041452320258,2.916965894553812e-13
2024-06-02T06:56:23.582539,5.964722940742261,3.0176502016435474e-13
2024-06-02T06:56:24.582538,5.405985593097537,4.002518044116179e-13
2024-06-02T06:56:25.582543,6.253971891420563,2.660789325282873e-13
2024-06-02T06:56:26.582543,5.520529806838243,3.777232081439177e-13
2024-06-02T06:56:27.582548,6.071593015827105,2.879256379320671e-13
2024-06-02T06:56:28.582555,5.645693702619759,3.533251389017239e-13
2024-06-02T06:56:29.582555,5.7618904625809915,3.3358834052736865e-13
2024-06-02T06:56:30.582559,5.838053379332261,3.216691570745701e-13
2024-06-02T06:56:31.582561,5.638729219373197,3.555333785198816e-13
2024-06-02T06:56:32.582565,6.004977785463419,2.9583987535789113e-13
2024-06-02T06:56:33.582567,5.8109328188154175,3.2431338841788724e-13
