Wavelength,Transmission,Matched_Intensity,Expected_Counts
3.970594004999999811e+02,8.766200000000000034e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.970679551999999717e+02,6.785499999999999865e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.970765400000000227e+02,5.799499999999999968e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.970850846999999817e+02,4.753199999999999960e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.970936393999999723e+02,3.941000000000000059e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.971022141000000261e+02,3.309100000000000149e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.971107688999999823e+02,2.866099999999999898e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.971193135999999981e+02,2.476200000000000016e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.971278983000000267e+02,2.111299999999999982e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.971364429999999857e+02,1.835599999999999949e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.971449977999999987e+02,1.664099999999999954e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.971535425000000146e+02,1.478300000000000100e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.971621271999999863e+02,1.295399999999999937e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.971706719000000021e+02,1.157999999999999958e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.971792267000000152e+02,1.069000000000000072e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.971877713999999742e+02,9.533999999999999723e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.971963561000000027e+02,8.291000000000000409e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.972049008000000185e+02,7.648999999999999983e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.972134555999999748e+02,7.159999999999999481e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.972220002999999906e+02,6.499999999999999702e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.972305850000000191e+02,5.975999999999999975e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.972391296999999781e+02,5.393999999999999923e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.972476844999999912e+02,5.094000000000000221e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.972562292000000070e+02,4.736000000000000192e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.972647838999999976e+02,4.114000000000000252e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.972733286000000135e+02,3.818000000000000105e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.972819134000000076e+02,3.692999999999999777e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.972904581000000235e+02,3.388999999999999977e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.972990128000000141e+02,3.378000000000000252e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.973075574999999731e+02,2.785999999999999957e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.973161122999999861e+02,2.617000000000000185e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.973246570000000020e+02,2.387000000000000016e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.973332416999999737e+02,2.218999999999999998e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.973417863999999895e+02,2.191000000000000131e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.973503412000000026e+02,2.123000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.973588859000000184e+02,1.999000000000000072e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.973674406000000090e+02,1.864000000000000043e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.973759853000000248e+02,1.578999999999999891e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.973845400999999811e+02,1.680999999999999931e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.973930847999999969e+02,1.651000000000000015e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.974016394999999875e+02,1.555999999999999875e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.974101842000000033e+02,1.515999999999999986e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.974187390000000164e+02,1.545999999999999903e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.974272836999999754e+02,1.439000000000000012e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.974358684000000039e+02,1.465000000000000102e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.974444131000000198e+02,1.353000000000000090e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.974529678999999760e+02,1.214999999999999988e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.974615125999999918e+02,1.276999999999999869e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.974700672999999824e+02,1.261000000000000022e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.974786119999999983e+02,1.186999999999999985e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.974871668000000113e+02,1.100000000000000039e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.974957115000000272e+02,1.286000000000000088e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.975042662000000178e+02,1.010000000000000020e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.975128108999999768e+02,1.184999999999999937e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.975213656999999898e+02,1.034000000000000061e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.975299104000000057e+02,1.078000000000000047e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.975384650999999963e+02,1.006000000000000058e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.975470098999999777e+02,1.078000000000000047e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.975555246000000125e+02,1.029999999999999964e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.975640793000000031e+02,1.112999999999999949e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.975726240000000189e+02,9.679999999999999477e-05,0.000000000000000000e+00,0.000000000000000000e+00
3.975811787000000095e+02,1.082000000000000008e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.975897234999999910e+02,1.023999999999999954e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.975982781999999816e+02,9.280000000000000597e-05,0.000000000000000000e+00,0.000000000000000000e+00
3.976068228999999974e+02,8.169999999999999366e-05,0.000000000000000000e+00,0.000000000000000000e+00
3.976153775999999880e+02,7.590000000000000175e-05,0.000000000000000000e+00,0.000000000000000000e+00
3.976239224000000263e+02,6.640000000000000123e-05,0.000000000000000000e+00,0.000000000000000000e+00
3.976324771000000169e+02,6.839999999999999563e-05,0.000000000000000000e+00,0.000000000000000000e+00
3.976410217999999759e+02,9.200000000000000007e-05,0.000000000000000000e+00,0.000000000000000000e+00
3.976495765999999890e+02,7.569999999999999689e-05,0.000000000000000000e+00,0.000000000000000000e+00
3.976580913000000237e+02,7.669999999999999409e-05,0.000000000000000000e+00,0.000000000000000000e+00
3.976666460000000143e+02,7.339999999999999520e-05,0.000000000000000000e+00,0.000000000000000000e+00
3.976751906999999733e+02,6.870000000000000293e-05,0.000000000000000000e+00,0.000000000000000000e+00
3.976837454999999864e+02,9.990000000000000236e-05,0.000000000000000000e+00,0.000000000000000000e+00
3.976922902000000022e+02,7.679999999999999652e-05,0.000000000000000000e+00,0.000000000000000000e+00
3.977008448999999928e+02,6.389999999999999467e-05,0.000000000000000000e+00,0.000000000000000000e+00
3.977093896000000086e+02,6.409999999999999953e-05,0.000000000000000000e+00,0.000000000000000000e+00
3.977179143000000181e+02,7.140000000000000079e-05,0.000000000000000000e+00,0.000000000000000000e+00
3.977264590999999996e+02,7.009999999999999630e-05,0.000000000000000000e+00,0.000000000000000000e+00
3.977350137999999902e+02,7.409999999999999866e-05,0.000000000000000000e+00,0.000000000000000000e+00
3.977435585000000060e+02,4.679999999999999915e-05,0.000000000000000000e+00,0.000000000000000000e+00
3.977521133000000191e+02,7.569999999999999689e-05,0.000000000000000000e+00,0.000000000000000000e+00
3.977606279999999970e+02,6.679999999999999740e-05,0.000000000000000000e+00,0.000000000000000000e+00
3.977691826999999876e+02,6.430000000000000440e-05,0.000000000000000000e+00,0.000000000000000000e+00
3.977777274000000034e+02,5.440000000000000093e-05,0.000000000000000000e+00,0.000000000000000000e+00
3.977862822000000165e+02,6.430000000000000440e-05,0.000000000000000000e+00,0.000000000000000000e+00
3.977948268999999755e+02,7.239999999999999799e-05,0.000000000000000000e+00,0.000000000000000000e+00
3.978033515999999850e+02,5.030000000000000291e-05,0.000000000000000000e+00,0.000000000000000000e+00
3.978118963000000008e+02,6.849999999999999806e-05,0.000000000000000000e+00,0.000000000000000000e+00
3.978204511000000139e+02,5.470000000000000144e-05,0.000000000000000000e+00,0.000000000000000000e+00
3.978289957999999729e+02,5.789999999999999791e-05,0.000000000000000000e+00,0.000000000000000000e+00
3.978375105000000076e+02,6.839999999999999563e-05,0.000000000000000000e+00,0.000000000000000000e+00
3.978460651999999982e+02,5.860000000000000137e-05,0.000000000000000000e+00,0.000000000000000000e+00
3.978546099999999797e+02,5.970000000000000100e-05,0.000000000000000000e+00,0.000000000000000000e+00
3.978631346999999892e+02,7.160000000000000565e-05,0.000000000000000000e+00,0.000000000000000000e+00
3.978716794000000050e+02,6.360000000000000093e-05,0.000000000000000000e+00,0.000000000000000000e+00
3.978802340999999956e+02,5.280000000000000269e-05,0.000000000000000000e+00,0.000000000000000000e+00
3.978887788999999771e+02,3.229999999999999907e-05,0.000000000000000000e+00,0.000000000000000000e+00
3.978973035999999865e+02,5.989999999999999909e-05,0.000000000000000000e+00,0.000000000000000000e+00
3.979058483000000024e+02,4.690000000000000158e-05,0.000000000000000000e+00,0.000000000000000000e+00
3.979144031000000155e+02,3.470000000000000319e-05,0.000000000000000000e+00,0.000000000000000000e+00
3.979229177999999933e+02,3.710000000000000054e-05,0.000000000000000000e+00,0.000000000000000000e+00
3.979314724999999839e+02,4.669999999999999672e-05,0.000000000000000000e+00,0.000000000000000000e+00
3.979400171999999998e+02,5.599999999999999916e-05,0.000000000000000000e+00,0.000000000000000000e+00
3.979485419000000093e+02,5.979999999999999666e-05,0.000000000000000000e+00,0.000000000000000000e+00
3.979570866999999907e+02,5.929999999999999806e-05,0.000000000000000000e+00,0.000000000000000000e+00
3.979656114000000002e+02,4.890000000000000276e-05,0.000000000000000000e+00,0.000000000000000000e+00
3.979741561000000161e+02,5.700000000000000314e-05,0.000000000000000000e+00,0.000000000000000000e+00
3.979827108999999723e+02,5.239999999999999975e-05,0.000000000000000000e+00,0.000000000000000000e+00
3.979912256000000070e+02,5.349999999999999938e-05,0.000000000000000000e+00,0.000000000000000000e+00
3.979997703000000229e+02,4.780000000000000313e-05,0.000000000000000000e+00,0.000000000000000000e+00
3.980083250000000135e+02,2.202859999999999980e-09,0.000000000000000000e+00,0.000000000000000000e+00
3.980168396999999914e+02,1.615400000000000026e-09,0.000000000000000000e+00,0.000000000000000000e+00
3.980253945000000044e+02,1.656480000000000054e-09,0.000000000000000000e+00,0.000000000000000000e+00
3.980339091999999823e+02,1.332000000000000157e-09,0.000000000000000000e+00,0.000000000000000000e+00
3.980424638999999729e+02,1.516540000000000018e-09,0.000000000000000000e+00,0.000000000000000000e+00
3.980509786000000076e+02,1.622129999999999857e-09,0.000000000000000000e+00,0.000000000000000000e+00
3.980595334000000207e+02,1.064249999999999918e-09,0.000000000000000000e+00,0.000000000000000000e+00
3.980680780999999797e+02,1.268730000000000022e-09,0.000000000000000000e+00,0.000000000000000000e+00
3.980766027999999892e+02,1.391199999999999911e-09,0.000000000000000000e+00,0.000000000000000000e+00
3.980851476000000275e+02,1.306400000000000162e-09,0.000000000000000000e+00,0.000000000000000000e+00
3.980936722999999802e+02,1.945450000000000142e-09,0.000000000000000000e+00,0.000000000000000000e+00
3.981022169999999960e+02,1.245280000000000067e-09,0.000000000000000000e+00,0.000000000000000000e+00
3.981107417000000055e+02,1.099560000000000078e-09,0.000000000000000000e+00,0.000000000000000000e+00
3.981192864999999870e+02,8.401399999999999546e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.981278012000000217e+02,9.056700000000001409e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.981363559000000123e+02,1.461179999999999911e-09,0.000000000000000000e+00,0.000000000000000000e+00
3.981448705999999902e+02,2.056999999999999824e-09,0.000000000000000000e+00,0.000000000000000000e+00
3.981534254000000033e+02,2.024039999999999971e-09,0.000000000000000000e+00,0.000000000000000000e+00
3.981619400999999812e+02,9.343600000000000697e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.981704947999999717e+02,1.787599999999999907e-09,0.000000000000000000e+00,0.000000000000000000e+00
3.981790095000000065e+02,1.191870000000000145e-09,0.000000000000000000e+00,0.000000000000000000e+00
3.981875643000000196e+02,9.414900000000000234e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.981960789999999974e+02,9.233500000000000219e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.982046336999999880e+02,8.091000000000000287e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.982131484000000228e+02,1.393800000000000088e-09,0.000000000000000000e+00,0.000000000000000000e+00
3.982216731999999979e+02,5.787300000000000271e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.982302179000000137e+02,1.226609999999999965e-09,0.000000000000000000e+00,0.000000000000000000e+00
3.982387426000000232e+02,6.734800000000000359e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.982472874000000047e+02,9.405300000000000598e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.982558020999999826e+02,8.780200000000000348e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.982643567999999732e+02,8.208199999999999635e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.982728715000000079e+02,5.668200000000000134e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.982813962999999831e+02,1.056400000000000198e-09,0.000000000000000000e+00,0.000000000000000000e+00
3.982899409999999989e+02,3.260599999999999576e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.982984657000000084e+02,5.772299999999999805e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.983069803999999863e+02,9.576400000000000142e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.983155351999999993e+02,6.547199999999999890e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.983240498999999772e+02,6.259399999999999085e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.983326046000000247e+02,7.920600000000000545e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.983411193000000026e+02,5.992499999999999728e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.983496440999999777e+02,6.350000000000000819e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.983581887999999935e+02,3.850000000000000664e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.983667035000000283e+02,8.853600000000000322e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.983752281999999809e+02,9.077400000000001141e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.983837429999999813e+02,1.299539999999999836e-09,0.000000000000000000e+00,0.000000000000000000e+00
3.983922976999999719e+02,3.974599999999999903e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.984008124000000066e+02,6.521199999999999153e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.984093371000000161e+02,9.453599999999999284e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.984178818999999976e+02,7.525899999999999830e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.984264066000000071e+02,6.025999999999999664e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.984349212999999850e+02,3.807599999999999859e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.984434459999999945e+02,7.492500000000000752e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.984519907999999759e+02,8.496299999999999911e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.984605055000000107e+02,6.005999999999999733e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.984690302000000202e+02,4.837500000000000097e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.984775448999999981e+02,3.348000000000000226e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.984860997000000111e+02,4.515599999999999896e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.984946143999999890e+02,3.798000000000000223e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.985031390999999985e+02,4.303600000000000007e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.985116538999999989e+02,1.957000000000000066e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.985201786000000084e+02,3.443999999999999688e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.985287233000000242e+02,3.858200000000000180e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.985372479999999769e+02,4.040000000000000525e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.985457627999999772e+02,5.378100000000000278e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.985542775000000120e+02,2.754800000000000144e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.985628022000000215e+02,3.436799999999999961e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.985713468999999805e+02,5.252500000000000215e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.985798717000000124e+02,3.778799999999999917e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.985883863999999903e+02,3.857000000000000226e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.985969110999999998e+02,4.899399999999999646e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.986054257999999777e+02,3.458700000000000164e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.986139506000000097e+02,2.124000000000000110e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.986224652999999876e+02,2.124000000000000110e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.986309800000000223e+02,4.457100000000000046e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.986395347999999785e+02,5.759399999999999778e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.986480495000000133e+02,1.840399999999999921e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.986565742000000228e+02,2.889099999999999877e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.986650889000000006e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.986736136999999758e+02,7.165600000000000567e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.986821284000000105e+02,3.695999999999999955e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.986906531000000200e+02,4.792900000000000065e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.986991677999999979e+02,1.943999999999999956e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.987076825999999983e+02,7.727999999999999059e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.987162073000000078e+02,1.927800000000000053e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.987247219999999857e+02,4.751999999999999720e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.987332466999999951e+02,2.417800000000000171e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.987417614999999955e+02,2.245099999999999826e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.987502862000000050e+02,1.294800000000000016e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.987588008999999829e+02,1.663200000000000264e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.987673255999999924e+02,3.997599999999999720e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.987758403999999928e+02,2.174399999999999750e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.987843551000000275e+02,2.879999999999999877e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.987928797999999802e+02,7.151999999999998929e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.988013945000000149e+02,7.008000000000000512e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.988099192999999900e+02,5.299199999999999650e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.988184340000000248e+02,2.545399999999999813e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.988269586999999774e+02,1.544400000000000116e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.988354734999999778e+02,1.677899999999999965e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.988439882000000125e+02,3.835999999999999988e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.988525129000000220e+02,1.972799999999999898e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.988610275999999999e+02,2.815200000000000267e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.988695523999999750e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.988780671000000098e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.988865918000000192e+02,2.572800000000000152e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.988951064999999971e+02,2.999900000000000156e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.989036312999999723e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.989121160000000259e+02,4.679999999999999607e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.989206307000000038e+02,2.799299999999999836e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.989291554000000133e+02,2.438400000000000079e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.989376702000000137e+02,2.755899999999999758e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.989461949000000232e+02,1.199999999999999992e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.989547096000000010e+02,1.340700000000000085e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.989632343999999762e+02,1.306799999999999820e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.989717491000000109e+02,2.783000000000000109e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.989802338000000077e+02,2.407200000000000228e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.989887585000000172e+02,1.813499999999999993e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.989972733000000176e+02,1.813499999999999993e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.990057980000000271e+02,3.300500000000000131e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.990143127000000050e+02,1.504800000000000067e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.990228073999999765e+02,3.452099999999999897e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.990313221999999769e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.990398369000000116e+02,3.973800000000000278e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.990483616000000211e+02,6.479999999999999854e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.990568762999999990e+02,1.046400000000000000e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.990653710999999930e+02,1.972899999999999980e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.990738858000000278e+02,2.311199999999999732e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.990824104999999804e+02,2.035199999999999858e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.990909252999999808e+02,3.400800000000000292e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.990994099999999776e+02,7.488000000000000405e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.991079346999999871e+02,2.853099999999999691e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.991164494000000218e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.991249741999999969e+02,9.791999999999999635e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.991334588999999937e+02,1.209999999999999957e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.991419836000000032e+02,5.939999999999999650e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.991504982999999811e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.991589831000000004e+02,4.655999999999999871e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.991675078000000099e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.991760224999999878e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.991845172000000161e+02,1.118599999999999891e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.991930320000000165e+02,6.696000000000000710e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.992015567000000260e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.992100414000000228e+02,3.311999999999999782e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.992185561000000007e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.992270808999999758e+02,1.956499999999999913e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.992355655999999726e+02,5.192000000000000657e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.992440902999999821e+02,1.067999999999999957e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.992526050999999825e+02,1.452899999999999967e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.992610897999999793e+02,7.307999999999999476e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.992696144999999888e+02,1.909600000000000054e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.992780991999999856e+02,1.937999999999999925e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.992866240000000175e+02,1.019999999999999935e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.992951386999999954e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.993036334000000238e+02,1.004299999999999960e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.993121481000000017e+02,1.601900000000000176e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.993206329000000210e+02,1.518900000000000049e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.993291575999999736e+02,1.967999999999999692e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.993376423000000273e+02,1.466099999999999983e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.993461669999999799e+02,5.913000000000000674e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.993546817999999803e+02,1.439999999999999939e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.993631765000000087e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.993716911999999866e+02,1.524700000000000174e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.993801758999999834e+02,5.615999999999999658e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.993887007000000153e+02,6.468000000000000309e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.993971854000000121e+02,5.544000000000000449e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.994057101000000216e+02,1.016400000000000104e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.994141948999999840e+02,2.735999999999999974e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.994227096000000188e+02,8.999999999999999617e-12,0.000000000000000000e+00,0.000000000000000000e+00
3.994312042999999903e+02,1.864800000000000116e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.994397190000000251e+02,1.087499999999999993e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.994482138000000191e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.994567284999999970e+02,6.132000000000000125e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.994652131999999938e+02,7.775999999999999824e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.994737079000000222e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.994822227000000225e+02,1.704000000000000009e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.994907173999999941e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.994992320999999720e+02,5.879999999999999341e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.995077269000000229e+02,1.274999999999999992e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.995162416000000007e+02,7.992000000000000681e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.995247262999999975e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.995332210000000259e+02,8.227999999999999918e-11,0.000000000000000000e+00,0.000000000000000000e+00
