time,exposure,region_1,region_2,region_3,region_4,region_5,region_6,region_7
2024-10-09 00:28:06.622,2.900782,22451496,12742120,8376888,2402593,7984411,5387565,4890184
2024-10-09 00:28:18.616,2.900782,22425392,12710950,8378002,2389372,8006292,5371934,4888316
2024-10-09 00:28:30.623,2.900783,22413470,12674279,8386939,2383270,8046800,5376110,4898911
2024-10-09 00:28:42.622,2.90078,22380264,12648713,8380565,2379227,8096081,5374179,4899127
2024-10-09 00:28:54.622,2.900781,22378444,12624834,8386177,2374427,8115705,5376338,4907067
2024-10-09 00:29:06.622,2.900779,22367120,12613452,8377827,2376130,8129412,5373236,4908769
2024-10-09 00:29:18.615,2.90078,22368064,12628941,8386787,2371524,8146037,5375473,4921484
2024-10-09 00:29:30.630,2.900779,22343122,12639014,8378854,2368385,8152853,5371974,4931258
2024-10-09 00:29:42.622,2.900781,22334844,12631020,8384984,2367664,8151447,5366365,4924402
2024-10-09 00:29:54.622,2.900784,22335668,12629852,8376714,2363008,8153807,5349885,4931916
2024-10-09 00:30:06.622,2.900783,22320538,12636921,8378240,2359746,8150077,5340770,4939882
2024-10-09 00:30:18.616,2.900785,22309476,12644060,8374543,2357327,8147190,5340744,4955189
2024-10-09 00:30:30.622,2.900786,22289580,12652205,8377140,2355364,8168203,5328808,4967840
2024-10-09 00:30:42.630,2.900783,22280806,12659506,8364044,2353216,8187679,5334075,4993927
2024-10-09 00:30:54.622,2.900782,22270968,12643239,8369926,2351342,8199275,5326106,5000631
2024-10-09 00:31:06.624,2.900784,22262486,12640981,8361085,2345781,8197459,5323079,4999950
2024-10-09 00:31:18.622,2.900787,22270696,12642408,8358881,2344560,8211967,5319793,5000715
2024-10-09 00:31:30.615,2.900782,22255780,12639454,8367887,2338160,8223346,5313238,5004915
2024-10-09 00:31:42.622,2.900782,22242412,12652281,8363839,2330831,8233532,5306094,5002006
2024-10-09 00:31:54.622,2.90078,22224806,12671766,8354770,2332475,8239337,5301705,5005184
2024-10-09 00:32:06.622,2.900783,22217252,12680371,8362910,2328483,8229988,5298794,4999133
2024-10-09 00:32:18.616,2.900782,22198442,12697112,8360344,2326318,8242382,5294181,4995075
2024-10-09 00:32:30.630,2.900783,22187396,12714427,8360039,2324636,8226662,5289644,4983434
2024-10-09 00:32:42.622,2.900782,22183092,12739947,8352618,2323465,8223175,5288114,4994505
2024-10-09 00:32:54.622,2.900783,22158266,12733852,8354488,2323260,8204136,5285410,4996586
2024-10-09 00:33:06.623,2.900784,22151828,12745430,8363416,2326100,8204112,5281326,4996567
2024-10-09 00:33:18.630,2.900785,22145534,12744014,8357923,2324537,8201766,5280076,4986570
2024-10-09 00:33:30.622,2.900782,22118496,12733081,8359613,2328748,8164030,5272339,4991576
2024-10-09 00:33:42.622,2.900783,22114496,12747114,8351688,2328741,8150710,5270973,5002328
2024-10-09 00:33:54.622,2.900781,22114922,12761740,8359877,2330269,8156515,5271291,4999565
2024-10-09 00:34:06.622,2.900783,22125732,12815380,8360061,2334216,8156879,5269722,5004722
2024-10-09 00:34:18.630,2.900783,22118448,12903405,8363528,2335349,8154854,5272008,5009532
2024-10-09 00:34:30.622,2.900783,22100666,12956874,8356150,2331351,8187312,5269399,5011824
2024-10-09 00:34:42.622,2.900784,22089188,12965351,8355757,2332758,8229418,5268905,5020171
2024-10-09 00:34:54.622,2.900784,22082044,12929652,8345758,2331728,8247856,5279435,5021238
2024-10-09 00:35:06.630,2.900784,22059512,12823636,8349576,2333295,8295414,5271502,5015526
2024-10-09 00:35:18.622,2.900785,22038696,12738634,8350545,2330546,8291491,5277595,5007713
2024-10-09 00:35:30.622,2.900787,22032240,12716976,8344873,2328043,8312121,5273304,5003838
2024-10-09 00:35:42.615,2.900784,22029898,12725176,8341578,2333738,8335176,5276426,4999254
2024-10-09 00:35:54.622,2.900786,22025294,12712175,8327690,2336034,8344839,5279359,5001303
2024-10-09 00:36:06.622,2.900786,22030916,12680029,8330824,2335897,8312770,5273145,4999474
2024-10-09 00:36:18.622,2.900786,22026222,12640084,8338740,2340261,8321108,5277362,4997768
2024-10-09 00:36:30.622,2.900784,22013498,12610485,8334818,2349378,8297427,5277411,4993736
2024-10-09 00:36:42.622,2.900783,22013168,12620012,8326862,2354836,8285966,5282366,4993402
2024-10-09 00:36:54.622,2.900785,22005518,12609074,8327571,2349858,8303034,5287823,4998335
2024-10-09 00:37:06.622,2.900784,22002574,12593383,8338390,2347992,8327591,5289180,4994851
2024-10-09 00:37:18.622,2.900784,22003076,12596048,8342987,2347538,8314070,5288744,4994869
2024-10-09 00:37:30.615,2.900783,21991008,12585509,8334972,2346274,8297933,5293088,4993372
2024-10-09 00:37:42.653,2.900782,22002596,12575260,8327404,2340363,8311107,5291608,4996613
2024-10-09 00:37:54.622,2.900783,21996978,12588401,8328139,2340452,8366892,5291532,4996399
2024-10-09 00:38:06.622,2.900783,21993522,12576474,8338059,2350583,8365747,5300270,4994929
2024-10-09 00:38:18.622,2.900783,21991688,12587024,8328744,2347030,8369018,5296630,4994258
2024-10-09 00:38:30.646,2.900786,22001520,12568021,8329171,2341291,8420722,5292643,4997939
2024-10-09 00:38:42.630,2.900783,21986856,12569435,8318272,2347082,8536997,5300837,4993205
2024-10-09 00:38:54.622,2.900784,21985858,12554214,8323842,2347524,8628172,5300293,5002569
2024-10-09 00:39:06.622,2.900783,21987976,12544701,8332313,2346111,8669631,5297891,4996035
2024-10-09 00:39:18.622,2.900785,21985450,12543646,8324816,2341517,8757587,5299112,4993047
2024-10-09 00:39:30.622,2.900785,21984970,12541247,8325203,2344223,8937122,5293409,5003573
2024-10-09 00:39:42.616,2.900781,21982678,12538531,8318263,2341733,8937994,5297823,4993782
2024-10-09 00:39:54.622,2.900782,21984126,12540888,8313227,2339419,8986181,5296174,4998062
2024-10-09 00:40:06.622,2.900783,21975700,12529302,8310180,2336549,8935727,5301225,4991490
2024-10-09 00:40:18.615,2.900785,21989608,12523254,8310640,2339969,8987383,5297102,4992692
2024-10-09 00:40:30.622,2.900784,21987756,12528942,8302494,2333698,9098159,5291227,4990068
2024-10-09 00:40:42.622,2.900783,22001926,12527712,8311464,2330518,9241851,5303694,4989899
2024-10-09 00:40:54.622,2.900785,22004342,12537192,8305174,2333638,9260380,5294235,4993058
2024-10-09 00:41:06.622,2.900783,22023234,12526442,8301176,2326089,9300895,5301990,4993586
2024-10-09 00:41:18.622,2.900783,22065056,12524522,8308150,2319366,9326564,5303216,4989874
2024-10-09 00:41:30.615,2.900785,22104900,12534752,8305023,2324141,9354928,5299968,4982925
2024-10-09 00:41:42.647,2.900784,22150132,12540563,8307365,2326948,9366025,5296575,4990534
2024-10-09 00:41:54.641,2.900783,22149372,12538463,8301721,2325967,9348213,5299907,4998575
2024-10-09 00:42:06.622,2.900784,22151700,12544178,8311110,2322675,9334161,5303365,5001151
2024-10-09 00:42:18.622,2.900785,22154544,12521425,8298757,2315048,9320486,5302620,4993461
2024-10-09 00:42:30.622,2.900784,22160068,12526752,8301141,2316108,9313004,5299603,4991779
2024-10-09 00:42:42.622,2.900783,22175538,12525764,8298513,2305398,9325664,5300013,4993693
2024-10-09 00:42:54.622,2.900784,22183440,12517768,8301869,2303943,9331949,5306561,4997184
2024-10-09 00:43:06.630,2.900786,22190516,12520287,8299883,2300575,9325844,5304566,4998859
2024-10-09 00:43:18.622,2.900784,22194774,12525227,8305997,2302501,9331886,5303600,5005407
2024-10-09 00:43:30.622,2.900781,22219660,12511796,8297333,2299604,9329550,5298190,5006132
2024-10-09 00:43:42.622,2.900782,22239688,12525006,8308718,2301587,9320422,5294857,5014088
2024-10-09 00:43:54.641,2.900782,22242018,12540116,8304545,2295886,9302526,5294710,5017202
2024-10-09 00:44:06.622,2.900785,22236732,12529847,8297114,2296369,9297673,5294869,5035597
2024-10-09 00:44:18.622,2.900782,22228224,12540836,8297215,2301146,9325047,5301085,5025936
2024-10-09 00:44:30.615,2.900783,22204332,12532338,8293149,2297368,9326917,5293805,5030900
2024-10-09 00:44:42.622,2.900786,22180340,12527860,8299174,2296236,9340933,5296059,5041024
2024-10-09 00:44:54.622,2.900782,22171180,12524442,8293838,2293627,9361427,5298310,5031456
2024-10-09 00:45:06.615,2.900783,22181912,12538543,8300341,2287213,9378483,5291740,5029393
2024-10-09 00:45:18.623,2.900787,22157386,12541411,8298000,2286582,9402556,5292095,5029926
2024-10-09 00:45:30.622,2.900787,22138382,12544438,8293456,2286636,9395775,5299027,5025146
2024-10-09 00:45:42.615,2.900787,22125720,12556487,8297155,2286179,9384200,5296745,5026277
2024-10-09 00:45:54.622,2.900786,22110196,12557399,8292672,2283331,9371796,5302284,5027479
2024-10-09 00:46:06.622,2.900784,22108058,12544677,8295824,2270096,9364828,5299866,5030518
2024-10-09 00:46:18.622,2.900784,22080332,12554203,8303301,2269473,9344574,5303499,5027491
2024-10-09 00:46:30.622,2.900785,22097064,12573763,8297194,2259259,9349576,5297133,5028145
2024-10-09 00:46:42.622,2.900782,22107180,12578948,8299018,2259605,9329682,5301397,5023786
2024-10-09 00:46:54.622,2.900783,22121372,12585941,8298860,2260706,9349177,5304141,5031012
2024-10-09 00:47:06.623,2.900782,22117294,12595022,8296641,2263398,9355523,5302373,5030790
2024-10-09 00:47:18.630,2.900783,22111020,12582812,8300411,2257226,9377717,5299281,5027869
2024-10-09 00:47:30.622,2.900782,22099490,12588207,8295644,2263756,9375605,5299772,5026578
2024-10-09 00:47:42.622,2.900782,22115380,12617928,8311582,2267514,9375432,5295843,5031965
2024-10-09 00:47:54.616,2.900782,22092408,12631301,8308097,2268869,9365389,5298293,5030442
2024-10-09 00:48:06.622,2.900781,22095964,12629306,8300931,2272551,9364512,5298642,5030361
2024-10-09 00:48:18.622,2.900782,22074124,12633575,8292002,2277203,9404336,5293684,5028970
2024-10-09 00:48:30.622,2.900784,22060054,12686102,8300590,2288335,9424544,5297959,5026651
2024-10-09 00:48:42.622,2.900784,22041680,12669033,8287482,2305291,9431473,5297971,5026570
2024-10-09 00:48:54.622,2.900784,22034844,12664262,8296025,2314730,9442695,5297601,5039981
2024-10-09 00:49:06.615,2.900785,22044440,12647685,8293622,2324799,9451041,5300662,5041452
2024-10-09 00:49:18.622,2.900783,22018788,12633769,8288919,2354441,9436218,5306130,5043246
2024-10-09 00:49:30.622,2.900782,22022418,12623404,8288816,2359453,9412306,5306829,5041265
2024-10-09 00:49:42.615,2.900783,22005116,12624298,8297346,2373095,9398968,5300456,5040018
2024-10-09 00:49:54.622,2.900783,22006236,12581631,8296390,2392576,9386921,5306509,5042039
2024-10-09 00:50:06.622,2.900783,21996284,12595096,8286305,2398874,9386405,5306501,5035339
2024-10-09 00:50:18.622,2.900783,21988918,12582329,8289267,2410459,9386572,5305325,5034674
2024-10-09 00:50:30.622,2.900784,21999872,12588052,8295677,2407046,9395550,5315037,5040029
2024-10-09 00:50:42.622,2.900783,21981596,12575617,8298050,2417779,9406734,5304219,5050782
2024-10-09 00:50:54.622,2.900784,21974324,12576013,8298115,2422151,9430028,5311763,5051898
2024-10-09 00:51:06.622,2.900781,21961724,12570479,8296613,2425475,9437270,5312190,5053117
2024-10-09 00:51:18.622,2.900781,21967488,12561767,8298847,2439569,9425780,5310051,5069195
2024-10-09 00:51:30.615,2.900784,21962676,12555863,8291083,2462106,9431188,5316397,5093135
2024-10-09 00:51:42.622,2.900783,21949572,12560623,8292357,2466914,9444086,5318188,5078592
2024-10-09 00:51:54.622,2.900784,21940904,12557268,8287800,2480497,9453451,5322469,5080966
2024-10-09 00:52:06.622,2.900783,21926262,12551290,8276565,2470880,9473128,5320999,5075550
2024-10-09 00:52:18.622,2.900783,21920488,12562191,8285444,2487367,9482515,5329021,5073143
2024-10-09 00:52:30.622,2.900785,21904418,12565102,8283273,2490335,9500118,5329915,5081980
2024-10-09 00:52:42.622,2.900782,21900578,12571113,8271619,2480263,9524253,5324158,5081444
2024-10-09 00:52:54.642,2.900785,21912504,12568574,8261267,2466256,9533083,5334923,5070608
2024-10-09 00:53:06.622,2.900782,21902680,12570555,8264572,2455938,9539729,5327412,5065613
2024-10-09 00:53:18.647,2.900782,21899644,12584693,8259818,2435088,9544864,5335676,5065208
2024-10-09 00:53:30.630,2.900782,21898078,12587925,8266315,2420047,9539110,5336670,5058105
2024-10-09 00:53:42.622,2.900783,21906032,12627788,8261534,2435569,9522309,5339260,5056263
2024-10-09 00:53:54.622,2.900785,21901988,12607902,8252055,2437519,9492322,5347899,5054919
2024-10-09 00:54:06.622,2.900786,21902780,12611104,8260052,2447349,9468978,5342935,5047473
2024-10-09 00:54:18.622,2.900785,21906144,12613415,8251163,2434102,9446837,5346019,5047173
2024-10-09 00:54:30.622,2.900784,21899670,12613229,8256406,2427292,9434439,5349973,5040873
2024-10-09 00:54:42.622,2.900785,21910840,12605832,8248484,2426446,9413336,5352818,5041718
2024-10-09 00:54:54.630,2.900785,21922452,12602055,8257528,2409608,9395704,5346975,5046469
2024-10-09 00:55:06.622,2.900785,21923014,12604820,8253568,2391992,9384786,5352973,5049114
2024-10-09 00:55:18.622,2.900783,21940146,12592640,8247811,2383154,9378747,5355267,5042591
2024-10-09 00:55:30.622,2.900785,21917352,12620197,8253145,2378909,9425219,5352709,5048544
2024-10-09 00:55:42.622,2.900787,21926236,12631308,8247007,2375239,9509521,5354516,5047169
2024-10-09 00:55:54.622,2.900784,21939426,12645454,8247115,2378856,9552645,5355129,5047022
2024-10-09 00:56:06.638,2.90079,21915824,12632228,8241859,2370130,9737495,5363534,5050226
2024-10-09 00:56:18.622,2.900786,21913832,12629644,8257659,2366617,9617178,5351392,5050127
2024-10-09 00:56:30.622,2.900784,21881936,12588335,8248826,2358406,9607183,5348368,5040225
2024-10-09 00:56:42.622,2.900784,21874872,12580581,8245102,2355346,9599527,5358771,5040122
2024-10-09 00:56:54.622,2.900783,21869540,12586463,8241555,2349755,9552266,5354519,5034357
2024-10-09 00:57:06.622,2.900785,21890776,12580901,8245333,2345909,9494960,5355413,5037460
2024-10-09 00:57:18.638,2.900785,21896662,12588523,8243488,2346330,9441945,5346199,5039020
2024-10-09 00:57:30.616,2.900784,21868826,12588107,8230213,2334405,9370343,5353764,5031366
2024-10-09 00:57:42.622,2.900785,21877830,12590353,8231053,2328574,9295012,5350744,5033719
2024-10-09 00:57:54.622,2.900784,21871392,12584679,8223706,2329169,9226613,5348773,5031221
2024-10-09 00:58:06.647,2.900784,21903322,12581041,8231873,2319105,9168299,5345466,5035177
2024-10-09 00:58:18.622,2.900784,21873478,12577597,8237055,2317104,9109809,5345234,5031564
2024-10-09 00:58:30.622,2.900783,21888984,12568785,8232406,2318592,9064570,5343009,5032399
2024-10-09 00:58:42.622,2.900784,21902510,12571573,8232054,2313877,9021146,5340161,5020225
2024-10-09 00:58:54.622,2.900786,21891180,12575039,8229726,2310430,8967665,5334312,5021262
2024-10-09 00:59:06.622,2.900786,21888046,12583338,8228173,2306250,8915695,5340444,5017783
2024-10-09 00:59:18.622,2.900783,21877096,12577933,8231758,2305904,8881002,5335483,5013566
2024-10-09 00:59:30.615,2.900785,21901456,12590775,8231638,2307112,8833120,5334402,5015586
2024-10-09 00:59:42.622,2.900785,21894904,12583107,8230132,2302749,8795162,5333450,5019402
2024-10-09 00:59:54.622,2.900784,21912716,12585710,8224330,2302141,8768593,5335747,5017523
2024-10-09 01:00:06.630,2.900763,21905708,12592269,8223370,2301343,8737348,5332132,5022776
2024-10-09 01:00:18.630,2.900785,21895386,12603698,8227586,2309740,8706845,5328132,5021176
2024-10-09 01:00:30.622,2.900785,21879684,12605751,8221947,2316023,8671152,5332934,5021115
2024-10-09 01:00:42.622,2.900783,21888044,12627996,8221875,2318341,8651129,5335668,5021355
2024-10-09 01:00:54.615,2.900786,21880440,12627643,8225334,2316249,8616119,5338061,5022692
2024-10-09 01:01:06.622,2.900784,21895348,12650532,8225348,2314777,8581892,5339217,5024982
2024-10-09 01:01:18.622,2.900784,21870044,12670362,8222245,2316212,8554225,5333948,5033073
2024-10-09 01:01:30.622,2.900782,21877474,12678784,8214699,2318697,8528779,5332339,5029289
2024-10-09 01:01:42.622,2.900783,21891740,12649535,8213522,2311172,8503245,5331602,5024781
2024-10-09 01:01:54.622,2.900783,21909510,12652723,8217617,2303418,8495713,5330050,5019522
2024-10-09 01:02:06.622,2.900784,21915868,12642353,8221379,2296912,8488504,5329476,5025976
2024-10-09 01:02:18.622,2.900783,21932320,12642038,8213379,2298146,8493345,5327654,5019442
2024-10-09 01:02:30.622,2.900784,21935884,12630639,8216379,2302264,8489105,5330543,5021152
2024-10-09 01:02:42.616,2.900785,21915608,12635085,8212109,2295969,8461321,5330135,5022174
2024-10-09 01:02:54.622,2.900783,21906406,12630624,8218742,2297262,8440723,5330849,5034448
2024-10-09 01:03:06.622,2.900785,21911688,12639689,8221227,2289292,8420620,5334317,5033388
2024-10-09 01:03:18.647,2.900784,21906090,12643691,8216969,2286983,8399563,5333987,5045209
2024-10-09 01:03:30.622,2.900785,21910862,12637118,8229015,2280963,8395159,5335422,5049332
2024-10-09 01:03:42.622,2.900783,21907466,12632294,8221478,2274531,8394001,5333226,5053120
2024-10-09 01:03:54.622,2.900782,21913572,12628048,8221215,2270603,8387136,5336848,5059082
2024-10-09 01:04:06.615,2.900784,21918236,12624305,8225929,2263755,8389501,5333501,5070396
2024-10-09 01:04:18.623,2.900785,21925524,12627354,8227034,2258933,8378439,5338674,5076383
2024-10-09 01:04:30.622,2.900784,21908772,12619829,8230094,2256075,8355498,5335004,5093044
2024-10-09 01:04:42.622,2.900783,21894374,12625168,8222905,2251518,8349752,5337206,5102616
2024-10-09 01:04:54.615,2.900784,21897288,12620481,8228406,2255187,8344321,5338941,5111217
2024-10-09 01:05:06.622,2.900784,21884724,12626350,8233980,2255455,8329387,5332159,5114829
2024-10-09 01:05:18.622,2.900783,21887480,12628816,8234602,2254488,8308844,5342026,5125963
2024-10-09 01:05:30.615,2.900784,21869064,12624993,8232902,2256794,8306563,5339242,5130326
2024-10-09 01:05:42.622,2.900784,21870008,12642018,8226475,2250800,8299266,5344994,5138413
2024-10-09 01:05:54.622,2.900785,21864284,12636044,8231040,2246236,8290530,5338925,5152291
2024-10-09 01:06:06.622,2.900785,21859130,12633677,8237346,2251075,8269060,5341713,5170903
2024-10-09 01:06:18.622,2.900785,21855540,12639997,8239094,2249661,8256310,5341860,5192654
2024-10-09 01:06:30.622,2.900781,21855392,12632426,8234111,2244291,8240522,5341227,5200649
2024-10-09 01:06:42.622,2.900784,21859160,12628927,8227598,2249682,8235351,5345855,5218600
2024-10-09 01:06:54.615,2.900784,21869508,12636244,8237867,2244444,8224163,5342288,5229593
2024-10-09 01:07:06.622,2.900785,21872520,12630168,8233825,2251136,8224398,5337828,5243764
2024-10-09 01:07:18.622,2.900784,21862170,12629062,8235239,2253309,8211594,5349361,5249988
2024-10-09 01:07:30.622,2.900785,21866622,12621844,8231164,2257487,8198145,5347173,5257163
2024-10-09 01:07:42.615,2.900785,21864454,12625734,8235096,2256167,8190037,5347234,5277128
2024-10-09 01:07:54.622,2.900785,21861664,12641368,8227664,2265911,8189009,5351071,5280027
2024-10-09 01:08:06.622,2.900786,21852040,12635561,8224256,2274459,8173141,5354249,5291453
2024-10-09 01:08:18.622,2.900785,21860816,12648572,8220487,2266030,8176757,5346458,5291378
2024-10-09 01:08:30.622,2.900784,21857060,12648436,8223871,2264330,8174947,5353224,5303814
2024-10-09 01:08:42.622,2.900781,21859924,12644778,8209618,2257875,8157919,5353778,5308749
2024-10-09 01:08:54.615,2.900784,21863766,12650622,8214306,2260034,8150371,5344926,5321151
2024-10-09 01:09:06.622,2.900783,21880728,12649487,8214184,2253298,8139375,5356470,5333993
2024-10-09 01:09:18.623,2.900781,21883144,12637428,8210034,2246621,8136442,5355712,5357544
2024-10-09 01:09:30.630,2.900782,21878124,12627576,8210761,2248956,8135465,5348476,5370136
2024-10-09 01:09:42.616,2.900782,21893708,12631560,8213625,2246817,8128551,5344515,5395620
2024-10-09 01:09:54.622,2.900784,21890176,12623324,8215788,2246705,8138090,5355722,5407389
2024-10-09 01:10:06.622,2.900787,21880508,12623181,8218331,2247861,8130156,5355070,5420720
2024-10-09 01:10:18.630,2.900785,21860150,12613405,8214292,2250867,8130666,5349597,5423708
2024-10-09 01:10:30.622,2.900782,21862580,12609896,8214062,2253389,8135059,5351873,5425927
2024-10-09 01:10:42.622,2.900783,21875928,12620657,8203247,2247846,8129202,5355203,5441887
2024-10-09 01:10:54.622,2.900784,21867806,12685108,8212027,2247907,8129363,5355334,5452836
2024-10-09 01:11:06.647,2.900782,21863180,12756136,8206985,2248200,8135381,5359241,5456008
2024-10-09 01:11:18.622,2.900781,21859140,12804568,8203870,2253240,8133636,5357282,5466382
2024-10-09 01:11:30.622,2.900782,21840308,12824196,8208568,2247508,8129202,5355823,5481728
2024-10-09 01:11:42.647,2.900783,21849484,12829181,8207355,2243931,8126100,5357569,5499607
2024-10-09 01:11:54.616,2.900782,21835710,12849611,8210298,2241430,8123872,5363331,5514911
2024-10-09 01:12:06.622,2.900782,21842248,12855550,8197688,2235876,8142242,5358826,5507289
2024-10-09 01:12:18.622,2.900784,21843992,12826722,8192505,2225584,8129862,5361712,5521435
2024-10-09 01:12:30.630,2.900784,21833306,12832033,8196730,2224817,8126066,5353776,5531973
2024-10-09 01:12:42.622,2.900782,21834846,12841235,8198465,2219907,8129219,5355168,5545905
2024-10-09 01:12:54.615,2.900783,21824600,12834455,8203618,2219591,8111067,5349011,5550862
2024-10-09 01:13:06.622,2.900786,21833712,12820719,8195774,2215845,8098051,5348735,5555610
2024-10-09 01:13:18.622,2.900787,21823408,12795881,8189254,2209777,8102255,5352818,5559658
2024-10-09 01:13:30.622,2.900785,21831836,12778081,8184773,2202990,8101013,5352289,5565173
2024-10-09 01:13:42.622,2.900784,21814270,12774850,8180871,2200611,8107290,5348137,5558385
2024-10-09 01:13:54.646,2.900785,21808394,12764608,8189672,2206968,8098624,5351533,5568434
2024-10-09 01:14:06.622,2.900788,21824676,12758958,8187264,2207277,8093257,5349777,5557693
2024-10-09 01:14:18.622,2.900784,21827360,12766163,8185750,2203621,8094645,5350688,5569630
2024-10-09 01:14:30.622,2.900784,21826258,12760320,8182786,2198287,8082637,5352912,5560204
2024-10-09 01:14:42.622,2.900783,21847900,12766900,8180321,2192378,8080382,5356690,5567364
2024-10-09 01:14:54.622,2.900781,21839898,12747780,8178200,2183901,8079039,5350341,5563123
2024-10-09 01:15:06.622,2.900782,21838384,12723947,8167392,2180881,8072147,5346220,5563627
2024-10-09 01:15:18.623,2.900782,21849128,12726480,8163693,2178184,8062785,5353390,5567218
2024-10-09 01:15:30.616,2.900783,21840868,12711073,8157910,2172348,8047468,5348133,5552582
2024-10-09 01:15:42.622,2.900783,21858212,12720030,8166358,2172291,8041684,5353581,5560225
2024-10-09 01:15:54.622,2.900785,21860860,12701525,8168580,2164678,8045330,5343525,5551119
2024-10-09 01:16:06.622,2.900784,21838060,12711480,8158881,2158357,8029647,5348334,5551060
2024-10-09 01:16:18.622,2.900783,21836932,12710006,8158051,2158920,8024825,5346861,5557700
2024-10-09 01:16:30.622,2.900784,21838988,12705928,8160536,2155377,8020459,5351729,5561890
2024-10-09 01:16:42.615,2.900783,21827272,12688773,8161391,2151949,8015174,5349327,5555871
2024-10-09 01:16:54.622,2.900782,21816012,12695013,8165668,2149098,8021438,5343814,5551683
2024-10-09 01:17:06.622,2.900784,21814806,12707730,8160426,2156591,8019289,5355373,5558448
2024-10-09 01:17:18.616,2.900783,21795568,12705837,8160400,2156432,8003553,5348615,5561995
2024-10-09 01:17:30.622,2.900784,21802386,12710766,8166116,2154375,8000477,5350715,5558521
2024-10-09 01:17:42.622,2.900784,21790940,12712686,8158561,2149545,7997849,5350213,5548057
2024-10-09 01:17:54.622,2.900784,21796260,12716186,8155947,2145275,7993321,5343959,5545276
2024-10-09 01:18:06.622,2.900783,21802806,12706403,8169429,2143469,7998066,5343208,5553098
2024-10-09 01:18:18.622,2.900784,21794732,12697672,8160645,2140181,8000960,5350057,5553417
2024-10-09 01:18:30.622,2.900785,21824560,12701472,8163338,2140878,7995431,5348886,5547123
2024-10-09 01:18:42.622,2.900782,21818072,12695418,8158076,2137972,7996826,5347517,5546795
2024-10-09 01:18:54.622,2.900783,21814006,12699550,8163335,2134776,7998081,5352224,5548842
2024-10-09 01:19:06.622,2.900784,21811140,12688614,8152850,2141106,7994699,5348974,5552549
2024-10-09 01:19:18.615,2.900786,21830446,12681818,8153393,2142684,7989910,5350476,5547161
2024-10-09 01:19:30.622,2.900784,21820952,12668237,8156855,2151938,7976708,5349602,5550877
2024-10-09 01:19:42.622,2.900784,21823900,12662902,8155320,2162442,7978566,5353698,5548159
2024-10-09 01:19:54.615,2.900783,21841358,12666703,8146234,2172979,7982144,5348526,5545052
2024-10-09 01:20:06.622,2.900779,21843636,12657093,8151911,2170519,7976671,5348914,5546111
2024-10-09 01:20:18.646,2.900781,21840760,12656884,8156510,2167791,7964616,5350708,5547334
2024-10-09 01:20:30.622,2.900782,21830412,12650200,8165496,2166364,7959104,5359455,5550950
2024-10-09 01:20:42.622,2.900783,21843312,12649493,8168782,2163558,7961421,5351385,5542391
2024-10-09 01:20:54.622,2.900784,21826340,12653294,8168888,2162701,7964946,5353407,5541296
2024-10-09 01:21:06.623,2.900784,21823096,12651492,8167191,2167931,7961703,5352465,5540649
2024-10-09 01:21:18.622,2.900782,21851616,12646527,8168344,2173007,7949048,5353850,5539867
2024-10-09 01:21:30.622,2.900783,21839300,12678441,8152970,2161503,7948813,5362313,5547626
2024-10-09 01:21:42.622,2.90078,21839268,12676997,8156761,2155360,7937269,5363947,5542368
2024-10-09 01:21:54.622,2.900781,21824100,12698916,8159345,2153088,7948937,5361018,5546145
2024-10-09 01:22:06.622,2.900782,21834024,12685161,8153004,2146066,7939140,5361362,5537269
2024-10-09 01:22:18.638,2.900784,21838408,12675908,8156748,2146644,7939542,5362192,5547158
2024-10-09 01:22:30.622,2.900782,21834812,12680135,8154198,2136297,7942846,5369004,5553433
2024-10-09 01:22:42.622,2.900782,21854836,12664189,8158959,2130847,7940144,5361761,5565965
2024-10-09 01:22:54.622,2.900785,21878432,12667693,8161979,2125233,7933755,5362415,5581871
2024-10-09 01:23:06.646,2.900786,21874548,12661891,8153158,2123833,7933405,5367419,5580945
2024-10-09 01:23:18.622,2.900785,21842780,12650734,8155654,2115889,7934119,5368043,5592584
2024-10-09 01:23:30.622,2.900785,21834462,12663472,8156823,2113777,7927454,5365573,5596353
2024-10-09 01:23:42.622,2.900784,21824496,12660913,8153178,2110025,7933133,5360531,5603767
2024-10-09 01:23:54.615,2.900784,21825108,12666264,8150512,2101834,7934714,5360914,5599722
2024-10-09 01:24:06.622,2.900785,21817388,12662045,8154458,2096632,7942989,5363674,5602447
2024-10-09 01:24:18.622,2.900784,21806056,12657758,8140087,2092157,7949200,5363780,5617627
2024-10-09 01:24:30.622,2.900787,21805880,12653536,8146748,2088689,7944506,5362373,5625078
2024-10-09 01:24:42.622,2.900784,21791360,12661900,8154964,2080937,7953110,5357985,5638914
2024-10-09 01:24:54.622,2.900785,21801304,12656398,8152348,2080527,7960327,5359064,5657537
2024-10-09 01:25:06.623,2.900787,21795120,12652210,8146367,2074557,7967434,5358000,5661647
2024-10-09 01:25:18.622,2.900786,21797046,12661102,8153941,2078988,7949903,5350753,5674399
2024-10-09 01:25:30.622,2.900787,21804272,12654511,8145791,2085993,7951659,5356281,5693677
2024-10-09 01:25:42.630,2.900784,21801056,12657747,8145551,2083744,7959604,5353858,5715026
2024-10-09 01:25:54.622,2.900785,21797160,12638783,8153559,2088189,7996230,5357509,5737583
