time,reg1,reg2,reg3,reg4,reg5,reg6
2024-07-10 04:24:38.900000,1414750.0785696218,564018.2360695624,569884.5798325243,3457663.392319667,1966169.0017663734,2456089.8134427136,2871841.4578302926,1491319.8357997686,16581902.511067126
2024-07-10 04:26:08.900000,1410996.2354532792,568080.6165596305,572179.2400784179,3443521.9499120973,1965914.6114740376,2454078.942123935,2872825.1499572056,1496691.5495624286,16565370.97630084
2024-07-10 04:27:38.900000,1407461.0171126695,572384.924674182,571222.2454453122,3451024.6354933735,1973079.2589618168,2454448.3992449646,2877551.231858885,1495121.787719501,16589608.506038377
2024-07-10 04:29:08.900000,1400775.1577340546,571966.0999644122,572703.9118535671,3452744.1712791864,1973846.348460156,2449490.75722789,2880865.8813621155,1483047.9327979838,16596108.139869558
2024-07-10 04:30:38.900000,1404052.514929118,572251.5896541973,569858.8491420578,3444235.075625362,1976743.785644292,2453158.7700821776,2887505.5263246717,1483351.2232581922,16603239.255273394
2024-07-10 04:32:08.900000,1407960.1550983693,572006.1368570025,573709.4483955901,3445980.5337380045,1982650.3815292884,2451049.9395300257,2893001.053974621,1488047.7590475301,16623267.09775315
2024-07-10 04:33:38.900000,1409230.3074481094,573018.6917200733,570424.472433521,3447401.9459483624,1979241.468046444,2460809.405143206,2898347.147237682,1489196.6437768424,16635362.342914987
2024-07-10 04:35:08.900000,1403026.8162390674,572285.5777116407,569379.4270987988,3446042.5434680525,1976050.5872645471,2451877.0077202553,2899255.088205397,1493497.2495132326,16620106.50823021
2024-07-10 04:36:38.900000,1405547.6478407166,575772.3585047516,571806.3340038105,3442827.8594074473,1966603.247536041,2454666.8393356195,2897669.606395947,1491765.866628855,16624431.535457918
2024-07-10 04:38:08.900000,1413206.2206772447,578241.4473522974,574127.2052053909,3447764.296509396,1965881.6985786073,2463068.9975705687,2903252.906494341,1494520.1655923708,16651636.859689415
2024-07-10 04:39:38.900000,1408556.8790784848,578926.0272128028,573479.7482069761,3448494.0501836967,1972384.8765247376,2457654.17151633,2909992.424829835,1494185.6583590282,16662184.741013717
2024-07-10 04:41:08.900000,1411522.0311356194,577073.9682321134,569647.2856088477,3442340.2564134747,1972074.17955619,2464762.1332893483,2919137.4439368183,1497204.0250965727,16670457.990828965
2024-07-10 04:42:38.900000,1414780.2451157707,579785.1718313829,571480.6554506972,3443649.6047570845,1970618.5023705754,2460473.0381916915,2925334.7129404647,1498208.1468653434,16662963.328310402
2024-07-10 04:44:08.900000,1418513.6494807943,579909.1231532035,575260.1696119587,3439751.467059782,1974514.0580501484,2459441.28808185,2929951.9057136187,1493637.2187672039,16666441.411535617
2024-07-10 04:45:38.900000,1413540.1907055243,578743.3500525906,576555.0540296265,3443763.5133594344,1964748.036970032,2453999.7630003644,2928526.1453653295,1503067.253812274,16660542.82178298
2024-07-10 04:47:53.900000,1423565.811178601,583845.7299241221,575547.993536972,3460254.7722149296,1964697.802395974,2452214.766039391,2921673.783894401,1491745.2910761808,16688135.363946225
2024-07-10 04:49:23.900000,1428068.1700592919,584046.2821319725,575158.2332399788,3456663.936707196,1965932.9780499742,2453189.0763413133,2928919.014116632,1488020.199990563,16700219.184082868
2024-07-10 04:50:53.900000,1426920.4383761142,583468.7116597557,576705.761155892,3463791.897342922,1967976.0755924545,2452300.8452866646,2935308.545685008,1484797.6603831907,16727274.130469263
